website,text_len,source,text,type,closest_snapshot,closest_snapshot_time,snapshot_in_window
https://www.relayrobotics.com/,45062,crunchbase,"Hotel Delivery Robots | Room Service Robots in Hospitality Industry — Relay Robotics Solutions Hospitality Healthcare Company About Press ROBOTS IN ACTION Blog Careers Contact Solutions Hospitality Healthcare Company About Press ROBOTS IN ACTION Blog Careers Contact Relay Delivers Hospitality TELL ME MORE The Future is Here: Robots Are Everywhere! No longer a novelty, robots have become a mainstream technology that service industries are turning to — especially in hospitality — to solve their continuing labor shortage, to increase revenues, and to delight Have a Question? Email Question Thank you! Relay At Your Service Safe, dynamic navigation Seemlessly rides elevators Fast, reliable, secure Lockable payload Long battery life Easy to learn and use 7 service & support No Tip Required Relay delivers everything from food and beverages to linens and toothpaste directly to the guest More than convenience, Relay delivers the highest level of reliability and An Experience Worth Sharing Studies confirm, TripAdvisor scores and social media reviews directly affect hotel occupancy and That s where Relay can A social media magnet, Relay inspires guests to share positive posts and reviews about your Happy Staff = Happy Guests Over % of hotel staff say Relay makes them more effective and more satisfied with their By taking over the time consuming task of guest room deliveries, Relay lets your team focus on the job of creating a positive guest Quotes Aug , Aug , “Our Relay service robot (Botlr) is not just a He cuts the room service time by up to %, makes it easier to do our jobs – and does not accept ” — Jason Ransom, General Manager, Aloft Silicon Valley, Newark, CA Aug , Aug , Aug , “Before our robot, we had to stop and make hard Do I transport these specimens now to the lab myself, or do I help this patient? I have three patients in line, but there are three stat Which do I do first? Now it’s very simple, we just send our ” — Jamie Schmidt, Lab Supervisor, Hutchinson Health, Hutchinson, MN Aug , Aug , Aug , “Robot room service was a unique opportunity to differentiate ourselves in a The response has been Safe, secure room service volume has doubled in one year” — Callies, Director, Sales & Marketing, Hôtel Monville, Montreal Aug , Aug , Aug , “Relay has contributed to higher occupancy rates… In its first year, we’ve ranked #1 in average room rate and #1 in RevPAR among our entire competitive ” — Tom Beedon, General Manager, The Residence Inn LAX, California Aug , Aug , Aug , ""The [give] us a competitive advantage in the markets we As we recover from the pandemic, the robots also provide room service delivery, which many guests Our ownership s crystal ball saw, before most hotel operators, what service robot technology could add from a marketing and operations "" — Bob Combie, Senior Vice President of Technology, Seaview Investors Aug , Aug , Aug , “The goal isn’t to replace anybody, (but) just make the jobs better for those who work They [our robots] allows staff to deliver more personalized service to guests in front of And we have so much positive feedback on TripAdvisor [surrounding the robots].” — Tiffany Jassel Bevins, Director of Asset Management, Seaview Investors Aug , Jul , Jul , “It’s [the Relay robot] not an ‘employee’ because it’s not displacing or replacing a human It just allows us to keep our staff focused on more ” — Nick Saltmarsh, General Manager, Charleston Harbor Resort & Marina Jul , Apr , Apr , “In Silicon Valley, robots are delighting (At) the Radisson Sunnyvale… a Relay+ Service Robot… has reduced room service delivery time from down to five minutes in many ” — David Louie, ABC7, San Francisco Apr , Mar , Mar , “Alfred is the Dream Hollywood’s... answer to labor shortages plaguing the hotel Alfred performs a variety of duties, such as greeting guests and delivering ” — Nancy Loo, Tom Palmer, NewsNation, Now Mar , Mar , Mar , “Our service robots ‘Alfred’ and ‘Geoffrey’ assist with monotonous tasks, enhancing our ability to deliver amenities, snacks, food, drinks, towels, and a wide range of Most importantly, our robots bring joy to our guests, while enhancing the guest experience and increasing overall guest ” — Vaughn Davis, General Manager of the Dream Hollywood Mar , Mar , Mar , “Relay allows us to assure lab technologists can work at the top of their They can maintain a scientific presence in the laboratory resulting specimens, versus transporting them from one area to The benefit to our organization is not a reduction in staff, but a better utilization of ” — Glen Kegley, CEO, Hutchinson Health, Minnesota Mar , Relay Customer Story Read about the ROI of Hotel Service Robots Full Name Email Company Thank you! TALK TO US Back To Top Subscribe to the Relay Robotics Blog Sign up with your email address to receive news and Email Address Subscribe Thank you! © Relay Robotics, All Rights   Blog - The Latest News from Robotic Industry — Relay Robotics Solutions Healthcare Hospitality Products RELA",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230105160304/https://www.relayrobotics.com/', 'timestamp': '20230105160304'}",20230105160304.0,1.0
https://www.finta.com,3397,crunchbase," Email Protection | Cloudflare Please enable Email Protection You are unable to access this email address The website from which you got to this page is protected by Email addresses on that page have been hidden in order to keep them from being accessed by malicious You must enable Javascript in your browser in order to decode the address . If you have a website and are interested in protecting it in a similar way, you can sign up for Cloudflare . How does Cloudflare protect email addresses on website from spammers? Can I sign up for Cloudflare? Cloudflare Ray ID: • Your IP: Click to reveal • Performance & security by Cloudflare   Anthony Finta, Painting & Sculpture About I am an artist living in the Hudson Valley of New I have been drawing, painting, and making things for over I studied painting and sculpture at the School of Visual Arts from to , and spent 8 years in Florence, Italy independently exploring art and All works are for sale: works with the ""Buy"" button are at 1 st Dibs , via Carrie Works not marked sold and with no ""Buy"" please inquire directly via email . instagram twitter tumblr email 1 st Dibs Anthony Finta The paintings above were part of the exhibit "" Fragments of Time and Space "" at the Carrie Haddad Gallery in Hudson, ""Cuyahoga"" "" x "", oil, enamel, graphite, pencil, stencil, and blue print, on (July, ) Age of Consent View Oil, enamel, and pencil, on x In a Lonely Place View Oil, enamel, and pencil, on x Leave Me Alone View Oil, enamel, and pencil, and charcoal, on x The Village View Oil, enamel, and pencil, on x Ultraviolence View Oil, enamel, and pencil, on x Your Silent Face View Oil, enamel, and pencil, and charcoal, on x Samothrace View Oil, enamel, and pencil, on x Merced View Buy Oil, enamel, and pencil, on x Ceremony View Buy Oil, enamel, pencil, and charcoal, on x Framework View Oil, enamel, and pencil, on wallboard mounted on wood When the World is a Monster View Oil, enamel, and pencil, on x Wilmarth View Oil, enamel, pencil, and paper, on x Marie View Oil, enamel, polyurethane, and pencil, on x Catskills View Oil, enamel, and pencil, on x Ospedale II View Oil, enamel, and pencil, on canvas Ospedale III View Oil, enamel, and pencil, on canvas Electrolite View Oil, enamel, and pencil on x Herbie View Oil, acrylic, enamel, and pencil on x SOLD WORK ""Approaching Orly"" Sold 6 x 4 , oil, enamel, paper, and pencil, on (March, ) Chat View Sold Oil, enamel, and pencil, on Window Seat View Sold Oil, enamel, pencil, paper, and glue, on x Wilmarth II View Sold Oil, enamel, and pencil, on x Fields View Sold Oil, enamel, and pencil, on x Low Desert View Sold Oil, acrylic, enamel, and pencil on x Undertow View Sold Oil, acrylic, enamel, and pencil on x When the World is a Monster × Close Wilmarth II × This painting has been sold Close Wilmarth × Close Low Desert × This painting has been sold Close Ospedale II × Close Ospedale III × Close Marie × Close Fields × This painting has been sold Close Catskills × Close Work in progress × Close Window Seat × This painting has been sold Close Framework × Close Chat × This painting has been sold Close Undertow × This painting has been sold Close Electrolite × Close Herbie × Close Samothrace × Close Merced × Close Ceremony × Close Age of Consent × Close In a Lonely Place × Close Leave Me Alone × Close The Village × Close Ultraviolence × Close Your Silent Face × Close Back to top ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230127001619/https://finta.com/', 'timestamp': '20230127001619'}",20230127001619.0,1.0
https://trebellar.com/,1663,crunchbase," Trebellar - Thank you | Immproving the efficiency and sustainability of your buildings and the people around Trebellar Home Join the pilot We will send you an email with a © Trebellar Home   Trebellar | Immproving the efficiency and sustainability of your buildings and the people around Trebellar Contact Unlock the power of your Trebellar ( tɾə.bəˈʎaɾ ) is a powerful integration platform that digests and unifies workplace and workforce data into actionable insights to help you achieve more sustainable Get Started Join our pilot We harness disparate sets of data from your company to enable smart decisions, optimize operations and help reduce environmental One platform for all your data Our platform integrates continuously with any workforce and workplace systems or Connect sensors, booking tools, traffic trends, and building management systems (BMS), and bring all your data to one place to help enhance the overall people Data is no longer siloed, and no need to wonder what it all We deliver actionable insights that help manage energy consumption to save money and reduce the overall carbon Workplace Operations Understand usage, occupancy patterns, and overall air quality to maintain comfort and Optimize and prime your spaces for high productivity and overall Energy Efficiency and ROI Identify opportunities for reducing overall energy consumption for significant cost Sustainability & Decarbonization Reduce carbon emissions with accurate visibility into your operation s Our insights enable changes that make your business more efficient and Want to learn more? Join our waitlist to participate in our pilot Join Waitlist © Trebellar Contact ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20221207135840/https://trebellar.com/', 'timestamp': '20221207135840'}",20221207135840.0,1.0
https://www.shibuya.xyz/,136,crunchbase," Shibuya   Shibuya Play Shibuya raises $6.9M in seed funding Led by a16z and Variant, + many notable angels Read more Background art by ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20221225071105/https://www.shibuya.xyz/', 'timestamp': '20221225071105'}",20221225071105.0,1.0
http://blue.fi/,9145,crunchbase,"Blue | Contact Us ðÂ Â We came out of stealth with a $3.3M raise to bring institutional capital to DeFi Audits Blog Contact Menu Get in touch Your message was successfully sent! Oops! Something went wrong while submitting the Connect with us on social media Stay up to date with our launch, coming Q1 You have successfully subscribed to our newsletter Oops! Something went wrong while submitting the Resources Audits Blog Contact Community Twitter Discord LinkedIn This website uses cookies ok Close Audits Blog Contact Community Twitter Discord LinkedIn Contact us   Blue | Read our blog ðÂ Â We came out of stealth with a $3.3M raise to bring institutional capital to DeFi Audits Blog Contact Menu Latest news Company Jan , Blue comes out of stealth with a $3.3M raise to bring institutional capital to DeFi Close Company Jan , Blue comes out of stealth with a $3.3M raise to bring institutional capital to DeFi Blue, formerly known as IdentDeFi, is excited to announce its , permissioned DeFi The solution, also known as the Blue Network, will allow institutional and retail users to trade nearly all DeFi protocols with KYC AML verified After placing as a finalist at the ETHDenver  Hackathon back in March, Blue continued to build out its permissioned DeFi offering in Since then, Blue has participated in Outlier Ventureâs DeFi Base Camp Accelerator, Binanceâs Most Valuable Builder (MVB) Program, and Startup with Chainlinkâs Blue has also raised $3.3M in capital since its Blueâs first fundraise was a $100K round from Outlier The fundraise was part of its admission to DeFi Base Camp, a three month, fully remote accelerator program that provides direct support across all areas including engineering, business development, marketing, legal, The initial capital provided the team with basic resources to jumpstart development on Blueâs core offering, Safe Upon graduation of DeFi Base Camp in early July, Blue raised a $3.2M seed The capital raise was by Blockchange Ventures and Fenbushi Capital, and received participation from DoraHacks, Knollwood Investment Advisory, , and Wave The fresh capital has allowed Blue to complete security audits from Halborn and Verilog Blue plans to use the remaining capital to expand Blueâs core team and bring its permissioned DeFi solution to market in Q1 The Blue Network allows any DeFi protocol to be traded in a permissioned The primary offering is a Safe Token, an ERC20 Wrapper Token that can only be traded by KYC AML verified Safe Tokens can wrap around any ERC20 token to automatically enforce KYC AML checks on the wallets involved in a KYC AML verified wallets are recognized by BlueID, a credential aggregator that allows users to attest to claims such as KYC, AML, Jurisdiction (i.e., ), and Major protocols like Uniswap, Curve, Balancer, and more will be available for KYC AML trading upon A variety of DeFi markets and products will be available for trading on the Blue Network, including exchanges (i.e. AMMs, ), derivatives, bridges, and more across Ethereum and More EVM compatible layer 1 and layer 2 chains will be added throughout as the Blue Network scales its permissioned DeFi Blue is working with several major institutions and protocols across a variety of use cases that require KYC AML verified DeFi Blue will launch its permissioned DeFi offering in Q1 If you would like to get in touch with the team, please reach out to Casper Yonel at . If you would like to explore open positions at Blue, including engineering and business development, please reach out to . To stay up to date with Blueâs progress, please subscribe to the email â Our blog () Company Jan , Blue comes out of stealth with a $3.3M raise to bring institutional capital to DeFi Close Company Jan , Blue comes out of stealth with a $3.3M raise to bring institutional capital to DeFi Blue, formerly known as IdentDeFi, is excited to announce its , permissioned DeFi The solution, also known as the Blue Network, will allow institutional and retail users to trade nearly all DeFi protocols with KYC AML verified After placing as a finalist at the ETHDenver  Hackathon back in March, Blue continued to build out its permissioned DeFi offering in Since then, Blue has participated in Outlier Ventureâs DeFi Base Camp Accelerator, Binanceâs Most Valuable Builder (MVB) Program, and Startup with Chainlinkâs Blue has also raised $3.3M in capital since its Blueâs first fundraise was a $100K round from Outlier The fundraise was part of its admission to DeFi Base Camp, a three month, fully remote accelerator program that provides direct support across all areas including engineering, business development, marketing, legal, The initial capital provided the team with basic resources to jumpstart development on Blueâs core offering, Safe Upon graduation of DeFi Base Camp in early July, Blue raised a $3.2M seed The capital raise was by Blockchange Ventures and Fenbushi Capital, and received participation from DoraHacks, ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230118132348/https://www.blue.fi/', 'timestamp': '20230118132348'}",20230118132348.0,1.0
https://platformatic.dev/,1978,crunchbase," Platformatic ⭐️ Platformatic is Open Star our GitHub repo! PLATFORMATIC FEATURES ABOUT US DOCS Join the Cloud Beta PLATFORMATIC FEATURES ABOUT US DOCS Get started now! Join Cloud Beta Join our Discord A Fast Backend Development Platform Built with Fastify and at its core, Platformatic accelerates the development of modern backends and simplifies the complexity of operating Get started now! Join Cloud Beta Join our Discord Code like a monolith, scale like a cloud With Fastify at its core, Platformatic leverages the power of plugins to allow developers to code like a monolith and later scale plugins Start by running the following command: npm create Everything you need in one place Unlike building APIs from the ground up, Platformatic gives developers the building blocks, frameworks and automations to build any bespoke platform, instructions Extensible Developers can leverage the power of Fastify’s plugins to extend functionalities and to customize them to their Box Developers can bootstrap a Platformatic app with just one simple Collaborate, scale and deliver Development teams focus on creating the applications that matter instead of building the platform powering them again and Platformatic was born and it will remain open for our community to contribute to the growth of Run Everywhere Your local machine, or your cloud, or our Platformatic is designed to remove the constraints of where it can About us name: Luca Maraschi role: & CEO socials: name: Matteo Collina role: & CTO socials: Platformatic Cloud Free to Join the waiting list now Platformatic Cloud Free to Join the waiting list now We would love to hear from you Subscribe to our newsletter Contact Us Follow us on Copyrights © | All rights reserved Join the Cloud Beta waitlist Get on the list! Maybe later Copied to Clipboard! This website stores data such as cookies to enable site functionality including analytics and By using this website, you automatically accept that we use Deny Accept ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230101211610/https://platformatic.dev/', 'timestamp': '20230101211610'}",20230101211610.0,1.0
https://www.blackbird.xyz,7665,crunchbase,"Wayback Machine We will keep fighting for all libraries - stand with us! Close banner Your Donation Will Be Matched ! Can You Chip In? Please don t scroll past thisâthe Wayback Machine is fighting for universal access to quality The Internet Archive, which runs this project, relies on donations averaging $30.38 to help us keep the record We d be deeply grateful if you d join the one in a thousand users that support us Right now, we have a matching gift campaign that will double the impact of every We understand that not everyone can donate right now, but if you can afford to contribute this Monday, we promise it will be put to good Our resources are crucial for knowledge lovers everywhereâso if you find all these bits and bytes useful, please pitch Your Donation Will Be Matched! Can You Chip In? Please don t scroll past thisâthe Wayback Machine is fighting to keep the record Right now, we have a matching gift campaign that will double the impact of every We understand that not everyone can donate right now, but if you can afford to contribute this Monday, we promise it will be put to good If you find all these bits and bytes useful, please pitch Continue Remind Me Send me an email reminder Email address (required) Please enter a valid email First name Last name Submit By submitting, you agree to receive emails from the Internet Your privacy is important to We do not sell or trade your information with Internet Archive logo A line drawing of the Internet Archive headquarters building faÃ§ade. Donate icon An illustration of a heart shape ""Donate to the archive"" Search icon An illustration of a magnifying Search icon An illustration of a magnifying Upload icon An illustration of a horizontal line over an up pointing Upload User icon An illustration of a person s head and Sign up | Log in Web icon An illustration of a computer application window Wayback Machine Texts icon An illustration of an open Books Video icon An illustration of two cells of a film Video Audio icon An illustration of an audio Audio Software icon An illustration of a "" floppy Software Images icon An illustration of two Images Donate icon An illustration of a heart shape Donate Ellipses icon An illustration of text More Hamburger icon An icon used to represent a menu that can be toggled by interacting with this Internet Archive Audio Live Music Archive Librivox Free Audio Featured All Audio This Just In Grateful Dead Netlabels Old Time Radio RPMs and Cylinder Recordings Top Audio Books & Poetry Computers, Technology and Science Music, Arts & Culture News & Public Affairs Spirituality & Religion Podcasts Radio News Archive Images Metropolitan Museum Cleveland Museum of Art Featured All Images This Just In Flickr Commons Occupy Wall Street Flickr Cover Art USGS Maps Top NASA Images Solar System Collection Ames Research Center Software Internet Arcade Console Living Room Featured All Software This Just In Old School Emulation Games Historical Software Classic PC Games Software Library Top Kodi Archive and Support File Vintage Software APK Software Software Library Software Sites Tucows Software Library Shareware Software Capsules Compilation Images ZX Spectrum DOOM Level CD Books Books to Borrow Open Library Featured All Books All Texts This Just In Smithsonian Libraries FEDLINK (US) Genealogy Lincoln Collection Top American Libraries Canadian Libraries Universal Library Project Gutenberg Children s Library Biodiversity Heritage Library Books by Language Additional Collections Video TV News Understanding 9 11 Featured All Video This Just In Prelinger Archives Democracy Now! Occupy Wall Street TV NSA Clip Library Top Animation & Cartoons Arts & Music Computers & Technology Cultural & Academic Films Ephemeral Films Movies News & Public Affairs Spirituality & Religion Sports Videos Television Videogame Videos Vlogs Youth Media Search the history of over billion web pages on the Search the Wayback Machine Search icon An illustration of a magnifying Mobile Apps Wayback Machine (iOS) Wayback Machine (Android) Browser Extensions Chrome Firefox Safari Edge Subscription Explore the Collections Learn More Build Collections Save Page Now Capture a web page as it appears now for use as a trusted citation in the Please enter a valid web address About Blog Projects Help Donate Contact Jobs Volunteer People Sign up for free Log in Search metadata Search text contents Search TV news captions Search radio transcripts Search archived web sites Advanced Search About Blog Projects Help Donate Donate icon An illustration of a heart shape Contact Jobs Volunteer People DONATE Latest Show All The Wayback Machine has not archived that Click here to search for all archived pages under https: www.blackbird.xyz . The Wayback Machine requires your browser to support JavaScript, please email if you have any questions about The Wayback Machine is an initiative of the Internet Archive , a (c)(3) , building a digital library of Internet sites and other cultural artifact",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20221223022605/https://www.blackbird.xyz/', 'timestamp': '20221223022605'}",20221223022605.0,1.0
https://polybase.xyz,2567,crunchbase," Polybase — The web3 database We re hiring a engineer 👀 - The web3 database Faster and cheaper than any blockchain, Polybase introduces a high performance decentralized database native to Docs Whitepaper Web3 native Use Polybase from smart contracts or dApps and verify zk proofs of the Blazing fast Integrated storage and indexing means low latency writes and Wallet authentication Use existing wallets to login and encrypt data for ""non-custodial data"". Horizontal scalability Collections are sharded with configurable Start building Polybase is a replacement for Firebase Firestore with a fast, decentralized storage Docs Whitepaper Add record to collection Polybase . collection ( books ) . doc ( bitcoin ) . set ( title : Bitcoin: A Electronic Cash System , author : Satoshi Nakamoto , ) Read record from collection const res = await Polybase . collection ( books ) . doc ( bitcoin ) . get ( ) Backed by What you can build Social and chat Give users speed and UX for truly decentralized DAO tooling Enable permissionless building by allowing DAO members to build with tools on a shared Collaborative datasets Crowdsource data with decentralized contribution, validation and Oracle buffers Mitigate oracle attacks by validating data before it is fed into smart contracts with strict, immutable data Create a decentralized application where user data is stored on Polybase encrypted by their Modern dApp infrastructure Polybase can store any kind of structured data: user data, app state and Compose it with smart contracts and file storage for truly decentralized data Today, when you use an app or website, you load data from a far away centralized When the app or website becomes popular, these centralized databases become the And as your data flows through centralized databases, it is captured and locked Your private data is abused for Polybase moves the database to your device and a decentralized peer to peer You control who can access your Not only is this faster and cheaper, but it enables new types of apps and services that were never possible Read our blog Follow us on Twitter Pricing On Device Decentralized Storage $0 $0.108 GB Writes $0.18 $0.18 Reads $0 $0.06 GB Polybase is free to use during Frens, join the community Follow for updates on tokenomics or ask questions in Twitter Discord Polybase @ EthCC Polybase CTO Calum Moore speaking on a ZK panel at EthCC Paris Company About Blog Careers Contact Social Twitter LinkedIn YouTube Discord Product Docs FAQ What is Polybase? Get started with Polybase Legal Privacy Policy Terms of Service ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230111154341/https://polybase.xyz/', 'timestamp': '20230111154341'}",20230111154341.0,1.0
https://www.buildwithfern.com/,22325,crunchbase,"Cookie Policy | Fern Skip to main content ⭐ Star us on GitHub Fern Docs Discord GitHub Search On this page Cookie Policy We use cookies to help improve your experience of our website at https: www.buildwithfern.com . This cookie policy is part of the Birch Solutions, (""Birch"") privacy It covers the use of cookies between your device and our We also provide basic information on services we may use, who may also use cookies as part of their This policy does not cover their If you don’t wish to accept cookies from us, you should instruct your browser to refuse cookies from https: www.buildwithfern.com . In such a case, we may be unable to provide you with some of your desired content and What is a cookie? ​ A cookie is a small piece of data that a website stores on your device when you It typically contains information about the website itself, a unique identifier that allows the site to recognize your web browser when you return, additional data that serves the cookie’s purpose, and the lifespan of the cookie Cookies are used to enable certain features (e.g. logging in), track site usage (e.g. analytics), store your user settings (e.g. time zone, notification preferences), and to personalize your content (e.g. advertising, language). Cookies set by the website you are visiting are usually referred to as They typically only track your activity on that particular Cookies set by other sites and companies (i.e. third parties) are called cookies They can be used to track you on other websites that use the same Types of cookies and how we use them ​ Essential cookies ​ Essential cookies are crucial to your experience of a website, enabling core features like user logins, account management, shopping carts, and payment We use essential cookies to enable certain functions on our Performance cookies ​ Performance cookies track how you use a website during your Typically, this information is anonymous and aggregated, with information tracked across all site They help companies understand visitor usage patterns, identify and diagnose problems or errors their users may encounter, and make better strategic decisions in improving their audience’s overall website These cookies may be set by the website you’re visiting (first-party) or by They do not collect personal information about We use performance cookies on our Functionality cookies ​ Functionality cookies are used to collect information about your device and any settings you may configure on the website you’re visiting (like language and time zone settings). With this information, websites can provide you with customized, enhanced, or optimized content and These cookies may be set by the website you’re visiting (first-party) or by We do not use this type of cookie on our Targeting advertising cookies ​ Targeting advertising cookies help determine what promotional content is most relevant and appropriate to you and your Websites may use them to deliver targeted advertising or limit the number of times you see an This helps companies improve the effectiveness of their campaigns and the quality of content presented to These cookies may be set by the website you’re visiting (first-party) or by Targeting advertising cookies set by may be used to track you on other websites that use the same We use targeting advertising cookies on our Edit this page What is a cookie? Types of cookies and how we use them Essential cookies Performance cookies Functionality cookies Targeting advertising cookies   Terms of Service | Fern Skip to main content ⭐ Star us on GitHub Fern Docs Discord GitHub Search On this page Terms of Service These Terms of Service govern your use of the website located at https: www.buildwithfern.com and any related services provided by Birch Solutions, (""Birch""). By accessing https: www.buildwithfern.com , you agree to abide by these Terms of Service and to comply with all applicable laws and If you do not agree with these Terms of Service, you are prohibited from using or accessing this website or using any other services provided by We, Birch, reserve the right to review and amend any of these Terms of Service at our sole Upon doing so, we will update this Any changes to these Terms of Service will take effect immediately from the date of These Terms of Service were last updated on August Limitations of Use ​ By using this website, you warrant on behalf of yourself, your users, and other parties you represent that you will not: modify, copy, prepare derivative works of, decompile, or reverse engineer any materials and software contained on this website remove any copyright or other proprietary notations from any materials and software on this website transfer the materials to another person or “mirror” the materials on any other server knowingly or negligently use this website or any of its associated services in a way that abuses or disrupts our networks or any other service Birch provides use this website or its associated services to transmit or publish an",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20221204214825/https://www.buildwithfern.com/', 'timestamp': '20221204214825'}",20221204214825.0,1.0
https://www.herojourney.club,29584,crunchbase,"Hero Journey Manifesto — Hero Journey Club 0 Skip to Content Open Menu Close Menu Open Menu Close Menu the Hero journey manifesto Last Updated These are sayings, advice, and quotes that we have heard from our community and have compiled into a A place to start if you’re just curious about what we stand for and why we’re This is a living, dynamic document and reflects the values of our It will change as we We are gamers who are working on our mental health, Our community is a space for healing, connection, belonging, and growth, through gaming and group Part 1: The Struggle, THE PAIN You are not You are not Depression and anxiety are expected — they are normal responses to a broken society that devalues our human needs and our sense of belonging they are reminders from ourselves that we are worth so much more they are callings to the lives that we yearn for but are not yet living they are forms of grief for the human connections we have traded for the pursuit of We buy things we don’t want, to impress people we don’t like, to fill the gaping hole within ourselves that was torn open by early messages that we are not When life gets hard and we get hurt, it’s tempting to put on lots of armor to protect But it’s hard to feel hugs when you have armor It can get heavy to carry it around with you We distract and numb ourselves with all sorts of coping mechanisms to avoid the discomforts of We push back, we lash out, we isolate, we overwhelm, we hurt others, we hurt ourselves, and we try to dull the A little too much or a little too often, those coping mechanisms become You aren’t an addict, you are a human in Start there at the Start with All emotions are important most are beautiful, some are difficult, but they all carry messages about things that are important to Don’t overanalyze and don’t stay too long in the Feel the Process them in your body and Let go of the outcome, and where possible, try to find a way to learn from difficult When the feelings are too difficult to bear, just focus on the simple things: first breathe, then try to move your It’s okay to ask for You’re going to be Sometimes our brain chemistry works against us and makes us More often than our innate neurochemistry, our psychological, social, and physical environments and the thoughts beliefs that we hold about them, are the things that harm Stress is a message that something in your life isn’t right and needs your It was an important adaptation for Sometimes your needs to adjust its sensitivity and sometimes it s picking up signals you don t Most of the time, the messages get garbled during processing, based on our own thoughts and Don’t get caught in the “worry ” You’re not You just need some Is something harming you or do you just think that it will harm you? Are you overreacting or is your intuition telling you that the situation is not serving your best interests? Part 2: The Growth You are a human, who needs support We are each on our own journey of healing yet we can walk those journeys alongside each Be your own Be the hero that you needed when you were younger and be the hero who you can look up to Find your path and help others on Everyone struggles from time to It’s Keep You are capable of a lot more than you You can endure even Growth is always possible cultivate the strength to see the path Resilience is Courage is the starting You can t shame yourself into being Everyone is on their own We are all equals, we are all imperfect, we are all Life is about people and the experiences you create with It’s okay if you don’t know where you’re going or what you’re Most of us don’t. Go find your people and create your joy, Surround yourself with people who remind you that you are enough and reciprocate their kindness Don’t do it The stories we tell have the power to But they also have the potential to break Be careful which story you choose to The things you say to yourself matter practice choosing to say the kind and loving versions of the Anxiety and excitement are the same neurochemical pathways what makes it one or the other is what you think of the When possible, reframe as Choose to believe that you have We all hurt and we all experience pain — that’s one of the unavoidable truths of Don t wish for an easier life wish for the strength to fully embrace the one you have, both the good and the Build the courage to endure the pain and let the grief open you up to immense You’re Weave your experience into the shared tapestry of human It might give someone hope down the When the scars begin to fade with age, let s trade stories and celebrate them Your life is a verb, not a You are not static or You are being you, doing you, and living your life in each moment as a constellation of all your past decisions and all of your future This is your Do what you love and do it Hold onto the people and ideas that you love and give you Have the courage to change the things that hold you Share your joy with others and whenever you get the chance, lift ",startup,"{'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20230129020809/https://www.herojourney.club/', 'timestamp': '20230129020809'}",20230129020809.0,1.0
