Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Morningside Advisory,https://www.crunchbase.com/organization/morningside-advisory,2019-01-01,year,"Business Development, Consulting, Industrial","New York, New York, United States",Morningside Advisory is to design the communications team that fits your company’s future state.,"2,564,844",,Active,,,,,For Profit,http://morningsideadvisory.com,,https://www.linkedin.com/company/morningside-advisory/,"Morningside Advisory is to design the communications team that fits your company’s future state. It was founded in 2019 and was headquartered in New York, New York.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Manufacturing, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Vanquish Revenue Management,https://www.crunchbase.com/organization/vanquish-revenue-management,2019-01-01,year,"Consulting, Hotel, Marketing","Dublin, California, United States",Vanquish Revenue Management is a hotel motel revenue management firm.,"2,564,819",Less than $1M,Active,,,,,For Profit,https://www.vanquishmanagement.com,,,"Vanquish Revenue Management creates custom revenue management programs for each of their hotels and restaurants as no two businesses are alike. Custom online marketing plans are developed for each hotel and restaurant, including of a custom website, pay-per-click campaign on multiple platforms, and more.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Professional Services, Sales and Marketing, Travel and Tourism",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Jazmin Lenine,https://www.crunchbase.com/organization/jazmin-lenine,2020-01-01,year,"E-Commerce, Retail, Shoes","Dunwoody, Georgia, United States",Jazmin Lenine is an online store that provides custom footwear products.,"2,564,732",,Active,,,,,For Profit,https://www.jazminlenine.com,https://twitter.com/jazminlenine,https://www.linkedin.com/company/j-lenine-ventures,,https://www.facebook.com/JazminLenine,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Knit Like Granny,https://www.crunchbase.com/organization/knit-like-granny,2019-01-01,day,"Digital Media, Guides, Information Services, Media and Entertainment, Video","Austin, Texas, United States","Tutorials and knitting pattern roundups for beginner knitters. Learn about knitting projects and gauge, knitting needles & fiber supplies.","2,564,716",,Active,,,,,For Profit,https://knitlikegranny.com/,https://twitter.com/knitlikegranny,https://www.linkedin.com/company/knitlikegranny/,"Knit Like Granny is your one-stop place for all things knitting! Whether you’re a beginner or an experienced knitter, we have something for everyone. Our wealth of information includes tutorials on various knitting techniques and stitches like garter stitch, cable stitch, and lace, and a helpful guide on materials, supplies, and tools like bamboo needles. From cast on to cast-off, and from pattern selection to needle size, we provide tips and roundups of patterns for all levels of knitters, from beginner-friendly scarves to advanced handmade sweaters, blankets, a chunky cardigan, a basket, hats, socks, cute baby items, and more. We share advice on choosing the right yarn, determining the right gauge, and techniques like blocking and seaming, and finishing. At Knit Like Granny, we believe in the power of community, which is why we encourage our readers to share their projects and experiences in the comments section. We also welcome questions and suggestions for our content. Follow us on social media, including Instagram, to join a global community of knitters, connect with other knitters, and see amazing knitting projects. We’re dedicated to sharing our love for knitting and hope you’ll join us on this creative journey.",https://www.facebook.com/knitlikegranny/,Southern US,,,,,,,,,,,,,,,,,"Information Technology, Media and Entertainment, Video",1,Jodie Morgan,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-85.36%,9,,,,,,,,,,
Realty Automation Labs,https://www.crunchbase.com/organization/realty-automation-labs,2020-01-01,year,"Consulting, Information Technology, Outsourcing","Guilford, Connecticut, United States",Realty Automation Labs is an information technology company.,"2,564,676",,Active,,,,,For Profit,,,,Realty Automation Labs is an information technology company.,,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp Generation,https://www.crunchbase.com/organization/hemp-generation,2018-01-01,year,Medical,"Cary, North Carolina, United States",Hemp Generation strives to offer the best CBD products that provide relief for the mind and body.,"2,564,643",,Active,,,,,For Profit,https://hempgeneration.com/,,https://www.linkedin.com/company/hemp-generation,"Hemp Generation strives to offer the best CBD products that provide relief for the mind and body. Some of our best-sellers include indoor hemp flower, pure CBD oil, and CBD vape pens. At Hemp Generation, we are also the trusted source for natural and accurately represented CBD products. Whether you are looking to get CBD tinctures, CBD gummies, capsules, or Delta-8 THC, we can help. Our team provides the support you need to heal from everyday stressors and seek long-term wellness via safe, alternative CBD solutions.",https://www.facebook.com/HempGenerationNC,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,Health Care,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-16.3%,4,,,,,,,,,,
Bring It In Media,https://www.crunchbase.com/organization/bring-it-in-media,2021-01-01,year,"Brand Marketing, Consulting, Media and Entertainment","Medfield, Massachusetts, United States","Bring It In Media specializes in branded content and original programming, focusing on storytelling and brand narrative.","2,564,526",$1M to $10M,Active,,,,,For Profit,https://www.bringitinmedia.com,,https://www.linkedin.com/company/bring-it-in-media-llc/,,,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Media and Entertainment, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,2,,Advertising; business,,,
Business Proposal,https://www.crunchbase.com/organization/business-proposal,2021-12-20,day,"Business Development, Information Technology, News","New York, New York, United States","Business Proposal is an online platform that offers the latest business, celebrity, and technology news.","2,564,522",,Active,,,,,For Profit,https://BusinessProposal.net,,,"Business Proposal is an online platform that offers the latest business, celebrity, and technology news across USA. The platform also covers technology, finance, politics, strategy, life, sports, and more. The site also provides and analyzes business news and acts as an aggregator of top news stories from around the web. It also offers in-depth insight, data and analysis of the digital landscape, from e-commerce and payments to the Internet of Things and fintech. Business Proposal was founded by Shovon Ahmed in December 2021 and is based in New York, United States.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Content and Publishing, Information Technology, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
Elite Maryland Marketing,https://www.crunchbase.com/organization/elite-maryland-marketing,2019-01-01,year,"Advertising, Brand Marketing, Corporate Training, Customer Service, Marketing, Sales","Towson, Maryland, United States","Elite Maryland Marketing offers brand management, acquisitions, advertising, customer service, and marketing services.","2,564,514",Less than $1M,Active,,,,,For Profit,https://elitemarylandmarketing.com/,https://twitter.com/maryland_inc,https://www.linkedin.com/company/elite-maryland-marketing/,,https://www.facebook.com/elitemarylandmarketing/,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Education, Other, Professional Services, Sales and Marketing",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Eve,https://www.crunchbase.com/organization/eve-fa42,2021-01-01,year,"Health Care, Hospital, Wellness, Women's","San Francisco, California, United States",Eve provides ultrasound and breast cancer treatment.,"2,564,478",,Active,,,,,For Profit,https://www.myevewellness.com,https://twitter.com/myevewellness,https://www.linkedin.com/company/evewellness,,https://www.facebook.com/p/Myevewellness-100084512570248,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
