Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Utopeon,https://www.crunchbase.com/organization/utopeon,2021-03-15,day,"Blockchain, Cryptocurrency, eSports, Gaming","Austin, Texas, United States",All-access blockchain eSports.,"997,446",,Active,,,,,For Profit,https://utopeon.com,https://twitter.com/utopeon,https://www.linkedin.com/company/utopeon/,"Home of the full-time gamer. Utopeon is an all-access semi-decentralized blockchain eSports platform. Gaming is an acquired skill, so we monetized it! Join millions of gamers and get paid to play! Earn, use, sell or hodl coins.",https://facebook.com/utopeon,Southern US,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Gaming, Other, Payments, Software, Sports",1,Isaiah Sanchez,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,20,,,,,,,,,,
Olivia Palermo,https://www.crunchbase.com/organization/olivia-palermo,2018-01-01,year,"E-Commerce, E-Commerce Platforms, Fashion, Lifestyle, Shopping, Wholesale","New York, New York, United States",The Olivia Palermo Collective is an editorial and e-commerce site made up of the Olivia Palermo Series.,"997,457",$1M to $10M,Active,,,,,For Profit,https://oliviapalermo.com/,https://www.twitter.com/oliviapalermo,https://www.linkedin.com/company/oliviapalermogroup/,,https://www.facebook.com/OliviaPalermo/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-30.04%,6,,,,,,,,,,
HomeMachineGuides,https://www.crunchbase.com/organization/homemachineguides,2023-09-04,day,,"Spokane, Washington, United States",Your Go-To Source for DIY Appliance Fixes,"997,518",,Active,,,,,For Profit,https://homemachineguides.com/,https://twitter.com/homemachguides,,"Welcome to HomeMachineGuides, your ultimate destination for mastering the art of DIY appliance repairs. At HomeMachineGuides, our mission is simple yet profound: to empower you with the knowledge and skills you need to tackle appliance repairs confidently, efficiently, and cost-effectively. We understand that appliances are the backbone of every household, making our daily lives more comfortable and convenient. However, when they break down, the frustration can be overwhelming, not to mention the expense of professional repairs.",https://www.facebook.com/homemachineguides,"West Coast, Western US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,25,,,,,,,,,,
White Fox Scooters,https://www.crunchbase.com/organization/white-fox-scooters,2018-01-01,year,"Electric Vehicle, Mobile Apps, Rental, Taxi Service","New York, New York, United States",White Fox Scooters is a mobile application that provides docked electric scooter rental solutions.,"997,524",,Active,,,,,For Profit,https://www.whitefoxscooters.com/,https://twitter.com/WhiteFoxScooter,https://www.linkedin.com/company/white-fox-scooters/,,https://www.facebook.com/White-Fox-Scooters-880042618857169/?ref=search&eid=ARAevAykqpdA3sJEyHBKU7mcCnlHR00X7L38IdW6XPXPM_eoQQPgfJAh6P7XWyBX9_Zl2KGz-oQqMC47,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Apps, Commerce and Shopping, Mobile, Software, Transportation",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-0.07%,4,,,,,,,,,,
Syncopated Synergy,https://www.crunchbase.com/organization/syncopated-synergy,2021-10-01,month,"Accounting, Bookkeeping and Payroll, Consulting, Finance","Lakewood, Colorado, United States","Syncopated Synergy offers financial consulting, including fractional CFO services and operational accounting.","997,535",,Active,,,,,For Profit,https://syncopatedsynergy.com,,https://www.linkedin.com/company/syncopated-synergy,,https://www.facebook.com/syncopatedsynergy/,"Greater Denver Area, Western US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Truffl,https://www.crunchbase.com/organization/truffl,2020-01-01,year,"Mobile Apps, Social Media, Software, Travel","San Francisco, California, United States",Truffl is a travel planning app that allows users to interact and find recommendations from the people they trust.,"997,582",,Active,,,,,For Profit,https://trufflapp.com,,https://www.linkedin.com/company/truffl-app,"Truffl is a travel planning app that allows users to interact and find recommendations from the people they trust. The company was founded by Eric Om and is headquartered in San Francisco, California, United States.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Mobile, Software, Travel and Tourism",1,Eric Om,1-10,1,,2020-09-01,,,,Non-equity Assistance,,,,,,,,,USD,,SkyDeck Berkeley,1,1,,,,,,,Private,,,,,,,,,,,,,,,3,1,143,,,,,,,,
microGPT,https://www.crunchbase.com/organization/moses-rajan,2021-03-04,day,Artificial Intelligence (AI),"Berkeley, California, United States","microGPT can generate natural language text, perform language-based tasks, and improve efficiency in small-scale applications.","997,596",,Active,,,,,For Profit,https://microgpt.ai/,,,https://microgpt.ai/,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Viscogliosi Brothers Watermark Holdings,https://www.crunchbase.com/organization/viscogliosi-brothers-watermark-holdings,2022-01-01,year,Venture Capital,"New York, New York, United States",Viscogliosi Brothers Watermark Holdings a proprietary Holding Company dedicated to creating Shareholder Value.,"997,604",,Active,,,,,For Profit,https://www.vbwatermarkholdings.com/,,,Viscogliosi Brothers Watermark Holdings a proprietary Holding Company dedicated to creating Shareholder Value.,,"Greater New York Area, East Coast, Northeastern US",,Venture Capital,1,1,1,,,,,,,,,,,,"Financial Services, Lending and Investments",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,621497,USD,621497
Overwatch,https://www.crunchbase.com/organization/overwatch-bf57,2020-01-01,year,"Cyber Security, Information Technology, Web Apps","Salina, Kansas, United States","Overwatch is an information technology company that provides cyber security solutions for cloud services, networks, and devices.","997,609",,Active,,,,,For Profit,https://www.overwatchsystem.com,,https://www.linkedin.com/company/overwatchsystem/,"Overwatch offers cyber threat monitoring services for server, desktop, and mobile operating systems. They provide SOA as a service, continuous security validation, and penetration testing. They provide web application firewalls and additional cybersecurity solutions.",https://www.facebook.com/overwatchsystem,Midwestern US,,,,,,,,,,,,,,,,,"Apps, Information Technology, Privacy and Security, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
BuyNoir,https://www.crunchbase.com/organization/buynoir,2021-01-01,year,"E-Commerce, Software","Atlanta, Georgia, United States",Side hustle to main gig. Passion projects turned success stories. BuyNoir empowers black-owned businesses with the tech to win!,"997,657",,Active,,,,,For Profit,https://BuyNoir.co,,https://www.linkedin.com/company/buynoir/,"BuyNoir is the preeminent platform for Black-owned small businesses. The BuyNoir platform helps black-owned small businesses get started and grow in the digital age. Our platform is easy to use and provides a range of tools and resources to help these businesses establish an online presence, reach new customers, secure funding for growth, and improve their marketing strategies. startting and running a small business is hard, and BuyNoir's goal is to make it a little easier so black-owned small businesses can succeed. We're passionate about creating a more equitable economy, and we believe that technology can play a key role in achieving that goal.",https://www.facebook.com/BuyNoirApp/,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Software",1,Daniel Waithe,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,36,,,,0,0,,Scientific and technological services,,,
Grasshopper,https://www.crunchbase.com/organization/grasshopper-ed9a,2018-01-01,year,"Cannabis, Delivery Service, Retail","Chula Vista, California, United States",Grasshopper is a dispensary that offers cannabis retail and delivery services.,"997,722",$1M to $10M,Active,,,,,For Profit,https://ghbuds.com,https://twitter.com/Grasshopper_CV,https://www.linkedin.com/company/vista-property-holdings-llc,Grasshopper provides lab-tested cannabis from accredited testing laboratories. All cannabis products are pre-packaged and sealed to guarantee that your product is fresh and untainted by any outside element. They participate in green business practices by operating a fleet of vehicles for all of their deliveries.,https://www.facebook.com/gh.iv.37/,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Transportation",2,"Andres Camberos, Zach L.",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-69.65%,3,,,,,,,,,,
Modern Renovations,https://www.crunchbase.com/organization/modern-renovations,2022-01-01,day,Construction,"Fullerton, California, United States","Modern Renovations is a remodeling contractor in Fullerton, California.","997,727",,Active,,,,,For Profit,https://modernrenovations.com/,https://twitter.com/modernrenovate,https://www.linkedin.com/company/modernrenovations,"Modern Renovations offers complete renovation services tailored to your preferences, style, and budget, from planning and design to materials selection and construction. Our unique approach to home renovation will make the process simpler and smoother for you. Modern Renovations is a remodeling contractor in Fullerton, California offering Kitchen Remodeling, Bathroom Remodeling, House Remodeling.",https://www.facebook.com/Modern.Renovations.ca,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Real Estate,1,Mario Alteet,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Userly,https://www.crunchbase.com/organization/userly,2023-01-01,month,,"Bellevue, Washington, United States",SaaS Customer data platform.,"997,800",,Active,,,,,For Profit,https://tryuserly.com,,https://www.linkedin.com/company/userlyapp,,,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,,1,Paulo Nascimento,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
FrontRow Sports,https://www.crunchbase.com/organization/frontrow-sports,2018-01-01,year,"Media and Entertainment, Sports, Video Streaming","Burlington, Massachusetts, United States",FrontRow Sports is a platform that provides solutions to sport enthusiasts.,"997,820",,Active,,,,,For Profit,https://www.frontrowsports.io/,,,"FrontRow Sports is a sports media platform combining technology, sports media, and cultural anthropology to build solutions for sports enthusiasts. It was launched in Burlington, Massachusetts in 2013.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Sports, Video",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-3.24%,1,1,107,,,,,,,,
Mindhash,https://www.crunchbase.com/organization/mindhash,2018-01-01,year,"Advertising, Creative Agency, Information Technology","Netherlands, Missouri, United States",Mindhash is a creative digital agency focused on internet of things solutions that provide insight into our surroundings.,"997,832",,Active,,,,,For Profit,https://www.mindhash.nl/,https://www.twitter.com/Mindhash_nl,https://www.linkedin.com/company/mindhash/,,,Midwestern US,,,,,,,,,,,,,,,,,"Advertising, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
120 Capital Management,https://www.crunchbase.com/organization/120-capital-management,2019-01-01,year,,"Darien, Connecticut, United States",120 Capital Management operates as a global macro investment company.,"997,850",,Active,,,,,For Profit,https://120capm.com/,,,120 Capital Management operates as a global macro investment company.,,"East Coast, New England, Northeastern US",,,1,1,,1,,,,,,,,,,,,1,Christopher Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Veritas Buyers We Buy Houses,https://www.crunchbase.com/organization/veritas-home-buyers,2018-08-11,day,,"Huntsville, Alabama, United States",Need to sell your house fast? We buy houses in any condition.,"997,888",,Active,,,,,For Profit,https://veritasbuyers.com/,,,"Veritas Buyers We Buy Houses is a local real estate investment company in Huntsville, Alabama. We provide homeowners a fast and fair cash offer. Enabling homeowners in Huntsville AL, New Jersey, and Pennsylvania to sell their house in ""as-is"" condition so they can sell their homes quickly and avoid expensive repairs.",https://www.facebook.com/VeritasBuyers/,Southern US,,,,,,,,,,,,,,,,,,1,James Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,22,,,,,,,,,,
Colonia Tech,https://www.crunchbase.com/organization/colonia-tech,2021-01-01,year,"Consulting, E-Commerce, Management Consulting, Web Development","Oxnard, California, United States",Colonia Tech provides consulting services and solutions to starting businessmen.,"997,927",,Active,,,,,For Profit,https://www.coloniatech.com/,,https://www.linkedin.com/company/colonia-tech/,Colonia Tech provides consulting services and solutions to starting businessmen. It offers e-commerce services improve business growth.,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Professional Services, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
Global Money One,https://www.crunchbase.com/organization/global-money-one,2020-01-01,year,"Financial Services, FinTech, Payments","Coral Gables, Florida, United States","Global Money One is a fintech company offering solutions that deliver control, security, and real-time payments.","997,969",,Active,,,,,For Profit,http://globalmoneyone.com,,https://www.linkedin.com/company/global-money-one-inc,,,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Payments",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Solstice Solar,https://www.crunchbase.com/organization/solstice-solar,2020-01-01,year,"Electrical Distribution, Professional Services, Residential, Solar","Houston, Texas, United States",Solstice Solar is an electrical contractor that specializes in residential solar panel system installations.,"997,984",,Active,,,,,For Profit,https://www.solstice-solar.com,,https://www.linkedin.com/company/solstice-solar/,"Solstice Solar provides design, construction, and maintenance services for solar power systems. They offer a full-turnkey process that includes surveyors, designers, schedulers, installers, electricians, and service technicians. They respond to customer inquiries by phone and email.",https://www.facebook.com/SolsticeSolarHouston,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Energy, Natural Resources, Other, Real Estate, Sustainability",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,96198,USD,96198
Chitwood & Chitwood,https://www.crunchbase.com/organization/chitwood-chitwood,2021-01-01,year,"Accounting, Financial Services, Professional Services","Chattanooga, Tennessee, United States","Chitwood & Chitwood offers bookkeeping, tax preparation, estate planning and financial counseling services.","997,995",,Active,,,,,For Profit,https://chitwoods.com,,https://www.linkedin.com/company/chitwood-&-chitwood,,https://www.facebook.com/Chitwood-Chitwood-103835578360726/,Southern US,,,,,,,,,,,,,,,,,"Financial Services, Other, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Kribi Coffee Company,https://www.crunchbase.com/organization/kribi-coffee-company,2019-01-15,day,Food and Beverage,"Oak Park, Illinois, United States","Green coffee sourcing, live air roasting in 2 owned coffee shops and wholesale/white label to businesses.","998,008",,Active,,,,,For Profit,https://www.kribicoffee.com/,,https://www.linkedin.com/company/counter-coffee-air-roasters/?viewAsMember=true,"Kribi Coffee (KC) sources green coffee from Cameroon, other African countries and unique world regions. KC roasts the coffee using the only alternative method of roasting coffee. The process is patented and eco-friendly - resulting in a clean taste and less bitter coffee. KC operates 2 coffee shops (Forest Park, IL and Oak Park, IL) and sells wholesale and white labels to businesses.",https://www.facebook.com/kribicoffee,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Food and Beverage,1,Jacques Shalo,11-50,1,Seed,2022-03-02,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,Capitalize VC,,1,,,,,,,Private,,,,,,,,,,,,,,34.21%,9,1,,,,,,,,,
