Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Olitt,https://www.crunchbase.com/organization/olitt,2020-01-01,year,"Analytics, E-Commerce, E-Commerce Platforms, SaaS, Software, Web Design, Web Development, Web Hosting","Middletown, Delaware, United States","Olitt helps entrepreneurs, and startups looking to launch their ideas swiftly, landing pages, websites, online store, DNS, and domains.","484,810",,Active,,,,,For Profit,https://www.olitt.com,https://twitter.com/OLITTcom,https://www.linkedin.com/company/olitt,"Olitt is for Apps, SaaS, Enterprenuers, Startups, e.t.c looking to launch their ideas swiftly.Provides professional landing pages, Websites and Online Stores integrated with Livechat, Payments, Google Analytics, SEO, Custom Code, Free SSL, Global CDN Network. No coding skills are required, just drag n drop and publish to get your Beautiful Landing Page Online.",https://www.facebook.com/OLITTcom/,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Internet Services, Software",2,"David Murimi, William Mwai",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,61.59%,69,,,15,0,1,,Scientific and technological services,,,
"Novihome, LLC",https://www.crunchbase.com/organization/novihome-llc,2018-01-01,year,"Apps, Software","Cedar City, Utah, United States","NoviHome is a sales & marketing solution that enhances sales efficiency through a revolutionary buyer experience, from contract to contract.","484,818",,Active,,,,,For Profit,https://www.novihome.com/,https://www.twitter.com/@NoviHomeHQ,https://www.linkedin.com/company/novihome/,,https://www.facebook.com/novihomehq,Western US,,,,,,,,,,,,,,,,,"Apps, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,19,0,1,,Scientific and electric apparatus and instruments,,,
Leadsblue.com: Buy Email Lists | Targeted B2B & B2C Sales Leads,https://www.crunchbase.com/organization/leadsblue-com-buy-email-lists-targeted-b2b-b2c-sales-leads,2018-09-17,day,"Advertising, Digital Marketing, Email, Email Marketing, Lead Generation, Marketing, Sales","Carroll, Iowa, United States","Advertising, Email Marketing, Lead generation","484,820",,Active,,,,,For Profit,https://leadsblue.com/,,,"Buy Email List: 100% Highly targeted, business, consumer, niche bases email lists for sale. 3 Billion+ Email Lists for marketing from 155+ Countries, B2B, B2C, 24*7 Support and Instant Download.",,Midwestern US,,,,,,,,,,,,,,,,,"Advertising, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-1.27%,42,,,,,,,,,,
Bitoscore,https://www.crunchbase.com/organization/bitoscore,2023-02-01,month,,"Las Vegas, Nevada, United States",Online and Mobile App Business Consultant,"484,844",,Active,,,,,For Profit,https://www.bitoscore.com/,,https://www.linkedin.com/company/bitoscore,,https://www.facebook.com/profile.php?id=100088371925702,Western US,,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Stella Ventures,https://www.crunchbase.com/organization/stella-ventures,2021-06-15,day,FinTech,"New York, New York, United States",Venture Capital firm investing in pre-seed & seed FinTech,"484,889",$1M to $10M,Active,,,,,For Profit,https://stella.ventures,,,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Financial Services,1,Jon Zanoff,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Tallas Biotech Inc.,https://www.crunchbase.com/organization/tallas-biotech-inc,2019-11-21,day,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Pharmaceutical","New York, New York, United States",Computing and Genomics,"484,921",,Closed,,,,none,For Profit,https://tallas.io,https://twitter.com/tallasbio,https://www.linkedin.com/company/tallas/,Pre-clinical RNAi drug discovery research startup using a proprietary multi-wheel AI research platform to identify synthetic RNAi molecules as drug targets for inflammation and pain.,https://www.facebook.com/TallasBiotech/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1,Ali Shah,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Proof,https://www.crunchbase.com/organization/proof-ad9c,2018-01-01,year,"Consulting, Recruiting, Staffing Agency","Los Angeles, California, United States","Proof is a network of consultants, contractors, and freelancers in software, design, product, finance, and project management.","484,951",$1M to $10M,Active,,,,,For Profit,https://www.weareproof.com,https://twitter.com/prooftalent,https://www.linkedin.com/company/prooftalent,,https://www.facebook.com/ProofTalent,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-1.84%,7,,,,0,3,,Education; entertainment,194338,USD,194338
T4MP,https://www.crunchbase.com/organization/t4mp,2021-01-01,year,"Artificial Intelligence (AI), E-Commerce, Information Technology, Machine Learning","Claymont, Delaware, United States",T4MP is a machine learning-based services company.,"484,958",,Active,,,,,For Profit,https://www.t4mp.com/,,https://www.linkedin.com/company/86879968/,"T4MP uses machine learning to complete time-consuming e-commerce chores like product categorization and filling up product cards. Their services include those for ecommerce agencies, marketplaces,and  technology partners.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Science and Engineering, Software",2,"Alex Terentyev, Pavel Jur'evič Sadovnikov",11-50,1,Seed,2021-02-01,,,,Angel,,,,Angel,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,,22,,,,,,,,,,
Adaptigo,https://www.crunchbase.com/organization/adaptigo,2021-01-01,year,"Advertising, Email Marketing, Social Media Marketing","Gilbert, Arizona, United States","Adaptigo offers consulting in digital advertising, analytics, and performance marketing.","484,982",,Active,,,,,For Profit,https://ad.im,,https://www.linkedin.com/company/adaptigo/,,,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Advertising, Sales and Marketing",1,Chris Tarjeft,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,1,,Education; entertainment,,,
The Empathy Firm,https://www.crunchbase.com/organization/the-empathy-firm,2019-10-03,day,Public Relations,"Lake Mills, Wisconsin, United States",The Empathy Firm is a PR firm using paid press to clients get featured,"485,000",,Active,,,,,For Profit,https://empathyfirm.com,,https://www.linkedin.com/company/empathyfirm,"The Empathy Firm pays contributors at Forbes, Inc, Entrepreneur to promote client articles.",https://www.facebook.com/empathyfirm,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Sales and Marketing,2,"Gavin Lira, Grant Lira",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,,,,,,,,
