Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Agora,https://www.crunchbase.com/organization/agora-services-whats-in-your-core,2018-04-12,day,"Banking, Debit Cards, FinTech, Mobile Payments, Payments, Personal Finance","New York, New York, United States",Agora is a provider of digital platform banking solutions.,"32,878",,Active,,,,,For Profit,http://www.agoraft.com/,https://twitter.com/agorabaas,https://www.linkedin.com/company/agora-financial-technologies,"Agora offers financial institutions a robust and customizable cloud-based offering that enables banking customers to utilize and manage accounts in real-time. Community banks and credit unions leveraging Agora Services’ product offerings accelerate their digital experience without replacing their core banking system while they improve the user experience and create opportunities to increase deposits and revenues. Financial Institutions and Fintech can also launch complete stand alone digital solutions by leveraging Agora's challenger bank platform and most advanced Fintech ecosystem. Agora Services’ product lines are built to attract specific audiences that sit outside of the traditional banking customer. For instance, the three product sets built offer a customized banking experience for teens and their parents, gig economy worker, contractor or individuals outside of the traditional working circumstances, and elderly accounts. The parent and teen account offering provide parents access and oversight to a separate account offered to their teens that give the teen financial freedom but allows the parents oversight into the account. Through this product offering, teens can have a virtual or physical card, p2p payments offering and for the parent an easier way to pay allowance or loan money with insight into the transactions and parameters of the teen’s banking experience. For gig economy workers, contractors and individuals who do not have the typical type of work, Agora Services offers a banking experience that provides offerings like virtual onboarding, physical and digital cards as well as transaction oversight for an easier way to manage their unique business. The elderly and their caretakers often struggle when it comes to finances to make sure there are adequate funds, ensuring the transactions are legitimate and that they have what they need to complete a payment. This is where Agora Services comes in to play. Through this product line, Agora offers both account holder and either family or caretaker access to the account to ensure banking and transactional needs are fulfilled as well as the ability to stop any potential fraud that could be detrimental. Through Agora Services, financial institutions can implement solutions that ensure the customer and their unique banking needs are met.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Mobile, Payments, Software",3,"Arcady Lapiro, Sam Levy, Shekhar Khakurdikar",11-50,5,Seed,2020-02-27,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"Mastercard Start Path, ICBA, Jonathan Karten, The Venture Center",,4,,,,,,,Private,,,,,,,,,,,,,2,,4,,,,,,,,123953,USD,123953
Bionic Health,https://www.crunchbase.com/organization/bionic-health,2022-09-01,month,"Analytics, Artificial Intelligence (AI), Health Care, Hospital, Medical, Predictive Analytics","Durham, North Carolina, United States",Bionic Health is a company that provides preventative health services.,"32,884",,Active,,,,,For Profit,https://www.bionichealth.com,https://www.twitter.com/Bionic_Health_,https://www.linkedin.com/company/bionichealth,Bionic Health provides preventative health services. Bionic Health designs an iterative journey that allows you to understand your unique needs and make the changes that will have the biggest impact over time.,https://www.facebook.com/100088838590406,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,1-10,1,Seed,2023-03-19,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Alumni Ventures, Triangle Tweener Fund, AI Fund, Half Court Ventures, IDEA Fund Partners",,7,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
Laxis,https://www.crunchbase.com/organization/laxis,2020-04-01,month,"Artificial Intelligence (AI), Software","San Francisco, California, United States",Laxis is the AI meeting assistants for revenue teams.,"32,894",$1M to $10M,Active,,,,,For Profit,https://www.laxis.com/,https://twitter.com/TechLaxis,https://www.linkedin.com/company/laxis-tech,"Laxis is the AI meeting assistants for revenue teams. You can use Laxis to automate the customer research before the meeting, get real time insights and coaching during meetings, and auto-generate customer requirements, action items, follow up emails, and etc. after your meetings. You can even chat with Laxis and get answers based on past conversations in real time.",https://www.facebook.com/LaxisTech-105436137989141/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,"Eric Xiao, Sean Liu",1-10,4,Seed,2023-10-02,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,1500000,USD,1500000,1500000,USD,1500000,"University of Chicago, Allos Ventures, Ground game ventures, Celtic House Asia Partners, Lofty Ventures",1,9,,,,,,,Private,,,,,,,,,,,,,,-2.15%,38,1,,,,,,,,,
Mesh7,https://www.crunchbase.com/organization/mesh7,2018-01-01,year,"Cloud Security, Cyber Security, Information Technology, Network Security, Security","Sunnyvale, California, United States",Mesh7 provides run-time cloud application security observability to detect and mitigate all blind spot risks of modern applications.,"32,895",,Active,2021-03-18,day,,,For Profit,https://www.mesh7.com/,https://twitter.com/Mesh7Inc,https://www.linkedin.com/company/mesh7/,"Mesh7 provides distributed and deep cloud application security observability(CASO) across clouds. Mesh7's mission is to solve security challenges within distributed and cloud-native application environments. The CASO solution helps cloud application security practitioners, infosec admins, and application owners to protect their cloud applications from cloud security breaches, malware, and data exfiltration. Mesh7 team is consisted of domain experts in application security, cloud orchestration, SDN, machine learning and distributed systems. The company is headquartered in Sunnyvale, CA.",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security",3,"Amit Jain, Klaus Oestermann, Pratik Roychowdhury",1-10,1,M&A,2019-01-01,150000000,USD,150000000,Venture - Series Unknown,150000000,USD,150000000,Venture - Series Unknown,150000000,USD,150000000,150000000,USD,150000000,"The Fabric, Splunk Ventures",1,2,,Was Acquired,2021-03-18,day,Acquisition,,Private,,,,,,,,,,,,,1,,4,,,,,,,,,,
Martie,https://www.crunchbase.com/organization/martie,2021-01-01,year,"Delivery, Food and Beverage, Grocery, Retail","Burlingame, California, United States",Martie diverts perfectly good surplus pantry staples from going to landfills and delivers them directly to customers.,"32,898",$1M to $10M,Active,,,,,For Profit,https://martie.com/,,https://www.linkedin.com/company/martiefoods/about/,"Martie diverts perfectly good surplus pantry staples from going to landfills and delivers them directly to customers' doorsteps, making foods more accessible for everyone and decreasing food waste.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Commerce and Shopping, Food and Beverage",2,"Kari Morris, Louise Fritjofsson",1-10,1,Seed,2021-11-02,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,Upfront Ventures,1,1,,,,,,,Private,,,,,,,,,,,,,,-55.01%,46,1,,,,,,,,,
Mad Realities,https://www.crunchbase.com/organization/mad-realities,2021-01-01,year,"Blockchain, Information Technology, Publishing","Brooklyn, New York, United States","Mad Realities is an interactive, audience-owned TV platform.","32,903",$1M to $10M,Active,,,,,For Profit,https://www.madrealities.xyz,https://twitter.com/madrealities,https://www.linkedin.com/company/madrealities,"Mad Realities is reimagining entertainment for the modern world, powered by ownership incentives of the new internet.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Content and Publishing, Information Technology, Media and Entertainment, Other",1,Alice Ma,1-10,1,Seed,2022-04-25,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Scott Belsky, Maveron, Long Journey Ventures, Paradigm, 11:11 Media",1,26,,,,,,,Private,,,,,,,,,,,,,,149.21%,8,,,,,,,,,,
Wand App,https://www.crunchbase.com/organization/wand-app,2021-01-01,year,Artificial Intelligence (AI),"New York, New York, United States","Wand is a co-creative, AI-driven tool that allows artists the manual control and customization they need to realise their ideas.","32,910",,Active,,,,,For Profit,https://www.wand.app/,https://twitter.com/wand_app,,"Wand is a co-creative, AI-driven tool that allows artists the manual control and customization they need to realize their ideas.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,11-50,2,Seed,2023-08-23,4200000,USD,4200000,Seed,4200000,USD,4200000,Seed,4200000,USD,4200000,4200000,USD,4200000,"Betaworks, O'Shaughnessy Ventures, Charge Ventures, Long Journey Ventures, BDMI",1,11,,,,,,,Private,,,,,,,,,,,,,,36.52%,1,,,,,,,,,,
CREATESAFE,https://www.crunchbase.com/organization/createsafe,2018-01-01,day,"Music, Project Management","Los Angeles, California, United States","CREATESAFE is a platform for creators to create, manage, and grow their music business.","32,921",$1M to $10M,Active,,,,,For Profit,https://createsafe.io/,https://twitter.com/createsafeio,https://www.linkedin.com/company/createsafe/,"CREATESAFE is a CRM platform that allows artists to secure the resources they need to create, manage, and market their art. They empower creators and their teams to control their own enterprises through technology, executive development, agency marketing, and creative management services.",https://www.facebook.com/createsafeinc/,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Media and Entertainment, Music and Audio, Other",2,"Daouda Leonard, Langa Kambi-Shamba",1-10,2,Seed,2023-11-16,4600000,USD,4600000,Seed,4600000,USD,4600000,Seed,4600000,USD,4600000,4600000,USD,4600000,"Polychain, MoonPay, Paris Hilton, Chaac Ventures, Crush Ventures",1,8,,,,,,,Private,,,,,,,,,,,,,,,12,1,,,,,,,,,
Spoak,https://www.crunchbase.com/organization/spoak-decor,2018-01-01,year,"Home Decor, Interior Design, Software","Jackson, Wyoming, United States",Spoak is an easy-to-use interior design tool for both DIY-ers and professionals.,"32,933",$1M to $10M,Active,,,,,For Profit,https://spoak.com,https://twitter.com/spoakdecor,https://www.linkedin.com/company/spoak,"Spoak is an easy-to-use virtual interior design platform, offering a suite of design and business tools and educational resources for anyone trying to design a beautiful space.",https://www.facebook.com/spoakdecor,Western US,,,,,,,,,,,,,,,,,"Design, Real Estate, Software",1,Hilah Stahl,11-50,1,,2022-04-24,3144992,USD,3144992,Venture - Series Unknown,3144992,USD,3144992,Venture - Series Unknown,3144992,USD,3144992,3144992,USD,3144992,Kabir Shahani,,1,,,,,,,Private,,,,,,,,,,,,,,21.26%,23,,,23,,,,,,,
Strike Photonics,https://www.crunchbase.com/organization/strike-photonics,2020-01-01,year,"Medical, Medical Device, Semiconductor, Usability Testing","Allen, Texas, United States",Strike Photonics is a technology platform company that utilizes photonic chip designs for application in different fields.,"32,937",$1M to $10M,Active,,,,,For Profit,https://strikephotonics.com,,https://www.linkedin.com/company/strike-photonics,"Strike Photonics is a technology platform company utilizing photonic chip designs for application fields that include Rapid Viral Testing, Electronic Warfare, Telecommunications, and Bio-medical testing and monitoring. Strike Photonics believe in a brighter future; stronger, healthier, faster, more defensible, more expansive and more capable technological infrastructure for the United States and it’s allies.",,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Data and Analytics, Design, Hardware, Health Care, Science and Engineering",1,Dan Carothers,11-50,2,,2023-04-14,1750000,USD,1750000,Venture - Series Unknown,1750000,USD,1750000,Venture - Series Unknown,11750000,USD,11750000,11750000,USD,11750000,,,,,,,,,,Private,,,,,,,,,,,,,,4.67%,3,,,,,,,,,,
