Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
JumpWire,https://www.crunchbase.com/organization/jumpwire,2021-01-01,year,"B2B, Cloud Security, Database, Software","New York, New York, United States",JumpWire makes it easy to enforce secure data practices across applications without having to change any code.,"317,594",,Active,,,,,For Profit,https://jumpwire.ai,https://twitter.com/jumpwire_ai,https://www.linkedin.com/company/jumpwire,"JumpWire makes it easy to enforce secure data practices across applications without having to change any code. By proxying requests to databases and APIs and inspecting their schemas and payloads, JumpWire automatically identifies fields that need special handling. JumpWire will transform the data in place (for example encrypting any field that is classified as PII). This ensures that further processing or storage won’t risk leaking the data in its raw form inadvertently. A common use case for JumpWire is moving data between internal databases and tools for analytics and customer support. In this scenario, specific columns (such as those corresponding to PII) may need special handling before loading into another tool with a more permissive access concept. JumpWire installs on-premise or inside our customer’s own cloud, so there is no dependency on a third party or concern with sharing data outside the network.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Data and Analytics, Information Technology, Other, Privacy and Security, Software",3,"Ryan Cooke, William Huba, William Huba",1-10,1,,2022-03-22,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,USD,,,USD,,Y Combinator,,1,,,,,,,Private,,,,,,,,,,,,,,,29,,,,,,,,,,
Cross Development,https://www.crunchbase.com/organization/cross-development,2019-01-01,year,"Commercial Real Estate, Construction, Property Management, Real Estate, Rental, Rental Property","Carrollton, Texas, United States",Cross Development is a real estate firm that offers real estate advisory services.,"317,629",$1M to $10M,Active,,,,,For Profit,http://crossdevelopment.net,,https://www.linkedin.com/company/cross-development-co,"Cross Development is a real estate firm that offers real estate advisory services. The firm carries out projects from concept to solution and develops single-tenant commercial and multifamily properties. In 2019, Steve Rumsey and Casey Shires established it in Carrollton, Texas.",,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Real Estate",2,"Casey Shires, Steve Rumsey",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2.3%,13,,,,,,,,156188,USD,156188
WomenTech Network,https://www.crunchbase.com/organization/womentech-network,2019-06-01,day,"Information Technology, Professional Networking, Social Network","Mountain View, California, United States",WomenTech Network​ is a ​community that promotes ​gender diversity in tech and connects talented and skilled professionals with companies.,"317,645",,Active,,,,,For Profit,https://www.womentech.net/,https://twitter.com/WomenTechNet,https://www.linkedin.com/company/womentech-network,"WomenTech Network​ is a ​community that promotes ​gender diversity in tech and connects talented and skilled professionals with top companies and leading startups that value diversity, inclusion and strive to create a culture of belonging.  WomenTech Network events are invitation-only, focusing on networking, speed-meetings, interviews and exploration while connecting female tech talent like engineers, data scientists, designers, product managers and other tech-roles with opportunities at companies that share the same values and put diversity as their top priority.",https://www.facebook.com/womentech.net,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Community and Lifestyle, Information Technology, Internet Services, Professional Services",2,"Anna Radulovski, Rachel Dowling",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,-14.43%,22,,,,,,,,,,
Rosaluna,https://www.crunchbase.com/organization/rosaluna,2018-01-01,year,"Consumer Goods, Food and Beverage, Wine And Spirits","West Hollywood, California, United States","Rosaluna is an all-natural, handmade agave spirit distilled in the rolling hills of Santiago.","317,659",,Active,,,,,For Profit,https://mezcalrosaluna.com,,https://www.linkedin.com/company/rosaluna,"Rosaluna is an all-natural, handmade agave spirit distilled in the rolling hills of Santiago, Matatlán—the heartland of mezcal in Oaxaca, Mexico.",https://www.facebook.com/mezcalrosalunanyc,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Consumer Goods, Food and Beverage",3,"Freddie Martignetti, Nate Brown, Terry Lee",11-50,2,,2023-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,USD,,,USD,,"Chaos Ventures, Kevin Miller - GR0",,2,,,,,,,Private,,,,,,,,,,,,,,60.16%,20,,,,,,,,,,
Meetsy,https://www.crunchbase.com/organization/meetsy,2020-01-01,year,"Internet, Social Network","New York, New York, United States",Meetsy is a new kind of a social platform that enables community leaders to bring their people together.,"317,688",,Active,2021-06-14,day,,,For Profit,https://www.meetsy.io/,https://twitter.com/meetsyio,https://www.linkedin.com/company/meetsy-io/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Internet Services,1,Bradley Tramer,1-10,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,2021-06-14,day,Acquisition,,Private,,,,,,,,,,,,,,20.16%,14,,,,,,,,,,
Impruvu,https://www.crunchbase.com/organization/impruvu,2021-01-01,year,"Advice, Consulting, Credit, Education, Finance, Online Portals","Santa Fe, New Mexico, United States","Impruvu is a one-stop solution that provides resources, education, and consulting services for all financial needs and improvements.","317,696",$1M to $10M,Active,,,,,For Profit,https://impruvu.io,https://twitter.com/impruvu,,,,Western US,,,,,,,,,,,,,,,,,"Education, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Professional Services",1,Damon Aleczander,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,19.26%,57,,,,,,,,,,
Digital Capital Management,https://www.crunchbase.com/organization/digital-capital-management,2018-01-01,year,"Blockchain, Financial Services, Hedge Funds, Virtual Currency","La Jolla, California, United States","Digital Capital Management is a fund management firm offering portfolio management of digital assets, fund plans for different investors.","317,709",Less than $1M,Active,,,,,For Profit,https://www.digital-capital-management.com/,,https://www.linkedin.com/company/digital-capital-management-llc/,"Digital Capital Management is a fund management firm offering portfolio management of digital assets, fund plans for different investors. It specializes in the fields of blockchain, hedge funds, financial services, and virtual currency.",,"Greater San Diego Area, West Coast, Western US",,Hedge Fund,1,1,,1,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Timothy Enneking,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,17,,,,0,2,,Insurance; financial affairs,,,
Parta.io,https://www.crunchbase.com/organization/parta-io,2020-01-01,year,"E-Learning, EdTech, SaaS","Lewes, Delaware, United States",Parta.io is a collaborative eLearning creation platform that streamlines workflows and boosts team productivity for L&D and beyond.,"317,711",,Active,,,,,For Profit,https://parta.io,,https://www.linkedin.com/company/partaio/,,,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Education, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
DigitalGlyde,https://www.crunchbase.com/organization/digitalglyde,2020-01-01,year,"Analytics, Apps, Artificial Intelligence (AI), Computer Vision, Data Integration, Data Mining, Machine Learning, Mobile Apps, Robotics, Software","Houston, Texas, United States","Digital Glyder is an enterprise that uses real-time artificial intelligence, machine learning, robotics, and computer vision.","317,720",$1M to $10M,Active,,,,,For Profit,https://www.digitalglyde.com,https://twitter.com/digitalglyde_us,https://www.linkedin.com/company/digital-glyde,"Digital Glyde's mission is to bridge the ""technical gap"" between sophisticated business implementations and advanced dynamic applications (like Facebook, Google, Tesla, and Amazon). They make the workplace more effective, scalable, and profitable by utilising real-time artificial intelligence, machine learning, robots, computer vision, and other cutting-edge technology.",https://www.facebook.com/digitalglyde/,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Mobile, Science and Engineering, Software",1,Varun Garg,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,34,,,13,,,,,,,
Snap eHealth,https://www.crunchbase.com/organization/snap-ehealth,2020-03-27,day,"Health Care, Medical, Software","Denver, Colorado, United States",Snap eHealth is a medical software that facilitates patient engagement and improves reimbursement.,"317,755",,Active,,,,,For Profit,https://www.snapehealth.com,,https://www.linkedin.com/company/snap-ehealth,"Snap eHealth is a software designed for primary care physicians and other providers to manage medicare advantage quality data and ensure compliance. Their software helps patients and providers communicate, promote, report, and measure requirements and outcomes for preventative medicine.",,"Greater Denver Area, Western US",,,,,,,,,,,,,,,,,"Health Care, Software",2,"Derek Sakamoto, Michael Guese",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,,,,,,,
Pligence,https://www.crunchbase.com/organization/pligence,2021-09-16,day,"Cyber Security, Mobile Apps","Wilmington, Delaware, United States",Cyber Security Software,"317,767",,Active,,,,,For Profit,https://pligence.com/,,https://www.linkedin.com/company/pligence/about/,"Pligence offers AI-driven Cyber Security and Privacy solutions, specializing in Mobile Security, Threat Intelligence, and Risk & Compliance Management.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Apps, Information Technology, Mobile, Privacy and Security, Software",2,"Haris Khan, Hassan Khan",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
