Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Gowit Technology,https://www.crunchbase.com/organization/gowit-technology,2019-01-01,year,"Advertising, Advertising Platforms, Analytics, Retail Technology","Newark, Delaware, United States",Omnichannel Retail Media Advertising Platform,"47,753",$1M to $10M,Active,,,,,For Profit,https://gowit.com,https://twitter.com/gowit,https://www.linkedin.com/company/gowit-adtech/,"GoWit is a leading AdTech company that offers an all-in-one Retail Media Ads (RMA) platform with a seamless and fast integration solution. At GoWit, we empower retailers, grocers, and marketplaces to build and scale their ad businesses with high-performance ad types, omni-channel reach, and strategic activation of first-party data. Our passion is to drive ultimate ad success by reaching the right audiences through on-site, off-site, and in-store advertising. Together, let's revolutionize your ad strategy and unlock the full potential of Retail Media Ads.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Data and Analytics, Hardware, Sales and Marketing, Software",3,"Ahmet Enes Dabanlıoğlu, Emrah Adsan, Seref Yarar",11-50,1,Seed,2023-06-01,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,1000000,USD,1000000,"APY Ventures, Formus Capital, Esas Ventures, Mindvest GSYF, Alarko Ventures",5,5,,,,,,,Private,,,,,,,,,,,,,,,21,,,7,0,0,,Scientific and electric apparatus and instruments,,,
LEAD,https://www.crunchbase.com/organization/lead-3,2019-03-22,day,"B2B, Human Resources, Information Services, Information Technology, Productivity Tools, Software","San Francisco, California, United States","Enhances employee engagement, recognition through virtual coffee chats, buddy programs, birthday celebrations & people analytics","47,757",$1M to $10M,Active,,,,,For Profit,https://lead.app,https://twitter.com/leadapp_ai,https://www.linkedin.com/company/leadforcareer,"LEAD.bot seamlessly combines Organizational Network Analysis (ONA) and real-time collaboration, harnessing AI to reveal hidden communication channels and spotlight key influencers. We foster connections through virtual coffee chats, Watercooler sessions, and Pulse Surveys, while analyzing communication on platforms like Slack and Microsoft Teams. This holistic approach offers C-levels and managers deeper insights beyond traditional feedback, assisting in dynamic company culture change management.",https://www.facebook.com/LEADBotOfficial,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Information Technology, Other, Software",3,"Ayman C, Jay Willems, Yumi A. Kimura",1-10,4,Seed,2021-03-01,680000,USD,680000,Pre-Seed,680000,USD,680000,Pre-Seed,1330000,USD,1330000,1330000,USD,1330000,"Alchemist Accelerator, EXPERT DOJO, Progression Fund, Pitbull Ventures, Wedbush Ventures",2,9,,,,,,,Private,,,,,,,,,,,,,,-42.34%,20,,,,,,,,,,
Ozura,https://www.crunchbase.com/organization/ozura-3ba3,2021-10-12,day,"Banking, Blockchain, Financial Services, FinTech, Payments","Miami, Florida, United States","Pioneering the future of financial services by redefining the way businesses handle payment processing, data aggregation, & banking.","47,766",,Active,,,,,For Profit,https://ozura.io/,https://twitter.com/ozurachain?s=11,https://www.linkedin.com/company/ozura,"A beacon of innovation in the world of financial technology. Our mission? Empowering institutions with turn key financial solutions that redefine the landscape. Gone are the days of finding multiple providers for your business's financial services. Because we are not just a processor, but a financial technology solution, we offer a full suite of financial services under one umbrella. Connect with us to explore how Ozura can transform your business. Let's innovate, simplify, and grow together!",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments",3,"Jenna Natalie, Philip Gallina, Samuel Virtanen",11-50,1,Seed,2022-01-05,265000,USD,265000,Pre-Seed,265000,USD,265000,Pre-Seed,265000,USD,265000,265000,USD,265000,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,0,0,,Insurance; financial affairs,,,
Feedcoyote | Techstars'23,https://www.crunchbase.com/organization/feedcoyote,2021-01-01,year,"B2B, B2C, Business Intelligence, Collaboration, CRM, Data Center Automation, Productivity Tools, Project Management, Sales Automation, Software","Louisville, Kentucky, United States",Social productivity network that connects freelance professionals to maximize earnings opportunities via networking & project collaboration.,"47,767",,Active,,,,,For Profit,https://feedcoyote.com,https://twitter.com/feedcoyote,https://www.linkedin.com/company/feedcoyote/?viewAsMember=true,"Feedcoyote is a social productivity network that connects freelance professionals to maximize earnings opportunities through networking and project collaboration. We're a Techstars Portfolio Company. Our curated freelance network combined with built-in project management tools take loneliness & economic isolation out of freelance work and improve productivity & earnings potential for our members. Join our thriving community of 26,000+ members across 130+ countries today & Start Earning more.",https://www.facebook.com/FeedcoyoteInc/,Southern US,,,,,,,,,,,,,,,,,"Administrative Services, Data and Analytics, Hardware, Information Technology, Other, Sales and Marketing, Software",1,Dr. Stevens Bonhomme,1-10,6,Seed,2023-08-15,25000,USD,25000,Grant,405500,USD,405500,Pre-Seed,405500,USD,405500,430500,USD,430500,"Techstars, Render capital, Keyhorse Capital (KSTC), Community Foundation of Louisville",,4,,,,,,,Private,,,,,,,,,,,,,,11.37%,35,,,,,,,,,,
Sonic Bank,https://www.crunchbase.com/organization/sonic-bank,2023-03-30,day,"Asset Management, Banking, Finance, Venture Capital","San Francisco, California, United States","Sonic Bank helps you get the best financial services like FDIC insured bank accounts, global payments, and High interest on your cash.","47,773",,Active,,,,,For Profit,https://www.sonicbank.com/,,https://www.linkedin.com/company/sonicbankofficial/,"Sonic Bank is a leading financial institution that provides a wide range of financial services to its customers. Whether you're looking for global payments or savings accounts, Sonic Bank has got you covered. The fintech offers competitive interest rates and flexible repayment options, making it easier for you to manage your finances. Their online payment system is quick, easy, and secure, allowing you to make payments with just a few clicks. With a variety of savings accounts, Sonic helps you grow your money with high-interest rates and low fees. Whether you're an individual, a small business owner, or a large corporation, Sonic has the financial services you need to achieve your goals and manage your money effectively.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",,,11-50,1,Seed,2023-06-01,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,1214,USD,1214
Sesh,https://www.crunchbase.com/organization/colkie,2021-04-19,day,"Communities, Music","Los Angeles, California, United States","Sesh provides digital spaces, tools and inspiration to communities","47,776",,Active,,,,,For Profit,https://www.joinsesh.app/,,https://www.linkedin.com/company/joinsesh/mycompany/?viewAsMember=true,"Based in Los Angeles (US) and Madrid (Spain) and driven by our vision to be the ultimate home for music communities, a safe space for these communities to connect, empowering artists with control over their communities and transforming them into powerful armies. We do this based on the principle of sessions (sesh), intimate spaces to unite members of a community, amplify artists' messages and inspire collective action, nurturing the potential of artists' communities to achieve extraordinary feats together. Immerse yourself in a sesh today, and experience firsthand the power of music communities ;)",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Media and Entertainment, Music and Audio",2,"Iñigo Bunzl, Pepe del Río",11-50,2,Seed,2023-01-11,4000000,EUR,4306247,Seed,4000000,EUR,4306247,Seed,4300000,EUR,4671647,4300000,EUR,4671647,,,,,,,,,,Private,,,,,,,,,,,,,,,9,1,"1,308",,0,2,,Telecommunications,,,
Hank AI,https://www.crunchbase.com/organization/hank-ai-inc,2019-01-15,day,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, Natural Language Processing","Lexington, South Carolina, United States",HANK is healthcare AI that builds cutting edge technologies that augment and automate workflows within healthcare.,"47,779",$1M to $10M,Active,,,,,For Profit,https://hank.ai,,https://www.linkedin.com/company/hankai,"HANK is a healthcare AI that builds cutting-edge technologies that augment and automate workflows within healthcare. HANK (Hank AI, Inc) is a Delaware-based C-Corporation with headquarters in Columbia, SC, USA. The HANK Platform is an AI-powered productivity-enhancing set of APIs and UX built for business processes such as data entry, medical coding, and auditing. Their core focus is on the healthcare industry, with opportunistic expansions in the ERP and industrial sectors. They combine their cutting-edge computer vision, natural language processing, and machine learning to augment and automate these business processes at scale. All of their technologies are proprietary, and their entire stack of technologies has been built from the ground up by their engineers at HANK. They have numerous patents on their approaches to realizing maximum ROI for each of these business processes.  At HANK, they make automation easy for their customers.",,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",3,"Jack Neil, Samuel Hartzog, Sergey Razin",11-50,4,Seed,2023-01-03,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,4729996,USD,4729996,4729996,USD,4729996,"Bossanova Investimentos, SC Launch, Inc.",1,2,,,,,,,Private,,,,,,,,,,,,,,-4.88%,24,,,,,,,,,,
Infima,https://www.crunchbase.com/organization/infima,2020-03-19,day,"Artificial Intelligence (AI), FinTech, Machine Learning, Predictive Analytics","San Mateo, California, United States",Deep-learning-based mortgage analytics platform for predicting borrower payment behaviors,"47,784",$1M to $10M,Active,,,,,For Profit,https://www.infima.io,,https://www.linkedin.com/company/infima1,"Infima's unique deep learning technologies are transforming mortgage security analytics. Its solutions offer actionable predictive insights into future borrower, security, and market behavior, enabling investors, dealers, and other market participants to make better decisions to drive performance. A dramatic improvement in predictive accuracy vs. legacy solutions delivers superior portfolio construction, security selection, and risk management to portfolio managers, traders, and other mortgage market participants. Infima currently covers more than 525,000 mortgage securities, which are backed by roughly 35 million mortgage loans and represent a total current market value of nearly $11 trillion.",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",3,"Alex Papanicolaou, Kay Giesecke, Nicholas Gunther",11-50,3,Seed,2022-07-26,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5223820,USD,5223820,"Franklin Templeton, National Science Foundation, Radical Ventures, EvoNexus, Thirdstream Partners",2,5,,,,,,,Private,,,,,,,,,,,2023-10-02,,,,23,,,,,,,,,,
Blackstone Secured Lending Fund,https://www.crunchbase.com/organization/blackstone-secured-lending-fund,2018-01-01,year,,"New York, New York, United States",Blackstone Secured Lending Fund is a business development company focuses on first lien senior secured debt of private U.S. companies.,"47,787",$500M to $1B,Active,2021-10-28,day,,,For Profit,https://www.bxsl.com,,,Blackstone Secured Lending Fund is a business development company focuses on first lien senior secured debt of private U.S. companies.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,,,,11-50,1,IPO,2023-08-09,177600000,USD,177600000,Post-IPO Equity,177600000,USD,177600000,Post-IPO Equity,177600000,USD,177600000,177600000,USD,177600000,,,,,,,,,,Public,2021-10-28,,,,,,,BXSL,https://www.crunchbase.com/ipo/blackstone-secured-lending-fund-ipo--f59e2472,NYSE - New York Stock Exchange,,,,-7.73%,10,,,,,,,,53812534,USD,53812534
Framework,https://www.crunchbase.com/organization/framework-52d4,2019-12-01,month,Consumer Electronics,"San Francisco, California, United States","Framework designs high-performance, repairable, upgradeable consumer electronics products that are designed to last.","47,791",$1M to $10M,Active,,,,,For Profit,https://frame.work,https://twitter.com/FrameworkPuter,https://www.linkedin.com/company/frameworkcomputer,"Framework is building people and planet-friendly consumer electronics products that are designed to be easy to upgrade, customize and repair. Their first product is the Framework Laptop 13, which has received an incredible response from the press and consumers (including landing on the cover of TIME's Best Inventions of 2021).  Framework followed this up in 2023 with the Framework Laptop 16, a high-performance notebook delivering deeply customizable inputs and modular, upgradeable graphics.",https://www.facebook.com/FrameworkComputer,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware",1,Nirav Patel,11-50,2,Early Stage Venture,2022-02-01,18000000,USD,18000000,Series A,18000000,USD,18000000,Series A,27000000,USD,27000000,27000000,USD,27000000,"Automattic, Anorak Ventures, Spark Capital, Pathbreaker Ventures, Formic Ventures",1,5,,,,,,,Private,,,,,,,,,,,,,,-37.8%,87,,,,0,0,Computing; Calculating,Scientific and electric apparatus and instruments,,,
