Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CerebroNet,https://www.crunchbase.com/organization/cerebronet,2019-01-01,year,"Employment, Professional Services, Recruiting","Littlerock, Washington, United States",CerebroNet is a retained search company that finds highly qualified individuals for aerospace and defense sectors.,"2,417,869",Less than $1M,Active,,,,,For Profit,https://cerebronet.com,https://twitter.com/cerebronet1,https://www.linkedin.com/company/cerebronet/,,https://www.facebook.com/TheCerebroNetCorp/,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Other, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
ADEPT Commercial Real Estate,https://www.crunchbase.com/organization/adept-commercial-real-estate,2018-01-01,year,"Commercial Real Estate, Leasing, Real Estate","Oklahoma City, Oklahoma, United States","ADEPT Commercial Real Estate offers brokerage advisory, development, and property management services.","2,417,850",$1M to $10M,Active,,,,,For Profit,https://www.adeptcre.com,,https://www.linkedin.com/company/adept-commercial-real-estate ,,https://www.facebook.com/adeptcre ,Southern US,,,,,,,,,,,,,,,,,"Financial Services, Real Estate",1,Zach Martin,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Gleason Realty,https://www.crunchbase.com/organization/gleason-realty,2018-01-01,year,"Real Estate, Rental, Residential","Pompano Beach, Florida, United States",Gleason Realty provides real estate services.,"2,417,833",Less than $1M,Active,,,,,For Profit,https://gleasonrealtyfl.com,https://twitter.com/GleasonrealtyFL,https://www.linkedin.com/company/gleasonrealtyfl,"Gleason Realty provides properties for sale and for rent, new developments with floor plans. Their services include real estate, residential sales, and residential rentals.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,29,,,,,,,,,,
Key Wealth Advisors,https://www.crunchbase.com/organization/key-wealth-advisors,2021-01-01,year,Financial Services,"New York, New York, United States",Key Wealth Advisors Providing independent advise across traditional and non traditional assets,"2,417,830",,Active,,,,,For Profit,https://key-wealthadvisors.com ,,https://www.linkedin.com/company/key-wealthadvisors,Key Wealth Advisors Providing independent advise across traditional and non traditional assets,,"Greater New York Area, East Coast, Northeastern US",,,1,1,,,1,1,,,,,,,,,Financial Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Manzo General Contracting,https://www.crunchbase.com/organization/manzo-general-contracting,2020-01-01,year,"Commercial, Janitorial Service, Property Management","Boise, Idaho, United States",Manzo General Contracting is a residential and commercial property maintenance and construction company.,"2,417,791",,Active,,,,,For Profit,https://manzogc.com,,https://www.linkedin.com/company/manzogc/,"Manzo General Contracting provides home repairs, building and property maintenance, commercial janitorial, and lawn care services for commercial and residential properties, and apartments.",https://www.facebook.com/ManzoGC/,Western US,,,,,,,,,,,,,,,,,"Other, Real Estate",1,Adrian Manzo,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
TeamCadre,https://www.crunchbase.com/organization/teamcadre,2018-01-01,year,,"Greenville, South Carolina, United States","TeamCadre company specialize in bilingual customer service, technical support, accounting and software development.","2,417,789",,Active,,,,,For Profit,https://teamcadre.com,,https://www.linkedin.com/company/teamcadre,,,"East Coast, Southern US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-88.85%,8,,,,,,,,,,
Micro Job market,https://www.crunchbase.com/organization/micro-job-market,2018-09-01,day,Online Portals,"Utica, New York, United States",The 1st decentralized freelance platform,"2,417,727",,Active,,,,,For Profit,https://www.mjobmarket.com,https://twitter.com/mjob4you,https://www.linkedin.com/company/mjobmarket/,,https://www.facebook.com/mjobmarket,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,Internet Services,1,John Hirsch,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Hardline Networks,https://www.crunchbase.com/organization/hardline-networks,2021-01-01,year,"IaaS, Information Technology, Technical Support","Waterford, Michigan, United States","Hardline Networks provides IT support, IT as a service, infrastructure as a service, disaster recovery, and IT cloud hosting services.","2,417,699",,Active,,,,,For Profit,https://hardlinemsp.com,,https://www.linkedin.com/company/hardline-networks,,https://www.facebook.com/HardlineMSP,"Greater Detroit Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Information Technology, Other, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Big World Development,https://www.crunchbase.com/organization/big-world-development,2020-01-01,year,"Civil Engineering, Construction, Property Development","Wylie, Texas, United States",Big World Development is a commercial real estate development company.,"2,417,686",$1M to $10M,Active,,,,,For Profit,https://www.bigworlddevelopment.com,,https://www.linkedin.com/company/big-world-development-inc/,"Big World Development is a construction company. They offer property development services. They construct commercial buildings including hospitals, surgical centers, hotels, entertainment venues, hospitality venues, and retail space.",https://m.facebook.com/bigworlddevelopment/,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
TAW Theme,https://www.crunchbase.com/organization/taw-theme,2021-03-21,day,Software,"Miami, Florida, United States",Website Design Agency fulfillment platform,"2,417,598",,Active,,,,,For Profit,https://tawtheme.com,https://twitter.com/tawtheme,https://www.linkedin.com/company/tawtheme,"TAW Theme is an agency fulfillment & Client management platform. We partner and fulfill a wide range of services from  Website Design, Brand Development, to Creative content. Own an Agency? Join over 300 Marketing and website design companies around the world that are currently using the TAW Theme ready-to-use WordPress templates to save time, increase margins and expand the services they provide. Have an entrepreneurial spirit? We give you the opportunity to start a Website Design Agency 100% Fulfilled by TAW Theme. Contact Us today to learn more.",https://www.facebook.com/tawtheme,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Software,1,Mohamadi Tapsoba,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,,,,,,,,
