Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
IterFlow,https://www.crunchbase.com/organization/iterflow,2021-07-01,month,"Information Technology, Internet, Software","New York, New York, United States",Intelligent Product Discovery Platform,"445,989",,Active,,,,,For Profit,https://iterflow.com,,https://www.linkedin.com/company/iterflow,IterFlow enables growth stage B2B product teams to unify and summarize customer conversations to discover underlying needs,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",1,Anoop Thomas Mathew,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Readable English,https://www.crunchbase.com/organization/readable-english,2019-01-01,year,"E-Learning, EdTech, Education, Reading Apps","Indianapolis, Indiana, United States",Readable English is a multi-sensory reading program for students in grades 2-8.,"445,991",,Active,,,,,For Profit,https://www.readablenglish.com/,https://twitter.com/readablenglish,https://www.linkedin.com/company/readable-english/,Readable English is a multi-sensory reading program for students in grades 2-8. It utilizes phonemic awareness to boost reading comprehension and promote grade level reading. This multi-sensory reading program has been shown to close the gap for struggling readers and special needs students.,https://www.facebook.com/readablenglish/,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Apps, Education, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-12.45%,26,7,3,,,,,,,,
Passionista Collective,https://www.crunchbase.com/organization/passionista-collective,2020-01-01,year,"Advertising, Brand Marketing, Creative Agency, Graphic Design","Wilmington, North Carolina, United States","Passionista Collective is a design and marketing firm that specializes in brand strategy, web design and development, and media advertising.","446,000",$1M to $10M,Active,,,,,For Profit,https://bypassionista.com/,https://twitter.com/bypassionista,https://www.linkedin.com/company/passionista-collective/,,https://www.facebook.com/bypassionista,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing",1,Loreanne Jacob,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
PeepsWiz,https://www.crunchbase.com/organization/peepswiz,2023-10-01,day,"Media and Entertainment, News","Ringgold, Virginia, United States",Media and Entertainment,"446,001",,Active,,,,,For Profit,https://peepswiz.com/,https://twitter.com/PeepsWiz,,PeepsWiz is Your Ultimate Destination for Exclusive Entertainment Insights and the Latest TikTok Trends- Where Entertainment Magic Meets TikTok Wizardry!,https://www.facebook.com/peepswiz,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment",1,Carol Cassada,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-22.99%,2,,,,,,,,,,
Draco Capital Partners,https://www.crunchbase.com/organization/draco-capital-partners,2019-01-01,year,"Consulting, Financial Services, Professional Services","Newport Beach, California, United States",Draco Capital Partners is an investment management firm that provides investment solutions to institutions and family offices.,"446,012",$1M to $10M,Active,,,,,For Profit,https://www.dracocp.com/,,https://www.linkedin.com/company/draco-capital-partners-llc,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,,0,1,,Insurance; financial affairs,,,
OpenSay,https://www.crunchbase.com/organization/opensay,2020-01-01,year,"Artificial Intelligence (AI), Information Technology, Internet","Los Altos, California, United States","OpenSay allows anonymous thoughts in Slack, moderated by AI and team effort.","446,073",,Active,,,,,For Profit,https://opensay.co/?s=cb,https://twitter.com/OpenSayHQ,https://www.linkedin.com/company/opensay,,https://facebook.com/OpenSayHQ,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-88.54%,4,,,,,,,,,,
ZORI,https://www.crunchbase.com/organization/zori-f887,2022-01-01,year,"Finance, Financial Services, Mobile Apps","Austin, Texas, United States","ZORI offers a USD based black card, simple spend management, multi currency accounts and free international wires to global entrepreneurs.","446,077",,Active,,,,,For Profit,https://www.zori.io,,https://www.linkedin.com/company/zori-inc,,https://www.facebook.com/zoritheblack,Southern US,,,,,,,,,,,,,,,,,"Apps, Financial Services, Mobile, Software",2,"Louis Mukolwe, Misato Kotera",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,,,,,,,
FlowEngine,https://www.crunchbase.com/organization/flowengine,2018-05-01,day,"Analytics, Big Data, Data Integration, Lead Generation, Marketing, Sales","Austin, Texas, United States",FlowEngine helps data-dependent service providers reliably access the quantity and quality of b2b data they need to grow their business.,"446,097",,Active,,,,,For Profit,https://flowengine.io,,https://www.linkedin.com/company/flowengine/about/,"FlowEngine has built a suite of novel data assets that help data-dependent service providers grow.  FlowEngine's data assets are built by and for data-dependent service providers with a focus on data access, quality, and reliability. Email hello@flowengine.io to understand how your company can get access to 5.5 Trillion Shared Experiences, 65M email addresses, 38M telephone numbers, 11M direct dials, and many more data assets to grow your company.",,Southern US,,,,,,,,,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software",1,Nicholas Weldon,1-10,1,Seed,2019-01-01,,,,Seed,,,,Seed,,USD,,,USD,,AZ Crown Investments,,1,,,,,,,Private,,,,,,,,,,,,,,,47,,,,,,,,,,
Sphere,https://www.crunchbase.com/organization/sphere-8,2018-01-01,year,"Analytics, Business Intelligence, Knowledge Management, Machine Learning, Software","Encino, California, United States","Sphere proactively analyzes data and delivers personalized, easy to understand insights, helping people make data-informed decisions.","446,120",,Active,,,,,For Profit,https://www.sphereinsight.com/,,https://www.linkedin.com/company/sphere-technologies-inc.,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Software",1,Graham Garner,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,33,,,9,,,,,,,
AlignRx,https://www.crunchbase.com/organization/alignrx-abc5,2021-01-01,year,"Health Care, Medical, Pharmaceutical","Edmond, Oklahoma, United States",AlignRx is an independently held pharmaceutical services administrative organisation to change the medical environment.,"446,169",$1M to $10M,Active,,,,,For Profit,https://alignrx.org,https://twitter.com/AlignRxLLC,https://www.linkedin.com/company/myalignrx,,https://www.facebook.com/profile.php?id=100088277267436&locale=ar_AR,Southern US,,,,,,,,,,,,,,,,,Health Care,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,41.12%,21,,,3,0,5,,Advertising; business,,,
FMC Logistics,https://www.crunchbase.com/organization/fmc-logistics-d71a,2021-01-01,year,"Delivery, Logistics, Transportation","Quakertown, Pennsylvania, United States",FMC Logistics is a logistics company that provides amazon delivery services.,"446,176",,Active,,,,,For Profit,https://fmclogisticspa.com,,https://www.linkedin.com/company/fmcdsp/,"FMC Logistics offers to deliver large packages for amazon. They deliver goods and services in a timely and professional manner. They also offer collective knowledge, information, training, and experience in delivering services.",https://www.facebook.com/FMCLogisticsLLC,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Transportation",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
SkillMagic,https://www.crunchbase.com/organization/skillmagic,2020-01-01,year,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing","San Francisco, California, United States",ML-powered learning software,"446,221",,Active,,,,,For Profit,https://skillmagic.com,https://twitter.com/SkillMagicInc,https://www.linkedin.com/company/skillmagic,SkillMagic's AI finds the best learning from the entire Internet and re-organizes it so anyone can learn anything efficiently.,https://www.facebook.com/SkillMagicInc,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,1,Seed,2021-01-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,"Nitesh Banta, Village Global, Musha Ventures, Not Boring, Pareto Holdings",,8,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
SourceHat Labs,https://www.crunchbase.com/organization/sourcehat-labs,2020-01-01,year,"Financial Services, Information Technology, Penetration Testing, Web3","Arlington, Virginia, United States",SourceHat Labs provides contract auditing and development services.,"446,249",$1M to $10M,Active,,,,,For Profit,https://sourcehat.com,https://twitter.com/SolidityFinance,https://www.linkedin.com/company/solidityfinance,,https://www.facebook.com/SolidityFinance,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Privacy and Security",3,"Ares N. Vlahos, Daniel P. Johnson, Matthew C. Pilsbury",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-47.42%,9,,,,,,,,,,
MarathonLS,https://www.crunchbase.com/organization/marathonls,2018-01-01,year,"E-Commerce, Medical Device, Sales","Norwood, Massachusetts, United States",MarathonLS is an online store that offers lab products and equipment.,"446,263",,Active,,,,,For Profit,https://marathonls.com,https://twitter.com/marathonls,https://www.linkedin.com/company/marathonls,,https://www.facebook.com/MarathonLS,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Commerce and Shopping, Health Care, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-1.76%,36,,,,,,,,,,
