Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Arcia LLC,https://www.crunchbase.com/organization/arcia-llc,2018-01-01,year,"Apps, Mobile, Mobile Apps, Social Media, Software","Walnut, California, United States",Arcia LLC is a new mobile app startup company based in LA. They're currently developing several social apps to bring people together.,"1,126,956",,Active,,,,,For Profit,https://www.arciallc.com,https://twitter.com/ArciaLlc,https://www.linkedin.com/company/arciallc/,"Arcia is a tech startup whose main goal is to build uniquely disruptive social apps that change the way people create, communicate, socialize, and shop. Arcia was started with the goal to bring people closer together in a time when the world has never been more divided.",https://www.facebook.com/ArciaLLC,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Mobile, Software",1,Brian Zheng,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
TORMEM,https://www.crunchbase.com/organization/tormem,2021-03-17,day,"Information Technology, Manufacturing, Software","San Jose, California, United States",Memory Disaggregation,"1,126,896",,Active,,,,,For Profit,https://www.tormem.com,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Information Technology, Manufacturing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
RPhAlly,https://www.crunchbase.com/organization/rphally,2018-01-01,year,"Consulting, Professional Services, Training","Carlsbad, California, United States",RPhAlly is a pharmacy community that shares industry information and networks with other pharmacy professionals.,"1,126,890",$1M to $10M,Active,,,,,For Profit,https://rphally.com,https://twitter.com/rph_ally,http://www.linkedin.com/company/rphally,,https://www.facebook.com/RPhAlly,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Education, Other, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,36,,,,,,,,,,
Orbitware,https://www.crunchbase.com/organization/orbitware,2020-01-01,year,"Consulting, Information Services, Information Technology","Austin, Texas, United States","Orbitware provides IT services and specializes in digital disruption, strategy, and transformation.","1,126,846",,Active,,,,,For Profit,https://www.orbitware.com,https://twitter.com/orbitware,https://www.linkedin.com/company/orbitware,,,Southern US,,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
EB5 Doctors Group,https://www.crunchbase.com/organization/eb5-doctors-group,2021-08-20,day,"Consulting, Health Care, Medical","Charlotte, North Carolina, United States","We are EB-5 Direct Investment visa consultants and exclusively work with foreign national Doctors, Dentists & Veterinarians.","1,126,811",,Active,,,,,For Profit,https://www.eb5doctors.com/,https://twitter.com/EB5Doctors,https://www.linkedin.com/company/eb5-doctors-group,"We help health care professionals currently on work visas (such as H1B, J1, H4 EAD) with the EB-5 Direct Investment visa program which is one of the fastest immigration visa programs in the US to obtain Permanent Residency (Green Cards). We also connect them with the Medical Support Organizations (MSO) and Dental Support Organization (DSO) who can provide the capital to meet the EB-5 visa capital requirement of $500K (reduced from $900K). Our partner DSOs/MSOs will also ensure the creation of 10 full-time jobs to meet USCIS requirements.  Our team of experts has done due diligence on our partner DSOs/MSOs to make sure the New Commercial Enterprise (NCE) is in compliance with EB-5 Visa guidelines. We have a team of experienced EB-5 visa consultants in-house & also collaborated with the industry's best immigration attorneys, EB-5 visa business plan writers, economists, business attorneys, accountants, etc.",https://www.facebook.com/EB5-Doctors-100265992392638,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Health Care, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Miyayo Parking,https://www.crunchbase.com/organization/miyayo-parking,2021-01-01,year,"Facility Management, Parking, Transportation","Miami, Florida, United States",Miyayo Parking offers parking management and valet services.,"1,126,742",,Active,,,,,For Profit,http://www.miyayoparking.com,https://twitter.com/miyayoparking,https://www.linkedin.com/company/miyayoparking/,"Miyayo Parking provides solutions to its customers based on technological innovation. They offer parking management and valet services. For inquiries, telephone and email contacts are used.",https://www.facebook.com/miyayoparking,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Real Estate, Transportation",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Wind4Tune,https://www.crunchbase.com/organization/wind4tune,2020-01-01,year,"Event Management, Events, Human Resources, Virtual Reality","Aventura, Florida, United States",Wind4Tune is a HR service provider for distributed teams with virtual team building activities.,"1,126,705",,Active,,,,,For Profit,https://wind4tune.com/,,https://www.linkedin.com/company/wind4tune,"Wind4Tune offers HR Service including team building, business simulations, automated corporate gift giving solution. If you want any information please contact them through email or phone call.",https://www.facebook.com/wind4tune.global,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Events, Hardware, Media and Entertainment, Software",1,Serge Sigal,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Thinktastic,https://www.crunchbase.com/organization/thinktastic,2019-01-01,year,"Artificial Intelligence (AI), Information Technology, Software","Princeton, New Jersey, United States",Thinktastic provides collaborative and AI-assisted knowledge curation for every team.,"1,126,668",,Active,,,,,For Profit,https://www.thinktastic.com,,https://www.linkedin.com/company/thinktastic-software,,,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,15,,,,,,,,,,
BearX,https://www.crunchbase.com/organization/bearx,2018-01-01,year,"Human Resources, Internet","Berkeley, California, United States","BearX is a platform that connects students, alumni, faculty, and staff to find mentors, join startups, and attend exclusive events.","1,126,579",,Active,,,,,For Profit,https://www.bearx.co/,,,"BearX is a platform that connects students, alumni, faculty, and staff to find mentors, join startups, and attend exclusive events.",https://www.facebook.com/BearX.Cal/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Internet Services",,,1-10,1,Seed,2018-09-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,SkyDeck Berkeley,,1,,,,,,,Private,,,,,,,,,,,,,,-32.12%,4,,,,,,,,,,
Productize,https://www.crunchbase.com/organization/productize-41fe,2021-01-01,year,"Artificial Intelligence (AI), Product Management, Software","Boston, Massachusetts, United States",Productize is an AI-powered product management platform that uses integrations to collect and analyze multiple data sources.,"1,126,575",,Active,,,,,For Profit,https://getproductize.com,,https://www.linkedin.com/company/getproductize,,https://www.facebook.com/getproductize,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Coursebook,https://www.crunchbase.com/organization/coursebook,2020-06-01,day,"E-Commerce, E-Learning, EdTech","New York, New York, United States","Coursebook is a slack - like platform for Educators to Create, Market and Sell courses Online.","1,126,404",$1M to $10M,Active,,,,,For Profit,https://coursebook.us/,https://twitter.com/CourseBookHQ,https://www.linkedin.com/company/coursebook,"Coursebook helps Teacherpreneurs with a branded online storefront to Create, Market and Sell Courses online through videos and live classes.  Our Slack-like platform helps educators to create a strong sense of community with their learners thereby increasing signups, up-sells to their courses and brand loyalty.",https://www.facebook.com/CoursebookHQ/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Education, Software",1,Timothy Vadde,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
ARSCO Metals,https://www.crunchbase.com/organization/arsco-metals,2018-01-01,year,"Industrial, Manufacturing, Mechanical Engineering, Product Design","Cincinnati, Ohio, United States","ARSCO Metals specializes in the design, manufacturing and installation of sheet metal solutions such as covers, grillers and cabinets.","1,126,392",$10M to $50M,Active,,,,,For Profit,https://arscometals.com/,,https://www.linkedin.com/company/arsco-custom-metals/,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Design, Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-33.3%,8,,,,,,,,117877,USD,117877
Envision Automation & Controls,https://www.crunchbase.com/organization/envision-automation-controls,2019-01-01,year,"Consulting, Facilities Support Services, Industrial Automation, Manufacturing, Software","Chandler, Indiana, United States","Envision Automation & Controls offers software solutions, automation controls, career exploration services, and event production.","1,126,381",$1M to $10M,Active,,,,,For Profit,https://www.envisions.io,https://twitter.com/envision_auto,https://www.linkedin.com/company/envision-automation-controls,,https://www.facebook.com/envisionautomationcontrols,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Administrative Services, Manufacturing, Professional Services, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-12.84%,20,,,,,,,,,,
