Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Aligned Technology Group,https://www.crunchbase.com/organization/aligned-technology-group,2022-01-01,year,"Cloud Management, Cloud Security, Information Technology, Outsourcing, Telecommunications","Raleigh, North Carolina, United States",Aligned Technology Group provides advisory and brokerage services for technology-driven business decisions.,"185,560",$1M to $10M,Active,,,,,For Profit,https://alignedtg.com/,https://www.twitter.com/AlignedTg,https://www.linkedin.com/company/aligned-technology-group/,"Aligned Technology Group provides advisory and brokerage services for technology-driven business decisions. The company was founded in 2022 and is headquartered in Raleigh, North Carolina, United States.",https://www.facebook.com/AlignedTG,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software",,,11-50,1,,2023-01-31,321435,USD,321435,Venture - Series Unknown,321435,USD,321435,Venture - Series Unknown,321435,USD,321435,321435,USD,321435,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,,,,,,,
Cloudsyte,https://www.crunchbase.com/organization/cloudsyte,2021-07-01,day,"Compliance, GovTech, GreenTech, Software, Sustainability","Boca Raton, Florida, United States","Cloudsyte enables cities to realize their climate action goals and attain Adaptation, Mitigation, and Resilience objectives.","185,561",$1M to $10M,Active,,,,,For Profit,https://cloudsyte.com/,https://twitter.com/cloudsyte,https://www.linkedin.com/company/cloudsyte,"Cloudsyte revolutionizes sustainability management for cities and regional governments by offering a seamless platform to create, implement, and monitor Climate Action Plans. The platform simplifies reporting and supports sustainability teams in their mandates for Resilience, Adaptation, and Mitigation, ultimately helping you achieve real-world results with Cloudsyte.",https://www.facebook.com/cloudsyte,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Government and Military, Information Technology, Professional Services, Software, Sustainability",2,"Dickson Wambua, PhD, Kennedy Muteti",11-50,1,,2020-05-20,,,,Non-equity Assistance,,,,,,,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,1,,53,,,,,,,,,,
JSat Automation,https://www.crunchbase.com/organization/jsat-automation,2021-02-19,day,"Consulting, Industrial Automation, Project Management, Training","Blue Bell, Pennsylvania, United States","JSat Automation offers progressive operational consulting, engineering, data integration, and information technology solutions.","185,575",,Active,,,,,For Profit,https://www.jsatautomation.com,,https://www.linkedin.com/company/jsat-automation-inc,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Education, Manufacturing, Other, Professional Services, Science and Engineering",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-10.35%,45,,,,0,0,,Scientific and technological services,921782,USD,921782
CapTik,https://www.crunchbase.com/organization/capcut,2019-02-02,day,,"California City, California, United States","CapCut is a video editing application with many features, making it easy for you to edit your audiovisual products, from adding clips...","185,582",,Active,,,,,Non-profit,https://captik.net,https://twitter.com/app_capcut,,"CapCut is a free video editing application, the best today, it has simple, professional features, has support tools such as adding animated stickers to simple videos, adjusting the playback speed to fast or slow. easily. In addition, CapCut also helps users choose music for videos quickly",https://www.facebook.com/Captiknet/,"West Coast, Western US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
escala,https://www.crunchbase.com/organization/escala,2019-10-17,day,"CRM, Digital Marketing, Information Technology, Marketing Automation, Software","Coral Gables, Florida, United States",Escala offers an all-in-one CRM platform that empowers businesses to streamline and enhance their marketing and sales operations.,"185,586",$1M to $10M,Active,,,,,For Profit,https://escala.com,,https://www.linkedin.com/company/escalaonline/,All in one software for marketing and sales,http://facebook.com/escalasoftware/,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",2,"Andres Moreno, John C. McIntire",51-100,2,Seed,2022-04-01,,,,Seed,,,,Seed,,USD,,,USD,,"Carao Ventures, ID8 Investments",,2,,,,,,,Private,,,,,,,,,,,,,,-50.85%,79,,,24,,,,,,,
Tenacious Ventures,https://www.crunchbase.com/organization/tenacious-ventures,2019-05-12,day,"Agriculture, AgTech, Financial Services, Impact Investing","Buffalo, Wyoming, United States",Tenacious Ventures is a venture capital firm that supports early-stage agri-food innovators.,"185,588",$1M to $10M,Active,,,,,For Profit,https://tenacious.ventures/,https://twitter.com/tenaciousvc,https://www.linkedin.com/company/tenacious-vc/,Tenacious Ventures is a venture capital firm that supports early-stage agri-food innovators and invests in the food and agriculture sectors.,,Western US,"Early Stage Venture, Seed",Venture Capital,11,16,8,1,,,,,,,,,,,"Agriculture and Farming, Financial Services, Lending and Investments",2,"Matthew Pryor, Sarah Nolet",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,0,1,,Insurance; financial affairs,,,
Custodia,https://www.crunchbase.com/organization/custodia,2018-04-19,day,"Artificial Intelligence (AI), Enterprise Software, FinTech, Information Technology, Internet, Machine Learning, SaaS, Software","New York, New York, United States",Helping companies eliminate friction and frustration with the power of AI,"185,593",Less than $1M,Active,,,,,For Profit,https://www.custodia.ai,https://twitter.com/custodiatweets,https://www.linkedin.com/company/custodia.ai/,"We started Custodia because we believe the future of work should empower all employees with streamlined systems and intelligent design. And so we reinvented the expense process with this in mind. Using the same advanced technology we had delivered to our clients in other markets, we created Custodia to empower all employees to spend smarter, offering mobility, control, and insight. Custodia eliminates the friction and frustration that employees face when it comes to corporate finance: bridging the gap between fintech and enterprise software.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software",4,"Elad Efraim, Jim Hackett, Jim Hackett, Jonathan Heller",11-50,1,Seed,2018-06-01,,,,Seed,,,,Seed,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,83.24%,58,3,52,,1,0,Computing; Calculating,,50429,USD,50429
Fern Health,https://www.crunchbase.com/organization/fern-health,2019-01-01,year,"Employee Benefits, Health Care, Wellness","New York, New York, United States","Available through employers, Fern Health is a digitally-delivered program for people who suffer from chronic pain.","185,599",$1M to $10M,Active,,,,,For Profit,https://www.fernhealth.com/,https://twitter.com/FernHealth_Inc,https://www.linkedin.com/company/fernhealth,"Fern Health addresses the source of unresolved pain, not just the symptoms, through biopsychosocial pain management programs that adapt to each person’s unique needs. Available through employers, Fern Health’s virtual pain platform delivers exercise therapy, interventions for sleep, movement, and mental health. Every member is supported through pain-focused 1:1 clinical coaching and pain neuroscience education to improve function, reduce pain, and avoid unnecessary healthcare costs.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Health Care",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,16,1,,32,,,,,,,
Gardencup,https://www.crunchbase.com/organization/gardencup,2021-01-01,year,"Delivery, E-Commerce, Food and Beverage, Wellness","Garland, Texas, United States",Gardencup sells garden-fresh salads and ready-to-eat products.,"185,607",$1M to $10M,Active,,,,,For Profit,https://gardencup.com,https://twitter.com/gardencuplife,https://www.linkedin.com/company/gardencup,Gardencup is made fresh to order right before it ships out the very same day. They source clients' produce as close to harvest as possible and receive almost all of it fresh the very same day it goes into their garden cups. They boxed up nice and cool in their fully recyclable and reusable insulated box.,https://www.facebook.com/gardencuplife ,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Commerce and Shopping, Food and Beverage, Health Care",1,Brad Savage,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,772.88%,53,,,,,,,,,,
Cinctive Capital Management,https://www.crunchbase.com/organization/cinctive-capital-management,2019-01-01,year,"Financial Services, Real Estate Investment, Risk Management, Service Industry","New York, New York, United States",Cinctive Capital Management is an investment management company that specializes in equity strategies.,"185,621",$10M to $50M,Active,,,,,For Profit,https://www.cinctive.com,,https://www.linkedin.com/company/cinctive/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Other, Professional Services, Real Estate",2,"Lawrence Sapanski, Richard Schimel",51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,15.19%,48,,,,,,,,,,
