Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Statesville Stained Glass Restoration & Preservation,https://www.crunchbase.com/organization/statesville-stained-glass-restoration-preservation,2019-01-01,year,"Building Material, Commercial, Industrial","Statesville, North Carolina, United States",Statesville Stained Glass Restoration & Preservation specializes in the leaded and faceted religious stained glass windows.,"2,613,765",Less than $1M,Active,,,,,For Profit,https://www.statesvillestainedglass.com,,,,https://www.facebook.com/Statesville-Stained-Glass-Restoration-Preservation-111917802156489,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Manufacturing, Other, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Tigerbite,https://www.crunchbase.com/organization/tigerbite,2019-01-01,year,"Analytics, Digital Marketing","San Diego, California, United States","Tigerbite provides analytics, security, integrations, engagement, and automation solutions to help businesses captivate their customers.","2,613,620",Less than $1M,Active,,,,,For Profit,https://tigerbite.io,,https://www.linkedin.com/company/tigerbite,,https://www.facebook.com/Tigerbite.Marketing,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
CityXFans,https://www.crunchbase.com/organization/cityxfans,2022-02-01,day,"Adult, Content, Media and Entertainment, Social Media, Video","Miami, Florida, United States",CityXFans is an adult only subscription-based content creator platform and social community.,"2,613,535",,Active,,,,,For Profit,https://cityxfans.com/,https://twitter.com/cityxfans,,"CityXFans is an adult-only subscription-based content creator platform and social community. The company was founded in 2020 by Kevin Wolfe and is headquartered in Maimi, Florida United States.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Internet Services, Media and Entertainment, Video",1,Kevin Wolfe,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Tombo Group,https://www.crunchbase.com/organization/tombo-group,2018-07-16,day,"Advertising, Reputation, SEM, SEO","Falls Church, Virginia, United States",Virtual Search Marketing Agency,"2,613,514",,Active,,,,,For Profit,https://www.tombogroup.com,https://twitter.com/TomboGroup,https://www.linkedin.com/company/tombogroup,"Virtual search marketing agency specializing in search engine optimization, search engine marketing and online reputation management.",,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Information Technology, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Women Empowerment Network,https://www.crunchbase.com/organization/women-empowerment-network,2018-01-01,day,"Business Development, Finance, Personal Development","Duluth, Georgia, United States",Women Empowerment Network is a leadership conference event focused on empowering and creating career opportunities for women.,"2,613,486",,Active,,,,,For Profit,http://wenwomensconference.com,http://twitter.com/lisanicolecloud,,,http://www.facebook.com/pages/Womens-Empowerment-Network/283422981674349,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Education, Financial Services, Professional Services",1,Lisa Nicole,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
DinarPAY,https://www.crunchbase.com/organization/dinarpay,2018-01-01,year,"Financial Services, Payments, Transaction Processing","New York, New York, United States",DinarPAY develops highly secured electronic payment gateway and multi-currency digital wallet solutions for customers and merchants.,"2,613,443",,Active,,,,,For Profit,https://dinarpay.com/,https://twitter.com/PayDinar,https://www.linkedin.com/company/dinarpay/,,https://www.facebook.com/PAYDinar/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Payments, Software",1,Moad AL HASHMI,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,1,,Insurance; financial affairs,,,
Esperanza Eating Disorders Center,https://www.crunchbase.com/organization/esperanza-eating-disorders-center,2019-01-01,year,"Health Care, Medical, Wellness","San Antonio, Texas, United States",Esperanza Eating Disorders Center provides eating disorder recovery services for adolescents and adults.,"2,613,432",,Active,,,,,For Profit,https://esperanzaedc.com,https://twitter.com/Esperanza_EDC,https://www.linkedin.com/company/esperanza-eating-disorders-center,"Esperanza Eating Disorders Center offers treatment for mental illnesses including trauma, depression, anxiety, substance use, and personality disorders. They manage infection control and hand hygiene practices. They offer Nia, yoga, guided imagery meditation, mindfulness-based stress reduction, and trauma.",https://www.facebook.com/esperanzaeatingdisorderscenter,Southern US,,,,,,,,,,,,,,,,,Health Care,1,Susan C. Mengden,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,63482,USD,63482
DFW Professional Home Buyers,https://www.crunchbase.com/organization/dfw-professional-home-buyers,2018-01-01,year,"Commercial Real Estate, Real Estate, Real Estate Investment","Trophy Club, Texas, United States",Real Estate Investment Firm,"2,613,411",,Active,,,,,For Profit,https://www.dfwphb.com/,https://twitter.com/dfwprohb,https://www.linkedin.com/company/dfwphb/,"We are a husband and wife team with over 30+ years of experience working for numerous Fortune 500 companies in finance, construction/ project management, commercial real estate, and contracts. Between us, we also are licensed to originate loans and sell real estate in Texas. We’re true advisors and will point you in the right direction should this route not be in your best interest. We are currently looking for single family homes (including condos, townhomes, duplex, triplex, quadplex), raw land (both commercial & residential), apartments, self storage, RV parks, and mobile home parks. We predominantly invest in the DFW and Austin MSAs (surrounding counties), but will buy anywhere in the state of Texas if it makes sense to us. Feel free to reach out!",https://www.facebook.com/DFWPHB,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-46.89%,4,,,,,,,,,,
AppLife Update,https://www.crunchbase.com/organization/applife-update,2018-01-01,year,"Information Technology, Software","Savage, Minnesota, United States","AppLife Update is a turn-key, yet extremely customizable platform for deploying and maintaining one or more Windows software applications.","2,613,365",$1M to $10M,Active,,,,,For Profit,https://www.kineticjump.com,,https://www.linkedin.com/company/kinetic-jump-software,,https://www.facebook.com/AppLifeUpdate/,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Information Technology, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,19.53%,32,,,,,,,,,,
Stratified Insights,https://www.crunchbase.com/organization/stratified-insights,2019-01-01,year,"Data Center Automation, Marketing, Visual Search","Los Angeles, California, United States",Stratified Insights is a research consulting firm providing academic-grade research services.,"2,613,343",,Active,,,,,For Profit,https://www.stratifiedinsights.com,https://twitter.com/StanfordLatino,https://www.linkedin.com/company/stratified-insights,"Stratified Insights is a research consulting firm providing academic-grade research services. Stratified Insights provides accessible research and actionable insights to drive strategic decision-making and elevate your thought leadership. It was founded in 2019 and was headquartered in Los Angeles, California.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Sales and Marketing, Software",1,Marlene Orozco,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
