Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
NuMoney,https://www.crunchbase.com/organization/numoney,2021-01-01,year,"Financial Services, FinTech, Venture Capital","Passaic, New Jersey, United States",NuMoney operates as a growth & private equity firm that buys businesses across innovative industries,"843,560",,Active,,,,,For Profit,https://www.numoneyholdings.com,https://twitter.com/numoney_holdco,https://www.linkedin.com/company/numoney-holdco,"NuMoney operates as a holding company with the goal of bridging the gap between Venture Capital and Private Equity. We back curious, innovative, and audacious entrepreneurs of this age by providing capital to fuel innovation.  NuMoney combines data, technology, capital, and experience while acting as a partner to build enduring wealth. We look for Main Street and Lower Middle Market businesses when scouting opportunities, contact us if you believe we'd be of help in your journey.  contact@numoneyholdings.com",https://www.facebook.com/numoney.holdco/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",1,Bhavik Rana,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Bullseye Sneaker Boutique,https://www.crunchbase.com/organization/bullseye-sneaker-boutique,2020-11-24,day,"E-Commerce, Fashion, Retail, Shoes","Harrisburg, Pennsylvania, United States",Exclusive Sneaker and Clothing Boutique,"843,613",,Active,,,,,For Profit,https://bullseyesb.com,,,"One-stop-shop for authentic & exclusive sneakers, clothing and accessories from the most coveted brands and designers!",https://facebook.com/bullseyesb,"Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",1,James Lattanzi,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,12.35%,7,1,,,,,,,,,
Uppper,https://www.crunchbase.com/organization/uppper,2019-01-01,year,"E-Commerce, Fitness, Sporting Goods","Hollywood, Florida, United States",Uppper is an e-commerce platform that sells fitness and workout accessories.,"843,673",,Active,,,,,For Profit,https://www.uppper.com,,https://www.linkedin.com/company/uppper,,https://www.facebook.com/Upppergear,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Sports",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-18.77%,13,,,,,,,,,,
Pipester Inc.,https://www.crunchbase.com/organization/pipester-ltd,2020-01-26,day,"Food and Beverage, Information Technology, Retail, Robotics","Florida, New York, United States",Timeless fantasy experience through cutting edge technology. A Monstrous Game Changer in the Chocolate & Quick Serve Daily Sweet Crave,"843,677",,Active,,,,,For Profit,http://www.pipester.us,,https://www.linkedin.com/company/pipester-inc,"PIPESTER is a little fantasy that’s happening today, and it’s about chocolate, and automat-ing the fast-food industry in a way that will change it forever! Smart, efficient, and labor-free PIPESTER creates sweet pas-tries, desserts & beverage treats, right there inside the machine, delivering a sensory explosion, customers can’t help but stop, watch, consume, and share.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Hardware, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Simple Solvents,https://www.crunchbase.com/organization/simple-solvents,2020-01-01,year,"Chemical, Industrial Manufacturing, Manufacturing, Wholesale","Sutherland, Nebraska, United States","Simple Solvents is an industrial manufacturing company that sells a range of denatured alcohol, undenatured, ethanol, and solvents products.","843,718",$1M to $10M,Active,,,,,For Profit,https://simplesolvents.com/,,https://www.linkedin.com/company/simple-solvents/,,https://www.facebook.com/SimpleSolvents/,Midwestern US,,,,,,,,,,,,,,,,,"Commerce and Shopping, Manufacturing, Science and Engineering",1,Danny Gallo,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-31.94%,3,,,,,,,,,,
EagleAi,https://www.crunchbase.com/organization/eagleai,2018-01-01,year,"Compliance, Financial Services, Fraud Detection, Risk Management","New York, New York, United States","EagleAi provides advanced risk management, compliance management, trade risk, and fraud detection solutions for the financial sector.","843,787",$1M to $10M,Active,,,,,For Profit,https://eagleai.com,https://twitter.com/eagleai2,https://www.linkedin.com/company/eagle-ai/,,https://www.facebook.com/profile.php?id=100063551683169,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Payments, Privacy and Security, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Fedsprout,https://www.crunchbase.com/organization/national-robotics-inc,2020-01-01,month,,"Princeton, New Jersey, United States",Fedsprout provides proposal writing and business planning services,"843,830",,Active,,,,,For Profit,http://www.fedsprout.com,,,"Fedsprout provides services to help businesses with getting government funding through proposal writing, business pipeline development, commercialization planning, and identifying new opportunities.",,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
"Panda Analytics, Inc.",https://www.crunchbase.com/organization/panda-analytics-inc,2018-04-01,day,"iOS, Software","New York, New York, United States",Cryptocurrency investment software,"843,883",,Active,,,,,For Profit,https://www.pandaanalytics.com/,https://twitter.com/PandaAnalytics,https://www.linkedin.com/company/panda-analytics/,A passive investment tool that allows crypto investors to build a diversified portfolio and execute them in a user-friendly manner.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Mobile, Platforms, Software",,,1-10,1,Seed,2018-04-01,,,,Seed,,,,Seed,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Ethical Digital,https://www.crunchbase.com/organization/ethical-digital,2018-04-01,day,"Advertising, Digital Marketing, Email Marketing, Graphic Design, Marketing, SEO, Social Media Advertising, Social Media Management, Social Media Marketing, Web Design","Phoenix, Arizona, United States",Digital Marketing Agency,"844,054",,Active,,,,,For Profit,https://ethicaldigital.com,https://www.twitter.com/ethicaldigital,https://www.linkedin.com/company/ethical-digital-llc,"Ethical Digital helps businesses large and small find and retain customers online. As a full-service digital marketing solution, we build websites, manage advertising and social media campaigns, and much more. Our ethos is: No BS, no snake oil, none of the usual digital marketing tricks that are used to keep clients paying for campaigns that aren't working. We focus on the tools that work and the metrics that matter. The result is a more efficient, more innovative, and more ethical approach to digital marketing. Whether your business needs PPC, SEO, graphic design, blog content, animated videos, or any other digital service, we have the solution to meet your needs and budget.",https://www.facebook.com/ethicaldigital,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing",1,Kevin Frei,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,37,,,,,,,,,,
UDIT MEDIA LLC,https://www.crunchbase.com/organization/udit-media,2019-01-01,day,Internet,"Wyoming, Michigan, United States",Top Internet Marketing Agency,"844,073",,Active,,,,,For Profit,https://uditmedia.com/,,https://www.linkedin.com/company/uditmedia,"Top Internet Marketing Agency. Helping businesses and personal brands to take their online presence to the next level using unique marketing techniques, high converting sales funnels and Facebook ads.",https://www.facebook.com/uditmedia,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Internet Services,1,Udit Kumar,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,34.65%,4,,,,,,,,,,
