Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Ocra,https://www.crunchbase.com/organization/parq,2018-06-20,day,"B2B, Enterprise Software, Parking, SaaS, Transportation","Los Angeles, California, United States",Ocra is a centralized management platform that simplifies parking management.,"52,722",$1M to $10M,Active,,,,,For Profit,https://www.getocra.com,https://twitter.com/get_ocra,https://www.linkedin.com/company/getocra/?viewAsMember=true,"Ocra is a centralized management platform that simplifies parking management. This platform enables users to list the details of available parking spaces by providing details like amenities, and location and the people in need of parking space can search by the location and book short-term or long-term rentals of their choice. The company was founded in 2018 and is headquartered in Los Angeles, California.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Other, Software, Transportation",2,"Ethan Glass, Nathan Dunning",11-50,5,,2023-03-22,1507758,USD,1507758,Venture - Series Unknown,1507758,USD,1507758,Venture - Series Unknown,2507758,USD,2507758,2507758,USD,2507758,Sunstone Management,,1,,,,,,,Private,,,,,,,,,,,,,,35.24%,9,,,,0,1,,Scientific and electric apparatus and instruments,,,
Engaged Citizen,https://www.crunchbase.com/organization/engaged-citizen,2021-01-01,year,,"Denver, Colorado, United States",Engaged Citizen is a technology conpany.,"52,744",,Active,,,,,For Profit,,,,,,"Greater Denver Area, Western US",,,,,,,,,,,,,,,,,,,,,1,,2024-02-22,4056856,USD,4056856,Venture - Series Unknown,4056856,USD,4056856,Venture - Series Unknown,4056856,USD,4056856,4056856,USD,4056856,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Endolumik,https://www.crunchbase.com/organization/endolumik,2020-01-01,year,"Biotechnology, Health Care, Medical, Medical Device","Morgantown, West Virginia, United States","Endolumik is a medical device company that develops a fluorescence-guided tools for minimally invasive surgery,","52,747",Less than $1M,Active,,,,,For Profit,https://www.endolumik.com/,https://twitter.com/endolumik,https://www.linkedin.com/company/endolumik,"Endolumik is a surgical device company that develops a fluorescence-guided esophagogastric calibration system use for surgery. Endolumik was headquartered in Morgantown, USA.",https://www.facebook.com/profile.php?id=100070634565720,Southern US,,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Mara McFadden, Nova Szoka",1-10,3,,2023-03-03,1560000,USD,1560000,Venture - Series Unknown,1560000,USD,1560000,Venture - Series Unknown,2450000,USD,2450000,2450000,USD,2450000,"Innovation Works, Country Roads Angel Network",1,2,,,,,,,Private,,,,,,,,,,,,,,,40,,,,0,0,,Medical apparatus and instruments,,,
Malama Health,https://www.crunchbase.com/organization/malama-health,2022-01-01,year,"Health Care, Home Health Care, Medical, Software, Women's","Stanford, California, United States",Malama supports healthier pregnancies from preconception to postpartum through remote monitoring and AI.,"52,749",,Active,,,,,For Profit,https://www.heymalama.com,https://www.twitter.com/heymalama,https://www.linkedin.com/company/malama-health,We improve pregnancy related outcomes by offering software to extend the latitude of care provided by OB/GYNs.,https://www.facebook.com/Malama-Health-100082921416095,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care, Software",3,"Daniela Bahamon, Mika Wang, Zongsheng Li",1-10,3,Seed,2023-07-26,,,,Non-equity Assistance,1500000,USD,1500000,Pre-Seed,1500000,USD,1500000,1500000,USD,1500000,"Y Combinator, Samsung NEXT, Coyote Ventures, MassChallenge",1,4,,,,,,,Private,,,,,,,,,,,,,1,,5,,,,,,,,,,
Gladiate,https://www.crunchbase.com/organization/gladiate,2022-04-01,month,"Information Technology, Legal Tech, Software","Dallas, Texas, United States",Gladiate provides a modern operating system for new injury lawyers.,"52,758",,Active,,,,,For Profit,https://www.gladiatelaw.com/,,https://www.linkedin.com/company/gladiate/,Gladiate provides a modern operating system for new injury lawyers. Gladiate exists to empower founding injury attorneys to build the law firm of their dreams. The company technologists are passionate about shipping software that solves problems.,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Professional Services, Software",2,"Brett Garcia, Perry Skoutelas",1-10,1,Seed,2023-04-26,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,,,,,,,,,,Private,,,,,,,,,,,,,,18.77%,15,,,,0,0,,Scientific and electric apparatus and instruments,,,
Opal Security,https://www.crunchbase.com/organization/opal-21d5,2020-01-01,year,"Cloud Security, Cyber Security, Information Technology, Software","San Francisco, California, United States",An identity and access management platform that offers a consolidated view and control of your ecosystem from on-prem to cloud and SaaS.,"52,771",,Active,,,,,For Profit,https://opal.dev/,https://twitter.com/opal_sec,https://www.linkedin.com/company/opalsecurity/,"Opal Security is a modern, data-centric identity security platform. Opal Security helps organizations reduce access sprawl, manage identity attack surfaces, and enforce policies that are secure by default. Opal Security is based in San Francisco and New York. For more information, please visit www.opal.dev or reach us at hello@opal.dev.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security, Software",3,"Naseem Al-Naji, Stephen Cobbe, Umaimah Khan",11-50,3,Early Stage Venture,2023-12-07,22000000,USD,22000000,Series B,22000000,USD,22000000,Series B,33800000,USD,33800000,33800000,USD,33800000,"BoxGroup, Greylock, Battery Ventures, basecase capital, Emilio Escobar",2,13,,,,,,,Private,,,,,,,,,,,,,,-36.29%,60,,,17,0,0,,Scientific and technological services,,,
DryRun Security,https://www.crunchbase.com/organization/dryrun-security,2022-01-01,year,"Information Technology, Security, Software","Austin, Texas, United States",DryRun Security is a company that currently operates in stealth mode.,"52,775",,Active,,,,,For Profit,https://dryrun.security,https://twitter.com/@DryRunSec,https://www.linkedin.com/company/dryrun-security,"DryRun Security is a company that currently operates in stealth mode. It was founded in 2022 by James Wickett and is headquartered in Austin, Texas, United States.",,Southern US,,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security, Software",2,"James Wickett, Ken Johnson",1-10,1,,2023-01-25,2299999,USD,2299999,Venture - Series Unknown,2299999,USD,2299999,Venture - Series Unknown,2299999,USD,2299999,2299999,USD,2299999,,,,,,,,,,Private,,,,,,,,,,,,,2,,8,,,,,,,,,,
Stony Creek Olive Ranch,https://www.crunchbase.com/organization/stony-creek-olive-ranch,2023-01-01,year,"Agriculture, Farming, Organic","Gerber, California, United States",Stony Creek Olive Ranch is an agricultural company.,"52,779",,Active,,,,,For Profit,,,,"Stony Creek Olive Ranch is a 158-acre olive development in Tehama County, California. The ranch is owned and operated by Stony Creek Olive Ranch, LLC, a California Limited-Liability Company that was founded on October 20, 2023.",,"West Coast, Western US",,,,,,,,,,,,,,,,,"Agriculture and Farming, Sustainability",0,,,1,Seed,2024-01-29,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
CareBridge,https://www.crunchbase.com/organization/carebridge,2019-01-01,year,"Health Care, Home Health Care, Medical","Nashville, Tennessee, United States",CareBridge is a provider of medicare and medicaid healthcare systems for patients and caregivers.,"52,782",$10M to $50M,Active,,,,,For Profit,https://www.carebridgehealth.com,,https://www.linkedin.com/company/carebridge-health,"CareBridge exists to improve the lives of individuals who live with physical, intellectual, or developmental disabilities and receive home and community-based services. Founded in 2018 by Brad Smith and headquartered in Nashville, Tennessee, CareBridge focuses on providing 24/7 clinical support to patients, their family members, and their paid caregivers while helping to ensure that members receive the services, equipment, and support they need to live at home and remain independent. CareBridge exclusively serves patients on Medicaid or patients dually eligible for Medicare and Medicaid.",,Southern US,,,,,,,,,,,,,,,,,Health Care,1,Brad Smith,251-500,4,Late Stage Venture,2022-06-08,140000000,USD,140000000,Series C,140000000,USD,140000000,Series C,182400000,USD,182400000,182400000,USD,182400000,"Google Ventures, Elevance Health, Optum Ventures, CVS Health Ventures, Oak HC/FT",1,8,,,,,,,Private,,,,,,,,,,,,,,189.98%,,5,12,,,,,,,,
Spire Animation Studios,https://www.crunchbase.com/organization/spire-animation-studios-inc,2020-01-01,year,Animation,"Sherman Oaks, California, United States","Spire Animation Studios makes animated feature films with heartfelt storytelling, captivating worlds, and inspiring characters.","52,785",$10M to $50M,Active,,,,,For Profit,https://www.spirestudios.com/,,https://www.linkedin.com/company/spire-animation-studios-inc/,"Spire Animation Studios empower world-class and diverse creative and technical talent from all mediums to entertain global audiences through animated feature films with heartfelt storytelling, captivating worlds, and inspiring characters",,"Greater Los Angeles Area, West Coast, Western US",,,2,2,,,,,,,,,,,,,"Media and Entertainment, Video",1,P.J. Gunsagar,11-50,3,,2022-08-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,24500000,USD,24500000,24500000,USD,24500000,"Epic Games, Temasek Holdings, Connect Ventures, Ericsenz Capital",2,4,,,,,,,Private,,,,,,,,,,,,,,-2.97%,21,,,,,,,,,,
