Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
GoDog Sports,https://www.crunchbase.com/organization/godog-sports,2018-01-01,year,,"Sherman Oaks, California, United States",GoDog Sports is a technology company that builds simple and powerful connected video products.,"1,404,952",,Active,,,,,For Profit,http://godogsports.com/,,https://www.linkedin.com/company/godogsports/,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,182.66%,13,,,,,,,,,,
ECO,https://www.crunchbase.com/organization/eco-1808,2022-06-05,day,"Construction, Robotics","Houston, Texas, United States",Stealth company solving labor shortages in construction,"1,404,887",,Active,,,,,For Profit,https://ecoplanetary.com,,,Stealth mode future of work construction company,,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Hardware, Real Estate, Science and Engineering, Software",1,Devin Blitzer,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
EcomHub,https://www.crunchbase.com/organization/ecomhub,2018-01-01,year,"Digital Marketing, E-Learning, Training, Video","Chicago, Illinois, United States","EcomHub helps students and investors to start, build, and scale profitable Amazon FBA businesses.","1,404,880",$1M to $10M,Active,,,,,For Profit,https://ecomhub.com,,https://www.linkedin.com/company/ecomhub,,https://www.facebook.com/ecomhubdotcom,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Education, Media and Entertainment, Sales and Marketing, Software, Video",1,David Zaleski,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-76.54%,41,,,,0,1,,Education; entertainment,,,
Null Hypothesis Productions,https://www.crunchbase.com/organization/null-hypothesis-productions,2019-10-31,day,Media and Entertainment,"White Plains, New York, United States",Production company for the television show The Null Hypothesis - The Series,"1,404,876",,Active,,,,,For Profit,https://nullhypothesistheseries.com,https://twitter.com/TheNullHypothe1,https://www.linkedin.com/showcase/67235808/,"Wholly-owned subsidiary of Quentasia Studios Inc, oversees the development and production of The Null Hypothesis television show. The show is a dramatic, romantic comedy with a diverse cast with powerful female leads and people of color in positions of authority.  The show focuses on four individuals from varied backgrounds who come together to form a company. Life, love and hardship get in the way of their rise to the top. The show started shooting with just an iphone 7 and steadily grew. Null Hypothesis Productions is planning to roll the show out to mass audiences in several territories on Vimeo and Amazon Prime.",https://facebook.com/NullHyTheSeries/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Media and Entertainment,1,Gregory Q. Jenkins,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,36,,,,,,,,,,
Gehenna Gaming,https://www.crunchbase.com/organization/gehenna-gaming,2019-08-01,month,"Digital Entertainment, Event Management, Event Promotion, Marketing","Boston, Massachusetts, United States","Events, Marketing, Gaming, Digital Entertainment","1,404,845",,Active,,,,,For Profit,https://www.gehennagaming.com,https://www.twitter.com/gehennagaming,https://www.linkedin.com/company/gehennagaming,"Gehenna Gaming provides unique horror gaming experiences to fans of TTRPGs with a focus on safety, consent, and inclusivity. We produce a variety of actual plays on our Twitch channel and horror podcasts where we interview experts in the horror genre, deep dive into horror media, and more. Our primary focus, however, is live gaming events where we organize and run hundreds of tabletop RPGs for horror fans at game stores and conventions around North America. We partner with game designers, distributors, content creators, and industry influencers in order to entertain, empower, and educate fans and players of tabletop games.",https://www.facebook.com/GehennaGames,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Events, Media and Entertainment, Sales and Marketing",1,Ian Muller,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,3,,3,,,,,,,,,,
Carriage House Rock,https://www.crunchbase.com/organization/carriage-house-rock,2021-01-01,year,,"New York, New York, United States",Pre-seed to growth stage investments,"1,404,766",,Active,,,,,For Profit,https://carriagehouserock.com,,,,,"Greater New York Area, East Coast, Northeastern US",,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Simple Fun Tax,https://www.crunchbase.com/organization/simple-fun-tax,2020-01-01,year,"Financial Services, Information Technology, Internet, Online Portals","Chester, Ohio, United States",Simple Fun Tax is an online platform that connects tax experts with tax clients in order to run virtual tax and business service firms.,"1,404,755",,Active,,,,,For Profit,https://simplefuntax.com,,https://www.linkedin.com/company/simplefuntax/,,https://www.facebook.com/simplefuntax,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Information Technology, Internet Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,0,,,,,,,,,,
Atlas Innovative Services,https://www.crunchbase.com/organization/atlas-innovative-services,2020-01-01,year,"Infrastructure, Telecommunications","Pembroke, Massachusetts, United States","Atlas Innovative Services is a provider of critical telecommunications infrastructure maintenance, repair, and upgrade services.","1,404,727",,Active,2022-08-23,day,,,For Profit,https://www.atlasinnovativeservices.com,,,"Atlas Innovative Services is a provider of critical telecommunications infrastructure maintenance, repair, and upgrade services.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Hardware, Other",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,2022-08-23,day,Acquisition,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Wireless Equity Group,https://www.crunchbase.com/organization/wireless-equity-group,2021-01-01,year,"Leasing, Real Estate, Telecommunications, Wireless","San Diego, California, United States",Wireless Equity Group is a telecommunications firm that specializes in acquisition and management of wireless real estate assets.,"1,404,683",,Active,,,,,For Profit,https://www.wirelessequity.com,,https://www.linkedin.com/company/wireless-equity,,https://www.facebook.com/wirelessequity,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Hardware, Mobile, Real Estate",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,40.12%,2,,,,,,,,,,
Cullinan Digital,https://www.crunchbase.com/organization/cullinan-digital,2019-01-01,year,"Advertising, Email Marketing, SEO, Social Media Management","San Diego, California, United States",Cullinan Digital offers digital marketing services to medical practices.,"1,404,636",$1M to $10M,Active,,,,,For Profit,https://www.cullinandigital.com,,https://www.linkedin.com/company/cullinan-digital,"Cullinan Digital provides digital marketing and paid advertising services to medical practices. Their services include custom websites, local SEO, paid advertising, social media management, review management, and email marketing. Their email marketing services include custom email campaigns, mailchimp, convertkit, and aweber.",https://www.facebook.com/cullinandigital,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
