Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Bedrock Landscape Supply,https://www.crunchbase.com/organization/bedrock-landscape-supply,2018-01-01,year,"Home and Garden, Landscaping","Las Vegas, Nevada, United States",Bedrock Landscape Supply is a rock industry.,"1,601,737",,Active,2022-10-20,day,,,For Profit,https://bedrocklandscapesupply.com/,,,"Bedrock Landscape Supply offers garden materials, landscape fabric, weed barriers, soil, landscape rock, turf, sod, cement, and other landscape materials in the Las Vegas and Henderson, Nevada area.It is a  a distributor of natural stone, pavers, bulk materials and landscape supplies.",https://www.facebook.com/BedrockLandscapeSupply/,Western US,,,,,,,,,,,,,,,,,Real Estate,,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,2022-10-20,day,Acquisition,,Private,,,,,,,,,,,,,,-6.69%,13,,,,,,,,,,
ioThink.ai,https://www.crunchbase.com/organization/iothink-ai,2020-01-01,year,"Analytics, Cloud Security, Cyber Security, Internet of Things, Machine Learning, Network Security","Arlington, Virginia, United States",ioThink provides a big data platform to analyze machine generated data for Network Security and Industrial IOT,"1,601,666",,Active,,,,,For Profit,https://iothink.ai,https://twitter.com/iothink_ai,https://www.linkedin.com/company/65522453/,"ioThink Database is a database platform designed for the management and analysis of machine generated data . ioThink Security is an integrated network security management platform on top of ioThink Database that includes flow data management, log management, end-point management and security events management. It features threat detection, threat hunting, real-time monitoring, response management, and security reporting easy to use functions. By capturing network traffic information and collecting log data in real time, applying big data analysis and machine learning algorithms, ioThink Security can help you quickly and accurately discover hidden network and data security threats.",,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Privacy and Security, Software",1,Jing Ning,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Maximon Behavioral Health,https://www.crunchbase.com/organization/maximon-behavioral-health,2019-01-01,year,"Consulting, Health Care, Medical","Huntington Beach, California, United States","Maximon Behavioral Health provides acute inpatient care, outpatient therapeutic programs, and longitudinal care management solutions.","1,601,626",$1M to $10M,Active,,,,,For Profit,https://www.maximonbehavioral.com,,https://www.linkedin.com/company/maximon-behavioral-health,,https://www.facebook.com/profile.php?id=100071399071248,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Health Care, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Recover - Treatment made simple.,https://www.crunchbase.com/organization/recover-treatment-made-simple,2021-09-01,month,"Addiction Treatment, Health Care","Lake Mary, Florida, United States",Recover provides effective & affordable online addiction treatment.,"1,601,590",,Active,,,,,For Profit,https://withrecover.com,http://twitter.com/withrecover,http://linkedin.com/company/withrecover,"Recover is on a mission to make effective & affordable addiction treatment accessible for everyone who needs it. More than 20 million Americans struggle with addiction.  Yet less than 1 in 10 people who need help receive treatment.  We’re working to change that by bringing treatment to them. Recover was founded by a recovered addict and his former therapist to confront the common barriers to treatment and empower more people to get help - when & where they need it. For more information about Recover, please visit www.withrecover.com.",http://facebook.com/withrecover,"East Coast, Southern US",,,,,,,,,,,,,,,,,Health Care,1,Ken DeCesare,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,33,,,,,,,,,,
"Vydar Medical, Inc.",https://www.crunchbase.com/organization/vydar-medical-inc,2019-01-01,month,"Health Care, Medical Device","San Francisco, California, United States","Vydar Medical provides actionable health information services, care management, and outpatient monitoring.","1,601,564",,Active,,,,,For Profit,https://www.vydarmed.com/,,https://www.linkedin.com/company/vydar-medical-inc/,"Vydar Medical provides actionable health information services, care management, and outpatient monitoring. Vydar Medical was founded in 2019 and was headquartered in California, United States.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
SocialAds,https://www.crunchbase.com/organization/socialads,2018-08-01,day,"Advertising, CRM, Information Technology, Software","New York, New York, United States","SaaS, Ad Technology","1,601,529",,Active,,,,,For Profit,https://www.socialads.io,,,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Advertising, Information Technology, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,13,,,,,,,,,,
Nutralife Wellness,https://www.crunchbase.com/organization/nutralife-wellness,2018-01-01,year,"Alternative Medicine, Beauty, Manufacturing, Wellness","San Diego, California, United States","Nutralife Wellness is a manufacturer and supplier of hemp oil, functional tinctures, wellness gummies, skin and beauty care products.","1,601,516",,Active,,,,,For Profit,https://nutralifewellness.com,,https://www.linkedin.com/company/nutralife-wellness/,"Nutralife Wellness™ is a US leader in sourcing, product development, manufacturing, regulatory & marketing support for a variety of channels in the hemp oil extract health & beauty industries. Nutralife Wellness’ specialties include the development of innovative and efficacious products that create incremental revenue opportunities for its distribution and retail partners nationwide. Nutralife Wellness™ remains true to the principles that the company was built on – innovation, quality, and consistency, and will always be dedicated to ensuring that these principles remain uncompromised.",https://www.facebook.com/nutralifewellness/,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Consumer Goods, Health Care, Manufacturing",1,Jeff Llamas,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
QuantaSTAT,https://www.crunchbase.com/organization/quantastat,2020-01-01,year,,"Mountain View, California, United States","QuantaSTAT helps Schools, Organizations & Event Managers reduce the risk of COVID-19 exposure in real time.","1,601,505",,Active,,,,,For Profit,https://www.quantastat.com/,,https://www.linkedin.com/company/quantastat/,,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Industrial IoT Solutions,https://www.crunchbase.com/organization/industrial-iot-solutions,2019-01-01,year,"Artificial Intelligence (AI), Information Technology, Machine Learning","Tucson, Arizona, United States",Industrial IoT Solutions provides information technology solutions.,"1,601,479",,Active,,,,,For Profit,https://i-iotsolutions.com,https://twitter.com/IIoTSolutions1,https://www.linkedin.com/company/i-iotsolutions,"Industrial IoT Solutions provides predictive machine learning and artificial intelligence systems, real-time recommendations are automatically sent for autonomous manufacturing.",,Western US,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
Carivino,https://www.crunchbase.com/organization/carivino,2018-01-01,year,Food and Beverage,"San Antonio, Texas, United States",Carivino designs and produces luxury products for the wine enthusiast.,"1,601,378",,Active,,,,,For Profit,https://www.carivino.com,,https://www.linkedin.com/company/carivino,,https://www.facebook.com/carivinolife,Southern US,,,,,,,,,,,,,,,,,Food and Beverage,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,22,,,,,,,,,,
