Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
ESICloud,https://www.crunchbase.com/organization/esicloud,2019-01-01,year,"Cloud Data Services, Cyber Security, Data Storage","Los Angeles, California, United States","ESICloud is a data forensics expert that deals with cloud storage collection, and data analysis for acquiring evidence for illegal matters.","2,162,527",$1M to $10M,Active,,,,,For Profit,http://esicloud.com,,https://www.linkedin.com/company/esicloud-llc/,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Greatland Realty Partners,https://www.crunchbase.com/organization/greatland-realty-partners,2018-01-01,year,"Leasing, Property Development, Property Management, Real Estate, Real Estate Investment","Boston, Massachusetts, United States","Greatland Realty Partners is a real estate firm that provides services, including property development, management, leasing, and investment.","2,162,524",$1M to $10M,Active,,,,,For Profit,https://www.greatlandpartners.com/,,https://www.linkedin.com/company/greatland-realty-partners/,,,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Financial Services, Real Estate",2,"Kevin Sheehan, Phil Dorman",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,1,,,0,1,,Scientific and electric apparatus and instruments,,,
Kickstart Labs,https://www.crunchbase.com/organization/kickstart-labs,2022-08-01,day,,"Miami, Florida, United States",Kickstart Labs was founded with a clear mission in mind: to bridge the gap between great ideas and smoothly running operations.,"2,162,514",,Active,,,,,For Profit,https://kickstartlabs.co,,,"Kickstart Labs was founded with a clear mission in mind: to bridge the gap between great ideas and smoothly running operations. Our team at Kickstart Labs is composed of highly motivated individuals driven by creative passion, all united in their dedication to narrowing that gap. Whether it's software development, project management, or propelling businesses into the digital spotlight through marketing, we are committed to working without limitations and maintaining absolute transparency with our clients. Our team's adaptability allows us to seamlessly integrate into projects at any stage, whether they are still in the concept phase or a work in progress. Our ultimate goal is to delight our clients, achieved by delivering top-notch software solutions for all your digital needs while attentively listening to your desires and requirements. At Kickstart Labs, your success is our top priority.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,1,Matthew De Moraes,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
OwlGen Solar,https://www.crunchbase.com/organization/owlgen-solar,2021-04-05,day,Solar,"Coral Gables, Florida, United States","Our experts do the legwork. From determining whether your home is a good candidate for solar to matching you with a local solar installer,","2,162,407",,Active,,,,,For Profit,https://owlgensolar.com/,,https://www.linkedin.com/company/owlgen-solar/,We make sure you have the best in class products and services from the comfort of your home. Book an appointment with us. During this time you will learn the difference in our products while we use EDDiE™ to create your system design.,https://www.facebook.com/owlgensolar/,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Energy, Natural Resources, Sustainability",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Needs for Beads,https://www.crunchbase.com/organization/needs-for-beads,2020-01-01,year,"E-Commerce, Non Profit, Retail","Philadelphia, Pennsylvania, United States","Needs for Beads is an organization that sells bracelets, mask chains, and necklaces.","2,162,329",,Active,,,,,For Profit,https://www.needsforbeads.com,,https://www.linkedin.com/company/needs-for-beads,,https://www.facebook.com/needs.for.beads,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Other, Social Impact",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Smith Machine Worx,https://www.crunchbase.com/organization/smith-machine-worx,2019-01-01,year,"Consulting, Machinery Manufacturing, Mechanical Engineering","Westover, Alabama, United States",Smith Machine Worx is an automation consulting and process machinery company.,"2,162,287",$1M to $10M,Active,,,,,For Profit,https://smithmachineworx.com,https://twitter.com/smwalabama,https://www.linkedin.com/company/smith-machine-worx,"Smith Machine Worx designs and builds custom machinery and automation, and rebuilds old machinery to be functionally new. Their services include things like gang saw rebuilds, conveyors, chain decks, unscramblers, tilt hoists, lumber carts, and more. They provide services in industries such as millwork, cabinetry, furniture, automotive, metal forming, and more.",https://www.facebook.com/Smith-Machine-Worx-112065110316594,Southern US,,,,,,,,,,,,,,,,,"Manufacturing, Professional Services, Science and Engineering",1,Philip J Smith,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
The First Choice Group,https://www.crunchbase.com/organization/the-first-choice-group,2019-01-01,year,"Property Management, Real Estate, Residential","Hackensack, New Jersey, United States",The First Choice Group is a real estate firm that provides home selling services for the residential sector.,"2,162,283",,Active,,,,,For Profit,https://thefirstchoicegroup.com,,https://www.linkedin.com/company/the-first-choice-group,"The First Choice Group is a property management company that provides home selling services for residential areas. They provide home prices, home details, and maintenance services for sellers. They also provide real estate investment services and financial services for buyers.",https://www.facebook.com/TheFirstChoiceGroup,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Real Estate,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
PipeDreamers,https://www.crunchbase.com/organization/pipedreamers,2022-10-01,month,"EdTech, Human Resources, Information Technology, Non Profit","Palo Alto, California, United States",A JusticeTech nonprofit to intelligently match youth with programs.,"2,162,273",,Active,,,,,Non-profit,https://www.pipedreamers.org/,https://twitter.com/pipe_dreamerz,https://www.linkedin.com/company/pipedreamers-foundation,"PipeDreamers  is a Stanford University based JusticeTech nonprofit that uses advances in data analytics and consumer technology to intelligently match youth with mentors, rehabilitative programming, educational and professional opportunities, community resources, and social services.",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Administrative Services, Education, Information Technology, Other, Social Impact, Software",1,Dante Richardson,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Maven Marketing,https://www.crunchbase.com/organization/maven-marketing,2020-01-01,year,"Advertising, Brand Marketing, Marketing, Outdoor Advertising, Training","Clive, Iowa, United States",Maven Marketing is a sales and marketing company that provides advertising services.,"2,162,202",,Active,,,,,For Profit,https://www.mavenmarketinginc.com,,https://www.linkedin.com/company/maven-marketing-inc/,"Maven Marketing is a marketing company that offers branding, promotion, and advertising solutions. They provide brand management, customer retention, acquisitions, marketing, and customer services. They also provide management training and marketing campaigns.",https://www.facebook.com/BeTheMaven/,Midwestern US,,,,,,,,,,,,,,,,,"Advertising, Education, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Car Photo Backgrounding,https://www.crunchbase.com/organization/car-photo-backgrounding,2021-01-01,year,"Automotive, Customer Service, Graphic Design","Houston, Texas, United States",Car Photo Backgrounding offers car photo editing and automotive image enhancement services.,"2,162,109",,Active,,,,,For Profit,https://carphotobackgrounding.com,https://twitter.com/cpbackgrounding,https://www.linkedin.com/company/car-photo-backgrounding,"Car Photo Backgrounding offers automotive designing services. Their services include automotive background and car transparent background, automotive image enhancement services, car image enhancement, car background replacement services, car shadow services, digital backgrounding services, and vehicle enhancement services.",,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Design, Other, Professional Services, Transportation",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
