Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Unifi Protocol,https://www.crunchbase.com/organization/sesameseed,2018-04-29,day,"Blockchain, Cryptocurrency, Information Technology","Los Angeles, California, United States",Unifi Protocol is a platform to simplify the creation of applications on any blockchain and to better connect the blockchain community.,"58,664",$1M to $10M,Active,,,,,For Profit,https://unifiprotocol.com/,https://www.twitter.com/unifiprotocol,https://www.linkedin.com/company/unifiprotocol,Unifi Protocol is a platform to simplify the creation and use of blockchain applications. We seek to create an ecosystem to ease development practices on any blockchain and to expose those projects to a unified blockchain community.,https://www.facebook.com/sesameseedorg,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Software",,,11-50,2,Early Stage Venture,2022-08-03,800000,USD,800000,Series B,800000,USD,800000,Series B,800000,USD,800000,800000,USD,800000,"Momentum 6, Klover Capital",,2,,,,,,,Private,,,,,,,,,,,,,,2.12%,9,,,,,,,,,,
Mind Bank AI,https://www.crunchbase.com/organization/mind-bank-ai,2020-01-01,year,"Artificial Intelligence (AI), Information Technology, Personal Development","Miami, Florida, United States",MindBank AI is a digital twin platform that creates a dashboard of one's mind and allows users to live as data indefinitely.,"58,669",$1M to $10M,Active,,,,,For Profit,https://www.mindbank.ai/,https://twitter.com/MindBankAi,https://www.linkedin.com/company/mindbank-ai/,,https://www.facebook.com/mindbankai,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",1,Emil Jimenez,1-10,1,,2023-12-20,1200000,USD,1200000,Grant,,,,,,,,1200000,USD,1200000,,,,,,,,,,Private,,,,,,,,,,,,,,-38.69%,30,1,,,,,,,,,
Nucleus,https://www.crunchbase.com/organization/nucleus-9f4a,2022-01-01,year,"Artificial Intelligence (AI), SaaS, Software","San Francisco, California, United States",Nucleus is an intelligent business identity verification and onboarding service that reduces the manual work from your operations team.,"58,677",,Active,,,,,For Profit,https://www.usenucleus.io,https://twitter.com/nucleusapi,https://www.linkedin.com/company/nucleus-yc,"Nucleus' intelligent flows provide the accurate data required to make a verification decision without involving the customer. They detect errors such as incorrect business names and EIN mismatches in real time, allowing customers to onboard more quickly. It reduces the internal ops load needed for KYB. They involves in a business like business identity verification and onboarding service.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,1-10,2,Seed,2023-04-05,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,"Orange DAO, Y Combinator",1,2,,,,,,,Private,,,,,,,,,,,,,,6.99%,10,,,,,,,,,,
G2Mint,https://www.crunchbase.com/organization/g2mint,2023-01-01,year,"Freight Service, Logistics, Shipping Broker, Software","Stow, Ohio, United States",G2Mint is a technology that brokers and shippers need in one powerful Digital Freight Platform.,"58,677",,Active,,,,,For Profit,https://g2mint.com/,,https://www.linkedin.com/company/g2mint/,G2Mint is a technology that brokers and shippers need in one powerful Digital Freight Platform.,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Software, Transportation",,,11-50,1,Seed,2023-12-28,400000,USD,400000,Pre-Seed,400000,USD,400000,Pre-Seed,400000,USD,400000,400000,USD,400000,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
KYX World,https://www.crunchbase.com/organization/kyx-world,2021-06-01,month,"E-Commerce, Fashion, Retail","Los Angeles, California, United States",KYX World is the premiere sneaker subscription experience company.,"58,680",$1M to $10M,Active,,,,,For Profit,https://www.kyx.world/,https://twitter.com/kyx_world,https://www.linkedin.com/company/kyx/,"KYX World is the premiere sneaker subscription experience, revolutionizing sneaker culture by providing all-inclusive access to a robust rotation of authentic, limited-release shoes.",https://www.facebook.com/KYXWORLD/,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design",,,11-50,3,Seed,2022-10-25,,,,Seed,,,,Seed,4750000,USD,4750000,4750000,USD,4750000,"Goodwater Capital, SeventySix Capital, Crush Ventures, Neil Parikh, GSW Sports Ventures",1,13,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Hawthorne Food,https://www.crunchbase.com/organization/hawthorne-food-co,2018-01-01,year,"Food and Beverage, Restaurants, Snack Food","Boston, Massachusetts, United States",Hawthorne Food is a food and beverage provider.,"58,689",$1M to $10M,Active,,,,,For Profit,https://www.hawthornefoods.com,,,Hawthorne Food is a food and beverage provider.,,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,Food and Beverage,,,11-50,4,,2023-09-18,1200000,USD,1200000,Debt Financing,13550000,USD,13550000,Venture - Series Unknown,13875000,USD,13875000,15350000,USD,15350000,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,1,,Meats and prepared or preserved foods; dairy products,,,
Trigo,https://www.crunchbase.com/organization/trigo-29b8,2022-01-01,year,"Credit, Database, FinTech, Real Estate","New York, New York, United States",Trigo is a rental and housing data platform that improves credit outcomes and democratizes financial products for the under-banked.,"58,691",,Active,,,,,For Profit,https://trigodata.com,https://twitter.com/TrigoData,https://www.linkedin.com/company/trigo-data,,https://www.facebook.com/profile.php?id=100090301550516,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Data and Analytics, Financial Services, Lending and Investments, Real Estate, Software",2,"Abe Wheeler, Sam Stein",1-10,1,Seed,2023-04-05,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,"Y Combinator, Roman Smolevskiy",1,2,,,,,,,Private,,,,,,,,,,,,,,,12,,,,0,12,,Alcoholic beverages,,,
Resquared,https://www.crunchbase.com/organization/resquared,2019-01-01,year,"Lead Generation, SaaS, Search Engine","Cincinnati, Ohio, United States",Resquared offers a SaaS application that works as a marketing automation platform for selling to local businesses.,"58,693",Less than $1M,Active,,,,,For Profit,https://www.re2.ai/,,http://linkedin.com/company/resquared,"Resquared offers a SaaS application that works as a marketing automation platform for selling to local businesses. It helps users to find small business tenants for a shopping center. The company was founded in 2019 and based in Cincinnati, Ohio.",,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Internet Services, Sales and Marketing, Software",2,"Griffin Morris, Tyler Carlson",1-10,2,Seed,2021-04-15,,,,Seed,,,,Seed,125000,USD,125000,125000,USD,125000,"Y Combinator, AltaIR Capital",,2,,,,,,,Private,,,,,,,,,,,,,,25.73%,41,,,,,,,,,,
My Home Pathway,https://www.crunchbase.com/organization/my-home-pathway,2020-08-06,day,"FinTech, Real Estate, Social Impact, Software","New York, New York, United States",Mortgage Customer Acquisition and Risk Profile Improvement,"58,694",,Active,,,,,For Profit,https://www.myhomepathway.com,https://twitter.com/myhomepathway,https://www.linkedin.com/company/myhomepathway,"My Home Pathway is a Fintech startup that is developing  a new pathway  to help traditionally risk challenged US Consumers get into the home of their dreams. We also provide our lending partners with a unique opportunity to turn a bad customer experience into better brand positioning and revenue. Do you have the skills to build something from scratch and the desire to do something innovative and different? Are you a disruptor looking for the right challenge, if so join us and become a Fintech innovator that will shape how Consumers  get access to capital and lenders create new revenue streams and strengthen customer relationships.",https://www.facebook.com/Myhomepathways,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Other, Real Estate, Social Impact, Software",1,Castleigh Johnson,1-10,4,Seed,2023-05-16,,,,Non-equity Assistance,200000,USD,200000,Pre-Seed,550000,USD,550000,550000,USD,550000,"Antler, Bank of America Breakthrough Lab, Musaab Hakami, Carrie Rich",1,4,,,,,,,Private,,,,,,,,,,,,,,,26,1,,,,,,,,,
Dark Carz,https://www.crunchbase.com/organization/dark-carz,2018-01-01,day,"Apps, Limousine Service, Service Industry, Software","Newport Beach, California, United States",Dark Carz is an on-demand luxury chauffeur service app that offer scheduled rides with professional chauffeurs in luxury vehicles.,"58,704",,Active,,,,,For Profit,http://darkcarz.com,https://twitter.com/darkcarz,,"Dark Carz partners with certified livery companies to offer on-demand or scheduled rides with professional chauffeurs in luxury vehicles. Unlike other apps, it allows users to select the specific vehicle they want to ride in—from a range of new model sedans to SUVs to party buses—and choose from a variety of snacks, water, and Starbucks beverages that they like the chauffeur to bring with them.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Other, Software, Transportation",,,11-50,2,Seed,2023-06-01,50000,USD,50000,Debt Financing,5200000,USD,5200000,Pre-Seed,5200000,USD,5200000,5250000,USD,5250000,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
