Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Dynomics,https://www.crunchbase.com/organization/dynomics-therapeutics,2020-01-01,year,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","San Mateo, California, United States",Molecules to restore heart function.,"83,376",,Active,,,,,For Profit,https://dynomics.com/,,https://www.linkedin.com/company/dynomicsinc,"We target therapeutics to human heart function, taking a precision approach to drug development and capturing the adult heart clinical phenotype. This is powered by our scalable, authentic and predictive discovery engine - HeartDyno.  HeartDyno is built with engineered human cardiac organoids, scalably deployed to drive a multi-omics data-driven approach. It rapidly uncovers novel therapeutic targets and candidates that offer superior efficacy and safety profiles in humans.  Dynomics’ approach is validated through collaboration with top pharmaceutical companies, top-tier scientific publications, and we are progressing assets targeting heart failure, affecting 4% of the US population and where current treatments provide a 50% 5-year survival rate.",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Brendan Griffen, Drew Titmarsh",1-10,1,Seed,2020-10-17,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,Boost VC,,1,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Aimably,https://www.crunchbase.com/organization/aimably,2020-01-23,day,"Information Technology, Software","Oxnard, California, United States",Take control of your AWS spending.,"83,395",$1M to $10M,Active,,,,,For Profit,https://www.aimably.com,https://twitter.com/aimablyapp,https://www.linkedin.com/company/aimably,"If your AWS bill keeps you up at night, you are not alone. Aimably's software and services are designed to help finance and engineering teams take control over their AWS spend.  We offer the following solutions: AWS Spend Monitoring Software, AWS Invoice Management Software, AWS Cost Reduction Assessment, AWS Financial Operations Services.",https://www.facebook.com/aimably,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Software",2,"Claire Milligan, Mark Milbourne",1-10,1,Seed,2021-09-02,1500000,USD,1500000,Angel,1500000,USD,1500000,Angel,1500000,USD,1500000,1500000,USD,1500000,,,,,,,,,,Private,,,,,,,,,,,,,,-79.24%,19,,,,0,1,,Advertising; business,,,
Meta Carbon,https://www.crunchbase.com/organization/meta-carbon,2021-07-14,day,"B2B, Environmental Engineering, Software","New Canaan, Connecticut, United States",Meta Carbon develops software that helps brands engage consumers about their carbon footprints and reduce atmospheric carbon.,"83,404",$1M to $10M,Active,,,,,For Profit,https://www.meta-carbon.com,https://twitter.com/metacarbon,https://www.linkedin.com/company/meta-carbon/,"Meta Carbon develops software that helps consumers learn about their carbon footprints and reduce atmospheric carbon. The company was founded in 2021 and is headquartered in New Canaan, Connecticut, United States.",,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Other, Science and Engineering, Software, Sustainability",1,Tom Herman,1-10,3,Seed,2022-07-19,100000,USD,100000,Grant,1000000,USD,1000000,Seed,1250000,USD,1250000,1350000,USD,1350000,"Animoca Brands, XRPL Grants",2,2,,,,,,,Private,,,,,,,,,,,,,,24.25%,12,,,,,,,,,,
Reptrics,https://www.crunchbase.com/organization/revooo,2019-01-01,year,"Consumer Reviews, Enterprise Software, Information Technology, Internet, Reputation, SaaS, Software","Tampa, Florida, United States",Reptrics is a management platform for businesses that modernizes the way businesses interact with their customers.,"83,411",Less than $1M,Active,,,,,For Profit,http://www.reptrics.com,,https://www.linkedin.com/company/reptrics,Reptrics is a customer success management platform for businesses who interact with customers. Reptrics modernizes the way business interact with their customers providing feedback and data that helps improve business online customer retention.,,"Tampa Bay Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Information Technology, Internet Services, Software",2,"Kevin Goodwin, Zack Simon",11-50,2,Seed,2022-06-15,600000,USD,600000,Seed,600000,USD,600000,Seed,600000,USD,600000,600000,USD,600000,TampaBay.Ventures,1,1,,,,,,,Private,,,,,,,,,,,,,,,28,,,19,,,,,,,
Scalable Robotics,https://www.crunchbase.com/organization/scalable-robotics,2019-01-01,year,"Artificial Intelligence (AI), Robotics","Ellington, Connecticut, United States",Scalable is a robotics company that lets users show the robot what has to be done.,"83,438",,Active,,,,,For Profit,https://scalablerobotics.ai/,,https://www.linkedin.com/company/scalable-robotics/,"Scalable Robotics' novel human-robot interaction techniques enable people to demonstrate to the robot what needs to be done. Scalable Robotics was founded on the idea that industrial robots are tools that should be available to everyone, including large, medium, and small enterprises. Many industries face labor shortages, and many people are put in harm’s way because it is too difficult or costly to program a robot to do the job.",,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",2,"Carlos Martinez, Tom Fuhlbrigge",1-10,1,,2022-10-05,2499998,USD,2499998,Venture - Series Unknown,2499998,USD,2499998,Venture - Series Unknown,2499998,USD,2499998,2499998,USD,2499998,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,3,3,Hand Tools; Portable Power-Driven Tools; Manipulators,Machines and machine tools,,,
Spin Servers,https://www.crunchbase.com/organization/majestic-hosting-solutions-llc,2018-05-01,month,"Cloud Computing, Cloud Infrastructure, Data Center, Private Cloud, Web Hosting","Carrollton, Texas, United States","Dedicated Servers, Server Hosting, Private Cloud, Edge Computing, Bare Metal, Hybrid Cloud, IPv4, IP Transit, Network Connectivity","83,439",Less than $1M,Active,,,,,For Profit,https://www.spinservers.com,https://www.twitter.com/spinservers,https://www.linkedin.com/company/majestic-hosting-solutions/,"Spin Servers is a US-based provider of Infrastructure as a Service (IaaS). We specialize in dedicated servers and custom-built private cloud solutions built on high-performance bare metal servers.  Get high performance dedicated servers built on bare metal Dell PowerEdge servers with Intel Xeon processors and highly scalable bandwidth options. We offer multiple POP's with a focus on strong connectivity through North America, Latin America, and Asia Pacific - with a special emphasis on China and India.  With tens of thousands of servers in stock, we can help you spin up all of your server requirements seamlessly & affordably - no matter the scale. The best part is that there is no long-term commitment required.",https://www.facebook.com/spinservers/,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Software",1,Arnav Kejriwal,1-10,2,Seed,2020-06-15,400000,USD,400000,Seed,400000,USD,400000,Seed,650000,USD,650000,650000,USD,650000,,,,,,,,,,Private,,,,,,,,,,,,,,1.3%,46,,,,,,,,,,
Cabservices24x7,https://www.crunchbase.com/organization/form-bio,2022-01-01,year,"Biotechnology, Life Science","Austin, Texas, United States",We provide comfortable and reliable Cab services from Chandigarh to various destinations.,"83,445",,Active,,,,,For Profit,http://www.cabservices24x7.in,,,"Form Bio is a biotech company that provides solutions to address the data, computational, and technical hurdles in the life sciences. Founded in 2022, the company is based in Austin, Texas, United States.",,Southern US,,,,,,,,,,,,,,,,,"Biotechnology, Science and Engineering",,,1-10,1,Early Stage Venture,2022-09-27,30000000,USD,30000000,Series A,30000000,USD,30000000,Series A,30000000,USD,30000000,30000000,USD,30000000,"Jazz Venture Partners, Thomas Tull",1,2,,,,,,,Private,,,,,,,,,,,,,,,6,,,,0,4,,Scientific and technological services,,,
Web3 Working Group,https://www.crunchbase.com/organization/web3-working-group,2022-01-01,year,"E-Learning, Education, Non Profit, Web3","San Luis Obispo, California, United States",Web3 Working Group is a 501(c)(3) nonprofit organization. Its purpose is to educate about web3 infrastructure and cryptocurrency industry.,"83,446",,Active,,,,,Non-profit,https://web3wg.org,https://twitter.com/web3wg,,Web3 Working Group is a 501(c)(3) nonprofit organization. Its purpose is to educate about web3 infrastructure and cryptocurrency industry.,https://www.facebook.com/100083908894924,"West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Education, Internet Services, Other, Social Impact, Software",,,1-10,1,Seed,2022-12-01,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"The Graph, Arweave, Akash Network, Livepeer",,4,,,,,,,Private,,,,,,,,,,,,,,,33,,,,,,,,,,
Nexus Verse,https://www.crunchbase.com/organization/nexus-verse,2023-04-21,day,"Blockchain, Metaverse","Anchorage, Alaska, United States","NexusVerse - a revolutionary, immersive, and interconnected real estate metaverse.","83,448",,Active,,,,,For Profit,https://nexusverse.io/,https://twitter.com/Nexus_verse,,,https://www.facebook.com/nexusverseofficial,Western US,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Media and Entertainment, Other, Software",,,11-50,1,Seed,2023-05-19,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
X Co,https://www.crunchbase.com/organization/x-co,2020-01-09,day,"Blockchain, Cloud Computing, Financial Services, FinTech, Gaming, Hospitality, IT Infrastructure, Software, Venture Capital","Reno, Nevada, United States",Accelerating early stage startups in emerging US technology regions,"83,457",,Active,,,,,For Profit,https://www.x-co.io/,https://twitter.com/xconevada,https://www.linkedin.com/company/xconv/,"From our beginnings in 2020, we had a broader vision that we call Nevada 2025. Our mission is to accelerate early stage tech startups in emerging US technology ecosystems.",https://www.facebook.com/acceleratingthenext,Western US,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Gaming, Information Technology, Internet Services, Lending and Investments, Other, Software, Travel and Tourism",3,"Cameron Crain, Shaunt Sarkissian, Vahe Sarkissian",11-50,1,Seed,2020-01-09,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
