Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
BrandSquire,https://www.crunchbase.com/organization/brandsquire,2018-01-01,year,"Advertising, Graphic Design, Marketing, Web Design","Princess Anne, Maryland, United States",Brandsquire is an online web design and graphic design firm with a strong sense of creativity and marketing.,"2,466,926",$1M to $10M,Active,,,,,For Profit,https://brandsquire.com/,,https://www.linkedin.com/company/brandsquire/,,https://www.facebook.com/brandsquirellc/,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Design, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,,,,,,,,
AXESMITH DATA SOLUTIONS,https://www.crunchbase.com/organization/axesmith-data-solutions,2019-01-01,year,"Business Intelligence, Consulting, Database, Software","Newtown, Connecticut, United States",Axesmith Data Solutions is a software platform that provides custom database development & business intelligence solution.,"2,466,906",,Active,,,,,For Profit,https://axesmith.com/,,https://www.linkedin.com/company/danenberg-consulting/,"Axesmith Data Solutions provides custom databases, business intelligence, and related IT solutions to small and medium-sized businesses looking to enhance their internal capabilities. Custom database applications built on Microsoft SQL Server, MySQL, and PostgreSQL platforms. Data systems dedicated to archiving, reporting, and analysis. Combined from diverse sources and optimized for downstream systems.",,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Data and Analytics, Professional Services, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Mortgage Nerds,https://www.crunchbase.com/organization/mortgage-nerds,2019-01-01,year,"Advice, Finance, Financial Services, Lending","Appleton, Wisconsin, United States",Mortgage Nerds is a financial advisory firm that offers mortgage financing and refinancing options. c,"2,466,896",$1M to $10M,Active,,,,,For Profit,https://mortgagenerds.com,,https://www.linkedin.com/company/mortgage-nerds-llc/,,https://www.facebook.com/WIMortgageNerds,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Media and Entertainment",2,"Brian Hofmann, Michael Cox",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,0,,Advertising; business,,,
Industrom Power,https://www.crunchbase.com/organization/industrom-power,2018-01-01,year,"Electrical Distribution, Energy, Energy Management","Houston, Texas, United States","Industrom Power has developed a novel, patent-pending, renewable energy recovery power system.","2,466,872",,Active,,,,,For Profit,https://industrompower.com/,,https://www.linkedin.com/company/industrom-power/,"Industrom Power is a clean energy technology company that has developed a novel, patent-pending, renewable energy recovery power system; this mobile power system offers distributed, dispatchable, supplemental, and reserve power.",,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,30,,,,3,0,Engine Plants In General; Steam Engines,,,,
Penn Quant Trading Club,https://www.crunchbase.com/organization/penn-quant-trading-club,2021-01-01,year,"Financial Services, Trading Platform, Training","Philadelphia, Pennsylvania, United States",Penn Quant Trading Club is a student-led trading club focuses on technology and collaborative problem-solving.,"2,466,775",,Active,,,,,For Profit,https://pennquant.com,,https://www.linkedin.com/company/pennquant,,https://www.facebook.com/pennquant,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Education, Financial Services, Lending and Investments",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Hooman On Demand,https://www.crunchbase.com/organization/hooman-on-demand,2020-01-01,year,"Animal Feed, Pet, Training","Raleigh, North Carolina, United States",Hooman On Demand provides dog walking and pet sitting services.,"2,466,759",,Active,,,,,For Profit,https://www.hoomanondemand.com,https://twitter.com/hoomanondemand,https://www.linkedin.com/company/hooman-on-demand,"Hooman On Demand provides GPS tracked walk map for dogs. Additionally, they also offer dog walker tracking app and pet sitter services. The contact mode is by mail, phone, and physical address.",https://www.facebook.com/hoomanondemand,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,"Agriculture and Farming, Community and Lifestyle, Education",1,Michael Torres,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
TPT Foreigns,https://www.crunchbase.com/organization/tpt-foreigns,2022-01-01,year,,"Doral, Florida, United States",Build Your Dream Car - TPT Foreigns,"2,466,691",,Active,,,,,For Profit,https://tptforeigns.com/,,,"Since our establishment in 2022, TPT Foreigns has quickly become one of the most trusted and well-respected names in the automotive industry.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-1.75%,2,,,,,,,,,,
Alberson Cement Consulting,https://www.crunchbase.com/organization/alberson-cement-consulting,2019-01-01,year,"Civil Engineering, Consulting, Test and Measurement","Kingwood, Texas, United States",Alberson Cement Consulting is a cement consulting company for oil and gas sectors.,"2,466,687",$1M to $10M,Active,,,,,For Profit,https://albersoncementconsulting.com,,https://www.linkedin.com/company/alberson-cement-consulting,,,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Data and Analytics, Professional Services, Science and Engineering",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Biobenthic,https://www.crunchbase.com/organization/biobenthic,2020-01-01,year,"Consulting, Environmental Engineering, Property Development","Key Largo, Florida, United States","Biobenthic provides biological surveys, restoration, and land development consulting services.","2,466,676",,Active,,,,,For Profit,http://biobenthic.com,,https://www.linkedin.com/company/biobenthic,"Biobenthic provides environmental services. Their services include biological surveys, habitat restoration, land development consulting, permitting, and regulatory. Their contact is done through phone calls, emails, and online applications.",,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Professional Services, Real Estate, Science and Engineering, Sustainability",1,Melissa Ptomey,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Pocket Sparky,https://www.crunchbase.com/organization/pocket-sparky,2022-09-30,day,Electronics,"Seattle, Washington, United States",Electrical Troubleshooting Help,"2,466,668",,Active,,,,,For Profit,https://pocketsparky.com,,https://www.linkedin.com/company/pocket-sparky,Electrical troubleshooting help at your fingertips.,https://www.facebook.com/PocketSparkyHelp,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-56.68%,3,,,,,,,,,,
