Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Kliks,https://www.crunchbase.com/organization/kliks,2021-01-01,year,"Mobile Apps, Software","San Francisco, California, United States",Kliks is a mileage-tracking app that provides vehicle reimbursement solutions for companies and businesses.,"376,337",,Active,,,,,For Profit,https://www.kliks.io/,,https://www.linkedin.com/company/kliks-io/,,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Mobile, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-7.32%,12,1,,,,,,,,,
Faqprime,https://www.crunchbase.com/organization/faqprime,2019-08-01,day,"SaaS, Software","Newark, Delaware, United States",Faqprime is a complete self-serve ‘Help stack’ delivered as a single application.,"376,383",,Active,,,,,For Profit,https://www.faqprime.com/,,https://www.linkedin.com/company/faqprime,"Faqprime is the Help OS that unifies every aspect of the customer journey, from onboarding to engagement to support for fast-growing organizations - when your team and customer inquiry volume is growing faster than you can keep up.  Faqprime helps you support your customers at scale by deflecting at least 66% of support volume, driving product adoption, and engagement with in-product messaging, and integrating with your current support tools like live chat, ticketing software, and more. It puts an end to delayed resolution, customer churn, and siloed support tools by delivering a complete self-serve ‘help stack’ from a single application.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Software,1,Sachin Kinra,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-7.61%,26,,,,,,,,,,
Puzzle,https://www.crunchbase.com/organization/puzzle-recruitment,2021-02-16,day,"Outsourcing, Recruiting, Software, Staffing Agency","Atlanta, Georgia, United States",Staffing made simple.,"376,389",,Active,,,,,For Profit,https://puzzle.tech/,,https://www.linkedin.com/company/puzzle-tech-recruitment,"Puzzle Recruitment is here to help bold companies achieve the growth they’re looking for, and to give talented people a community where they can grow and thrive. We provide recruitment services and outsourcing staffing solutions for startups and growth-stage companies.",https://www.facebook.com/PuzzleRecruitment/,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Professional Services, Software",1,Carlos Delcid,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,25.48%,10,,,,,,,,,,
SourceLevel,https://www.crunchbase.com/organization/sourcelevel,2019-02-01,month,"Analytics, Developer Tools, IT Management, Product Management, Software","Covina, California, United States",Analytics for Software Engineering Teams,"376,405",,Active,,,,,For Profit,https://sourcelevel.io,https://twitter.com/sourcelevelhq,https://www.linkedin.com/company/sourcelevel,Software Development Analytics for Engineering Ops,https://www.facebook.com/SourceLevel,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Information Technology, Other, Software",2,"George Guimarães, Weverton Timoteo",1-10,2,Seed,2019-09-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,"SaaSholic, Liga Ventures, Poli Angels",1,3,,,,,,,Private,,,,,,,,,,,,,,-22.3%,20,,,,,,,,,,
Angelpaw,https://www.crunchbase.com/organization/angelpaw,2018-01-01,day,"Information Technology, Pet, SaaS, Software","San Diego, California, United States","Angelpaw is the global leader in cloud SaaS software that empowers pet crematoriums, veterinarians and pet parents.","376,416",,Active,,,,,For Profit,https://angelpaw.com,https://twitter.com/angelpaw_,https://www.linkedin.com/company/angelpaw/,"Angelpaw is the global leader in cloud SaaS software that empowers pet crematoriums, veterinarians and pet parents. We offer solutions differently. We’re Secure, Flexible and Driven all within the cloud. Our passion for pet’s and technology is unrivaled – it shows in our services.",https://www.facebook.com/angelpawlove,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Information Technology, Software",1,James Byler,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,45,1,,,,,,,,,
Couplr,https://www.crunchbase.com/organization/couplr,2021-08-01,day,"Artificial Intelligence (AI), Financial Services, FinTech, Location Based Services, Machine Learning, SaaS, Social Media, Wealth Management","Cheyenne, Wyoming, United States","Empowering the world connect with money, better, by helping investors find the best advisor for them.","376,427",,Active,,,,,For Profit,https://www.couplr.ai/,,https://www.linkedin.com/company/couplrai/,The Couplr fintech enterprise SaaS solution uses smart technology to match financial advisors with the best warm inbound clients for them across a variety of human and financial dimensions.  Think eHarmony for financial services.,https://www.facebook.com/couplrAI,Western US,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Navigation and Mapping, Science and Engineering, Software",2,"Brent Theisen, Derek N.H. Notman",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Academy Investor Network,https://www.crunchbase.com/organization/academy-investor-network-5de8,2020-01-01,year,,"New York, New York, United States",The Academy Investor Network invests in venture-backed startups at the seed stage.,"376,433",,Active,,,,,For Profit,https://www.academyinvestor.com/,,https://www.linkedin.com/company/academy-investor-network,The Academy Investor Network invests in venture-backed startups at the seed stage.,,"Greater New York Area, East Coast, Northeastern US","Early Stage Venture, Seed",Venture Capital,2,2,1,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Pedu,https://www.crunchbase.com/organization/pedu,2018-01-01,year,"Education, Online Portals, Training","Claymont, Delaware, United States",Pedu is an online training platform that caters to e-learning and webinar package subscription services.,"376,459",,Active,,,,,For Profit,https://pedu.io,,https://www.linkedin.com/company/pedu-compliance,,https://www.facebook.com/people/Pedu/100078355961330,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Education, Internet Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-15.25%,6,,,,,,,,,,
Praxis AI,https://www.crunchbase.com/organization/praxis-ai,2019-01-01,year,"Artificial Intelligence (AI), Cloud Computing, Education","Clemson, South Carolina, United States",Praxis AI is an award-winning digital education and research company.,"376,501",,Active,,,,,For Profit,https://praxis-ai.com,,https://www.linkedin.com/company/praxis-ai/about,"Praxis AI is an award-winning digital education and research organization committed to addressing many of the world's most pressing issues, including climate change, educational inequality, cancer, hunger, cultural resilience, and global digital transformation.",,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Internet Services, Science and Engineering, Software",,,11-50,1,,2024-01-09,,,,Non-equity Assistance,,,,,,,,,USD,,Amazon Web Services,1,1,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Cerfe Labs,https://www.crunchbase.com/organization/cerfe-labs,2020-10-01,day,"Advanced Materials, Consumer Electronics, Electronics, Semiconductor","Austin, Texas, United States",Cerfe Labs is a semiconductor memory research IP company spun out of a 5-year research program at Arm.,"376,511",Less than $1M,Active,,,,,For Profit,https://cerfelabs.com/,,https://www.linkedin.com/company/cerfelabs/,Cerfe Labs is a microelectronics technology IP company that develops new microelectronic devices for future electronics. It focusing on bringing new disruptive material and device technology to the industry.,,Southern US,,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering",4,"Eric Hennenhoefer, Greg Yeric, Kim Asal, Lucian Shifren",11-50,1,Seed,2020-10-01,,,,Seed,,,,Seed,,USD,,,USD,,Arm Holdings,,1,,,,,,,Private,,,,,,,,,,,,,,,15,,,,61,1,Basic Electric Elements,Scientific and technological services,,,
CMD Capital,https://www.crunchbase.com/organization/cmd-capital,2023-01-01,year,,"Charleston, South Carolina, United States",CMD Capital is a early stage venture capital firm.,"376,525",,Active,,,,,For Profit,https://www.cmdcapital.co,,https://www.linkedin.com/company/cmd-capital,CMD Capital is a early stage venture capital firm.,https://www.facebook.com/cmdcapital,"East Coast, Southern US",Early Stage Venture,Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Exhale Home,https://www.crunchbase.com/organization/exhale-home,2020-01-01,year,Home Services,"Raleigh, North Carolina, United States",Exhale Home is a home services company that provides subscription-based home maintenance and management services.,"376,539",,Active,,,,,For Profit,https://exhaleathome.com,,https://www.linkedin.com/company/exhaleathome,,,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,Real Estate,1,Matt Sheehan,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,0,1,,Building; repairs,,,
