Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Pleasanton Family Dentist,https://www.crunchbase.com/organization/pleasanton-family-dentist,2019-01-01,year,"Dental, Health Care, Hospital","Pleasanton, California, United States","Pleasanton Family Dentist provides cosmetic dentistry, pediatric dentistry, and dental implant services.","2,662,363",Less than $1M,Active,,,,,For Profit,https://www.pleasantonfamilydentist.com,,,"Pleasanton Family Dentist is a dental care practice that offers services such as cleanings and prevention, cosmetic dentistry, periodontal disease, restorations, orthodontics, oral and maxillofacial surgery, periodontics, and dental emergencies.",https://www.facebook.com/PleasantonFamilyDentist/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
ARC Mechanical,https://www.crunchbase.com/organization/arc-mechanical-495a,2019-01-01,year,"Commercial, Heating, Ventilation, and Air Conditioning (HVAC), Mechanical Engineering, Residential","Houston, Texas, United States","ARC Mechanical provides air conditioning, heating, commercial kitchen equipment, repair, and refrigeration services.","2,662,307",,Active,,,,,For Profit,https://arcmechanicalllc.com,,https://www.linkedin.com/company/arc-mechanical-llc,,https://www.facebook.com/J.Howard40,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Other, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,24426,USD,24426
Hythe Research,https://www.crunchbase.com/organization/hythe-research,2018-01-01,year,"Consulting, Information Technology","Havre De Grace, Maryland, United States",Hythe Research is a partner with large consulting firms.,"2,662,262",,Active,,,,,For Profit,https://www.hytheresearch.com,,https://www.linkedin.com/company/hythe-research,,https://www.facebook.com/HytheResearch,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana Ear Nose Throat & Sinus,https://www.crunchbase.com/organization/louisiana-ear-nose-throat-sinus,2019-01-01,year,"Health Care, Health Diagnostics, Hospital","Baton Rouge, Louisiana, United States","Louisiana Ear Nose Throat & Sinus provides comprehensive care and diagnostic for ear, nose, and throat.","2,662,164",$1M to $10M,Active,,,,,For Profit,https://www.entmc.com,,https://www.linkedin.com/company/louisiana-ear-nose-throat-and-sinus-llc,,https://www.facebook.com/Louisiana-Ear-Nose-Throat-Sinus-LENTS-121270325932948,Southern US,,,,,,,,,,,,,,,,,Health Care,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,87655,USD,87655
Remixology,https://www.crunchbase.com/organization/remixology-usa,2018-07-15,day,Digital Media,"Palm Springs, California, United States","An American media company focused on health and nutrition inspired by the mantra no sugar, no grains, no worries®.","2,662,155",,Active,,,,,For Profit,https://remixology.com,,https://www.linkedin.com/company/remixology-usa/,"Remixology is an American media company focused on health and nutrition inspired by the mantra no sugar, no grains, no worries®. Remixology deep dives into research to produce the definitive guide for remixing recipes with simple, healthier swaps for everyday ingredients.  The ingredients you eat can make a big difference inside your body.  Understanding the quality and purpose of ingredients you eat allows you to make better decisions for taking control of your health. Remixology is obsessed with designing, presenting and delivering nutritional information in a clean, simple, relatable format for the highest good of everyone.",,"Greater Los Angeles Area, Inland Empire, West Coast",,,,,,,,,,,,,,,,,Media and Entertainment,1,Davy Aker,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Boat Buddies,https://www.crunchbase.com/organization/boat-buddies,2019-01-01,year,"Boating, Consumer Goods, E-Commerce, Manufacturing, Retail","Mooresville, North Carolina, United States",Boat Buddies specializes in developing and selling cleaning wipes specifically designed for boats.,"2,662,031",,Active,,,,,For Profit,https://boat-buddies.com,,https://www.linkedin.com/company/boat-buddies,,https://www.facebook.com/people/Boat-Buddies/100067761794919,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods, Manufacturing, Sports",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,0,1,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,
Crunchers,https://www.crunchbase.com/organization/crunchers-5f2b,2020-01-04,day,,"Chicago, Illinois, United States","Crunchers is a digital agency that provides businesses with creative services such as web and logo design & animation, etc.","2,661,827",,Active,,,,,For Profit,https://crunchers.us,,https://www.linkedin.com/company/crunchersofficial,"Crunchers is a B2B digital design agency that provides businesses with creative services such as web and logo design, animation and digital marketing, etc, to help them succeed in their pursuit of success.",https://www.facebook.com/CrunchersUs/,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Serenity Benefits Group,https://www.crunchbase.com/organization/serenity-benefits-group,2020-01-01,year,"Health Care, Health Insurance, Insurance, Life Insurance","Houston, Texas, United States","Serenity Benefits Group is an insurance agency that provides life, travel, group, and health insurance services.","2,661,756",$1M to $10M,Active,,,,,For Profit,https://www.serenitybenefitsgroup.com/,,https://www.linkedin.com/company/serenitybenefitsgroup,,https://www.facebook.com/serenitybenefitsgroup,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,26453,USD,26453
GetworkDunn Digital Marketing,https://www.crunchbase.com/organization/getworkdunn-digital-marketing,2022-01-01,year,,"Austin, Texas, United States",Digital Marketing Agency,"2,661,472",,Active,,,,,,https://getworkdunn.com/,,https://www.linkedin.com/in/lexi-dunn/,"GetworkDunn Digital Marketing, based in Austin, Texas, is your partner in success. We specialize in a range of services including Social Media Management, Web Design, Email Marketing, Marketing Coaching, Content Shoots, Influencer Marketing, and Affiliate Marketing. Our mission is to empower small, women-owned businesses by enhancing their digital presence, nurturing customer relationships, and creating a lasting legacy. We are dedicated to ensuring consistency across all digital platforms, allowing your business to thrive and providing you with the freedom you desire in both your life and business. While we call Austin home, we're proud to serve businesses both locally and internationally, offering expert digital marketing services tailored to your unique needs.",https://www.facebook.com/getworkdunn,Southern US,,,,,,,,,,,,,,,,,,1,Lexi Dunn,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
Starr & Leaf CPA Group,https://www.crunchbase.com/organization/starr-leaf-cpa-group,2018-01-01,year,"Accounting, Consulting, Financial Services, Professional Services","Kent, Washington, United States","Starr & Leaf CPA Group provides individual and business tax consultation, accounting, business consulting and outsourced CFO services.","2,661,463",,Active,,,,,For Profit,https://www.starrleaf.com/,,https://www.linkedin.com/company/aaron-starr-cpa-pllc/,,,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
Rubicon Consulting Solutions,https://www.crunchbase.com/organization/rubicon-consulting-solutions,2019-01-01,year,"Business Development, Consulting, Procurement, Training","Holbrook, New York, United States","Rubicon Consulting Solutions provides labor restructuring, vendor management, procurement support, and solutions.","2,661,313",,Active,,,,,For Profit,https://www.rubicon.solutions,,https://www.linkedin.com/company/rubicon-consulting-solutions-llc/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Education, Professional Services, Transportation",2,"Darren McKay, Paula Vayas Sherman",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Website-Grader.com,https://www.crunchbase.com/organization/website-grader-com,2018-06-01,day,"Internet, Software","San Francisco, California, United States",Website Grader & Performance Report ,"2,661,251",,Active,,,,,For Profit,http://website-grader.com/,,,"Website grader and perfomance report tool. Generate a report for any website to view the performance grade, usability grade, and overall grade.",https://www.facebook.com/Website-Gradercom-1786544521401748,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Internet Services, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Apollo 3,https://www.crunchbase.com/organization/apollo-3-7291,2020-01-01,year,,"Mars, Pennsylvania, United States","Apollo 3 helps K-12 school districts deliver safe, secure, and reliable technologies that empower teachers, and engage students.","2,660,936",,Active,,,,,For Profit,https://apollo-3.com/,,https://www.linkedin.com/company/apollo-3,,,"Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Southern Capital Lending,https://www.crunchbase.com/organization/southern-capital-lending,2018-01-01,year,"Commercial Lending, Financial Services, Lending","Metairie, Louisiana, United States","Southern Capital Lending provides loan programs for construction, acquisitions, private equity, and refinancing.","2,660,797",$1M to $10M,Active,,,,,For Profit,https://southerncapitallending.com,,https://www.linkedin.com/company/southern-capital-lending,,,Southern US,,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Tatami,https://www.crunchbase.com/organization/untitled-group,2018-01-29,day,,"New York, New York, United States",Modular Housing,"2,660,737",,Closed,,,,none,For Profit,http://thetatami.com,,https://www.linkedin.com/company/thetatami/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,,1,Han Lo,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
Statesville Stained Glass Restoration & Preservation,https://www.crunchbase.com/organization/statesville-stained-glass-restoration-preservation,2019-01-01,year,"Building Material, Commercial, Industrial","Statesville, North Carolina, United States",Statesville Stained Glass Restoration & Preservation specializes in the leaded and faceted religious stained glass windows.,"2,660,726",Less than $1M,Active,,,,,For Profit,https://www.statesvillestainedglass.com,,,,https://www.facebook.com/Statesville-Stained-Glass-Restoration-Preservation-111917802156489,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Manufacturing, Other, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Blindio,https://www.crunchbase.com/organization/blindio,2022-01-02,day,,"Orlando, Florida, United States","Home Improvement by window treatments like blinds, shades, shutters, awnings, curtains","2,660,630",,Active,,,,,For Profit,https://blindio.net/,,,,https://www.facebook.com/Blindio-101136878925171,"East Coast, Southern US",,,,,,,,,,,,,,,,,,1,Paul Money,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Minutes Services LLC,https://www.crunchbase.com/organization/minutes-services-llc,2019-09-01,day,"Office Administration, Professional Services","Washington, District of Columbia, United States",Professional minute taking and transcription services company,"2,660,607",,Active,,,,,For Profit,http://minutesservices.com/,,https://www.linkedin.com/company/minutes-services-llc/,"Minutes Services is a professional 3rd party minute-taking and transcription service company founded in 2019 in Virginia, United States. We are staffed with 100% US and Canada based experienced and trained minute-takers and transcribers to provide minute-taking and transcription services to various corporations, condominium boards, associations, committees, government organizations, and non-profit organizations. We provide on-site staff for meetings in US and Canada or remotely document meetings via virtual meeting platforms or from audio/video recordings.",https://facebook.com/minutesservices,"Washington DC Metro Area, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Other",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Milk Jawn,https://www.crunchbase.com/organization/milk-jawn,2019-01-01,year,,"Philadelphia, Pennsylvania, United States","Milk Jawn is a small batch, premium ice cream jawn based in Philly.","2,660,549",,Active,,,,,For Profit,https://milkjawn.com,,https://www.linkedin.com/company/milkjawn,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Daizik,https://www.crunchbase.com/organization/daizik,2018-01-01,year,"Artificial Intelligence (AI), Computer, Information Technology, Professional Services, Software","Chicago, Illinois, United States",Daizik stage startup working on developing Artificial Intelligence that understands the human (natural) language.,"2,660,479",,Closed,,,,none,For Profit,https://daizika.com,,https://www.linkedin.com/company/daizika/about/,,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Other, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
InForGrowth,https://www.crunchbase.com/organization/inforgrowth,2018-01-01,year,Market Research,"Dublin, California, United States","Inforgrowth, Market Research, Market Research Reports, Industry Analysis, Industry Trends, Custom Reports, Business Intelligence","2,660,442",,Active,,,,,For Profit,https://inforgrowth.com,https://twitter.com/inforgrowth,https://www.linkedin.com/company/inforgrowth/?originalSubdomain=in,"InForGrowth was formed with the objective of providing clients access to the most relevant and accurate research content for their growth needs. Given the complexities and interdependencies of market-intelligence, there is always more than one source to explore and arrive at the right answer. And InForGrowth aims to be a one-stop solution for all research needs. With more disruptive technology features like the “smart search” the Company is poised to pave way for a more simplified and relevant research.",https://www.facebook.com/inforgrowth/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Design",1,Rohan Salgarkar,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,9,,,,,,,,,,
Percipi Global,https://www.crunchbase.com/organization/percipi-global,2020-01-01,month,"Content Creators, Public Relations, Training","Washington, District of Columbia, United States","Percipi Global is a public relation agency that offers press releases, digital media strategy, media training, and relations services.","2,660,427",,Active,,,,,For Profit,https://percipiglobal.com,https://twitter.com/PercipiGlobalPR,https://www.linkedin.com/company/percipi-global/,,https://www.facebook.com/PercipiGlobalPR,"Washington DC Metro Area, Southern US",,,,,,,,,,,,,,,,,"Education, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Woodscape Construction,https://www.crunchbase.com/organization/woodscape-construction,2018-11-27,day,"Construction, Home Improvement, Real Estate","Leesburg, Virginia, United States","Woodscape Construction specializes in the design and construction of decks, patios, screened porches and gazebos.","2,660,286",$1M to $10M,Active,,,,,For Profit,https://woodscape.com,https://www.twitter.com/woodscapedecks,,,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Real Estate,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,5523,USD,5523
StoryBru,https://www.crunchbase.com/organization/storybru,2020-01-01,year,"Marketing, Public Relations","Marlton, New Jersey, United States","StoryBru is an eclectic mix of public relations, content, marketing, and go-to-market specialists.","2,660,249",,Active,,,,,,https://www.storybru.com,,,,,"Greater Philadelphia Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Sales and Marketing,1,Dayanand Muthukrishnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Massi health,https://www.crunchbase.com/organization/massi-health,2020-01-01,year,,"Miami, Florida, United States",Massi health is a medical supply manfacturing company.,"2,660,148",,Active,,,,,For Profit,https://massihealth.weebly.com,,https://www.linkedin.com/company/private-tutoring-nwbaker,,https://www.facebook.com/profile.php?id=100064150118718,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,1,Jonathan Massiani,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,,,,,,,
Dr. Integration,https://www.crunchbase.com/organization/dr-integration,2022-07-08,day,"3D Technology, Developer APIs, Enterprise Applications, IT Infrastructure, IT Management, Software, Technical Support","Miami, Florida, United States",The Future is Now - Technology to Advance Humanity,"2,660,043",,Active,,,,,For Profit,https://www.drintegration.co,https://twitter.com/Dr_Integration,https://www.linkedin.com/company/dr-integration/,,,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Apps, Hardware, Information Technology, Other, Software",2,"Ethan W., Mark Lombardi",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Legacy Packaging,https://www.crunchbase.com/organization/legacy-packaging,2019-01-01,year,"Consulting, Packaging Services, Retail","Anaheim, California, United States",Legacy Packaging is a packaging solutions company that offers packaging equipment for industries.,"2,659,997",,Active,,,,,For Profit,https://legacypkg.com,,https://www.linkedin.com/company/legacy-packaging,"Legacy Packaging provides packaging, equipment, and services. They offer packaging equipment to help improve the productivity of the facility’s packaging process. They have weighing, bagging, palletizing, and strapping options. They utilise premium-quality materials and precise manufacturing techniques to create agro-industrial brushes that are specific to the fruit and vegetable industries. They also provide package consulting, and equipment maintenance.",https://www.facebook.com/legacypkg,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Commerce and Shopping, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,9,,,,,,,,,,
The Change Agent,https://www.crunchbase.com/organization/the-change-agent-inc,2022-10-01,day,Books,"Los Angeles, California, United States","The Change Agent is a series of blogs, and books exploring the human condition.","2,659,978",,Active,,,,,For Profit,https://thechangesagent.com,https://twitter.com/TheChangeAgentI,,"The Change Agent is a series of blogs, and books exploring the human condition which shares insightful knowledge, humor, and candor across life’s change agents. He is analytic, pragmatic, and his natural approach to complex life subject matter will leave you inspired, and empowered to effect positive change.",https://www.facebook.com/TheChangeAgentInc,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Ntiviti,https://www.crunchbase.com/organization/ntiviti,2018-01-01,year,Information Technology,"Dallas, Texas, United States",Ntiviti Empowers leaders to drive employee engagement.,"2,659,962",,Active,,,,,For Profit,http://ntiviti.com/,,https://www.linkedin.com/company/ntiviti/,"Ntiviti Empowers leaders to drive employee engagement. Ntiviti provides a short check that focuses each employee on the day's ""TO DO"" list, allowing an inobtrusive, low-friction, positive feedback mechanism for managers to stay aware and connected.Ntiviti keeps employees and managers in touch through low-effort micro-communications and promotes active participation in company culture.",https://www.facebook.com/ntiviti/,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,Information Technology,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,0,1,,Advertising; business,,,
Upscale Leadership,https://www.crunchbase.com/organization/upscale-leadership,2021-01-01,year,"Business Development, Consulting, Training","Knoxville, Tennessee, United States","Upscale Leadership provides coaching services in strategy deployment, organizational development, and operations excellence.","2,659,928",,Active,,,,,For Profit,https://upscaleleadership.com,,https://www.linkedin.com/company/upscaleleadership,,,Southern US,,,,,,,,,,,,,,,,,"Education, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
The Six Figure Professional,https://www.crunchbase.com/organization/the-six-figure-professional,2020-02-18,day,Consulting,"Manhattan, New York, United States",Changing lives by giving career advice!,"2,659,875",,Active,,,,,For Profit,https://thesixfigureprofessional.com/,https://twitter.com/Thesixfigurepr1,https://www.linkedin.com/company/sixfigureprofessional/,"This blog is here to help you get ahead. Whether you are already working at a top firm making six figures, or still are at the beginning of your career. This blog will help YOU! Changing lives by giving career advice!",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Professional Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
Rapidity,https://www.crunchbase.com/organization/rapidity-735e,2018-01-01,year,"Business Development, Consulting, Training","Atlanta, Georgia, United States",Rapidity provides consulting services to increase sales and business development.,"2,659,871",$1M to $10M,Active,,,,,For Profit,https://www.twttechnology.com,,https://www.linkedin.com/company/twt-technology,"Rapidity offers services for sales performance, marketing strategy, business development, opportunity management, account management, sales strategy, coaching practice, and content management. They also provide data management services.",,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Education, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Docent Coffee,https://www.crunchbase.com/organization/docent-coffee,2018-01-01,year,"Coffee, E-Commerce, Tea, Wholesale","Decatur, Georgia, United States","Docent Coffee is a seller of coffee roaster, tea products, and equipment.","2,659,829",,Active,,,,,For Profit,https://docentcoffee.com,https://twitter.com/docentcoffee,https://www.linkedin.com/company/docent-coffee,,https://www.facebook.com/docentcoffee,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage",1,Nolan Hall,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,11,,,,,,,
