Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Jeff Dolan Marketing,https://www.crunchbase.com/organization/jeff-dolan-marketing,2018-01-01,year,Advertising Platforms,"Wilmington, Delaware, United States","JDM empowers companies to leverage the latest technology, tools, and strategies to gain a superior knowledge of their customers.","1,719,762",,Active,,,,,For Profit,https://shsp.jeffdolan.marketing,,https://www.linkedin.com/company/jeffdolanmarketing,,,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Advertising,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,15,,,,,,,,,,
Gorilla With A Pen,https://www.crunchbase.com/organization/gorilla-with-a-pen,2019-01-01,year,"Brand Marketing, Event Management, Film Production, Media and Entertainment","Los Angeles, California, United States","Gorilla With A Pen is a media company that provides branding, film production, publishing, and event management services.","1,719,726",,Active,,,,,For Profit,https://www.gorillawithapen.com,,https://www.linkedin.com/company/gorilla-with-a-pen/,,https://www.facebook.com/gwapuniverse,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Events, Media and Entertainment, Sales and Marketing, Video",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
Jetters,https://www.crunchbase.com/organization/jetters,2018-11-01,month,"Hospitality, Real Estate, Travel, Travel Accommodations","San Francisco, California, United States","Pop-up coliving spaces, anywhere by anyone","1,719,696",,Active,,,,,For Profit,https://www.thejetters.com,,https://www.linkedin.com/company/thejetters,,https://www.facebook.com/thejetters,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Real Estate, Travel and Tourism",1,Jane D.,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
WunderWall Mural,https://www.crunchbase.com/organization/wunderwall-mural,2020-01-01,year,"Commercial, Graphic Design, Printing","Knoxville, Tennessee, United States","WunderWall Mural specializes in precision printing solutions, graphic design, and the production of commercial-grade vinyl.","1,719,637",,Active,,,,,For Profit,https://www.wunderwallmural.com,,https://www.linkedin.com/company/wunderwall-mural,"WunderWall Mural provides design, production, and precision printing of commercial grade vinyl specializing in color, texture, design, fabric, and finish graphics production, and residential and commercial wall murals.",https://www.facebook.com/wunderwallmural,Southern US,,,,,,,,,,,,,,,,,"Content and Publishing, Design, Media and Entertainment, Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,80.37%,9,,,,,,,,,,
Amp River,https://www.crunchbase.com/organization/amp-river,2022-01-01,year,"Energy, Environmental Consulting, Waste Management","Boston, Massachusetts, United States","mp River focuses on energy demand, supply, clean water conservation, and waste solutions.","1,719,600",,Active,,,,,For Profit,https://ampriver.com,,https://www.linkedin.com/company/amp-river,"Amp River focuses on energy demand, supply, clean water conservation, and waste solutions.  Amp River was founded in 2022 and was headquartered in Boston, Massachusetts.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Energy, Professional Services, Sustainability",1,Stephen Stahl,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
The Deft Group,https://www.crunchbase.com/organization/the-deft-group,2018-01-01,year,"Consulting, Financial Services, Insurance","New Orleans, Louisiana, United States","The Deft Group is an insurance agency that offers complex claims handling, consulting, dispute resolution, and advanced imaging solutions.","1,719,504",$1M to $10M,Active,,,,,For Profit,https://www.deftclaims.com/,,https://www.linkedin.com/company/thedeftgroup/?lipi=urn%3Ali%3Apage%3Acompanies_company_about_index%3B64261c52-e312-4e3e-bc4b-7c5df06c661c,,https://www.facebook.com/thedeftgroup/,Southern US,,,,,,,,,,,,,,,,,"Financial Services, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Projectsly by 500apps,https://www.crunchbase.com/organization/projectsly-com-by-500apps,2018-01-01,year,"Apps, Project Management, Software","New York, New York, United States",Projectsly is a all-in-one project management software to enable teams to centralise project planning and execution.,"1,719,503",,Active,,,,,For Profit,https://projectsly.com,https://twitter.com/Projects500apps,https://www.linkedin.com/company/projectsly-com,"Projectsly by 500apps is a Project management software that enables teams to centralize project planning and execute successfully. Streamline your project planning and plan every aspect of a project from start to finish to accelerate business growth. Monitor project status, plan sprints and product roadmaps and create custom reports for data-driven decision-making. Keep tabs on who’s doing what and when. Communicate with your team in real-time to keep projects on track. Get access to 40+ other business apps along with Projectsly for just $14.99/month. Multiple Views: Enhance your team productivity by monitoring your task progress with multiple views - kanban, list, calendar, and gantt. Gantt Chart: Plan, manage and track tasks in a project. Prepare timelines, identify resources, and prioritize the tasks accordingly. Unlimited Projects: Organize unlimited projects and track their progress from one place to emphasize your team's growth. Time Tracking Integration: Track the time spent on a specific activity in your projects to better understand what you are doing.",https://www.facebook.com/Projectsly-by-500apps-110846277899855,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Apps, Other, Software",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,0.68%,4,,,,,,,,,,
Guildford Green,https://www.crunchbase.com/organization/guildford-green,2019-01-01,year,"Food and Beverage, Retail, Wine And Spirits","Los Angeles, California, United States",Guildford Green is an online wine shop that sells various flavored wines.,"1,719,433",$1M to $10M,Active,,,,,For Profit,https://guildfordgreen.com,,https://www.linkedin.com/company/guildfordgreen,,https://www.facebook.com/guildfordgreenwine,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage",2,"Christine Meredith, Daisy Kwoh",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,13,,,,,,,,,,
Victoria Falls Technology,https://www.crunchbase.com/organization/victoria-falls-technology,2019-01-01,year,"Commercial, Incubators","Arlington, Virginia, United States",Victoria Falls Technology deploys cutting edge technologies to the defense and space sector.,"1,719,378",,Active,,,,,For Profit,https://vftech.org,,https://www.linkedin.com/company/victoriafallstechnology/,,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Other",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Fitted,https://www.crunchbase.com/organization/fitted,2019-01-01,year,"E-Commerce, Retail, Sales","Los Angeles, California, United States",Fitted is an eCommerce company that specializes in customization solutions for retailers and producers.,"1,719,374",,Active,,,,,For Profit,https://www.tryfitted.com,,https://www.linkedin.com/company/boppity,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Sales and Marketing",1,Adina Luo,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
