Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Ignyte Bio,https://www.crunchbase.com/organization/ignyte-bio,2021-01-01,year,,"Bothell, Washington, United States","We provide human immune cells, along with custom development and consulting services.","1,031,703",,Active,,,,,For Profit,https://www.ignytebio.com/,https://twitter.com/IgnyteBio,https://www.linkedin.com/company/ignyte-bio/,"While biopharma research is complex, biosourcing shouldn’t be. We provide human immune cells, along with custom development and consulting services. Our scientists have decades of experience solving complex biomaterial and product development challenges for leading biopharma companies, CROs, and academic research institutions.",https://www.facebook.com/Ignyte-Bio-103619682473623,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Flop Hub,https://www.crunchbase.com/organization/flop-hub,2022-09-01,month,,"Reston, Virginia, United States",Two-sided network for exchange of ML and VFX related compute hardware.,"1,031,727",,Active,,,,,For Profit,https://flophub.com,,,"2-sided marketplace for hardware (primarily GPUs) build on Kubernetes running on Ubuntu, poised to soon accept host machines running windows and apple silicon.",,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
Fenul,https://www.crunchbase.com/organization/fenul,2020-01-01,year,"Advice, Financial Services, Hedge Funds, Impact Investing","Los Angeles, California, United States","Fenul is an investment management company that provides hedge funds, impact investing, and portfolio management services.","1,031,738",,Active,,,,,For Profit,https://fenul.com/,https://twitter.com/fenulcapital,,,https://www.facebook.com/fenulcapitalinvestment,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Media and Entertainment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Silibrain,https://www.crunchbase.com/organization/silibrain-llc,2018-01-01,year,"Clean Energy, Consulting, Information Technology, Software","Miami, Florida, United States",Silibrain is a technology solutions provider with a global remote workforce tailoring advanced tools into apps for impact in the industry.,"1,031,763",,Active,,,,,For Profit,https://silibrain.com/,,,Silibrain LLC is a Miami based company founded in 2018 that endeavours to bettering human life and push global progress forward through the use of technology. Silibrain has the mission of making the latest technological advances available to millions by providing high-calibre more affordable solutions.,,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Energy, Information Technology, Professional Services, Software, Sustainability",1,Roberto Baldizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,2,,,0,1,,Scientific and technological services,,,
Sierra by the Sea,https://www.crunchbase.com/organization/sierra-by-the-sea,2019-01-01,year,"Health Care, Mental Health, Personal Health, Psychology, Rehabilitation, Wellness","Newport Beach, California, United States",Sierra by the Sea offers personalized care and treatments for adults struggling with substance use disorders and mental health challenges.,"1,031,777",$1M to $10M,Active,,,,,For Profit,https://www.sierrabythesea.com/,,https://www.linkedin.com/company/sierra-by-the-sea/,,https://www.facebook.com/sierrabythesea,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,7.9%,2,,,,,,,,,,
BeeWell Assisted Living,https://www.crunchbase.com/organization/beewell-assisted-living,2020-01-01,year,"Assisted Living, Elder Care, Health Care","Colorado Springs, Colorado, United States","BeeWell Assisted Living is an elder care community that offers social activities, meals, and medication management services.","1,031,783",,Active,,,,,For Profit,https://www.beewellassistedliving.com,,https://www.linkedin.com/company/beewell-assisted-living,,https://www.facebook.com/BeeWellAssistedLivingWinterberry,Western US,,,,,,,,,,,,,,,,,Health Care,1,Brandon S. Gustafson,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Sterling Investors,https://www.crunchbase.com/organization/sterling-investors,2020-01-01,year,"Finance, Management Consulting, Real Estate Investment","New York, New York, United States",Sterling Investors is a real estate investment advisory firm.,"1,031,788",$1M to $10M,Active,,,,,For Profit,https://sterling-investors.com,,https://www.linkedin.com/company/sterling-investors-lp,"Sterling Investors supports restructurings and recapitalization, complex executions, and sellers. They provide consulting for real estate investment. They provide management consulting for real estate investment.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Växa Collective,https://www.crunchbase.com/organization/växa-collective,2018-01-01,year,"Consulting, Training","Kansas City, Missouri, United States",Växa Collective provides workplace culture and leadership consulting services.,"1,031,799",$1M to $10M,Active,,,,,For Profit,https://vaxacollective.com,https://twitter.com/HaleyTheCoach,https://www.linkedin.com/company/vaxa-collective,"Växa Collective provides organizational analysis, change management, leadership transition facilitation, conflict management, team building and development, leadership coaching, and communication styles training services.",https://www.facebook.com/vaxacollective,Midwestern US,,,,,,,,,,,,,,,,,"Education, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,15,,,,,,,,,,
San Diego Agile Leadership Network,https://www.crunchbase.com/organization/san-diego-agile-leadership-network,2018-01-01,day,"Communities, Information Technology, Non Profit, Social Media","New York, New York, United States","The network provides a forum for sharing practical experiences and explores Agile techniques, understanding and practices.","1,031,830",$10M to $50M,Active,,,,,,https://www.meetup.com/blog/,,,"The San Diego Agile Leadership Network (SDALN) was founded in early 2018 to support a community of practice in the greater San Diego Area. We provide a forum for sharing practical experiences and advice. We also explore and develop Agile techniques, understanding and practices at the project, department, organization and enterprise levels. This group was inspired by the Bay Area Agile Leadership Network (https://www.meetup.com/BayALN) (BayALN). The intent of this Meetup to create a community of people in San Diego that are in technology leadership roles or aspiring to be in one. We feel that San Diego is an amazing place to live with a thriving technology scene. There is no reason for people to relocate from San Diego to find rewarding careers in technology. Come join our movement!",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Other, Social Impact",1,Corey Coto,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,21,,,,,,,,,,
Eganow,https://www.crunchbase.com/organization/eganow,2020-08-12,day,"Financial Services, FinTech","San Francisco, California, United States","Eganow provides financial services to people especially, the unbanked and underbanked on their mobile phones","1,031,840",,Active,,,,,For Profit,https://www.eganow.com,,https://www.linkedin.com/company/eganow-holdings-ltd,"Fintech, Payment, Remittances, Savings, Investment, Pensions, Credit, Loans, Insurance, Groups, Crowd funding, accounting, money transfer, bill payment, money and finance services",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Financial Services,1,Louis Amenyo Adanuty,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,1,,,,,,,,,
