Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Premier Signs and Graphics | Dallas Signage Company,https://www.crunchbase.com/organization/premier-signs-and-graphics-dallas-signage-company,2020-01-01,year,"Digital Signage, Printing","Frisco, Texas, United States","Premier signs and graphics are the best sign company in Dallas that offers you a wide variety of custom signs, graphics.","1,562,370",,Active,,,,,For Profit,https://premiersignstx.com/,https://twitter.com/premiersignsan1,https://www.linkedin.com/company/premier-signs-and-graphics,"Premier Signs and Graphics is led by the father-son team of Nick and Mike Hanegan, two professionals excited to engage further with the local business community through excellent signage. Our goal is to make our customers’ brand the “Premier” brand in their industry. We are committed to delivering high-quality signage that exemplifies our guarantee of our customers’ goals and success. We continue to put our passion for signs at the forefront of our services that’s why we do our best to provide you with the best possible signs at the lowest possible prices. By using the highest quality materials we offer our clients a broader range of custom signs in Dallas, TX. Our team of experts is ready to help create the perfect signs for your needs.",https://www.facebook.com/premiersignstx/,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
RAC Group,https://www.crunchbase.com/organization/rac-group,2018-11-01,month,FinTech,"Palo Alto, California, United States",https://www.racmarkets.com,"1,562,338",,Active,,,,,For Profit,https://www.racmarkets.com,,https://www.linkedin.com/company/rac-group/,,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,Financial Services,1,Winston Feng,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,27,,,,,,,,,,
Internet Ouroboros,https://www.crunchbase.com/organization/internet-ouroboros,2020-01-01,year,"EBooks, Publishing","Boston, Massachusetts, United States","Publishing imprint focused on avant garde, short-run hybrid fiction/non-fiction and storytelling games. Produced by Objektv.info®","1,562,209",,Active,,,,,For Profit,https://internetouroboros.com,https://twitter.com/OuroborosPress,https://www.linkedin.com/company/internet-ouroboros/,"Publishing imprint focused on avant garde, short-run hybrid fiction/non-fiction and storytelling games.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Dealer Identity,https://www.crunchbase.com/organization/dealer-identity,2021-01-01,year,"Reputation, Telecommunications","Fort Myers, Florida, United States",Dealer Identity provides phone number reputation enhancement solution for dealers and call center partners.,"1,562,114",$1M to $10M,Active,,,,,For Profit,https://dealeridentity.com,,https://www.linkedin.com/company/dealer-identity/,"Dealer Identity enables them to verify their dealership as a legitimate calling entity as well as manage their calling reputation. They manage the reputation of their calling identity, which in turn can prevent call blocking, and missed calls in their customer communications.",https://www.facebook.com/dealeridentity,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Hardware, Information Technology",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Eudaimonia Group,https://www.crunchbase.com/organization/eudaimonia-group,2018-01-01,year,Financial Services,"Nashville, Tennessee, United States",Eudaimonia Group has a registered investment advisor that offers financial and technical services for financial advisers.,"1,562,102",,Active,,,,,For Profit,https://www.eudaimoniaria.com/,https://twitter.com/eudaimoniag,https://www.linkedin.com/company/eudaimoniaria/,,https://m.facebook.com/Eudaimonia-Group-109399910768929/,Southern US,,,,,,,,,,,,,,,,,Financial Services,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,0,3,,Insurance; financial affairs,,,
Singulart Corp,https://www.crunchbase.com/organization/singulart-corp,2018-03-18,day,"Augmented Reality, E-Commerce, Enterprise Applications, Internet of Things, mHealth, Mobile Apps, Online Portals, UX Design, Web Development","Santa Clara, California, United States","Singulart provides custom development services across web, mobile for SMB and startups.","1,562,072",,Active,,,,,For Profit,https://singulart.io/,,https://www.linkedin.com/company/singulart-systems/,"Singulart is a young and ambitious tech team that helps product teams grow! We can expand your tech team's size and expertise by offering on demand developers, dedicated teams and outsourcing services. Our main focus is a web and mobile application and product development primarily using JavaScript, Angular, React, .NET, PHP, C# and Objective-C/Swift and Java/Android technologies.   Web-oriented application development fields:  - Web & Enterprise Portal development  - E-commerce Solutions  - Content & Document management - E-learning Mobile application development approaches: - Native Application development (iOS/Android) - Extension into Mobile - Mobile porting - Apps for wearables (watchOS, Android Wear) Our offices are located in Santa Clara, CA, USA, and Eastern Europe (Minsk, Belarus).",https://web.facebook.com/SingulartSystems/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Apps, Commerce and Shopping, Design, Hardware, Health Care, Internet Services, Mobile, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
Flying Change Farm,https://www.crunchbase.com/organization/flying-change-farm,2020-01-01,year,"Gaming, Sports, Training","Coweta, Oklahoma, United States",FCF is an equestrian school and boarding operation specializing in hunt seat riding.,"1,562,064",,Active,,,,,For Profit,https://www.flyingchange.farm,,https://www.linkedin.com/company/flying-change-farm,"FCF is a horse training school that provides equestrian training services. They offer stall insulated barn and attached building with grooming stalls, wash stalls, climate-controlled tack rooms, offices, bathrooms, and lounge. They provide monthly packages of equestrian training and individual rides.",https://www.facebook.com/flyingchangefarmok,Southern US,,,,,,,,,,,,,,,,,"Education, Gaming, Sports",2,"Diane Schoonmaker, Suzi Jennings",,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
Modern Financial Planning,https://www.crunchbase.com/organization/modern-financial-planning,2018-01-01,year,"Advice, Finance, Financial Services","Oakland, California, United States",Modern Financial Planning offers tailored financial advice for tech professionals and young families.,"1,562,062",$1M to $10M,Active,,,,,For Profit,https://www.modernfp.com,,https://www.linkedin.com/company/modern-financial-planning,,https://www.facebook.com/modernfinancialplanning,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-55.34%,,,,,,,,,,,
Good Hause,https://www.crunchbase.com/organization/good-hause,2018-01-01,year,"Advertising, Brand Marketing, Digital Marketing, Social Media Management, Video","Los Angeles, California, United States","Good Hause is an advertising agency that offers branding, content production, and digital marketing services.","1,562,046",$1M to $10M,Active,,,,,For Profit,https://www.thegoodhause.com,,https://www.linkedin.com/company/goodhause/,"Good Hause is a branding agency that offers brand positioning, UX design, website design, copywriting, photography, animation, videography, email marketing, social media management, web development, campaign management, and mobile app design services.",https://www.facebook.com/thegoodhause,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Video",1,Brittany Tran,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,8,,,,,,,
i-SIGMA,https://www.crunchbase.com/organization/i-sigma,2018-01-01,year,"Association, Information Services, Non Profit","Phoenix, Arizona, United States",i-SIGMA is a trade association for secure data destruction and records.,"1,561,959",$1M to $10M,Active,,,,,Non-profit,https://isigmaonline.org/,https://www.twitter.com/isigmaonline,https://www.linkedin.com/company/isigmaonline,,https://www.facebook.com/isigmaonline,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Information Technology, Other, Social Impact",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,126.6%,48,,,11,,,,,,,
HOOPBUS,https://www.crunchbase.com/organization/hoopbus,2019-01-01,year,Sports,"Venice, California, United States",HOOPBUS is a spectator sports company.,"1,561,904",,Active,,,,,Non-profit,https://www.hoopbus.com/,,https://www.linkedin.com/company/hoopbus,,https://www.facebook.com/hoopbus,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Sports,2,"Dan Moroni, Eliot Robinson",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1.84%,2,,,,,,,,,,
CLERC HR & Payroll Solutions,https://www.crunchbase.com/organization/clerc-hr-payroll-solutions,2019-01-01,year,"Compliance, Human Resources, Professional Services, Recruiting","New Haven, Connecticut, United States","CLERC HR & Payroll Solutions offers human resource, compliance, employee relations, and recruiting services.","1,561,895",,Active,,,,,For Profit,https://clercsolutions.com/,,https://www.linkedin.com/company/clerc-hr-payroll-solutions,,https://www.facebook.com/Clerc.solutions,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Other, Professional Services",1,Darren Dwight S. Richard,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
PMBC Group - Blockchain/ Crypto Division,https://www.crunchbase.com/organization/pmbc-group-blockchain-crypto-division,2018-01-01,year,"Blockchain, Cryptocurrency, Virtual Currency","Beverly Hills, California, United States",PMBC Group Blockchain Crypto Division,"1,561,865",Less than $1M,Closed,,,2019-05-01,day,For Profit,,,,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,19,,,,,,,,,,
Home Connect,https://www.crunchbase.com/organization/home-connect-3d8e,2020-01-01,year,"Accounting, Banking, Financial Services","Sherman Oaks, California, United States","Home Connect provides wealth management, banking solutions, accounting, investment planning, loans, and financial services.","1,561,852",,Active,,,,,For Profit,https://www.wearehomeconnect.com/,,https://www.linkedin.com/company/wearehomeconnect/,,https://www.facebook.com/p/Home-Connect-100069068896683/,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
"Capital Markets,",https://www.crunchbase.com/organization/noch-financial-group,2019-07-11,day,"Financial Services, Hedge Funds","Naples, Florida, United States","Investment Firm Focused on Capital Markets, Portfolio Management, High-Frequency Trading, & Alternative Investments","1,561,778",,Active,,,,,For Profit,https://noch.financial/,,https://www.linkedin.com/company/noch-financial-group,,,"East Coast, Southern US",,Hedge Fund,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",1,Jake P. Noch,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Sayatva,https://www.crunchbase.com/organization/sayatva,2019-01-01,year,"Industrial Engineering, Machinery Manufacturing, Manufacturing","Houston, Texas, United States","Sayatva designs and manufactures machined components and integrated assemblies for the aerospace, defense, and oil sectors.","1,561,685",,Active,,,,,For Profit,https://sayatva.com,,https://www.linkedin.com/company/sayatva,"Sayatva offers forging, casting, heat treatment, machining, welding, assembly, testing, and special processes. They assist the oil and natural gas industry in designing and manufacturing oilfield equipment, systems, and services used in drilling and production.",https://www.facebook.com/sayatva,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,0,2,,Machines and machine tools,,,
MintProbe,https://www.crunchbase.com/organization/mintprobe,2023-06-23,day,Internet,"San Francisco, California, United States","With MintProbe.com, get up-to-the-minute crypto news, articles, crypto price updates, and engage with our crypto coin voting platform.","1,561,682",,Active,,,,,For Profit,https://mintprobe.com,https://twitter.com/mintprobe,,"Unlock the crypto universe with MintProbe.com, your complete resource for blockchain and cryptocurrency. Get up-to-the-minute crypto news, crypto price updates, and engage with our crypto coin voting platform. Discover new opportunities with our extensive coin listings and stay informed with key blockchain and crypto events. MintProbe.com - your guide to the dynamic world of digital assets.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Internet Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
MOODS.WTF,https://www.crunchbase.com/organization/rift-ar,2021-11-01,day,"Augmented Reality, Social, Web3","Chicago, Illinois, United States",Self Expression & Good Vibes,"1,561,669",,Active,,,,,For Profit,https://moods.wtf,https://twitter.com/mo0dswtf,https://www.linkedin.com/company/moodswtf/,Moods is a web3 social commerce platform that allows you to build augmented reality rooms for your friends to experience. We value meaningful connection and self expression. People > Algorithms & Ads .,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Community and Lifestyle, Hardware, Internet Services, Software",3,"Adam Sarkis, Karo Fedorowicz, Michael Kirsanov",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Clear Choice Dermatology,https://www.crunchbase.com/organization/clear-choice-dermatology,2019-01-01,year,"Health Care, Medical, Therapeutics","Lake Oswego, Oregon, United States","Clear Choice Dermatology specializes in Mohs surgery, medical dermatology, cosmetic dermatology, light therapy, and photodynamic therapy.","1,561,661",,Active,,,,,For Profit,https://www.clearchoicederm.com,,https://www.linkedin.com/company/clear-choice-dermatology,,https://www.facebook.com/clearchoicederm,"West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Jumpstart Energy,https://www.crunchbase.com/organization/jumpstart-energy,2018-01-01,year,"Analytics, Artificial Intelligence (AI), Clean Energy, Energy, Renewable Energy, Solar","Seattle, Washington, United States",Jumpstart provides AI-enabled solar risk analytics.,"1,561,638",Less than $1M,Closed,,,,none,For Profit,https://jumpstartenergy.co/,https://twitter.com/jumpstartall/,https://www.linkedin.com/company/jumpstartenergy/,"Jumpstart provides AI-enabled solar risk analytics. While more people must install dramatically more clean energy to mitigate the worst impacts of climate change, most are still left out from installing solar due to absurdly high FICO requirements. Jumpstart is a ""beyond-FICO""​ energy risk analytics company that broadens the addressable solar market, while allowing lenders to better understand the risk from their customers. Acquired August 2019",https://www.facebook.com/jumpstartenergytech/,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Natural Resources, Science and Engineering, Software, Sustainability",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
The Pod Corporation,https://www.crunchbase.com/organization/the-pod-corporation,2020-02-13,day,"Communities, Podcast, Private Social Networking, SaaS, Social Bookmarking, Social Media, Social Media Management","New York, New York, United States",SaaS platform creating unique audience engagement and measurement tools for podcast producers and other types of influencers,"1,561,560",,Active,,,,,For Profit,https://thepod.app/,,https://www.linkedin.com/company/thepodapp/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment, Music and Audio, Other, Sales and Marketing, Software",1,Charles Beckwith,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
