Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Phidel,https://www.crunchbase.com/organization/phidel,2019-01-01,year,"Advertising, Marketing, SEO, Web Development","Nyack, New York, United States",Phidel is a brand development and marketing agency.,"1,759,136",$1M to $10M,Active,,,,,For Profit,https://phideldigital.com,,https://www.linkedin.com/company/phidel-digital,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,28,,,,,,,,,,
Native Book Publishing,https://www.crunchbase.com/organization/amazon-listing-hub,2021-01-04,day,,"Los Angeles, California, United States",we offer we 360 marketing services for your eCommerce needs along with expert book publishing & marketing services for authors,"1,759,126",,Active,,,,,For Profit,https://nativebookpublishing.com/,,,"Native Book Publishing is a full-time Amazon marketing services agency that has a shiny record of having helped several Amazon online stores to turn from zero to hero globally. Learning, practicing, and thriving in this industry for a decade, we have helped an extensive array of Amazon businesses to become multimillion-dollar setups via an expansive umbrella of services",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Beyond Broken,https://www.crunchbase.com/organization/beyond-broken,2019-01-01,year,"Health Care, Mental Health, Non Profit, Rehabilitation, Social","Atlanta, Georgia, United States","Beyond Broken is a non-profit that offers counseling, therapy, grief support, and mental health rights awareness services.","1,759,080",,Active,,,,,Non-profit,https://www.beyondbrokenproject.org/,https://twitter.com/BeyondBrokenInc,https://www.linkedin.com/company/beyond-broken-inc/,,https://www.facebook.com/beyondbrokenproject/?view_public_for=104873451097256,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care, Other, Social Impact",1,Brian Patrick,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Joe Jay World,https://www.crunchbase.com/organization/joe-jay-world,2018-01-01,year,Health Care,"Westminster, California, United States",Joe Jay World is an iOS developer. They have developed TrippyAndMe.,"1,759,050",$10M to $50M,Active,,,,,For Profit,https://joejayworld.bigcartel.com/,,,Joe Jay World is an iOS developer. They have developed TrippyAndMe.,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,1,,,,,,,,,
Romp Room Dog Social,https://www.crunchbase.com/organization/romp-room-dog-social,2020-01-01,year,Veterinary,"Chicago, Illinois, United States","Chicago's First Indoor/Outdoor, Off-Leash Dog Park Bar, Coffee Lounge & Event Space","1,758,988",,Active,,,,,For Profit,https://romproomdogsocial.com/,,,,https://www.facebook.com/RompRoomDogSocial/?ref=page_internal,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
PlentyCash,https://www.crunchbase.com/organization/plenty-of-cash,2019-12-17,day,"Advertising, Advertising Platforms, Financial Exchanges, Information Technology, Payments","New York, New York, United States",Advertising and cash rewards website,"1,758,958",,Active,,,,,For Profit,http://Plentyofcash.co,,,Plenty of Cash is a global advertising and cash reward platform designed to help emerging and successful businesses find potential customers. We also help potential customers earn reward cash by shopping or performing online related task with our affiliate companies.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Advertising, Financial Services, Information Technology, Lending and Investments, Payments, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
Sweave,https://www.crunchbase.com/organization/sweave,2020-01-01,month,Retail,"New York, New York, United States",The World's Most Comfortable Bedding,"1,758,946",,Active,,,,,For Profit,http://www.sweavebedding.com,https://twitter.com/SweaveBedding,https://www.linkedin.com/company/sweavebedding,,https://www.facebook.com/SweaveBedding,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Commerce and Shopping,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Back Office Legal,https://www.crunchbase.com/organization/back-office-legal,2021-01-01,year,"Accounting, Consulting, Legal, Marketing, SEO","Des Moines, Iowa, United States","Back Office Legal is a business consultancy that offers marketing, SEO, bookkeeping, billing, recruitment, and CPA services.","1,758,943",,Active,,,,,For Profit,https://backofficelegal.com/,,https://www.linkedin.com/company/back-office-legal/,,https://www.facebook.com/backofficelegalservices,Midwestern US,,,,,,,,,,,,,,,,,"Financial Services, Internet Services, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Performulus,https://www.crunchbase.com/organization/performulus,2019-01-01,year,"Cloud Computing, Productivity Tools, SaaS, Software","Kirkland, Washington, United States",Performulus delivers a cloud-based SaaS solution focused on transforming team cultures and maximizing team performance and productivity.,"1,758,885",$1M to $10M,Active,,,,,For Profit,https://www.performulus.com,https://www.twitter.com/https://twitter.com/performulus,https://www.linkedin.com/company/performulus/,,https://www.facebook.com/Performulus/,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Internet Services, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,41,,,,0,1,,Scientific and technological services,,,
Jebatta,https://www.crunchbase.com/organization/jebatta,2018-01-01,day,"Advertising, Consulting, E-Commerce, Internet, Marketing","Houston, Texas, United States","Jebatta Digital Solutions is an online marketing agency specialized in search engine optimization, lead generation, local & organic search.","1,758,872",,Active,,,,,For Profit,https://www.jebatta.com,https://twitter.com/GoJebatta,,"Jebatta Digital Solutions is a leading digital marketing company, specialized in SEO, PPC, Web development, UI/UX Design as well as front-end & back-end development for mobile & web applications. We believe that a website, as decorated as it may be, will not achieve it's maximal benefit without an esteemed and experienced company standing behind it, maintaining and constantly upgrading it technologically, according to the changes and updates of search engines grading methods.",https://www.facebook.com/Jebatta-151032650027164/,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
