Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
MiSalud,https://www.crunchbase.com/organization/misalud,2021-01-01,month,"Health Care, Wellness","Palo Alto, California, United States",MiSalud offers a unique combination of personalized preventative wellness services.,"37,836",$1M to $10M,Active,,,,,For Profit,http://www.misalud.ai/,https://twitter.com/misaludhealth,https://www.linkedin.com/company/misaludhealth/,"MiSalud offers a unique combination of personalized preventative wellness services, along with traditional healthcare via Spanish speaking physicians.",https://www.facebook.com/misaludai,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,Health Care,3,"Bismarck Lepe, Devon Huff, Wendy Johansson",11-50,3,Seed,2022-09-12,,,,Seed,,,,Seed,5000000,USD,5000000,5000000,USD,5000000,"Entravision, Ulu Ventures, Pivotal Ventures, Rise Capital, Magnify Ventures",1,10,,,,,,,Private,,,,,,,,,,,,,,14.92%,19,3,,,,,,,,,
4k.com,https://www.crunchbase.com/organization/4k-com,2021-04-29,day,"Blockchain, Internet, News","Beverly Hills, California, United States",4k.com is a developer of a web based NFT marketplace for bridge ownership and authenticity of tangible assets.,"37,847",Less than $1M,Active,,,,,For Profit,http://4k.com,http://twitter.com/4kprotocol,https://www.linkedin.com/company/4kcom/,"4k.com is the creator of a web-based NFT marketplace for bridging ownership and authenticity of physical products. Their platform provides NFTs backed by physical assets. The product catalog includes clothing, shoes, watches, consumer electronics, and video games.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Content and Publishing, Internet Services, Media and Entertainment, Other",3,"Max Einhorn, Richard Li, Stephen Gu",11-50,1,Seed,2021-07-20,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"ConsenSys, Collab+Currency, Infinite Capital, Crosscut Ventures, Electric Capital",5,7,,,,,,,Private,,,,,,,,,,,,,,-5.75%,11,,,,,,,,,,
Carrot,https://www.crunchbase.com/organization/carrot-cart,2021-04-01,day,"E-Commerce, Internet, Shopping","New York, New York, United States",Carrot is a plug-in that saves the stuff you’ve put in your cart and automatically categorizes it.,"37,848",$1M to $10M,Active,,,,,For Profit,https://addtocarrot.com/,https://twitter.com/addtocarrot,https://www.linkedin.com/company/addtocarrot/about/,"Carrot Cart is a plug-in that saves the stuff you’ve put in your cart and automatically categorizes it, keeping all the products you want to buy just one click away.",https://www.facebook.com/addtocarrotdotcom,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Internet Services",2,"Bobby Ghoshal, Ramin Bozorgzadeh",1-10,1,Seed,2021-09-28,5500000,USD,5500000,Seed,5500000,USD,5500000,Seed,5500000,USD,5500000,5500000,USD,5500000,"M13, Kindred Ventures, Abstract Ventures, Scott Belsky, RiverPark Ventures",1,11,,,,,,,Private,,,,,,,,,,,,,,,16,1,,,,,,,,,
Otsy,https://www.crunchbase.com/organization/loop-fee4,2021-04-08,day,"Adventure Travel, Artificial Intelligence (AI), Content Creators, Machine Learning, Mobile Apps, Social Media, Travel Agency","Miami, Florida, United States","Otsy is the first social travel app, transforming the way travel is discovered, trusted, and booked.","37,853",,Active,,,,,For Profit,https://www.otsy.com,https://twitter.com/otsyinc,https://www.linkedin.com/company/otsy,"The ultimate travel app for the modern adventurer! We believe that travel should be fun, spontaneous, and authentic. That's why we've created an app that makes it easy for you to discover, trust, and book the best local experiences, all in one place. With Otsy, you can watch user-generated videos of real experiences, get personalized recommendations, and book your next adventure with just one click. Whether you're looking for a romantic getaway, an action-packed family vacation, or a solo trip, Otsy has something for everyone. But we don't just stop at booking. Otsy is also a social platform where you can connect with like-minded travelers and influencers, share your own experiences, and inspire others to travel. We're a team of travel enthusiasts and tech experts, who are on a mission to make travel more convenient and spontaneous.",https://www.facebook.com/otsyinc,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Mobile, Science and Engineering, Software, Travel and Tourism",1,Michael DeLucca,11-50,3,Seed,2023-06-01,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,1500000,USD,1500000,2500000,USD,2500000,,,,,,,,,,Private,,,,,,,,,,,,,,,23,5,896,,0,0,,"Transport, packaging and storing",,,
AlphaWatch AI,https://www.crunchbase.com/organization/alphawatch-ai,2022-01-01,year,"Artificial Intelligence (AI), Information Services, Software","San Francisco, California, United States",AlphaWatch AI is a company that creates an artificial intelligence-based research platform to streamline research.,"37,856",$1M to $10M,Active,,,,,For Profit,https://www.alphawatch.ai,,,,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,"Jackson Chen, Varun Varahabhotla",1-10,1,Seed,2023-04-05,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,"Y Combinator, Other People's Capital (OPC)",1,2,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Community Phone,https://www.crunchbase.com/organization/community-phone,2018-02-01,day,"Information Technology, Telecommunications","Allston, Massachusetts, United States","Community Phone provides easy-to-use, dependable landline phone service for households and businesses.","37,860",Less than $1M,Active,,,,,For Profit,https://communityphone.org/landline,https://twitter.com/CommunityPhone,https://www.linkedin.com/company/wallace-murry/,"At Community Phone, we offer simple, reliable landline phone service for homes and businesses. Our phone service does not require internet, and works during power outages. It’s powered by our landline base, a device that connects your landline phone to cell towers in your area. Simply plug the device into an outlet, plug your phone into the base, and enjoy unlimited local and long distance calls in the US. We also give you full control over how you use your phone. Transfer your landline number onto a cell phone, or forward calls from a landline and get rid of your existing service completely. Have calls ring on multiple phones at the same time, or route calls to different phones based on a custom dial menu. Send voicemail recordings to your inbox. All with helpful, accessible customer support.",https://www.facebook.com/CommunityPhoneCompany/,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Hardware, Information Technology",2,"James Graham, John LaGue",51-100,5,Seed,2021-11-01,,,,Seed,,,,Seed,250000,USD,250000,250000,USD,250000,"Y Combinator, Unpopular Ventures, Bossanova Investimentos",1,3,,,,,,,Private,,,,,,,,,,,,,,40.17%,17,1,,10,0,1,,Advertising; business,,,
Sensegrass Inc,https://www.crunchbase.com/organization/sensegrass-inc,2019-01-01,year,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Internet of Things","San Mateo, California, United States",Sensegrass provides a platform for soil intelligence.,"37,861",,Active,,,,,For Profit,http://sensegrass.com/,https://twitter.com/Sensegrass1,https://www.linkedin.com/company/13419436/admin/,Sensegrass provides a platform for soil intelligence. The technology delivers real-time analysis enabling more sustainable agricultural practises using AI-based recommendations and soil sensors.,https://www.facebook.com/sensegrass/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",2,"Lalit Gautam, Rahul Gundala",1-10,13,Seed,2023-04-06,,,,Non-equity Assistance,25000,EUR,24596,Pre-Seed,707771,USD,707771,707771,USD,707771,"Brinc, Techstars, Startup Wise Guys, SVG Ventures, Artesian VC",4,13,,,,,,,Private,,,,,,,,,,,,,,17.04%,8,,,9,,,,,,,
Starling Medical,https://www.crunchbase.com/organization/starling-medical,2019-05-01,day,Health Care,"Houston, Texas, United States",Starling develops predictive technology to identify chronic illnesses earlier.,"37,867",$1M to $10M,Active,,,,,For Profit,http://www.starlingmedical.com,,https://www.linkedin.com/company/64570104,Starling Medical is developing a remote patient monitoring platform for at-home urine diagnostics that can be seamlessly integrated into anyone's bathroom routine. The objective of the organization is to develop predictive technology for the early detection of chronic health concerns.,,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,Health Care,3,"Alex Arevalos, Drew Hendricks, Hannah McKenney",1-10,5,Seed,2023-01-27,3400000,USD,3400000,Seed,3400000,USD,3400000,Seed,3400000,USD,3400000,3730988,USD,3730988,"Gaingels, Y Combinator, Capital Factory, Rebel Fund, National Science Foundation",4,16,,,,,,,Private,,,,,,,,,,,,,,,25,,,,3,0,Medical Or Veterinary Science; Hygiene,,,,
Hubly Surgical,https://www.crunchbase.com/organization/hublysurgical,2019-05-03,day,"Health Care, Medical Device","Lisle, Illinois, United States","Advanced drill, with autostop and visual feedback, making medical drilling safe.","37,868",$1M to $10M,Active,,,,,For Profit,http://hublysurgical.com,http://twitter.com/hublysurgical,http://linkedin.com/company/hublysurgical/,"Hubly's mission is to improve patient outcomes and quality of care for surgical procedures, inclusively, across standard and underserved settings. Our current key objective is for Hubly safety technology to become the standard of care for all medical drilling.",https://www.facebook.com/hublysurgical/,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Health Care,3,"Amit Ayer, Casey Grage, Tyler Panian",1-10,7,Seed,2023-07-21,3890000,USD,3890000,Seed,3890000,USD,3890000,Seed,4890000,USD,4890000,5335000,USD,5335000,"MassChallenge, National Science Foundation, Start-Up Chile, J. Hunt Holdings, Halcyon",5,10,,,,,,,Private,,,,,,,,,,,,,,,29,,,,,,,,,,
Fishtail,https://www.crunchbase.com/organization/fishtail-72c3,2021-01-01,year,"Financial Services, FinTech, Logistics","Boston, Massachusetts, United States",Fishtail is a provider of a solution that allows freight forwarders to offer financing to their customers within minutes.,"37,874",$1M to $10M,Active,,,,,For Profit,https://fishtail.ai,https://twitter.com/fishtailai,https://www.linkedin.com/company/fishtailai/,Fishtail is a provider of a solution that allows freight forwarders to offer financing to their customers within minutes.,,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Financial Services, Transportation",,,11-50,2,Seed,2022-03-22,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,4500000,USD,4500000,4500000,USD,4500000,"Beat Ventures, Rackhouse Venture Capital, Thursday Ventures, Jett McCandless, Huntington Avenue Ventures",1,7,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
