Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Choice Of Life Counseling LLC,https://www.crunchbase.com/organization/choice-of-life-counseling,2021-01-01,month,"Health Care, Mental Health, Psychology","Tampa, Florida, United States","Choice Of Life Counseling LLC is a mental health counseling service in Tampa, FL.","2,818,650",,Active,,,,,For Profit,https://www.choiceoflifecounseling.com/,https://twitter.com/ChoiceOfLifeFL,https://www.linkedin.com/company/choice-of-life-counseling-llc,"Choice Of Life Counseling LLC is a mental health service located in Tampa, FL. We focus on giving our clients the best care and attention.",https://www.facebook.com/Choice-Of-Life-Counseling,"Tampa Bay Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Health Care,2,"veronica jenkins, Veronica Jenkins",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-36.7%,3,,,,,,,,,,
"QORe904, Inc.",https://www.crunchbase.com/organization/qore904-inc,2019-01-01,year,,"Jacksonville, Florida, United States",Marketing/Sales,"2,818,630",,Active,,,,,For Profit,http://qore904.com,https://twitter.com/qore904,https://www.linkedin.com/company/qore904/,"QORe904 has set roots down in Jacksonville, Florida due to the high market demands and our clients. Our highly trained face-to-face sales team focuses on building professional relationships, to ensure stable and consistence results for our clients. We have proven results from our handshakes and smiles. Our vision is to create a competitive and performance-based culture that blend into delivering strong results. We understand that happy people are growing people.",https://www.facebook.com/QORe904/?modal=admin_todo_tour,"East Coast, Southern US",,,,,,,,,,,,,,,,,,1,Alexander Banks,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Florae,https://www.crunchbase.com/organization/florae,2019-01-01,year,"Beauty, Consumer Goods","St Louis, Missouri, United States","Florae Beauty is a technology-driven, customised hair wellness firm for ladies with textured hair.","2,818,595",,Active,,,,,For Profit,https://floraebeauty.com/,,https://www.linkedin.com/company/florae-beauty/,"Florae's mission is to build a brand that celebrates hair diversity. Florae Beauty is a technology-driven, customised hair wellness firm for ladies with textured hair.",,Midwestern US,,,,,,,,,,,,,,,,,Consumer Goods,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Secure Monkey,https://www.crunchbase.com/organization/secure-monkey,2018-01-01,year,"Cyber Security, Information Technology, Penetration Testing","Wilmington, Delaware, United States",Secure Monkey provides cybersecurity services to help organizations protect their data and systems from cyberattacks.,"2,818,488",,Active,,,,,For Profit,https://secure-monkey.com,,https://www.linkedin.com/company/secure-monkey,"Secure Monkey is a software company that specializes in providing security solutions for businesses. Their main product, SecureMyFiles for Business, is designed to help large enterprises secure sensitive files at scale. It uses state-of-the-art client-side encryption without complicating the user experience. In addition to this, Secure Monkey offers support for OpenStack public and private clouds. They also have a feature that allows for the monitoring of GitHub organizations and teams. Another key aspect of Secure Monkey's services is their focus on training developers in secure web application development practices. They also offer security systems from Dahua, Uniarch, and VIP Vision.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Artisan Design Concepts,https://www.crunchbase.com/organization/artisan-design-concepts,2019-01-01,year,"Commercial, Consulting, Interior Design, Residential","Palm Desert, California, United States",Artisan Design Concepts is a countertop contractor that produces epoxy countertops and floors.,"2,818,461",$1M to $10M,Active,,,,,For Profit,https://artisandesignconcepts.com,,https://www.linkedin.com/company/artisan-design-concepts,"Artisan Design Concepts is a veteran-owned and operated company that produces custom epoxy countertops, tables, and shower walls that have the look and feel of polished natural stone, but at a fraction of the cost. They produce epoxy countertops and surfaces that are the solution for consumers seeking a high-end, customizable look for lower prices than natural stones such as granite, quartz, marble, or quartzite. They are not limited by stone availability, slab size, or even large price increases for the look of exotic stone.",https://www.facebook.com/artisandesignconcepts,"Greater Los Angeles Area, Inland Empire, West Coast",,,,,,,,,,,,,,,,,"Design, Other, Professional Services, Real Estate",1,Staci Franklin,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Engaged Change,https://www.crunchbase.com/organization/engaged-change,2018-01-01,year,Training,"Washington, District of Columbia, United States",Engaged Change is a training and coaching company.,"2,818,182",,Active,,,,,For Profit,https://www.engaged-change.com,https://twitter.com/engaged_change,https://www.linkedin.com/company/engaged-change,,,"Washington DC Metro Area, Southern US",,,,,,,,,,,,,,,,,Education,1,Maria Darby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Celador Media,https://www.crunchbase.com/organization/celador-media,2020-01-01,year,"Advertising, Digital Marketing, Internet, Marketing, SEO, Web Development","Los Angeles, California, United States","Celador Media offers a wide variety of services for new or existing website, including website management, SEO and digital marketing.","2,818,165",,Active,,,,,For Profit,https://www.celadormedia.com,https://twitter.com/celadormedia?s=20,https://www.linkedin.com/company/celador-media/,,https://www.facebook.com/celadormedia/,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Full Circle Auto Transport,https://www.crunchbase.com/organization/full-circle-auto-transport,2019-01-01,year,"Automotive, Fleet Management, Transportation","Houston, Texas, United States","Full Circle Auto Transport is an auto transport company that provides community stewardship, fleet, and safe transportation.","2,818,160",,Active,,,,,For Profit,https://fullcircleautotransport.com,,https://www.linkedin.com/company/fullcircleat/ ,"Full Circle Auto Transport offers the finest equipment to deliver products safely and damage free from manufacturing plants, railheads, ports, and auctions to retail dealerships. They provide community stewardship, fleet, and safe transportation.",,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,Transportation,2,"Maurice Wilfong, Peggy Wilfong",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
New Mexico Medical Legal Review,https://www.crunchbase.com/organization/new-mexico-medical-legal-review,2018-01-01,year,"Consulting, Health Care, Legal, Medical","Albuquerque, New Mexico, United States","New Mexico Medical Legal Review provides life care planning, medical cost projections, liability reviews, and value-added services.","2,818,147",$1M to $10M,Active,,,,,For Profit,https://www.nmmlr.com/,,,New Mexico Medical Legal Review is a provider who has not previously been involved in a person’s care and examines an individual. They provide their opinion on the direction of treatment or specific recommendations for treatment.,,Western US,,,,,,,,,,,,,,,,,"Health Care, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Simply Sprout,https://www.crunchbase.com/organization/simply-sprout,2021-01-01,year,"Horticulture, Wellness","Phoenix, Arizona, United States","We are ending Growhibition one home grow at a time through access to genetics, education, and services.","2,818,140",,Active,,,,,For Profit,https://simplysprout.com/,https://www.twitter.com/Simply_Sprout,https://www.linkedin.com/company/simply-sproutllc,,https://www.facebook.com/Simply-Sprout-101678715447058/?ref=py_c,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Agriculture and Farming, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,12,,,,,,,,,,
Southern States Realty Services,https://www.crunchbase.com/organization/southern-states-realty-services,2018-01-01,year,"Marketing, Property Management, Real Estate","Daytona Beach, Florida, United States","Southern States Realty Services is a real estate company that provides property buying, selling, marketing, investment, and management.","2,818,138",$1M to $10M,Active,,,,,For Profit,https://ssrealt.com,https://twitter.com/SSRealT,https://www.linkedin.com/company/southern-states-realty-services,,https://www.facebook.com/southernstatesrealty,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Real Estate, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Omama Home Health Care,https://www.crunchbase.com/organization/omama-home-health-care,2019-01-01,year,"Elder Care, Health Care, Home Health Care, Nursing and Residential Care","Worcester, Massachusetts, United States",Omama Home Health Care is a non-medical senior care services provider.,"2,818,129",,Active,,,,,For Profit,https://omamahomehealth.net,,https://www.linkedin.com/company/omamhomehealthcare,Omama Home Health Care provides non-medical in-home care and life assistance services. They also provide home health care and offer elderly care services.,https://www.facebook.com/omamaelderlycare,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
94.1 The Loon,https://www.crunchbase.com/organization/94-1-the-loon,2021-05-01,month,"Broadcasting, Internet Radio, Sports","Willmar, Minnesota, United States",94.1 The Loon is a radio studio that broadcasts the fantasy football foursome and local sports scores programs.,"2,818,126",$1M to $10M,Active,,,,,For Profit,https://941theloon.com,https://twitter.com/941theloon,https://www.linkedin.com/company/94.1-the-loon-kkln-fm/,,https://www.facebook.com/941theloon,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Media and Entertainment, Music and Audio, Sports, Video",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,20,,,,,,,,,,
TaskFlow,https://www.crunchbase.com/organization/taskflow,2018-01-01,year,"Consulting, Software, Wireless","Columbia City, Indiana, United States","Taskflow is a software company that specialize in the wireless infrastructure software, applications and services for online businesses.","2,818,007",Less than $1M,Active,,,,,For Profit,https://www.taskflow.com/,,,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Hardware, Mobile, Professional Services, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,33.41%,3,,,,,,,,,,
Goldersun,https://www.crunchbase.com/organization/goldersun,2021-01-01,year,"Commercial, Finance, Financial Services","Dallas, Texas, United States",Goldersun is a loan servicing company that provides commercial mortgage servicing to lenders and asset managers.,"2,817,945",,Active,,,,,For Profit,https://www.goldersun.com,,https://www.linkedin.com/company/goldersun-commercial-loan-servicing,,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Other",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Logo Brave,https://www.crunchbase.com/organization/logobrave,2022-01-05,day,Graphic Design,"Lewes, Delaware, United States",Everything Logo design plus branding done for you and in one place.,"2,817,749",,Active,,,,,For Profit,https://www.logobrave.com/,,https://www.linkedin.com/company/logobrave/,Everything Logo design plus branding done for you and in one place.,https://www.facebook.com/logobraveco,"East Coast, Southern US",,,,,,,,,,,,,,,,,Design,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Forging Opportunities for Refugees in America,https://www.crunchbase.com/organization/forging-opportunities-for-refugees-in-america,2018-01-01,year,Non Profit,"Chicago, Illinois, United States",Forging Opportunities for Refugees in America is the premier U.S. high-dose tutoring organization for SLIFE refugees.,"2,817,732",,Active,,,,,Non-profit,https://www.refugeefora.org/,,https://www.linkedin.com/company/fora-forging-opportunities-for-refugees-in-america,Forging Opportunities for Refugees in America is the premier U.S. high-dose tutoring organization for SLIFE refugees.,https://www.facebook.com/FORA.Chicago/,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Other, Social Impact",,,11-50,1,,2022-07-27,,,,Grant,,,,,,,,,USD,,STEM Action Grants,1,1,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
VLC Tips.Guru,https://www.crunchbase.com/organization/vlc-tips-guru,2022-05-24,day,,"New York, New York, United States","VLCTips.Guru provides the methods to use VLC media player effectively. It deals with tutorials, how-to, common fixes and easy vlc shortcuts.","2,817,663",,Active,,,,,Non-profit,https://vlctips.guru,,,VLCTips.Guru deals with many things including how to use vlc effectively by exploring its features in detail. It includes accessing the VLC features and many more effective things.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,,1,Vision Kishon,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
STOwise,https://www.crunchbase.com/organization/stowise,2018-01-01,year,"Asset Management, Finance, Information Technology","Palo Alto, California, United States","STOwise is a financial firm that provides security tokens, liquidity, funding, marketing, asset management, and crypto currency services.","2,817,661",$1M to $10M,Active,,,,,For Profit,https://stowise.com/,https://twitter.com/stowiseofficial,https://www.linkedin.com/company/stowise1/,,https://www.facebook.com/STOwise1/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Financial Services, Information Technology",1,Aubrie Goldberg,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
The Lockwood Foundation,https://www.crunchbase.com/organization/the-lockwood-foundation,2018-01-01,year,"Communities, Non Profit, Recreation","Colorado Springs, Colorado, United States",The Lockwood Foundation is a community organization that creates opportunities for those with limited mobility to access the mountains.,"2,817,629",$1M to $10M,Active,,,,,Non-profit,https://www.thelockwoodfoundation.org,,https://www.linkedin.com/company/the-lockwood-foundation,,https://www.facebook.com/thelockwoodfoundation,Western US,,,,,,,,,,,,,,,,,"Community and Lifestyle, Other, Social Impact, Sports",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Sensible HR,https://www.crunchbase.com/organization/sensible-hr,2020-01-01,year,"Human Resources, Recruiting, Software, Staffing Agency","Austin, Texas, United States","Sensible HR offers executive management, implements HR policies, programs, and systems, and helps with organizational development.","2,817,583",,Active,,,,,For Profit,https://sensiblehr.com/,https://twitter.com/NoBS_JustPeople,https://www.linkedin.com/company/sensiblehr/,,,Southern US,,,,,,,,,,,,,,,,,"Administrative Services, Professional Services, Software",2,"Brian Vogel, Kay Stroman",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Alternative Finance Network,https://www.crunchbase.com/organization/alternative-finance-network,2019-01-01,year,"Commercial Lending, Financial Services, Personal Finance, Real Estate Investment","Highlands Ranch, Colorado, United States","Alternative Finance Network is a firm that offers commercial lending, microloans, personal finances, and real estate investment.","2,817,576",$1M to $10M,Active,,,,,For Profit,https://alternativefinancenetwork.com/,,https://www.linkedin.com/company/alternative-finance-network/,,https://www.facebook.com/AlternativeFinanceNetwork/?paipv=0&eav=Afam23QSkei89J-tYRk9EV0lOJbKmqV3P12ys5VR7SR2hVGAvYhiVzqPDhzoYg-YlCk&_rdr,"Greater Denver Area, Western US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
Quantum Terminal,https://www.crunchbase.com/organization/quantum-terminal,2020-01-01,year,"Analytics, Big Data, Finance","Lewes, Delaware, United States",Quantum Terminal is a corporate analytics company that analyses intangible assets data.,"2,817,555",$1M to $10M,Active,,,,,For Profit,https://quantumterminal.com/,https://twitter.com/quantumterminal,https://www.linkedin.com/company/quantumterminal/,,,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Data and Analytics, Financial Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
