Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Horse Power Brands,https://www.crunchbase.com/organization/horse-power-brands,2019-01-01,year,"Franchise, Home Services, Venture Capital","Omaha, Nebraska, United States","Horse Power Brands is the 1st parent company of its kind – built from the ground up by franchisees and franchisors, for franchisees","239,054",,Active,,,,,For Profit,https://horsepowerbrands.com/,,https://www.linkedin.com/company/horse-power-brands/,,https://www.facebook.com/HorsePowerBrands,Midwestern US,,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Other, Real Estate",2,"Josh Skolnick, Zachery Beutler",11-50,,,,,,,,,,,,,,,,,,,,,2,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,-22.79%,40,,,,,,,,,,
Aither Health,https://www.crunchbase.com/organization/aither-health,2019-01-01,year,"Billing, Health Care, Insurance, Outsourcing","Buffalo, New York, United States",Aither Health is a healthcare solutions company that provides self-funded plan management and medical plan administration services.,"239,070",$10M to $50M,Active,,,,,For Profit,https://aitherhealth.com,https://twitter.com/aitherhealth,https://www.linkedin.com/company/aitherhealth,"Aither Health offers data analytics, business process outsourcing, private labelled solutions, self-funded dental plan administration, FSA administration, HRA administration, HSA administration, and integrated medical management services. An online inquiry form is available on the company's website.",,"Great Lakes, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Health Care, Payments, Professional Services, Software",1,Laura M Hirsch,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-25.41%,4,1,,,,,,,,,
Alchemy Art Center,https://www.crunchbase.com/organization/alchemy-art-center,2018-01-01,year,"Art, Non Profit, Photography","Friday Harbor, Washington, United States","Alchemy Art Center is a non-profit community art space specializing in ceramics, printmaking, and darkroom photography.","239,091",,Active,,,,,Non-profit,https://alchemyartcenter.com,,,"Alchemy Art Center is a non-profit community art space specializing in ceramics, printmaking, and darkroom photography.",,"West Coast, Western US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Other, Social Impact",,,1-10,1,,2023-04-04,11900,USD,11900,Grant,,,,,,,,11900,USD,11900,"Paul G. Allen Family Foundation, ArtsFund",2,2,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
ITHENA,https://www.crunchbase.com/organization/ithena-technologies,2019-01-01,year,"Information Technology, Software","Glen Allen, Virginia, United States",ITHENA is an cutting edge digital solutions and services company.,"239,093",$10M to $50M,Active,,,,,For Profit,https://ithena.ai,https://twitter.com/ITHENA1,https://www.linkedin.com/company/ithena-technologies-pvt-ltd,"Helping companies Monetize on their investments in Digital!  ITHENA helps customers transform their businesses using digital technologies.  From enabling I/IoT, Telemetry, Enterprise systems, and Big Data sources - to delivering exceptional customer experiences using Mobile, and Web 3.0 technologies.  ITHENA provides persona-based solutions across manufacturing, life sciences, automotive, energy & utilities, and government.",https://www.facebook.com/Ithena-102830731705405/?view_public_for=102830731705405,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Software",1,Probodh Chiplunkar,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,22,,,8,,,,,,,
Onward Rides,https://www.crunchbase.com/organization/onward-rides-79d6,2021-01-01,year,"Delivery Service, Health Care, mHealth, Ride Sharing, Software, Transportation","San Leandro, California, United States",Onward is a health-system-ready ride share alternative for low acuity patients in need of minor physical assistance.,"239,102",,Active,,,,,For Profit,http://www.onwardrides.com,https://twitter.com/onwardrides,https://www.linkedin.com/company/onwardrides,"Onward is a health-system-ready ride share alternative for low acuity patients in need of minor physical assistance. Under the Royal Ambulance family of brands, Onward's software enables a full suite of online ordering options giving healthcare providers the ability to order all levels of transportation from a single place.",https://www.facebook.com/OnwardRides,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Health Care, Mobile, Software, Transportation",2,"Kim Petty, Steve Grau",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,177.78%,,,,14,,,,,,,
Homerun Presales,https://www.crunchbase.com/organization/homerun-presales,2019-01-01,year,"Collaboration, CRM, Enterprise Software, Information Technology, Productivity Tools, SaaS, Sales, Sales Automation, Software","San Jose, California, United States","Homerun: The presales workspace that gets you through your day with one place to track, manage, organize, and inform your presales efforts.","239,124",,Active,,,,,For Profit,https://www.homerunpresales.com,,https://www.linkedin.com/company/homerun-presales/,"Homerun Presales is a self-funded, profitable, and growing rapidly presales software company. We are the presales workspace that gets you through your day with one place to track, manage, organize and inform your presales efforts.  High performing presales teams such as Demostack, AppViewX, Graylog, JupiterOne, Cortex, INKY, DataGrail, and others use Homerun to achieve exceptional results: - 20% increase in deal win rates - 15% decrease in sales cycle durations - 8 hours saved per week per sales engineer - 4 weeks saved in new hire onboarding Homerun is SOC2 certified and GDPR compliant. We are proud to be self-funded, profitable, and growing rapidly because of our amazing customers. Homerun modernizes presales and connects it to the organization (presales, sales, marketing, product, and post-sales/customer success) to help presales team show their direct impact on sales and their extended impact on more competitive products, more data-driven marketing, and easier pre-sales to post-sales transitions. Origin Story: We built the first version of Homerun as a tool for ourselves to make our daily lives more organized as presales engineers. We were managing multiple deals at any given time, jumping from customer calls to demos to POCs and back. We were using multiple tools: our CRM, notepad, docs, spreadsheets… you name it, we were using it. One day, we had enough and started coding. Today, presales teams have Homerun. Learn more at www.homerunpresales.com",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software",1,Brian Lewis,1-10,1,Seed,2022-02-11,,,,Seed,,,,Seed,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,-7.04%,9,,,,,,,,,,
Scroll,https://www.crunchbase.com/organization/scroll-7c4f,2019-01-01,year,"Advertising, Digital Marketing, SEO, Web Design","Kaysville, Utah, United States",Scroll is a digital marketing company that provides SEO and web design services.,"239,130",$1M to $10M,Active,,,,,For Profit,https://joinscroll.com,https://twitter.com/JoinScroll,https://www.linkedin.com/company/joinscroll/,"Scroll services include digital marketing, web design, search engine optimization, media strategy, marketing, business strategy, consulting, reputation management, pay-per-click campaigns, content creation, and copywriting.",https://www.facebook.com/joinscroll/,Western US,,,,,,,,,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,7.98%,52,,,15,,,,,,,
Elphi,https://www.crunchbase.com/organization/elphi,2018-01-01,year,"Finance, Financial Services, FinTech, Lending","Boston, Massachusetts, United States",Elphi is a fintech company that provides loans.,"239,134",,Active,,,,,For Profit,https://www.elphi.io/,,https://www.linkedin.com/company/elphi-inc/,"elphi offers a loan origination platform to help forward-thinking lenders. They provide financial solutions such as credit unions, mortgage banks, and business purpose lenders.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,Financial Services,3,"Daniel Gottesmann, Eilon Shalev, William Lopez-Cordero",11-50,1,,2019-01-03,,,,Non-equity Assistance,,,,,,,,,USD,,DCU FinTech Innovation Center,1,1,,,,,,,Private,,,,,,,,,,,,,,,37,,,,,,,,,,
Arion Blue,https://www.crunchbase.com/organization/arion-blue,2018-01-01,year,"Industrial Engineering, Procurement, Project Management","Houston, Texas, United States","Arion Blue provides project management, engineering, procurement, and construction management services to the Energy industry.","239,155",$10M to $50M,Active,,,,,For Profit,https://www.arionblue.com,,https://www.linkedin.com/company/arionblue,"Arion Blue provides an integrated and practical approach to ensure a total engineering solution.  At the same time, they remain focused on quality and timely project execution to help clients overcome project economic hurdles. For inquiries, telephone and email contact are used.",https://www.facebook.com/arionbluellc,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Manufacturing, Other, Science and Engineering, Transportation",2,"Edmund Hugo Lunde, Michele McNichol",101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,5.81%,3,,,,,,,,,,
FAMIGO,https://www.crunchbase.com/organization/bravo,2021-01-01,year,"Internet, Marketplace, Mobile Payments, Music, Payments","Phoenix, Arizona, United States","A marketplace for fans to connect with musicians, creators and service professionals to financially support their creation and career","239,178",Less than $1M,Active,,,,,For Profit,https://www.famigo.com,https://twitter.com/famigo.official,https://www.linkedin.com/company/trybravopay,"FAMIGO is a media tech marketplace that helps content creators directly connect with fans, monetize, expand their income sources, and grow their brands while focusing their energy on doing more of what they love.",https://www.facebook.com/bravopay/,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Media and Entertainment, Mobile, Music and Audio, Payments, Software",2,"Hector Rodriguez, Maria Luna",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
