Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Syracuse University Real Estate Club,https://www.crunchbase.com/organization/syracuse-university-real-estate-club,2018-01-01,month,"Education, Property Management, Real Estate","Syracuse, New York, United States",Syracuse University Real Estate Club is an educational organization that offers on hands experience in property management and real estate.,"2,216,382",$1M to $10M,Active,,,,,For Profit,https://www.realsyr.com/,,https://www.linkedin.com/company/realsyr/,,https://www.facebook.com/su.realestateclub/,"Great Lakes, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Education, Real Estate",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Quadchain Solutions Foundation,https://www.crunchbase.com/organization/quadchain-solutions-foundation,2020-01-01,year,"Blockchain, Finance, Financial Services, Non Profit, Payments","Chicago, Illinois, United States",Quadchain Solutions Foundation provides digital financial services.,"2,216,291",,Active,,,,,Non-profit,https://quadchainsolutions.com,https://twitter.com/QuadchainS,https://www.linkedin.com/company/quadchain-solutions-foundaton-incorporated,"Quadchain Solutions Foundation provides instant settlements with frictionless payment processing by using blockchain technology. They support NGO, government agencies, IT, and overseas filipino workers.",https://www.facebook.com/quadchain/,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Social Impact",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Meze Mediterraneo,https://www.crunchbase.com/organization/meze-mediterraneo,2018-10-01,day,"Hospitality, Lifestyle","Schaumburg, Illinois, United States",Schaumburg Restaurant,"2,216,255",,Active,,,,,For Profit,https://mezewine.com,https://twitter.com/mezeandwine,https://www.linkedin.com/in/meze-mediterraneo-136909184,"Meze Mediterraneo is a casual wine bar and grill in Schaumburg that offers the freshest seafood, steaks, and upscale drinks in a lively outdoor dining space and spacious group-friendly lounge. From great cocktails to tapas-style shared plates, each dish has layers of flavor and a complexity that only comes from the finest ingredients which showcase the best of the Mediterranean.",https://www.facebook.com/mezeandwine/,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Travel and Tourism",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
SuiteGig,https://www.crunchbase.com/organization/suitegig,2018-08-13,day,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","St. Petersburg, Florida, United States","Project Management, Software, Project Management Software, PM Tools, PM Software, AI Software, AI PM tools","2,216,246",,Active,,,,,For Profit,http://www.suitegig.com/,https://twitter.com/SuiteGig,https://www.linkedin.com/company/suitegig/,Project management software using AI and machine-learning to make teams more efficient.,https://www.facebook.com/SuiteGig-262285844505623/,"Tampa Bay Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",1,Justin Ramedia,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,19,,,,,,,,,,
The Linum Group,https://www.crunchbase.com/organization/the-linum-group,2019-01-01,year,"Events, Graphic Design, Marketing","Miami, Florida, United States","The Linum Group focuses on marketing, sales, events, and graphic design services.","2,216,195",$1M to $10M,Active,,,,,For Profit,https://thelinumgroup.com,https://twitter.com/thelinumgroup,https://www.linkedin.com/company/the-linum-group,,https://www.facebook.com/thelinumgroup,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Design, Events, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Authority Title,https://www.crunchbase.com/organization/authority-title,2018-01-01,year,"Consulting, Insurance, Real Estate","Eden Prairie, Minnesota, United States",Authority Title is a title insurance firm that offers a full range of real estate title services for residential and commercial properties.,"2,216,178",$1M to $10M,Active,,,,,For Profit,https://authoritytitleinc.com,https://twitter.com/inc_title,https://www.linkedin.com/company/authority-title-inc/,,https://www.facebook.com/Authoritytitleinc/,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,62544,USD,62544
Adventist Nutrition and Dietetics International Association,https://www.crunchbase.com/organization/adventist-nutrition-and-dietetics-international-association,2018-01-01,year,"Association, Non Profit, Nutrition","Loma Linda, California, United States",Adventist Nutrition and Dietetics International Association is an organization that conducts programs and seminars on nutrition.,"2,216,140",,Active,,,,,Non-profit,https://www.adventistdietetics.org,,https://www.linkedin.com/company/adventist-nutrition-and-dietetics-international-association/,,https://www.facebook.com/adventistdietetics.org,"Greater Los Angeles Area, Inland Empire, West Coast",,,,,,,,,,,,,,,,,"Food and Beverage, Health Care, Other, Social Impact",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Underdog Leads,https://www.crunchbase.com/organization/underdog-leads,2019-01-01,year,"Digital Marketing, SEO, Web Design","Helotes, Texas, United States",We increase business owners inbound leads.,"2,216,081",,Active,,,,,For Profit,https://underdogleads.com,https://twitter.com/Underdogleads,,"We grow local businesses through our various digital marketing skillsets. We assist in developing a clear and concise message to help their customers understand why that business owner is the best option. We offer SEO, social media marketing, advertising, website development, and reputation management.",https://www.facebook.com/UnderdogLeads,Southern US,,,,,,,,,,,,,,,,,"Design, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
iPharma Pharmacy,https://www.crunchbase.com/organization/ipharma-pharmacy,2021-01-01,year,"Health Care, Medical, Pharmaceutical, Retail","Houston, Texas, United States","iPharma Pharmacy offers medication therapy management, immunizations, and compounding multivitamins and nutritional supplements.","2,215,978",$1M to $10M,Active,,,,,For Profit,https://www.ipharmapharmacy.com,,https://www.linkedin.com/company/ipharmarx,,https://www.facebook.com/iPharmaPharmacy,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
Davis Signs + Graphics,https://www.crunchbase.com/organization/davis-signs-graphics-0305,2020-01-01,year,"Digital Signage, Manufacturing, Product Design","Costa Mesa, California, United States","Davis Signs + Graphics is a designer and manufacturer of electric signs, dimensional letters, window graphics, and custom metals.","2,215,964",,Active,,,,,For Profit,https://www.signdavis.com,,https://www.linkedin.com/company/davis-signs-graphics/?viewAsMember=true,,https://www.facebook.com/signsdavis,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Design, Manufacturing, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
