Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Full Sail Product Management Consulting,https://www.crunchbase.com/organization/full-sail-product-management-consulting,2023-06-03,day,"Consulting, Retail, Retail Technology, Software, Supply Chain Management","Lowell, Arkansas, United States","Consulting, SaaS, Emerging Technologies, Supply Chain, Inventory Management","392,773",,Active,,,,,For Profit,https://www.fullsailpmc.com,,https://www.linkedin.com/company/fullsailpmc,"At Full Sail Product Management Consulting, our vision is to be the leading partner for businesses in Northwest Arkansas and beyond, driving supply chain optimization and digital software product management. We aspire to empower our clients with cutting-edge technologies, strategic insights, and operational excellence, enabling them to achieve streamlined operations, sustainable growth, and a competitive advantage in today's dynamic business landscape. Through our deep industry expertise, holistic approach, and unwavering commitment to client success, we aim to be the catalyst for transformative change and innovation in supply chain and product management practices.",,Southern US,,,,,,,,,,,,,,,,,"Commerce and Shopping, Hardware, Professional Services, Software, Transportation",1,Daniel LeSieur,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Milemarker,https://www.crunchbase.com/organization/milemarker,2021-01-01,year,"Data Integration, Finance, Financial Services","Decatur, Georgia, United States","MileMarker is a financial services company that offers data services, assessment, audit, API development, and integration solutions.","392,792",,Active,,,,,For Profit,https://milemarker.co/,https://twitter.com/milemarkerco,https://www.linkedin.com/company/milemarkerinc/,,https://www.facebook.com/milemarkerinc,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Software",3,"Jud Mackrill, Kim Mackrill, Mark Smith",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3.44%,47,,,,,,,,,,
MotoVINReports,https://www.crunchbase.com/organization/motovinreports,2023-01-07,day,,"Alexandria, Virginia, United States",Moto VIN Report offers VIN history reports to protect customers from fraud and unsafe vehicles.,"392,826",,Active,,,,,For Profit,https://motovinreports.com/,,,Moto VIN Report offers VIN history reports to protect customers from fraud and unsafe vehicles. Choose your Package from MotoVINReport and instantly get a VIN verification Report online.,https://www.facebook.com/MotoVINReports/,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-29.08%,20,,,,,,,,,,
Allelo,https://www.crunchbase.com/organization/convertsation,2019-01-01,year,Artificial Intelligence (AI),"Pittsburgh, Pennsylvania, United States","AI-powered platform that structures, moderates, and analyzes text-based, small-group breakout discussions among students","392,849",,Active,,,,,For Profit,https://www.allelo.io,https://twitter.com/alleloed,https://www.linkedin.com/company/allelo/mycompany/,"Allelo’s mission is to ensure that safe, open, and equitable student discussions are at the center of modern education.  Our platform, with its use of Artificial Intelligence (AI), delivers a consistent and robust “discussion experience” among students and places the power of conversational analytics into the hands of educators to open up a new world of opportunity for student growth.",https://www.facebook.com/AlleloEd/,"Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,Daniel Hack,1-10,1,Seed,2020-10-06,,,,Seed,,,,Seed,,USD,,,USD,,F2P Ventures,1,1,,,,,,,Private,,,,,,,,,,,,,,,15,,,,,,,,,,
Mastry,https://www.crunchbase.com/organization/mastry-5632,2022-01-01,month,Wellness,"San Diego, California, United States",Mastry is a platform for personal health and fitness services.,"392,862",,Active,,,,,For Profit,https://www.mastryapp.com,,https://www.linkedin.com/company/mastry-inc/,"Mastry is a marketplace for personal fitness and wellness services. It makes use of hypnobreathwork, a creative technique that combines visualization for mental clarity and breathwork to cleanse energy patterns and reprogram subconscious beliefs.",,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,1,Francesca Sipma,1-10,1,Seed,2022-01-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Brilliance,https://www.crunchbase.com/organization/brilliance-5e73,2020-01-01,year,"CMS, Peer to Peer, Software","Portland, Oregon, United States",Brilliance offers craft cms development and decentralized application development.,"392,895",,Active,,,,,For Profit,https://www.brilliancenw.com,https://twitter.com/brilliancenw,https://www.linkedin.com/company/brilliancenw/,"Brilliance provides craft cms development, decentralized application development, and high-owered dashboards. They offer services for craft CMS build. They distribute open-source software application that runs on a peer-to-peer blockchain network rather than on a single computer. They help companies with data dashboards, giving them the information needed to make the decisions.",,"West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Other, Software",2,"Brett Moore, Mark Middleton",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,40.93%,21,,,,,,,,,,
Percipience LLC,https://www.crunchbase.com/organization/percipience-consulting,2020-08-14,day,"Data Center, Insurance, Software","Madison, Wisconsin, United States",Percipience LLC is a data and analytics software company that supports the P&C and Life & Annuity insurance industries.,"392,898",,Active,,,,,For Profit,https://percipience.com/,https://twitter.com/percipiencecon1,https://www.linkedin.com/company/percipience-consulting-llc/,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Hardware, Information Technology, Software",1,Bruce F. Broussard,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,7.31%,4,,,,,,,,,,
UTunnel VPN,https://www.crunchbase.com/organization/utunnel-vpn,2019-01-01,year,"Cloud Security, Information Technology, Network Security, SaaS, Software","West Chester, Pennsylvania, United States",UTunnel provides On-Premise and Cloud VPN solutions to secure business communications and network resources.,"392,903",$1M to $10M,Active,,,,,For Profit,https://www.utunnel.io,,https://www.linkedin.com/company/utunnelvpn,"UTunnel VPN provides On-Premise and Cloud VPN solutions to secure business communications and network resources. This software-based VPN server solution is easy-to-setup and provides optimum performance and seamless protection for your mobile workforce, wherever they are. UTunnel makes managing a private business network simple with centralized user management and network monitoring while helping to enforce controlled access to business applications. Our solution offers business-centric features like Single Sign-On(SSO), 2 Factor Authentication(2FA), split routing, and External DNS. UTunnel has native client applications for Android, iOS, macOS, Linux, and Windows.",https://www.facebook.com/utunnelvpn/,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,5.25%,10,1,,,,,,,,,
Strake Inc.,https://www.crunchbase.com/organization/strake-app,2022-04-13,day,"Events, Media and Entertainment, Service Industry","Houston, Texas, United States","A platform for any type of service aimed at improving the creation, support, customer base; validating the market","392,924",,Active,,,,,For Profit,http://www.strake.app,,,"Except for a few huge enterprise-level businesses and high in-demand professionals, it has gotten harder to get by or grow in this post-COVID world we live in. SMBs find it harder to grow, small Non-Profits find it harder to raise funds, and the people find it harder to develop in-demand skills to make a decent living. American’s quality of life is suffering. Strake is a platform that promotes collaboration between SMBs and small NPOs and their constituents for the mutual benefit of all, focused on zip codes.",,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Events, Media and Entertainment, Other",3,"Daniel Zeiter, MBA, Emiliano Qaqi, Joseph Zeiter",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
The Lawton Standard,https://www.crunchbase.com/organization/the-lawton-standard,2019-01-01,year,"Drones, Precious Metals","Wisconsin Rapids, Wisconsin, United States",The Lawton Standard provides alloy and complicated metallurgical castings. Whether iron or steel.,"392,956",,Active,,,,,For Profit,https://lawtonstandard.com/,,https://www.linkedin.com/company/lawtonstandard/,The Lawton Standard provides alloy and complicated metallurgical castings. Whether iron or steel.,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Natural Resources",,,11-50,1,Private Equity,2023-07-18,,,,Private Equity,,,,Private Equity,,USD,,,USD,,NewSpring,1,1,2,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
