Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Expresica,https://www.crunchbase.com/organization/expresica,2021-04-20,day,"Freight Service, Logistics, Shipping, Transportation","Irvine, California, United States",Digital freight platform for shippers and carriers,"126,544",,Active,,,,,For Profit,https://www.expresica.com,,,,https://www.facebook.com/expresica.inc,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Transportation,1,Anar Seidov,1-10,1,Seed,2021-08-03,100000,USD,100000,Pre-Seed,100000,USD,100000,Pre-Seed,100000,USD,100000,100000,USD,100000,Andrei Hurzhyi,,1,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Lovebug,https://www.crunchbase.com/organization/lovebug,2020-02-14,day,"Apps, Child Care, Parenting","Naples, Florida, United States",Lovebug is a navigation system for baby sleep built for overtired parents of babies and toddlers.,"126,550",,Active,,,,,For Profit,https://www.getlovebug.com,,https://www.linkedin.com/company/getlovebug,"Lovebug is a navigation system for baby sleep built for overtired parents of babies and toddlers. Lovebug is a Mobile + Voice application that guides parents through a personalized baby sleep plan of expert-led streamed video lessons. Unlike baby trackers on the market today, the Lovebug algorithm processes a customer’s sleep log daily with their proprietary Lovebug algorithm to evaluate the child’s rest level and identify sleep problems. Based on the analysis, Lovebug presents expert-led video lessons to guide the parents on how to fix the child’s unique issues, and improve the child’s rest.  The sleep plan is customized to each child based on their changing sleep needs, rhythms, activities, and the parents’ parental preferences. This results in maintaining sleeping children (and parents!) - resulting in a streamlined parenting process that brings peace of mind, consistency, and efficiency to each child’s development.",https://www.facebook.com/getlovebug,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Apps, Community and Lifestyle, Health Care, Software",2,"AP Fritts, Jenica Blechschmidt",1-10,1,Seed,2021-11-26,150000,USD,150000,Seed,150000,USD,150000,Seed,150000,USD,150000,150000,USD,150000,,,,,,,,,,Private,,,,,,,,,,,,,,86.92%,17,1,740,,0,1,,Scientific and electric apparatus and instruments,,,
Graphy by Unacademy,https://www.crunchbase.com/organization/graphy-by-unacademy,2020-04-03,day,Software,"San Francisco, California, United States","Graphy is an all-new platform for creators to grow their audience, monetize their skills, and host live sessions and cohort-based courses.","126,556",,Active,,,,,For Profit,https://graphy.com,https://twitter.com/graphyapp,https://www.linkedin.com/company/graphyapp,"Graphy is an all-new platform for creators to grow their audience, monetize their skills, and host live cohort-based courses. Our tools help creators launch their very own online school in under 60 seconds. Graphy has over 200+ active creators including the likes of Vishwanathan Anand, Abhi & Niyu, and Vidit Gujrathi.",https://facebook.com/graphyapp,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Software,4,"Brent Gardner, Shobhit Bakliwal, Sumit Jain, Sushil Kumar",101-250,,,,,,,,,,,,,,,,,,,,,3,Made Acquisitions,,,,,Private,,,,,,,,,,,,2023-10-26,,-34.36%,90,,,18,,,,,,,
Cognition IP,https://www.crunchbase.com/organization/cognition-ip,2018-01-01,year,"Advice, Consulting, Information Services, Intellectual Property, Legal, Professional Services","Palo Alto, California, United States",Intellectual Property Law Firm,"126,560",Less than $1M,Active,,,,,For Profit,https://www.cognitionip.com,,https://www.linkedin.com/company/cognitionip,"Cognition IP is a San Francisco-based intellectual property law firm with partners who have represented some of the most recognizable companies in the world in many aspects of intellectual property counseling, including Apple, Hewlett Packard, Salesforce, Purdue, AstraZeneca, and Texas Instruments.  Cognition IP supports early stage startups to Fortune 500 enterprises with on-demand, flat-fee IP counsel and the results expected from a top-tier firm. Services incl. intellectual property management, patent prosecution, trademark prosecution, patent portfolio management, patent portfolio strategy, outside counsel, external counsel, PCT & international patent filing, alternative service legal provider, patent asset planning, patent landscape search and analysis Technologies incl. Artificial Intelligence - AI, Machine Learning - ML, Advanced Software, Internet of Things - IoT, Consumer Electronics, Content Delivery Networks - CDN, Healthcare, Fintech, Blockchain & Cryptography, Risk & Cyber Security, Medical Device, Computer Vision, Robotics. Autonomous Vehicles - AVs, Unmanned Aerial Vehicles - UAVs, Augmented Reality - AR, Virtual Reality - VR, and Mixed Reality - MR, Microchip Design, Aerospace Aviation & Defense",,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Information Technology, Media and Entertainment, Other, Professional Services",2,"Andrew Tjang, Bryant Lee",11-50,3,Seed,2019-07-31,2800000,USD,2800000,Seed,2800000,USD,2800000,Seed,2800000,USD,2800000,2800000,USD,2800000,"Y Combinator, Khosla Ventures, Basis Set Ventures, Hike Ventures, FundersClub",1,9,,,,,,,Private,,,,,,,,,,,,,1,,6,,,49,,,,,271354,USD,271354
SXD,https://www.crunchbase.com/organization/sxd-1c3a,2022-01-01,year,"Fashion, Recycling, Software, Waste Management","Allston, Massachusetts, United States",SXD is a fashion company that turn fashion brands' leftover/wasted textiles into beautiful and efficient zero waste clothing.,"126,563",Less than $1M,Active,,,,,For Profit,https://www.shellyxu.design,https://twitter.com/shellyxudesign,https://www.linkedin.com/company/shelly-xu-design,"SXD is a fashion company that turns fashion brands' leftover/wasted textiles into beautiful and efficient zero waste clothing. The company is about maximizing beauty using minimalism. It creates artful, versatile, and functional pieces that produce no waste and reduce the waste left by the fashion industry. It is building a design-tech software solution that turns leftover/wasted textiles into beautiful zero waste clothing at about 55% lower cost.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Clothing and Apparel, Design, Software, Sustainability",,,1-10,1,,2023-06-08,20000,USD,20000,Grant,,,,,,,,20000,USD,20000,H&M Foundation - Global Change Award,1,1,,,,,,,Private,,,,,,,,,,,,,,,4,2,,,,,,,,,
Nine Zeros Entertainment,https://www.crunchbase.com/organization/nine-zeros-entertainment,2018-01-01,year,Digital Entertainment,"Los Angeles, California, United States",Nine Zeros Entertainment offers technological solutions that disrupts the current state of the entertainment.,"126,583",,Active,,,,,For Profit,http://www.nine-zeros.com,,https://www.linkedin.com/company/nine-zeros-entertainment/,Nine Zeros Entertainment believes that the future of digital engagement is interactive content; that is a combination of top-quality short content and delightful interactions. Nine Zeros Entertainment was founded by a diverse group of passionate individuals who aim to offer technological solutions that disrupt the current state of entertainment and provides more opportunities for everyone while reinventing the people interact with the digital media.,https://www.facebook.com/9zerosentertainment/,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Media and Entertainment,2,"Daniel Martin Rogg, Derin Sonmez",11-50,1,Seed,2019-04-01,150000,EUR,168075,Seed,150000,EUR,168075,Seed,150000,EUR,168076,150000,EUR,168076,,,,,,,,,,Private,,,,,,,,,,,,,,,18,,,,,,,,,,
Inner Cosmos,https://www.crunchbase.com/organization/inner-cosmos,2019-01-01,year,"Medical Device, Neuroscience, Software","Portola Valley, California, United States",Inner Cosmos is the neurotechnology company that creates Brain Computer Interface (BCI) - NeuroMedicine.,"126,584",$1M to $10M,Active,,,,,For Profit,https://innercosmos.io,,https://www.linkedin.com/company/inner-cosmos,Inner Cosmos is the neurotechnology company that creates Brain-Computer Interface (BCI) - NeuroMedicine for rebalancing brain networks using imperceptible microstimulation.,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering, Software",6,"Daniel Moran, Ed Boyden, Eric Leuthardt, Eric Leuthart, Meron Gribetz, Theodore Kucklick",11-50,2,Seed,2022-03-30,10000000,USD,10000000,Seed,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,"KittyHawk Ventures, Brainstorm Ventures, lool ventures, Starlight Ventures, Loup Ventures",1,6,,,,,,,Private,,,,,,,,,,,,,,4.15%,2,,,,,,,,,,
Rep AI,https://www.crunchbase.com/organization/voicefront,2020-01-01,day,"Artificial Intelligence (AI), E-Commerce, Machine Learning, Marketing, Sales, Software","Middletown, Delaware, United States",AI Concierge for eCommerce,"126,612",$1M to $10M,Active,,,,,For Profit,https://www.hellorep.ai,,https://www.linkedin.com/company/repteam,"Rep is the world’s first-ever AI concierge for e-commerce websites, enabling Conversational Shopping for eCommerce on websites. Rep uses two types of AI. One tracks customer behavior and steps in when they're losing interest, thereby increasing conversions. The generative AI powered by ChatGPT helps shoppers find products, make recommendations, and even helps with post-purchase tracking.",https://www.facebook.com/Repaiteam,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software",2,"Shauli Mizrahi, Yoav Oz",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3.45%,12,,,,,,,,,,
RESCUNOMICS,https://www.crunchbase.com/organization/rescunomics,2018-08-03,day,"Apps, Emerging Markets, Public Safety, Software, Wireless","Houston, Texas, United States",Provides Innovative Solutions to Global Safety Issues..,"126,620",Less than $1M,Active,,,,,For Profit,https://www.rescunomics.com,https://www.twitter.com/rescunomics,https://www.linkedin.com/company/68241240/admin/,Rescunomics is a dedicated team of professionals committed to providing innovative solutions to Global safety pain points.,,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Apps, Government and Military, Hardware, Mobile, Other, Software",2,"Cyril Ajayi, EMMANUEL JOEL",1-10,1,Seed,2022-02-10,350000,USD,350000,Pre-Seed,350000,USD,350000,Pre-Seed,350000,USD,350000,350000,USD,350000,"Softeq Development, Family Friends",1,2,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,1,,Scientific and electric apparatus and instruments,,,
CASSIE,https://www.crunchbase.com/organization/cassie-5ea0,2022-01-01,year,Internet of Things,"Virginia Beach, Virginia, United States",CASSIE is a hardware platform and IoT operating system for air quality monitoring and sanitization.,"126,624",,Active,,,,,For Profit,https://www.aircassie.com,,,"CASSIE is an IoT (Internet of Things) operating system and piece of equipment used to monitor and purify the air. CASSIE employs cutting-edge patented disinfection technology that uses less energy, saving customers money.",,"East Coast, Southern US",,,,,,,,,,,,,,,,,Internet Services,,,,2,Seed,2023-09-20,150000,USD,150000,Pre-Seed,150000,USD,150000,Pre-Seed,150000,USD,150000,150000,USD,150000,Techstars,1,1,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
