Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Arcadia Care,https://www.crunchbase.com/organization/arcadia-care,2020-01-01,year,"Elder Care, Health Care, Nursing and Residential Care, Rehabilitation, Therapeutics","Danville, Illinois, United States","Arcadia Care provides nursing, physical therapy, and wound care services.","546,979",,Active,,,,,For Profit,https://arcadialtc.com,,https://www.linkedin.com/company/arcadiacare,"Arcadia Care provides nursing, occupational therapy, physical therapy, speech therapy, wound care, iv therapy, psychiatry, hospice, respite, short-term rehab, long-term care, and independent living services.",https://www.facebook.com/arcadialtc,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Health Care,,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Locohype,https://www.crunchbase.com/organization/locohype,2023-02-20,day,"Product Design, UX Design","New York, New York, United States",Discovery. Design. Validate. Our platform empowers startups to focus on user experience and design from the start.,"547,068",,Active,,,,,For Profit,http://www.locohype.com,,,"Locohype is a design-driven solution for startups looking to create a visually stunning high-fidelity MVP prototype in a cost-effective and timely manner. With up to 10 screens, wireframes, user flows, and multiple iterations based on feedback, we help bring app ideas to life within 4-6 weeks. Our platform empowers startups to focus on user experience and design from the start, resulting in a better product-market fit and ultimately, more successful businesses.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,Design,3,"Albert Yuen, Brett Nyquist, Timon Chiang",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,9,,,,,,,
CFAH,https://www.crunchbase.com/organization/cfah,2019-01-01,day,"Health Care, Medical","Whittier, California, United States","CFAH is your go-to resource for accessible, trustworthy, and up-to-date CBD and hemp information.","547,118",,Active,,,,,For Profit,https://cfah.org/,,https://www.linkedin.com/company/center-for-advancing-health,"We believe that medicine should serve people — all people. Therefore, while our content is firmly rooted in facts, science, and the latest research, we always strive to make it simple and easy to read. We take complex medical information and then reword it in a way that anyone can understand.",https://www.facebook.com/cfahorg,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,1,Nina Julia,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-19.59%,17,,,10,,,,,,,
Ipsum Diagnostics,https://www.crunchbase.com/organization/ipsum-diagnostics,2020-01-01,year,"Health Care, Hospital","Atlanta, Georgia, United States",Ipsum Diagnostics specializes in molecular and anatomical pathology.,"547,143",$1M to $10M,Active,,,,,For Profit,https://ipsumdiagnostics.com/,https://www.twitter.com/https://twitter.com/Ipsumdiagnostic,https://www.linkedin.com/company/ipsum-diagnostics-llc/,,https://www.facebook.com/IpsumDiagnostics/,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,1,1,Computing; Calculating,"Pharmaceutical, veterinary and sanitary products",53310,USD,53310
Learnify Technologies,https://www.crunchbase.com/organization/learnify-technologies,2021-01-01,year,"E-Learning, Education, Higher Education","Albany, New York, United States","Learnify Technologies Pvt. Ltd. offers e-learning solutions, combining pedagogy and innovation.","547,172",$1M to $10M,Active,,,,,For Profit,https://www.learnfy.co,,https://www.linkedin.com/company/learnify-technologies-pvt-ltd,"Learnify Technologies Pvt. Ltd. is an educational technology company that combines pedagogy and innovation to create effective solutions. The company operates in the e-learning sector, providing educational resources and tools to facilitate learning. Learnify also includes a business area known as Learnify EdTech, which focuses on the development of educational technology solutions. The company offers a range of services, including app development, and operates a website and an online platform where users can access their services and resources.",,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Education, Software",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,18,,,,,,,,,,
Videoup,https://www.crunchbase.com/organization/videoup,2020-02-10,day,"Information Technology, Software, Video","Atlanta, Georgia, United States",Personalized Video Messaging for Your Customers,"547,200",$1M to $10M,Active,,,,,For Profit,https://videoup.co,https://twitter.com/getvideoup,https://www.linkedin.com/company/getvideoup,"Videoup is a personalized video messaging for customers and any businesses. It allows sending personal videos to interact with and thank customers via text and email instantly. Videoup is based in Atlanta, Georgia, United States.",https://www.facebook.com/getvideoup,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Media and Entertainment, Software, Video",1,Shaun Pierre,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Global Tech Council,https://www.crunchbase.com/organization/global-tech-council,2018-06-06,day,"Career Planning, Higher Education, Information Technology","Menlo Park, California, United States","Global Tech Council is a platform bringing techies from all around the globe to share their knowledge, expertise and vision of technologies.","547,201",,Active,,,,,For Profit,https://www.globaltechcouncil.org/,https://twitter.com/GTechCouncil?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.linkedin.com/company/globaltechcouncil/,"Global Tech Council is a platform bringing techies from all around the globe to share their knowledge, passion, expertise and vision on various in-demand technologies, thereby imparting valuable credentials to individuals seeking career growth acceleration.",https://www.facebook.com/globaltechcouncil/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Education, Information Technology, Professional Services",1,Toshendra Sharma,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,-18.37%,14,3,,,,,,,,,
IDEA Law Group,https://www.crunchbase.com/organization/idea-law-group,2021-01-01,year,"Compliance, Consulting, Legal","Las Vegas, Nevada, United States","IDEA Law Group is a law firm that specializes in foreclosure, post foreclosure, bankruptcy, litigation, creditors rights, and compliance.","547,251",,Active,,,,,For Profit,https://idealawgroupllc.com,,https://www.linkedin.com/company/idea-law-group-llc/,,,Western US,,,,,,,,,,,,,,,,,Professional Services,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,28,,,,,,,,,,
Resourcing HQ,https://www.crunchbase.com/organization/resourcing-hq,2020-01-01,year,"Consulting, Information Technology, Recruiting, Staffing Agency","St. Petersburg, Florida, United States",RHQ is a talent management company that develops recruiting technologies for placing top talent with healthcare and technology clients.,"547,269",$1M to $10M,Active,,,,,For Profit,https://resourcinghq.com,https://twitter.com/ResourcingHq,https://www.linkedin.com/company/resourcinghq,,https://www.facebook.com/Resourcing-HQ-112644433739597/?ref=page_internal,"Tampa Bay Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Information Technology, Professional Services",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-29.23%,33,,,,,,,,,,
Lexer,https://www.crunchbase.com/organization/lexer-d5d1,2022-01-01,year,"Hardware, Information Technology, Internet","San Francisco, California, United States",Lexer is a tool for creating production-ready machine learning models.,"547,273",,Active,,,,,For Profit,https://lexer.ai/,https://twitter.com/getlexer,https://www.linkedin.com/company/lexerai,"Lexer is a tool for creating production-ready machine learning models. Founded in 2022 and is based in San Francisco, California.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services",,,1-10,1,,2022-08-22,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,USD,,,USD,,Y Combinator,,1,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
