Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Houston Fertility Center,https://www.crunchbase.com/organization/houston-fertility-center,2018-01-01,year,"Fertility, Health Care, Health Diagnostics, Medical, Wellness","Houston, Texas, United States","Houston Fertility Center provides female infertility, male infertility, and family building services.","1,444,210",Less than $1M,Active,,,,,For Profit,https://www.infertilityivfhouston.com,,https://www.linkedin.com/company/houston-fertility-center/,"Houston Fertility Center offers infertility treatment in a private, compassionate, and professional environment. In addition to fertility-enhancing medications, they provide sperm, egg, and embryo cryopreservation for a range of patients who are building their families or balancing theirs.",https://www.facebook.com/HoustonFertilityCenter,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,29,,,,,,,,,,
Laurels at Jacaranda,https://www.crunchbase.com/organization/laurels-at-jacaranda,2019-01-01,year,"Consulting, Leasing, Real Estate, Residential","Plantation, Florida, United States",Laurels at Jacaranda provides real estate services.,"1,444,134",$1M to $10M,Active,,,,,For Profit,https://www.laurelsatjacarandaplantationfl.com,,https://www.linkedin.com/company/the-laurels-at-jacaranda,"Laurels at Jacaranda in compliance with the usage requirements for each apartment the community provides parking places for each of its residents. Users may park the motorcycle in the places reserved for cars if they own one. The plantation florida apartments for rent are close to a wide range of creative and cultural events that let renters take advantage of everything the city has to offer. The residents have access to locations like the central park plantation, flamingo gardens, and the museum of discovery and science which allow them to learn more and discover all that the community has to offer. Living in a day at the beach offers all the fun and thrills within a short drive. Near the plantation luxury apartments.",https://www.facebook.com/TheLaurelsatJacaranda,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,22,,,,,,,,,,
Ironvest Partners,https://www.crunchbase.com/organization/ironvest-partners,2018-01-01,year,"Commercial, Property Management, Real Estate","Birmingham, Alabama, United States","Ironvest Partners provides real estate, brokerage, property management, consulting and commercial services.","1,444,101",Less than $1M,Active,,,,,For Profit,https://www.ironvestpartners.com/,,https://www.linkedin.com/company/ironvest-partners/,,https://www.facebook.com/ironvestpartners/,Southern US,,,,,,,,,,,,,,,,,"Other, Real Estate",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,26,,,,,,,,,,
Startup AI,https://www.crunchbase.com/organization/startup-ai,2023-01-01,year,Artificial Intelligence (AI),"Tampa, Florida, United States",An Artificial Intelligence (AI) Company.,"1,444,093",,Active,,,,,For Profit,https://www.startupai.ai,https://twitter.com/startupainow?s=20,,"Startup AI offers a seamless and integrated solution across multiple industries, providing personalized and optimized experiences for businesses and consumers alike.",,"Tampa Bay Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,8,,,,,,,,,,
Lucid Wealth Planning,https://www.crunchbase.com/organization/lucid-wealth-planning,2019-01-01,year,"Advice, Financial Services, Tax Preparation","Wake Forest, North Carolina, United States",Lucid Wealth Planning LLC specializes in financial planning and investment management with a focus on tax and risk management.,"1,444,079",,Active,,,,,For Profit,https://lucidwealthplanning.com,https://twitter.com/lucidwealthllc,https://www.linkedin.com/company/lucid-wealth-planning-llc/,,https://www.facebook.com/lucidwealthplanning/,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Professional Resume Writers,https://www.crunchbase.com/organization/professional-resume-writers,2018-01-01,year,Internet,"Ann Arbor, Michigan, United States","Professional resume writing service that lets clients select the writer they want to work with for a clean, modern resume.","1,444,076",,Active,,,,,For Profit,https://professionalresumewriters.com,,https://www.linkedin.com/company/professional-resume-writers-prw/,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Internet Services,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,23,,,,,,,,,,
Dynamic Sports Group,https://www.crunchbase.com/organization/dynamic-sports-group,2019-01-01,year,"Baseball, Sports, Training","Las Vegas, Nevada, United States",Dynamic Sports Group is an athletic representation firm that provides the financial success of clients in football and baseball.,"1,444,062",$1M to $10M,Active,,,,,For Profit,http://dynamicsportsgrp.com,https://twitter.com/DynamicSportGrp,https://www.linkedin.com/company/dynamic-sports-group,"Dynamic Sports is a sports agency that provides draft preparation and performance training services. They offer marketing, personal management, nutrition, post-career, lifestyle, and philanthropy services.",https://www.facebook.com/DynamicSportsGrp,Western US,,,,,,,,,,,,,,,,,"Education, Sports",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
We Want You,https://www.crunchbase.com/organization/we-wany-you,2018-01-01,year,"Human Resources, Information Technology, Internet","Washington, District of Columbia, United States",The Easiest Way to Send Offer Letters,"1,443,988",,Active,,,,,For Profit,https://wewantyou.at,https://twitter.com/WeWantYouAt,https://www.linkedin.com/showcase/35439344,The Easiest Way to Send Offer Letters,https://www.facebook.com/wewantyouat,"Washington DC Metro Area, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Information Technology, Internet Services",1,Jeff Witters,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,18,,,,,,,
Essential Realty Partners,https://www.crunchbase.com/organization/essential-realty-partners,2021-01-01,year,"Financial Services, Real Estate, Real Estate Investment","Dallas, Texas, United States",Essential Realty Partners is an investment firm specializing in acquisition and management of middle market rental housing.,"1,443,968",,Active,,,,,For Profit,https://www.erpartners.us,,https://www.linkedin.com/company/essential-realty-partners,"Essential Realty Partners specializes in multifamily and built to rent investments in fragmented middle markets where the best yields reside. Their powerful platform uncovers the untapped opportunities in this vast, but extremely inefficient investment sector.",https://www.facebook.com/erpartners.us,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Real Estate",4,"Jalal John Azar, John Matheson, Mark Gardner, Rick Courtney",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Gliztech,https://www.crunchbase.com/organization/gliztech,2020-01-01,year,"Digital Marketing, Email Marketing, Web Development","Miami, Florida, United States","GlizTech offers ecommerce automation, website development, and digital marketing services to businesses and individuals.","1,443,943",,Active,,,,,For Profit,https://gliztech.com,,https://www.linkedin.com/company/gliztech/,"GlizTech offers ecommerce automation, website development, digital marketing, social media marketing, content management, pay-per-click marketing, email marketing, customer service agents, and graphics designs.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Sales and Marketing, Software",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-14.03%,22,,,,,,,,,,
