Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Science Based Brands,https://www.crunchbase.com/organization/science-based-brands,2018-01-01,year,"Fitness, Health Care, Wellness","Powell, Ohio, United States",Science Based Brands is a health care company.,"525,596",,Active,,,,,For Profit,https://sciencebasedbrands.com/,,https://www.linkedin.com/company/science-based-brands/,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Health Care, Sports",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,0,0,,"Pharmaceutical, veterinary and sanitary products",,,
Warm Commerce,https://www.crunchbase.com/organization/warm-commerce,2018-01-01,year,"Computer, E-Commerce, Marketplace","Houston, Texas, United States",Warm Commerce combines supply chain management & a supplier marketplace to enable growing companies to have the best performing supply chain,"525,651",$1M to $10M,Active,,,,,For Profit,https://www.warmcommerce.com/,https://www.twitter.com/WarmCommerce,https://www.linkedin.com/company/warmcommerce/,,https://www.facebook.com/WarmCommerce,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
Civitas,https://www.crunchbase.com/organization/civitas-technologies-corp,2019-01-16,day,"Information Technology, Internet, Software","Sacramento, California, United States",Civitas provides web-based solutions for developers and consumers.,"525,653",,Active,,,,,For Profit,https://civitasadvisors.com/,,https://www.linkedin.com/company/civitas_2,,,"West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",1,Tori Sumpter,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,34008,USD,34008
Doorlight,https://www.crunchbase.com/organization/doorlight,2023-07-01,month,"PropTech, Real Estate, Software","Santa Clara, California, United States",Real Estate Tech Solution,"525,689",,Active,,,,,For Profit,https://wwww.Doorlight.com,https://twitter.com/Doorlightinc,https://www.linkedin.com/company/doorlightinc/,"Doorlight offers a more modern, clear, and cost-effective way to buy, sell, and own a home. We provide personalized compensation packages and services tailored to your needs. That way our clients can get the most money in their pockets while working with us. DRE #02219383",https://www.facebook.com/doorlightinc,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Real Estate, Software",2,"Jay Grewal, Nick Roe",51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Thrillz High Flying Adventure Park,https://www.crunchbase.com/organization/thrillz-high-flying-adventure-park,2018-08-01,month,"Amusement Park and Arcade, Hospitality, Media and Entertainment","Danbury, Connecticut, United States","Thrillz High Flying Adventure Park is an entertainment center featuring axe throwing, laser tag, and roller coaster for kids and adults.","525,756",,Active,,,,,For Profit,https://www.thrillzfranchise.com,,https://www.linkedin.com/company/thrillz-high-flying-adventure-parks,"Thrillz High Flying Adventure Park offers adrenaline-pumping challenge elements where kids and adults can experience the thrill of safely falling from a two-story truss system onto gigantic airbags. They include building a park that brings families and friends together in a healthy, safe, and fun environment.",,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Media and Entertainment, Travel and Tourism",2,"Lisa Cannon, Rob Cannon",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Armbrust American,https://www.crunchbase.com/organization/armbrust-american,2020-01-01,year,,"Austin, Texas, United States","Armbrust American manufactures medical-grade, surgical, and N95 masks.","525,762",,Active,,,,,For Profit,https://www.armbrustusa.com/,,https://www.linkedin.com/company/armbrust-american/,,,Southern US,,,,,,,,,,,,,,,,,,1,Lloyd Armbrust,,1,,2020-06-30,,,,Debt Financing,,,,,,,,,USD,,Bill Boebel,,1,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,40.35%,10,,,,,,,,,,
DeftGPT,https://www.crunchbase.com/organization/deftgpt,2023-10-07,day,"Artificial Intelligence (AI), Generative AI, Internet, Software","Las Vegas, Nevada, United States",DeftGPT is an AI-powered tool that offers a range of features to enhance productivity and creativity.,"525,774",,Active,,,,,For Profit,https://deftgpt.com/,https://twitter.com/DeftGPT,https://www.linkedin.com/showcase/deftgpt/,"DeftGPT is the advanced and upgraded version of ChatGPT, that provides you with instant access to information right on your browser. With a daily limit of 10 inquiries, it's free to use, but if you need unlimited access, you can always upgrade. Additionally, it's available in all countries, so no matter where you are, you can use DeftGPT. With DeftGPT you can: ➤ Simplify Your Content Writing: DeftGPT allows you to ask questions, get instant answers, and have interactive conversations with AI. You will have instant access to GPT-4, gpt-3.5-turbo, Claude from Anthropic, and a variety of other bots.    ➤ Team management: DeftGPT simplifies management and billing by enabling you to invite unlimited members to your organization account. This saves you money while boosting overall productivity. Plus, with our plan, you can unify your billing into one account for added convenience.     ➤ Chat with any document powered by AI: From legal agreements to financial reports, DeftGPT allows you to get insights immediately! You can ask questions, receive summaries, locate information, and much more. Additionally, it is compatible with various formats including PDF, txt, docx, doc, and even eml! ➤Get ChatGPT-like results right next to Google Search:  the perfect tool for accurate and reliable search results alongside Google. Say goodbye to irrelevant data, and get precise answers with our intelligent integration. Optimize your search experience with DeftGPT! ➤Create content anytime on Chrome: Craft exceptional content with ease using Chrome by pressing your customized shortcut. This quick and effortless way allows you to produce distinctive and engaging content or modify the existing text for tasks such as revising social media bios or condensing articles. Also, you can customize the shortcut according to your preference.   ➤Use DeftGPT anywhere: DeftGPT is your go-to tool for seamless integration across a variety of platforms. Use it in popular applications such as Google Docs, email clients, and social media. Plus, with its versatility, DeftGPT works effortlessly with platforms like Gmail, LinkedIn, Twitter, Facebook, and more.   DeftGPT streamlines your online presence, making it effortless to connect with others, generate engaging content, and amplify your reach. Our platform simplifies communication and content creation, saving you valuable time and effort. Boost your productivity and efficiency by using DeftGPT today!",https://www.facebook.com/DeftGPT,Western US,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-19.27%,2,,,,,,,,,,
Skylark Private Equity Partners,https://www.crunchbase.com/organization/skylark-private-equity-partners,2020-01-01,year,"Finance, Financial Services, Impact Investing","Dallas, Texas, United States",Skylark Private Equity Partners is a private equity firm.,"525,804",,Active,,,,,For Profit,https://www.skylarkpe.com,,https://www.linkedin.com/company/skylarkpe/,Skylark Private Equity Partners is a lower middle-market private equity firm that partners with entrepreneurs to drive growth.,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",1,Amy Porter,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,23,,,,,,,,,,
Marbls,https://www.crunchbase.com/organization/marbls,2019-01-01,year,"Medical Device, Pharmaceutical","Princeton, New Jersey, United States","Marbls partners with pharmaceutical and medical device and diagnostic manufacturers to provide practical, innovative services.","525,879",,Active,,,,,For Profit,https://marblsgroup.com/,,https://www.linkedin.com/company/marbls/,"Marbls partners with pharmaceutical and medical device and diagnostic manufacturers to provide practical, innovative services that address complex pricing, contracting, and commercial excellence needs — driving the path of critical drugs, devices, and diagnostics to market. They invest in the long-term success of their clients by investing in their employees. As a team with world-class experience and client-first philosophy, they create long-term relationships based on success, service, and trust. Their approach is results-driven, hands-on, and flexible to address the unique internal and external dynamics impacting their clients.",,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,Health Care,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,45,1,1,,,,,,,,
Lurror,https://www.crunchbase.com/organization/lurror,2020-01-30,day,"E-Commerce, Information Technology, Mobile Apps, SaaS, Software","Middletown, Delaware, United States","SaaS, E-commerce, Mobile App","525,886",,Active,,,,,Non-profit,https://lurror.com,,https://www.linkedin.com/company/lurror/,"""Lurror"" is a platform that offers a unique way of discovering e-commerce products through short-form videos made specifically for mobile devices. With a mission to showcase the world's e-commerce products, ""Lurror"" allows sellers to become creators and share their products through engaging videos. The platform's focus on short-form videos caters to audiences who value every second of their time, while also creating a seamless shopping experience for buyers. With the ability to purchase products directly from the platform, buyers can easily browse through different products and enjoy powerful analytics and consumer insights that help them make informed decisions. Overall, ""Lurror"" is the premier global destination for e-commerce videos that brings together creators and buyers in a fun, engaging, and interactive way.",https://www.facebook.com/lurror,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Apps, Commerce and Shopping, Information Technology, Mobile, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
