Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
17 Asset Management,https://www.crunchbase.com/organization/17-asset-management,2018-01-01,year,"Asset Management, Finance, Financial Services","Princeton, New Jersey, United States","17 Asset Management manages financial solutions, product design and distribution services to investors, corporate clients & asset managers.","332,958",Less than $1M,Active,,,,,For Profit,https://www.17assetmanagement.com,https://twitter.com/17assetmgmt,https://www.linkedin.com/company/17-asset-management,,https://www.facebook.com/17assetmgmt,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,Financial Services,1,John Morris,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-62.35%,17,,,,,,,,,,
Trust Your Supplier,https://www.crunchbase.com/organization/trust-your-supplier,2018-01-01,year,Information Services,"Morrisville, North Carolina, United States",Trust Your Supplier is supplier management solution.,"332,976",,Active,,,,,For Profit,https://trustyoursupplier.com,https://twitter.com/TYSBlockchain,https://www.linkedin.com/company/trust-your-supplier,"Trust Your Supplier is transforming supplier relationships through advanced insights, accelerated onboarding, and trusted exchange of information.",,"Research Triangle, East Coast, Southern US",,,,,,,,,,,,,,,,,Information Technology,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,11.83%,27,,,,,,,,,,
HULKMAN,https://www.crunchbase.com/organization/hulkman,2019-01-01,year,"Automotive, Electronics, Energy","Santa Clara, California, United States",HULKMAN provides automotive and energy products and services.,"333,048",,Active,,,,,For Profit,https://www.hulkman.com,https://twitter.com/HULKMAN_US,https://www.linkedin.com/company/hulkman,,https://www.facebook.com/HULKMAN.Official,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Consumer Electronics, Energy, Hardware, Transportation",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,530.74%,88,,,,0,2,,Machines and machine tools,,,
Stagebase,https://www.crunchbase.com/organization/stagebase,2020-01-01,year,"Computer, SaaS, Software","Lehi, Utah, United States","Stagebase provides a simple-to-use yet robust tool for customer success, implementation, and customer onboarding.","333,049",,Active,,,,,For Profit,https://stagebase.com/,,https://www.linkedin.com/company/stagebase,"Stagebase is an intuitive, purpose-built customer success platform. We help customer success managers win at every stage, from onboarding and adoption to engagement and renewals. Unlike heavy analytics platforms that report past results and create a reactive mindset, Stagebase takes a proactive approach. By automating customer communication, providing real-time customer insights/analytics, and standardizing execution, we give CS leaders and their teams the ability to design, refine and consistently deliver the right experiences for the right customer outcomes at scale. Put your customers on the path to success from the start instead of trying to recover with discounts and promises. Stagebase: Win at every stage of Customer Success",https://www.facebook.com/Affinity-Canvas-105750507428284,Western US,,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Software",3,"Greg Lloyd, Matthew Lloyd, Nick Oliver",11-50,1,Seed,2020-10-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,RevRoad,1,1,,,,,,,Private,,,,,,,,,,,,,,-9.71%,14,,,9,0,1,,Scientific and technological services,,,
Forgotten Skincare,https://www.crunchbase.com/organization/forgotten-skincare,2020-01-01,year,"Beauty, E-Commerce, Personal Health","Philadelphia, Pennsylvania, United States","Forgotten Skincare creates and sells beauty, cosmetic, and personal care products.","333,052",,Active,,,,,For Profit,https://forgottenskincare.com,,https://www.linkedin.com/company/forgottenskincare/,"Forgotten Skincare offers products for personal care, cosmetics, and beauty. The strip down and raise up the bundle, underarm brightening deodorant cream, digital gift card, and other items are among the products they sell. They conduct online product sales.",https://www.facebook.com/forgottenskincare/,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-22.79%,60,,,,0,1,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,
FirstEnergy Solutions,https://www.crunchbase.com/organization/firstenergy-solutions,2020-01-01,day,"Energy, Information Technology, Telecommunications","Akron, Ohio, United States",FirstEnergy Solutions is a utilities company that offers electricity supply and services.,"333,071",$10B+,Active,,,,,For Profit,http://fes.com,,https://www.linkedin.com/company/firstenergy-solutions,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Energy, Hardware, Information Technology",,,10001+,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,9,,,8,0,1,,"Transport, packaging and storing",,,
SCCG Venture Fund,https://www.crunchbase.com/organization/sccg-venture-fund,2022-01-01,year,,"Las Vegas, Nevada, United States",The SCCG Venture Fund is an alternative investment fund that focuses on increasing value and distributing profit through investing.,"333,107",,Active,,,,,For Profit,https://www.sccgventurefund.com/,,https://www.linkedin.com/company/sccg-venture-fund,,,Western US,,Venture Capital,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Cluey,https://www.crunchbase.com/organization/cluey-3a1b,2020-01-01,year,"Consumer, Social, Social Impact","New Orleans, Louisiana, United States","Cluey exists for the consumers to become more informed and conscious of their impacts and influence on people, the planet, and politics.","333,118",,Active,,,,,For Profit,https://www.clueyconsumer.com/,https://twitter.com/clueyconsumer,https://www.linkedin.com/company/cluey-consumer/,"Cluey exists for the consumers to become more informed and conscious of their impacts and influence on people, the planet, and politics. It aims to solve the modern-day dilemma for impact-conscious consumers who want to align their purchases with their values and enable those consumers, through the collective power of the free market, to change how corporations impact people, the planet, and politics. The company was founded in 2020 and is based in New Orleans, Louisiana.",https://www.facebook.com/ClueyConsumer,Southern US,,,,,,,,,,,,,,,,,"Community and Lifestyle, Other, Social Impact",,,1-10,1,Seed,2023-06-20,,,,Seed,,,,Seed,,USD,,,USD,,XRC Ventures,1,1,,,,,,,Private,,,,,,,,,,,,,,,7,1,,,,,,,,,
Ubuntu Tribe,https://www.crunchbase.com/organization/ubuntu-tribe,2018-01-01,year,"Financial Services, FinTech","Dover, Delaware, United States",Ubuntu Tribe is an ecosystem of digital investment and business management tools.,"333,151",,Active,,,,,For Profit,https://utribe.one,,https://www.linkedin.com/company/utribeone/about/,"Ubuntu Tribe is an ecosystem of digital investment and business management tools. Our goal is to help people reclaim control over their wealth and boost financial inclusion, contributing to the wellbeing of all.",,"East Coast, Southern US",,,,,,,,,,,,,,,,,Financial Services,1,Jorge Sebastiao,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-88.47%,20,,,,,,,,,,
Egret Therapeutics,https://www.crunchbase.com/organization/egret-therapeutics,2019-01-01,year,"Biotechnology, Health Care, Therapeutics","New York, New York, United States",Egret Therapeutics is a clinical-stage biotherapeutics company.,"333,188",,Active,,,,,For Profit,https://egrettherapeutics.com/,,https://www.linkedin.com/company/egret-therapeutics/,Egret Therapeutics is a clinical-stage biotherapeutics company focused on the treatment of neurological diseases.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Chris Jackson, Michael Lim",1-10,1,Seed,2022-02-15,,,,Seed,,,,Seed,,USD,,,USD,,"FAScinate Therapeutics, Turret Capital Management",1,2,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
