Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Miadvg,https://www.crunchbase.com/organization/miadvg,2019-01-01,year,"Information Services, Information Technology, Product Design, Software, Web Development","Irvine, California, United States","Miadvg provides product design, UX design, branding, software development, web development, mobile development, machine learning, etc.","640,337",,Active,,,,,For Profit,https://miadvg.com,,https://www.linkedin.com/company/miadvg-llc,,https://www.facebook.com/miadvg,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Design, Information Technology, Software",1,Sam Abdullah,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,29,,,,,,,,322427,USD,322427
Composure,https://www.crunchbase.com/organization/composure-2804,2018-01-08,day,"Health Care, Music","New York, New York, United States",Well-being platform for senior living communities to improve quality of life and care for residents and caregivers through music and sound.,"640,388",,Active,,,,,For Profit,https://www.composure.care,https://twitter.com/ComposureInc,https://www.linkedin.com/company/composure-inc,"Composure is a well-being platform for senior living communities to improve quality of life and care for residents through the purposeful use of music and sound. Our custom API delivers dynamically-created blends of instrumental music and nature sounds to give aging adults more agency over their mood and mental health, while also keeping caregivers informed of their well-being.",https://www.facebook.com/composureinc,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Health Care, Media and Entertainment, Music and Audio",2,"Jeff McSpadden, Roland Dubois",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
BizBat Music App,https://www.crunchbase.com/organization/sonnar-app,2019-06-01,day,"Apps, Concerts, Digital Entertainment, Events, Music, Music Venues, Video","Austin, Texas, United States",A professional music network,"640,454",,Active,,,,,For Profit,http://www.bizbatmusic.com,,,"BizBat is a music network that creates opportunities for your music career. BIZBAT FEATURES: ·CONNECT with music industry professionals. ·DISCOVER & SHARE your music videos with fans, musicians, venues and music agents (managers, bookers, media) from our digital community. ·BOOK musicians with quick and safe in-app payments. ·CREATE & APPLY to gig offers and all kinds of music events. Finding job offers for musicians is fun and easy. ·FIND music live streams, shows, and master classes related to the industry. Get access to tickets and manage your own concerts. From international music festivals to private events, The BizBat App offers everything you need to take your musical career to the next level.",http://www.facebook.com/bizbatmusic,Southern US,,,,,,,,,,,,,,,,,"Apps, Events, Media and Entertainment, Music and Audio, Software, Video",3,"Alan Duclaud, Jose Antonio Torres, Raúl Márquez",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,685.86%,12,1,"2,469",,,,,,,,
Empire Ecommerce,https://www.crunchbase.com/organization/empire-ecommerce,2018-01-01,year,"E-Commerce, E-Commerce Platforms, Industrial Automation, Machine Learning, Sales, Service Industry, Software","West Hollywood, California, United States",Empire Ecommerce is a automation company.,"640,495",,Closed,,,2022-11-01,month,For Profit,https://empireecommerce.com/,,https://www.linkedin.com/company/empireecommerce,"Empire Ecommerce they provide sales through AI machine learning, and automated e-commerce stores.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Manufacturing, Other, Sales and Marketing, Science and Engineering, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
Grand Studio,https://www.crunchbase.com/organization/grand-studio,2018-01-01,year,"Advertising, Consulting","Chicago, Illinois, United States",Grand Studio is a digital product strategy and design consultancy.,"640,500",$1M to $10M,Active,,,,,For Profit,http://grandstudio.com/,https://twitter.com/grandstudiodsgn,https://www.linkedin.com/company/grandstudio/,,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Advertising, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1.52%,29,,,,,,,,,,
Ponder Foods,https://www.crunchbase.com/organization/ponder-foods,2019-01-01,year,"Food and Beverage, Food Processing, Manufacturing","Dallas, Texas, United States","Ponder Foods is a clean-label food company that manufactures soups, sauces, dips, and dressings.","640,512",$10M to $50M,Active,,,,,For Profit,https://ponder-foods.com,,https://www.linkedin.com/company/ponder-foods/,"Ponder Foods is a clean-label food company. The company creates, crafts, and curates category-native brands and products. They produce various food products such as soups, sauces, dips, and dressings. Their products are crafted in their SQF manufacturing facility.",,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Food and Beverage, Manufacturing",1,Jonathon Thorn,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2.09%,6,,,,0,9,,Basic staples,,,
Argo,https://www.crunchbase.com/organization/argo-046e,2021-09-01,month,"Artificial Intelligence (AI), Machine Learning, Social Network","Green Bay, Wisconsin, United States",Social media platform that combines artificial intelligence and machine learning to propel the digital user experience to new heights.,"640,529",,Active,,,,,For Profit,https://yourargo.com,https://twitter.com/yourargo,,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,133421,USD,133421
ElementUS Minerals,https://www.crunchbase.com/organization/elementus-minerals,2019-01-01,year,"Industrial, Mineral, Precious Metals","Fort Lauderdale, Florida, United States",ElementUS Minerals transforms waste residue into carbon footprint materials.,"640,532",,Active,,,,,For Profit,https://elementusminerals.com,,https://www.linkedin.com/company/elementusminerals/,"ElementUS Minerals is a company that focuses on the extraction of rare earth elements and minerals. The company's unique process involves transforming waste residue into carbon footprint materials, thereby offering an environmentally friendly solution. ElementUS Minerals is also known for its innovative flowsheets for mineral and rare earth extraction. The company's operations are primarily centered around a site with a 35 million dry-ton reserve of mineral-rich residual bauxite. The project is carbon-neutral and has resulted in the creation of new jobs.",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Manufacturing, Natural Resources",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,61260,USD,61260
Betzest,https://www.crunchbase.com/organization/betzest,2018-01-01,year,"Casino, Fantasy Sports, Gambling, Mobile Apps","Malta, Illinois, United States","Betzest is a mobile application that offers sports betting, live betting, virtual sports, e-sports and casino tournaments.","640,550",,Active,,,,,For Profit,https://www.betzest.com/en,https://twitter.com/betzestofficial?lang=en,https://www.linkedin.com/company/betzest-official/,,https://www.facebook.com/betzestapp/?fref=tag,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Apps, Gaming, Mobile, Software, Sports, Travel and Tourism",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,40,,,,,,,,,,
Farechild,https://www.crunchbase.com/organization/farechild-events,2019-03-09,day,"Event Management, Event Promotion, Events, Marketing, Ticketing","Seattle, Washington, United States",Farechild is an all-inclusive event production and marketing platform for the emerging cannabis industry and beyond.,"640,607",,Active,,,,,For Profit,https://www.farechild.com/,,https://www.linkedin.com/company/farechild/,"Farechild is an all-inclusive event production and marketing platform for the emerging cannabis industry and beyond. It prides itself on the adoption of modern technology coupled with old-school customer service resulting in a guest and client experience that always exceeds expectations. It was founded in 2019 and is headquartered in Seattle, Washington.",https://www.facebook.com/thefarechild,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Events, Media and Entertainment, Sales and Marketing",2,"David Tran, James Zachodni",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-45.92%,49,,,,,,,,,,
