Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Catan Pisco,https://www.crunchbase.com/organization/catan-pisco,2018-01-01,year,"Craft Beer, Food and Beverage, Wine And Spirits","Chicago, Illinois, United States","Catan Pisco is a beverage company that offers beer, wine and spirits, and cocktails.","933,648",,Active,,,,,For Profit,https://catanpisco.com,,https://www.linkedin.com/company/catan-pisco,"Catan Pisco is a beverage company that offers beer, wine and spirits, and cocktails. The company was founded in 2018 and is based in Chicago, Illinois.",https://www.facebook.com/CatanPisco1,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Food and Beverage,1,Catalina Gaete-Bentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,0,1,,Alcoholic beverages,,,
Prose,https://www.crunchbase.com/organization/prose-7cfc,2020-01-01,year,"Apps, Education, Social Media, Software","San Francisco, California, United States",Saas,"933,859",,Active,,,,,For Profit,https://prose.pub,https://twitter.com/prosepub,https://www.linkedin.com/company/proseinc,,https://www.facebook.com/prosepub,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Education, Internet Services, Media and Entertainment, Software",1,J. Terrell Allen,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
OptiGenius AI,https://www.crunchbase.com/organization/optigenius-ai,2023-01-01,year,"Artificial Intelligence (AI), Education, Information Technology, Machine Learning, Training","Middletown, Delaware, United States","OptiGenius AI offers AI talent connection, AI consulting, AI strategy development, AI integration, machine learning, and AI training.","933,860",,Active,,,,,For Profit,https://optigenius.ai/,https://twitter.com/optigeniusai,https://www.linkedin.com/company/optigeniusai,,,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Rooming Rental Technologies LLC.,https://www.crunchbase.com/organization/rooming-rental-technologies,2022-06-05,day,"Building Maintenance, Messaging, Real Estate, Software","Philadelphia, Pennsylvania, United States",Rooming allows tenants to rent like never before.,"933,882",,Active,,,,,For Profit,https://theroomingapp.com/,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Real Estate, Software",1,Michael Bernicker,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Ratable,https://www.crunchbase.com/organization/ratable,2022-05-03,day,"Information Technology, Internet, Software","New York, New York, United States",Next generation local service review App,"933,902",,Active,,,,,For Profit,https://www.ratable.co/,,https://www.linkedin.com/company/ratable/?viewAsMember=true,"For businesses that are suffering from rating manipulation and for consumers that are falling victim to fake reviews.  Ratable is a gamified, user-centric, impartial app that provides both businesses with fair ratings and consumers with authentic information.Unlike the current fraudulent review system that holds businesses hostages and subjects users to fake reviews fraud, we use the blockchain to tamper-proof reviews and have created an incentive mechanism that invites the authentic consumer to moderate, authenticate, and validate the reviews. All while building a bridge of a seamless user experience, connecting the consumer to the right business. saving both users time and money.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",1,Nor Benmelha,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Hootsy,https://www.crunchbase.com/organization/hootsy,2019-01-01,year,"Marketing, SaaS, Sales, Software","Fairport, New York, United States",Hootsy is a software that provides SaaS and live chat services.,"933,930",,Active,,,,,For Profit,https://hootsy.com,https://twitter.com/hootsyhq,,,,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Sales and Marketing, Software",1,Dan Spoor,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2.1%,22,,,18,,,,,,,
MCJ Supply Chain Solutions,https://www.crunchbase.com/organization/mcj-supply-chain-solutions,2018-01-01,year,"Industrial Automation, Industrial Engineering, Rental","Houston, Texas, United States","MCJ Supply Chain Solutions offers automation, rentals, automated guided vehicles, intralogistics, and material handling equipment.","933,947",$1M to $10M,Active,,,,,For Profit,https://mcj.team,,https://www.linkedin.com/company/mcj-supply-chain-solutions,,https://www.facebook.com/mcjautomation,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Pain Stop Clinics,https://www.crunchbase.com/organization/pain-stop-clinics,2018-01-01,year,"Health Care, Medical","Phoenix, Arizona, United States","Pain Stop Clinics is a hospital serving areas in and around Arizona, USA.","933,996",$1M to $10M,Active,,,,,For Profit,http://painstopclinics.com,https://www.twitter.com/painstopclinics,https://www.linkedin.com/company/pain-stop-clinics,"Our responsible Pain Management model is individualized specifically to our patients in order to provide the highest quality of care without the use of surgery and/or lifelong pharmacological intervention. Getting to see one of our top pain professionals, doctors or specialists is easier than ever before! With locations across the valley throughout the Phoenix, AZ metro area and now in Missouri, we are your responsible pain management team. Your Pain STOPS here!  View our pain care clinic locations in Arizona & Missouri today!",https://www.facebook.com/painstopclinics,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,Health Care,,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,48796,USD,48796
Lifetime Vintage,https://www.crunchbase.com/organization/lifetime-vintage,2019-01-01,year,"Food and Beverage, Online Portals, Winery","San Francisco, California, United States","Lifetime Vintage is an online store that provides wine products, corporate events, corporate gifts, and wedding events.","934,067",$1M to $10M,Closed,,,2023-02-02,day,For Profit,https://lifetimevintage.com/,https://mobile.twitter.com/sommslovewine,https://www.linkedin.com/company/lifetimevintage/,,https://www.facebook.com/LifetimeVintage/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Food and Beverage, Internet Services",3,"Daniel Reiff, Dylan Robbins, Jordan Cook Robbins",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,0,1,,Advertising; business,,,
Plumb Search,https://www.crunchbase.com/organization/plumb-search,2020-09-01,day,"Search Engine, Web3","Monterey, California, United States","Plumb is a search engine for the traditional web and for blockchain and web3, along with a BridgeTo3, a web2-to-web3 bridge application","934,103",,Active,,,,,For Profit,https://plumb.one,https://twitter.com/plumbsearch,https://www.linkedin.com/company/plumb-one/,"Plumb is a search engine for the traditional web that enables people to find stuff they can't find on any other search engine, and do it privately and securely. We also have a web3 search engine coming along with BridgeTo3, a web2-to-web3 migration application.",https://www.facebook.com/Plumbsearch,"West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Internet Services",2,"Adam Gordon, Steven Marshall",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,13,,,,,,,,,,
