Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Aqore,https://www.crunchbase.com/organization/aqore,2019-01-01,year,"Information Technology, Recruiting, Software, Staffing Agency","Dallas, Texas, United States",Aqore offers comprehensive cloud-based stafﬁng and recruiting software solution services.,"288,781",$1M to $10M,Active,,,,,For Profit,https://www.aqore.com,https://www.twitter.com/aqoresoftware,https://www.linkedin.com/company/aqoresoftware,,https://www.facebook.com/AqoreNepal,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Administrative Services, Information Technology, Professional Services, Software",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-21.23%,22,1,,26,,,,,,,
Avokadio,https://www.crunchbase.com/organization/avokadio,2021-05-05,day,"Health Care, Software, Wellness","Lewes, Delaware, United States","HaaS, Wellness, Mobile App","288,797",,Active,,,,,For Profit,https://www.avokad.io,https://twitter.com/avokadio,https://www.linkedin.com/company/avokadio,"Avokadio prevents type 2 diabetes and helps the treatment with personalised  AI backed nutrition plans and behavioral change supported by a patented breath analysis device reducing the healthcare costs for individuals, care providers and insurance companies",https://www.facebook.com/avokadio,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Health Care, Software",,,1-10,1,Seed,2023-04-06,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,Sabancı ARF,,1,,,,,,,Private,,,,,,,,,,,,,,,42,,,,,,,,,,
Brainome,https://www.crunchbase.com/organization/brainome,2019-11-01,day,"Analytics, Artificial Intelligence (AI), Enterprise Software, Information Technology, Machine Learning","Berkeley, California, United States",Brainome’s technology enables people to understand more about their data before training and make model decisions based on facts.,"288,825",,Active,,,,,For Profit,http://www.brainome.ai/,,https://www.linkedin.com/company/brainome,"Brainome’s technology enables people to understand more about their data before training and make model decisions based on facts. The company believes that best engineering practices start with measurements. Brainome’s revolutionary one-step model creation process sizes your data and builds a custom fit predictor. Through measurements, we evaluate data quality and quantity, predict training time, and determine the risk of over-fitting. Our solution builds very small models easily deployable on the CPU, making predictions extremely energy efficient and shortening the time to market.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,"Bertrand Irissou, Gerald Friedland",1-10,2,Seed,2020-03-15,,,,Seed,,,,Seed,,USD,,,USD,,TSVC,,1,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
Pzaz®,https://www.crunchbase.com/organization/pzaz-caffeine-mist,2022-06-01,day,"Dietary Supplements, Food and Beverage, Nutrition","New York, New York, United States","Pzaz is a breath spray with caffeine energy: a superior alternative to coffee, soda, energy drinks, mints, gum, and more.","288,829",$1M to $10M,Active,,,,,For Profit,http://pzaz.com,,https://www.linkedin.com/company/pzaz,"Pzaz is a breath spray with caffeine energy: a superior alternative to coffee, soda, energy drinks, mints, gum, and more.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Food and Beverage, Health Care",1,Jonah Reider,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,592.86%,5,,,,0,2,,Beers; non-alcoholic drinks and beverages,,,
Workload,https://www.crunchbase.com/organization/workload-c45c,2019-01-01,day,"Apps, Cloud Computing, Data Integration, Enterprise Software, IaaS, SaaS, Software","Oakland, California, United States",Workload is a cloud software integration platform designed to automate work for enterprises.,"288,857",,Active,,,,,For Profit,https://workload.co,https://twitter.com/workloadco,https://www.linkedin.com/company/workloadco,"Workload.co is a cloud software integration platform designed to automate work for enterprises. After deploying your dedicated and secure server, Workload's automation experts work alongside your team to design, build, and implement custom workflow automation for any software or SaaS related tasks. Stop wasting time with repetitive tasks or learning complex automation software. Let one of our experts build and maintain your workflows instead. Our prices are a tenth of the cost savings you'll receive by automating the work.",https://www.facebook.com/workloadco,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Data and Analytics, Information Technology, Internet Services, Software",1,Bryan Golkhajeh,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-8.86%,,1,,31,,,,,,,
Brazen,https://www.crunchbase.com/organization/brazen,2019-01-01,year,"Health Care, Health Diagnostics, Medical, Personal Health, Wellness, Women's","Austin, Texas, United States",Brazen is a platform for empowering and equipping people with periods.,"288,858",$1M to $10M,Active,,,,,For Profit,https://www.foreverbrazen.com/,https://twitter.com/foreverbrazen,https://www.linkedin.com/company/foreverbrazen/,"Brazen is a platform for empowering and equipping people with periods. Brazen helps women to have a healthy cycle, feeling good about their body, and being brazen about pursuing their dreams. It was founded in 2019 and headquartered in Austin, Texas.",https://www.facebook.com/pg/ForeverBrazen/about/?ref=page_internal,Southern US,,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care",1,Kirsten Hurder-Karchmer,1-10,2,,2020-10-21,,,,Non-equity Assistance,,,,,,,,,USD,,MassChallenge,1,1,,,,,,,Private,,,,,,,,,,,,,,,55,,,15,1,1,Computing; Calculating,"Pharmaceutical, veterinary and sanitary products",,,
Patio Inmobiliario,https://www.crunchbase.com/organization/patio-inmobiliario,2021-01-01,year,Real Estate,"Middletown, Delaware, United States",Patio Inmobiliario is a nationwide platform for property management.,"288,882",,Active,,,,,For Profit,https://patioinmobiliario.mx,,https://www.linkedin.com/company/patioinmobiliario-mx,"Patio Inmobiliario is a nationwide platform for property management. Founded in 2021 and is based in Middletown, Delaware, United States.",,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,,,,,,,,,,Real Estate,2,"Karlo Aldrete, Rodrigo Sebastian Aguila Bahamonde",1-10,1,Seed,2021-05-10,45000,USD,45000,Pre-Seed,45000,USD,45000,Pre-Seed,45000,USD,45000,45000,USD,45000,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
f5 Therapeutics Incorporated,https://www.crunchbase.com/organization/f5-therapeutics,2020-04-20,day,"Health Care, Medical, Therapeutics","San Diego, California, United States",f5 Therapeutics is a targeted protein degradation platform company that works in molecular glues (small molecule).,"288,889",,Active,,,,,For Profit,https://www.f5therapeutics.com/,https://twitter.com/f5incorporated,https://www.linkedin.com/company/f5-therapeutics-incorporated/,"f5 Therapeutics' platform is expanding the scope of degradable targets in the Targeted Protein Degradation space. Our methods allow access to the abundance of undiscovered neosubstrates available for degradation with potential in multiple indications. We identify these new targets in context with cellular assays allowing us to fully realize the wide class of neosubstrates afforded by cereblon. Multiple new targets we have discovered are currently not being pursued by other degrader companies. NExMods™ have demonstrated in vitro POC across five therapeutic areas (immuno-oncology, Wnt-driven cancers, auto-immune disease, NASH, liver fibrosis) and demonstrated 100X cereblon binding potency versus known clinical IMiDs. f5 Therapeutics is exploring their immuno-oncology and oncology libraries as Degrader Antibody Conjugates (payloads for targeted mAb).",https://www.facebook.com/f5-Therapeutics-Incorporated-107858907607136/,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,,,
cogniDNA,https://www.crunchbase.com/organization/cognidna,2019-09-01,month,"Health Care, Mental Health","Palo Alto, California, United States","cogniDNA is a technology-based insights for intelligence, fitness, and mental Health.","288,893",,Active,,,,,For Profit,http://www.cognidna.com,https://www.twitter.com/CogniDna,https://www.linkedin.com/company/cognidna,"cogniDNA is a digital platform that provides an IQ test score, predispositions for depression, and athletic habits. Their algorithms analyse DNA data and compile comprehensive reports. They offer reports that find out an IQ test score from DNA data. Its team of scientists and engineers uses an algorithm development process to ensure the validity of results.",https://www.facebook.com/cognidna,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,Health Care,3,"Alper Nese, David Cheney, Ilia Semenov",1-10,2,Seed,2022-06-01,,,,Pre-Seed,,,,Pre-Seed,,USD,,,USD,,,,,,,,,,,Private,,,,,,,,,,,,,,61.97%,23,,,,,,,,,,
Valocore,https://www.crunchbase.com/organization/valocore,2022-01-01,year,,"New York, New York, United States",SaaS for Government Contractors,"288,924",,Active,,,,,For Profit,https://valocore.com/,,https://www.linkedin.com/company/valocore,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,,1,Michael Robinson,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
