Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Wizzie Analytics,https://www.crunchbase.com/organization/wizzie,2018-01-01,year,"Analytics, Business Intelligence, Data Visualization, Internet of Things, Retail Technology, Smart Building, Smart Cities","Vaciamadrid, Madrid, Spain","Wizzie provides big data, business intelligence, data visualization, IoV, real time, smart cities, IT operations, retail and IoT solutions.","95,516",Less than $1M,Active,,,,,For Profit,https://wizzie.io/,https://twitter.com/wizzieio,https://www.linkedin.com/company/wizzie/,"Wizzie Analytics is a manufacturer specialized in advanced analysis and observability of smart spaces, IT infrastructures and network traffic analysis through a unique SaaS platform, Wizzie Data Platform (WDP). Wizzie integrates with the main network manufacturers globally, adapting information processing through its different components so that clients can apply their own business logic and improve decision making in real time regardless of the complexity of their environment.",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Hardware, Information Technology, Internet Services, Real Estate, Software",,,11-50,1,Seed,2021-05-01,150000,EUR,180299,Seed,150000,EUR,180299,Seed,150000,EUR,180299,150000,EUR,180299,Fernando Saiz del Cura,,1,,,,,,,Private,,,,,,,,,,,,,,,88,,,,0,1,,Scientific and electric apparatus and instruments,,,
Adan Medical Innovation,https://www.crunchbase.com/organization/adan-medical-innovation,2014-09-26,day,"Health Care, Life Science, Medical Device, Wellness","Barcelona, Catalonia, Spain",Adan Medical is a digital health company that develops integrated solutions for the management of anaphylaxis.,"95,518",Less than $1M,Active,,,,,For Profit,http://www.adanmi.com,http://www.twitter.com/anapphylaxis,https://www.linkedin.com/company/anapphylaxis---adan-medical-innovation,"Adan Medical is a digital health company that develops integrated solutions for the management of anaphylaxis. Their mission is to improve the quality of life of patients that suffer severe allergic reactions requiring epinephrine. The company has developed integrated digital solutions to improve the management of anaphylaxis, having nowadays two different products in its pipeline: AnAPPhylaxis, a smart case for epinephrine auto-injectors connected to a mobile App, and WE SAVE, a smart box of epinephrine auto-injectors for public spaces.",https://www.facebook.com/AdanMedicalInnovation/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Adrià Curran, Anna Sala",1-10,6,,2018-10-25,550001,EUR,625649,Equity Crowdfunding,550001,EUR,625649,Equity Crowdfunding,1455932,EUR,1687704,1817458,EUR,2100314,"Capital Cell, Centre for the Development of Industrial Technology (CDTI), EASME - EU Executive Agency for SMEs, ENISA, Ship2B",2,7,,,,,,,Private,,,,,,,,,,,,,,,20,1,,,3,1,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,,,
The Way Out,https://www.crunchbase.com/organization/the-way-out,2020-01-01,year,"Employment, Human Resources, Professional Services, Software","Milwaukee, Wisconsin, United States",The Way Out is breaking the cycle of incarceration through technology and living wage jobs.,"95,520",,Active,,,,,For Profit,https://www.thewayouthelps.com/,https://mobile.twitter.com/twoutapp,https://www.linkedin.com/company/twout,"The Way Out connects employers with skilled justice-involved job seekers through a thorough its fair chance employment platform. The company also offers them additional services and technology in order to help Justice Involved Job Seekers effectively transition into their new employment. The Way Out was established in 2019 in Milwaukee, Wisconsin",https://www.facebook.com/TheWayOutMilwaukee/,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Administrative Services, Other, Professional Services, Software",1,Eli Rivera,1-10,3,Seed,2022-12-14,400000,USD,400000,Pre-Seed,400000,USD,400000,Pre-Seed,400000,USD,400000,500000,USD,500000,"Google for Startups, gbeta, Gateway Capital Partners",2,3,,,,,,,Private,,,,,,,,,,,,,,,20,,,,,,,,,,
Sympler,https://www.crunchbase.com/organization/sympler,2014-01-01,year,"Advertising Platforms, Digital Entertainment, Messaging","Brooklyn, New York, United States",Scaling Empathetic Research,"95,521",Less than $1M,Active,,,,,For Profit,http://sympler.co,http://twitter.com/Symplerapp,https://www.linkedin.com/company/sympler,"Sympler is a new kind of remote qualitative research platform that uses chat technology to scale the way clients collect rich consumer insights. It works by interviewing respondents in the private spaces of messaging (Instagram DMs, Snapchat, and Facebook Messenger) where people are at their most relaxed and emotionally honest. The platform is able to probe deeply and simultaneously speak to thousands of people thanks to the use of chatbots. This is not “social scraping” and we don't treat people as “data points.” Sympler captures richer insights than other methods because we give people permission to be themselves.",http://www.facebook.com/Symplerapp,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Advertising, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications",2,"Alexander Kane, Ben Jenkins",11-50,2,Seed,2016-08-17,700000,USD,700000,Seed,700000,USD,700000,Seed,950000,USD,950000,950000,USD,950000,37 Angels,,1,,,,,,,Private,,,,,,,,,,,,,,,38,4,,14,,,,,,,
Benchmark Intelligence,https://www.crunchbase.com/organization/benchmark-intelligence,2014-08-01,day,"Analytics, Automotive, Big Data, Hospitality, Market Research, Software","Fresno, California, United States",Benchmark Intelligence is a suite of analytics tools for enterprise location management.,"95,522",$1M to $10M,Active,,,,,For Profit,http://www.usebenchmark.com,https://twitter.com/usebenchmark,https://www.linkedin.com/company/benchmark-intelligence,"Benchmark Intelligence is a location analytics platform for retail chains that reveals why certain locations make more money than others. Benchmark discovers the operational factors (customer service, product quality, cleanliness, etc) and environmental factors (weather, demographics, traffic, etc) that affect unit performance. They then surface actionable insights to the operations team to help them improve financial performance.",https://www.facebook.com/usebenchmark,"West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Design, Software, Transportation, Travel and Tourism",2,"Brandon Reid, Ken Koontz",11-50,2,Seed,2016-07-15,500000,USD,500000,Seed,500000,USD,500000,Seed,570000,USD,570000,570000,USD,570000,"Boomtown Accelerators, San Joaquin Capital",1,2,,,,,,,Private,,,,,,,,,,,,,,,60,,,9,,,,,,,
Fly Louie,https://www.crunchbase.com/organization/fly-louie,2017-05-09,day,"Air Transportation, Internet, Tourism, Travel","New York, New York, United States",Fly Louie delivers unique growth and savings programs to private plane charter operators by leveraging the power of its growing Alliance.,"95,525",$1M to $10M,Active,,,,,For Profit,https://www.flylouie.com,https://www.twitter.com/flylouieco,https://www.linkedin.com/company/fly-louie,"Fly Louie was started in 2017 with the goal of matching under-utilized private aircraft with destinations and travelers in need of more air service. For 18 months, the team worked closely with independent operators and FBO partners to test private air shuttle routes. It was apparent from that experience that a bigger opportunity existed. Fly Louie decided to convert their valuable expertise and relationships into a product that could benefit the independent private aviation industry at scale. In September 2019, Fly Louie established the Fly Louie Alliance, a network of independent charter operators and Preferred FBO partners. Since then, the Fly Louie Alliance has built a robust membership of 200+ operators who own or operate 2,000+ aircraft - almost 20% of the US market. With the agility of a start-up and the strength of scale, Fly Louie works with leading private aviation businesses to deliver massive cost savings, tool enhancements, and network-wide cooperation to better compete against the larger players in aviation.",https://www.facebook.com/flylouieco,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Internet Services, Transportation, Travel and Tourism",1,Julia Takeda,1-10,1,Seed,2018-11-05,2250000,USD,2250000,Seed,2250000,USD,2250000,Seed,2250000,USD,2250000,2250000,USD,2250000,Stone Arch Group,,1,,,,,,,Private,,,,,,,,,,,,,1,,8,,,,,,,,,,
TriBuild,https://www.crunchbase.com/organization/tribuild,2018-07-01,month,"Construction, SaaS, Software","Chandler, Arizona, United States",TriBuild is a provider of software-as-a-service (SaaS) solutions for the construction industry.,"95,525",$1M to $10M,Active,,,,,For Profit,https://tribuildsys.com,https://twitter.com/tribuildinc,https://www.linkedin.com/company/tribuild/about/,"TriBuild is a provider of software-as-a-service (SaaS) solutions for the construction industry. TriBuild’s solutions are designed to help specialty trade contractors meet the growing demand for construction services by empowering them with new technologies and workflows that increase accuracy, boost productivity, and optimize profitability.",,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Real Estate, Software",2,"Anthony Dubreville, Todd McCormick",11-50,1,Seed,2019-01-31,838000,USD,838000,Seed,838000,USD,838000,Seed,838000,USD,838000,838000,USD,838000,,,,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,24,,,,,,,,,,
Dr. Cheese,https://www.crunchbase.com/organization/dr-cheese,2019-01-01,year,"Food and Beverage, Food Processing, Snack Food","Shanghai, Shanghai, China",Dr. Cheese is a cheese product brand providing consumers with a high-calcium and high-protein food.,"95,527",,Active,,,,,For Profit,http://www.drcheese.com.cn/,,https://www.linkedin.com/company/dr-cheese/about/,"Dr. Cheese is a cheese product brand providing consumers with a high-calcium and high-protein food. The company is dedicated to building a brand platform for exclusive cheese retailing, specializing in exclusive cheese snacks, cheese foods, and cheese pastry gifts.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,Food and Beverage,,,,1,Early Stage Venture,2022-02-01,1430000,USD,1430000,Series B,1430000,USD,1430000,Series B,1430000,USD,1430000,1430000,USD,1430000,Capital Today,1,1,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
REFILL,https://www.crunchbase.com/organization/alcohol-deliveries-llc,2020-01-01,day,"E-Commerce, Mobile Payments, Vending and Concessions","Columbus, Ohio, United States",REFILL THE SMARTEST WAY TO MANAGE YOUR ORDERS AND DATA,"95,527",Less than $1M,Closed,,,,none,For Profit,https://www.refillordering.com,https://twitter.com/REFILLTECHLLC,https://www.linkedin.com/company/refill-llc/,"REFILL is now a leader in point-of-sale, mobile commerce and loyalty solutions and is used by major venues and many other business verticals  – transforming the way venues order, pay, and sell.",,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Mobile, Payments, Software",2,"Anthony Reynolds, Oliver Convertini",11-50,3,Seed,2021-07-29,1000000,USD,1000000,Angel,1000000,USD,1000000,Angel,1500000,USD,1500000,1500000,USD,1500000,Anthony Reynolds,,1,,,,,,,Private,,,,,,,,,,,,,,,13,,,,,,,,,,
Zefram,https://www.crunchbase.com/organization/stealth-black,2020-06-01,month,"Machine Learning, Software","Helsinki, Southern Finland, Finland",We build A.I. that negotiates better than a human being.,"95,531",,Active,,,,,For Profit,https://zefram.com,,https://www.linkedin.com/company/zefram/,"At Zefram, we're building products that assist us humans (especially in a business-to-business context) to have higher-quality conversations and to find solutions and proposals with the greatest benefits. We are intrigued by the combination of people's fundamental needs and intentions, natural language, data, and game theory. We believe that computers – as objective, all-aware creatures without hidden agendas – are better in many stressful situations that we humans rather avoid. We are looking for bright minds to help us in making the world more logical and less stressful. See our open positions at jobs.stealth.black!",,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Software",2,"Antti Lehtimäki, Tuomas Rasila",11-50,1,Seed,2020-12-23,1100000,EUR,1341317,Pre-Seed,1100000,EUR,1341317,Pre-Seed,1100000,EUR,1341318,1100000,EUR,1341318,Ali Omar,,1,,,,,,,Private,,,,,,,,,,,,,,,9,,,,,,,,,,
