Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
iF Lastmile,https://www.crunchbase.com/organization/if-lastmile,2020-01-01,month,"E-Commerce, Logistics","Madrid, Madrid, Spain",iF Lastmile is a logistic and delivery company that provides same day delivery and return service for online shoppers.,"64,524",,Active,,,,,For Profit,https://www.iflastmile.com/,,https://www.linkedin.com/company/iflastmile/,"iF Lastmile utilizes cutting-edge technology to address a significant, global issue. A trash truck load of clothing is burned or buried in landfills every second, and returns already account for 30 to 40% of eCommerce purchases. This costs retailers billions of dollars and generates enormous amounts of trash and pollution. iF Lastmile was established in January, 2020 in Madrid, Spain.",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Commerce and Shopping, Transportation",3,"Galo De Reyna, Marcello Valerio, Paul Obando",11-50,3,Seed,2022-11-11,3000000,EUR,3111448,Seed,3000000,EUR,3111448,Seed,4600000,EUR,4920272,4600000,EUR,4920272,"K Fund, Inveready, Lanai Partners, Kintxo Cortés, The Romeu Group",2,6,,,,,,,Private,,,,,,,,,,,,,,-76.88%,12,,,,,,,,,,
LeHibou,https://www.crunchbase.com/organization/lehibou,2014-01-01,year,"Freelance, Information Technology, Recruiting","Boulogne-billancourt, Ile-de-France, France",LeHibou is a big data platform that connects freelance IT consultants.,"64,529",,Active,,,,,For Profit,https://www.lehibou.com,https://twitter.com/LeHibouCom,https://www.linkedin.com/company/lehiboucom,LeHibou is a freelance platform that connects IT professionals. They connect IT consultants with ambitious companies. They provide their customers with the best IT on the market by leveraging the power of artificial intelligence and big data.,https://www.facebook.com/leHiboucom,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,11-50,1,,2022-05-23,6000000,EUR,6410455,Venture - Series Unknown,6000000,EUR,6410455,Venture - Series Unknown,6000000,EUR,6410455,6000000,EUR,6410455,Ring Capital,,1,,,,,,,Private,,,,,,,,,,,,,,-7.92%,47,,,,,,,,168210,USD,168210
ERC World,https://www.crunchbase.com/organization/erc-world,2021-08-21,day,"Blockchain, Software","Sofia, Grad Sofiya, Bulgaria",A multi-chain native NFT marketplace,"64,531",,Active,,,,,For Profit,https://ercworld.io,https://twitter.com/ercworld_,https://www.linkedin.com/company/erc-world/,,https://www.facebook.com/people/ERCWORLD/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Other, Software",1,Boyan Todorov,11-50,1,Seed,2023-07-01,650000,EUR,709568,Pre-Seed,650000,EUR,709568,Pre-Seed,650000,EUR,709568,650000,EUR,709568,"Judy Halvadjian, Boyan Todorov",1,2,,,,,,,Private,,,,,,,,,,,,,,,18,,,,,,,,,,
@yuhu.mx,https://www.crunchbase.com/organization/yuhu-mx,2017-12-01,day,FinTech,"Monterrey, Nuevo Leon, Mexico",Yuhu provides financial benefits to employees that help improve financial well-being and happiness in the workplace.,"64,532",,Active,,,,,For Profit,https://www.yuhu.mx,https://twitter.com/yuhu_mx,https://www.linkedin.com/company/35692907/admin/,"Yuhu provides financial benefits to employees that help improve financial well-being and happiness in the workplace. Its mission is to increase people's quality of life, generating access to capital for each family in an accessible, fast, and, above all, convenient way. Other than financing the company also provides financial education to employees in the workplace.",https://www.facebook.com/yuhu.mx,Latin America,,,,,,,,,,,,,,,,,Financial Services,3,"Ernesto Polin, Lao Figueroa, Ricardo Flores",51-100,3,Seed,2021-10-15,3000000,USD,3000000,Debt Financing,2000000,USD,2000000,Seed,2000000,USD,2000000,5004000,USD,5004000,,,,,,,,,,Private,,,,,,,,,,,,,,6.09%,86,,,,,,,,,,
Brewbike,https://www.crunchbase.com/organization/brewbike,2015-04-01,month,"Communities, Food and Beverage","Austin, Texas, United States",Brewbike opens student-run coffee shops on college campuses to provide entrepreneurial experiences to the next generation of leaders.,"64,533",Less than $1M,Active,,,,,For Profit,https://www.brewbike.com,,https://www.linkedin.com/company/brewbike/,"Brewbike opens student-run coffee shops on college campuses to provide entrepreneurial experiences to the next generation of leaders. Brewbike enables motivated, engaged college students to manage real-world responsibilities and produce tangible results. Brewbike provides significant opportunities for students to develop hard skills that are relevant to their resumes.",https://www.facebook.com/brewbikecoffee/,Southern US,,,,,,,,,,,,,,,,,"Community and Lifestyle, Food and Beverage",4,"Lucas Philips, Randy Paris, Randy Paris, Sierra Bloodgood",11-50,3,Seed,2021-12-20,3000000,USD,3000000,Convertible Note,2000000,USD,2000000,Seed,2850000,USD,2850000,5850000,USD,5850000,"Morningstar, Connetic Ventures, CEAS Investments, Westbrook Partners, Deborah Quazzo",1,12,,,,,,,Private,,,,,,,,,,,2021-11-08,,,,16,1,,,0,5,,Advertising; business,,,
Boardroom Alpha,https://www.crunchbase.com/organization/boardroom-alpha,2018-01-01,year,"Analytics, Information Services, Information Technology","Darien, Connecticut, United States","Boardroom Alpha develops analytics that set the standard for the assessment of public company directors, officers, and corporate governance.","64,534",,Active,,,,,For Profit,https://www.boardroomalpha.com/,https://twitter.com/boardroomalpha,https://www.linkedin.com/company/boardroom-alpha/,"Boardroom Alpha develops analytics that set the standard for the assessment of public company directors, officers, and corporate governance to help investors and companies create long-term value. The company was founded in 2018 and is headquartered in Darien, Connecticut.",,"East Coast, New England, Northeastern US",,,,,,,,,,,,,,,,,"Data and Analytics, Information Technology",1,David Pogemiller,1-10,1,Seed,2019-09-23,7500000,USD,7500000,Seed,7500000,USD,7500000,Seed,7500000,USD,7500000,7500000,USD,7500000,"B. Riley Financial, LeFrak",,2,,,,,,,Private,,,,,,,,,,,,,,1.43%,70,,,,0,3,,Scientific and electric apparatus and instruments,,,
DropKaffe,https://www.crunchbase.com/organization/dropkaffe,2015-03-15,day,"Coffee, E-Commerce, Food and Beverage, Internet, Restaurants","Bangalore, Karnataka, India",DropKaffe is an online coffee shop that brings awesome coffee and freshly prepared beverages.,"64,535",$1M to $10M,Closed,,,,none,For Profit,http://dropkaffe.com/,https://twitter.com/dropkaffe,https://www.linkedin.com/in/gorby-chopra-a18a2078,"DropKaffe is India’s first and only online coffee shop. They offer a wide range of coffee and freshly prepared beverages. Affordable luxury combined with convenience - that’s DropKaffe. Their services are currently available in Koramangala, HSR layout, Indiranagar, Domlur, Bellandur, Marathahalli, CV Raman Nagar and BTM Layout.",https://www.facebook.com/dropkaffe/info?tab=page_info,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Internet Services",4,"Amar Yashlaha, Chaitanya Chitta, Lakshmi Dasaka, Rakshit Kejriwal",51-100,3,Seed,2017-03-01,825826,USD,825826,Seed,825826,USD,825826,Seed,1675826,USD,1675826,1675826,USD,1675826,"Fireside Ventures, Kanwaljit Singh, Brigade Group, Growth Story, Apurva Salarpuria",4,10,,,,,,,Private,,,,,,,,,,,,,,,13,2,,3,,,,,,,
Bquate,https://www.crunchbase.com/organization/bquate,2016-09-30,day,"Digital Media, Music, Payments, Publishing, SaaS, Video","Los Angeles, California, United States",Bquate is a full-stack SaaS music platform and an API-based solution for independent music companies.,"64,538",,Active,,,,,For Profit,https://www.bquate.com,,https://www.linkedin.com/company/bquate/,"Bquate is a full-stack SaaS music platform and an API-based solution for independent music companies. The company was founded in 2016 and based in Los Angeles, California.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Content and Publishing, Financial Services, Media and Entertainment, Music and Audio, Payments, Software, Video",2,"David Ogden, Yoly G. Avalos",11-50,2,Seed,2017-05-12,1875000,USD,1875000,Angel,1875000,USD,1875000,Angel,1875000,USD,1875000,1875000,USD,1875000,"Wayra, Exponential Creativity Ventures, Alejandro Ponce, Esteban Ripamonti",,4,,,,,,,Private,,,,,,,,,,,,,,,65,,,19,,,,,,,
Uellbee,https://www.crunchbase.com/organization/uellbee,2021-01-01,year,"Financial Services, FinTech","Mexico City, Distrito Federal, Mexico","Uellbee is a technology company focused on financial wellness that offers debt refinancing, personal financial management tools and savings.","64,539",,Active,,,,,For Profit,https://www.uellbee.com,https://www.twitter.com/uellbee,https://www.linkedin.com/uellbee,"Uellbee is a data driven technology company focused on financial wellness that offers debt refinancing loans, a proprietary personal financial management tool (GPS Financiero) and savings instruments.",https://www.facebook.com/Uellbee/,Latin America,,,,,,,,,,,,,,,,,Financial Services,4,"Francisco Meré, Giuseppe Attene, Mario Gamboa-Cavazos, Regina Reyes Heroles",1-10,4,Seed,2022-08-12,2000000,USD,2000000,Debt Financing,350000,USD,350000,Seed,700000,USD,700000,2700000,USD,2700000,"Google for Startups, AP[x] Capital",2,2,,,,,,,Private,,,,,,,,,,,,,,,27,,,,,,,,,,
Anticancer Biosciences,https://www.crunchbase.com/organization/anticancer-biosciences,2016-01-01,year,"Biotechnology, Health Care, Life Science, Pharmaceutical, Therapeutics","Chengdu, Sichuan, China","Anticancer Biosciences is an precision oncology company, applying synthetic lethal approaches to develop targeted cancer therapies.","64,540",,Active,,,,,For Profit,https://www.anticancerbio.com/,https://twitter.com/AnticancerBio,https://www.linkedin.com/company/anticancerbio/,"Anticancer Bioscience (ACB) is an international private company, commercialising discoveries emerging from China’s world-leading cancer research at the J. Michael Bishop Institute of Cancer Research.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Dun Yang, Jing Zhang",11-50,3,Seed,2021-10-14,68400000,CNY,10621118,Seed,68400000,CNY,10621118,Seed,200150000,CNY,30263408,200150000,CNY,30263408,3 Rivers Capital,1,1,,,,,,,Private,,,,,,,,,,,,,,,15,,,,,,,,,,
