Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cormint Data Systems,https://www.crunchbase.com/organization/cormint-data-systems,2018-01-01,year,"Bitcoin, Computer, Network Security","New Hartford, New York, United States",Cormint Data Systems can simplify data center operations and management by providing a comprehensive consolidated management.,"34,813",,Active,,,,,For Profit,https://www.cormint.com/,,https://in.linkedin.com/company/cormint-data-systems,Cormint Data Systems can simplify your data center operations and management by providing comprehensive consolidated management. The company is harnessing bitcoin-denominated debt to build the grid of the future.,,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Consumer Electronics, Financial Services, Hardware, Information Technology, Payments, Privacy and Security, Software",4,"Jamie McAvity, Pierre DePeyster, Richard Godwin, Ryan Gordon",1-10,1,Early Stage Venture,2023-05-16,30000000,USD,30000000,Series A,30000000,USD,30000000,Series A,30000000,USD,30000000,30000000,USD,30000000,"Stakeholder Ventures, Nav Sooch, Jamie McAvity, Alessandro Piovaccari",2,4,,,,,,,Private,,,,,,,,,,,,,,,47,,,,,,,,,,
Loopin,https://www.crunchbase.com/organization/loopin,2018-05-23,day,"Artificial Intelligence, Developer Tools, Enterprise Software","Bristol, Bristol, City of, United Kingdom","Loopin leverages the power of social connection, creating a safe space for teams and managers to thrive - using daily data and AI.","34,815",,Active,,,,,For Profit,https://www.letsloopin.com/,https://twitter.com/letsloopin,https://www.linkedin.com/company/lets-loopin,"Companies are still struggling to effectively gain a true insight into how employees feel, and understand how these results directly impact productivity (revenue) and retention (cost), which in turn, restricts the deployment of real-time actions and strategies. Loopin leverages the power of social connection, creating a safe space for teams and managers to thrive. Bringing the team together in a digitally safe space, team members can offer support, share in celebration, and offer kudos to one another. Managers receive real-time support and guidance based on the check-in of each employee, of where and how to take action. In addition, predictive people analytics combined with AI technology provide early warning signs to predict key issues around engagement, productivity, and retention. Founded in 2020 and is based in Bristol, Bristol, City of, United Kingdom. This business was originally a coaching and consulting company, and due to the pandemic, it then amalgamated all activities into Loopin Sep Oct 2020",https://www.facebook.com/LetsLoopin,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2,"Antony Thompson, Ben Williams",1-10,3,Seed,2023-04-17,1600000,GBP,1979764,Seed,1600000,GBP,1979764,Seed,2600000,GBP,3325444,2600000,GBP,3325444,"Paul Cook, Fred Whitcomb, Paul Cook",2,3,,,,,,,Private,,,,,,,,,,,,,,-1.89%,25,2,,6,,,,,25284,USD,25284
Dogfy Diet,https://www.crunchbase.com/organization/dogfy-diet,2021-01-01,year,"Animal Feed, Food and Beverage, Nutrition, Pet, Retail","Barcelona, Catalonia, Spain","Dogfy Diet provides homemade dog food products in chicken, turkey, salmon, and ox with custom portions and personalized plans services.","34,817",Less than $1M,Active,,,,,For Profit,https://dogfydiet.com,https://twitter.com/dogfy_diet,https://www.linkedin.com/company/dogfydiet/,"Dogfy Diet provides homemade dog food products in chicken, turkey, salmon, and ox with custom portions and personalized plans services. Dogfy Diet products are homemade and cooked slowly with fresh, all-natural ingredients to provide a complete and nutritious diet. Dogfy Diet creates a one-of-a-kind and personalized recipe for each dog, based on its characteristics and nutritional needs, to ensure a healthy and balanced diet throughout all stages of its life.",https://www.facebook.com/dogfydiet,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Agriculture and Farming, Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care",,,101-250,2,Private Equity,2022-06-06,3000000,EUR,3206902,Private Equity,3000000,EUR,3206902,Private Equity,3000000,EUR,3206903,3200000,EUR,3434223,"Axon Partners Group, ICF Capital",1,2,,,,,,,Private,,,,,,,,,,,,,,109.26%,33,,,,0,1,,Agricultural products; live animals,41976809,USD,41976809
"Doowii, Inc",https://www.crunchbase.com/organization/doowii-inc,2023-01-01,month,"Artificial Intelligence, Children, EdTech, Education","Boulder, Colorado, United States","A predictive, generative-AI data platform that delivers meaningful insights to educators by re-imagining analytics for K-12 education.","34,818",,Active,,,,,For Profit,https://www.doowii.io/,,https://www.linkedin.com/company/89995241/admin/,,,"Greater Denver Area, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Community and Lifestyle, Data and Analytics, Education, Science and Engineering, Software",,,1-10,1,Seed,2023-05-22,175000,USD,175000,Pre-Seed,175000,USD,175000,Pre-Seed,175000,USD,175000,175000,USD,175000,Antler,1,1,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Venturous Group,https://www.crunchbase.com/organization/venturous-group,2019-04-01,month,"Energy Efficiency, Smart Building, Smart Cities","Beijing, Beijing, China","China’s first Citytech™ Group. We are an investor, business builder and operator, using DeepTech to make cities smarter.","34,819",,Active,,,,,For Profit,http://www.venturousgroup.com/,https://twitter.com/Venturous_Group,https://www.linkedin.com/company/venturous-group/,"Venturous Group is China’s first Citytech™ Group. Powering Smart City economies, it is an investor, business builder and operator of Smart Citytech infrastructure companies. Creating value by transforming the future of city living, Venturous leverages the latest deep Citytech, strategic partnerships and digital transformation to make cities more liveable, sustainable and productive, in China and beyond. The Group’s corporate structure allows for venture capital, private equity, pre-IPO deals, M&A, co-investments, incubation, strategic partnerships and joint ventures, and it has its own IPO on the horizon.",,Asia-Pacific (APAC),"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Venture",Private Equity Firm,1,1,1,,,,,,,,,,,,"Energy, Real Estate, Sustainability",5,"Benson Tam, Jie Teng, Johan Riddergard, Ken Wang, Thomas Pang",11-50,3,Early Stage Venture,2023-01-01,21000000,USD,21000000,Series B,21000000,USD,21000000,Series B,152000000,USD,152000000,152000000,USD,152000000,"CLP Holdings, Fidelity China Special Situations, Benson Tam, Savio Kwan",1,4,,,,,,,Private,,,,,,,,,,,,,1,,21,,,,,,,,,,
Micro Algo,https://www.crunchbase.com/organization/micro-algo,2018-01-01,year,"Enterprise Applications, Search Engine","Grand Cayman, Midland, Cayman Islands",VIYI Algorithm is an exempted company that focus on the development and application of bespoke central processing algorithms.,"34,820",,Active,2022-12-13,day,,,For Profit,,,,VIYI Algorithm is an exempted company that focus on the development and application of bespoke central processing algorithms.,,,,,,,,,,,,,,,,,,,"Apps, Internet Services, Software",,,11-50,1,IPO,2023-01-13,3200000,USD,3200000,Post-IPO Equity,3200000,USD,3200000,Post-IPO Equity,3200000,USD,3200000,3200000,USD,3200000,,,,,,,,,,Public,2022-12-13,,,,400000000,USD,400000000,MLGO,https://www.crunchbase.com/ipo/micro-algo-ipo--4b7ea61d,NASDAQ,,,,,,,,,,,,,,,
Lygg,https://www.crunchbase.com/organization/flymaas,2020-11-01,day,"Air Transportation, Apps, Electric Vehicle, Information Technology, Mobile, Mobile Apps, Ride Sharing, Subscription Service, Transportation","Vantaa, Southern Finland, Finland",Smart Mobility Platform - creating connections when before was none,"34,821",$1M to $10M,Active,,,,,For Profit,http://www.lygg.com,https://twitter.com/lygg_app,https://www.linkedin.com/company/lyggapp/,Smart Mobility Platform business providing connection even when before was none,https://www.facebook.com/LYGG-106792938263938,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Apps, Information Technology, Mobile, Other, Software, Transportation",2,"Jari Viinikkala, Roope Kekäläinen",1-10,7,Seed,2023-06-27,1100000,EUR,1205330,Seed,1100000,EUR,1205330,Seed,2405000,EUR,2684469,3105000,EUR,3431717,"Business Finland, Nordea, Superhero Capital",3,3,,,,,,,Private,,,,,,,,,,,,,,,34,1,,,,,,,113358,USD,113358
Immersive VR Education,https://www.crunchbase.com/organization/immersive-vr-education,2014-01-01,year,"E-Learning, Education, Virtual Reality","Waterford, Waterford, Ireland",They plan to provide fully Immersive Virtual Reality Education experiences to help educate students of all ages.,"34,822",$10M to $50M,Active,2018-03-12,day,,,For Profit,http://immersivevreducation.com/,https://twitter.com/vreducation,https://www.linkedin.com/company-beta/10456385/?pathWildcard=10456385,"Virtual reality is a new industry, and the benefits in and outside the classroom are only now being discovered. Our vision for the future is to see virtual reality become a staple tool for education, and we will strive to produce quality experiences that demonstrate this. Since opening our doors in October 2014 we have moved in leaps and bounds, releasing a range of educational experiences and winning five International awards for Apollo 11 VR. Our current project, Titanic VR, will be no exception. Due to be completed late 2017, this experience lets you explore the shipwreck, and witness the events of 1912 from the eyes of a survivor.",https://www.facebook.com/immersivevreducation/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Education, Hardware, Software",1,David Whelan,11-50,5,IPO,2021-06-18,9000000,EUR,10677144,Post-IPO Equity,9000000,EUR,10677144,Post-IPO Equity,14000000,EUR,16109196,14000000,EUR,16109196,"Enterprise Ireland, HTC, Sure Valley Ventures, The Davy Group, Kernel Capital",3,6,,,,,,,Public,2018-03-12,6000000,GBP,8342985,19300000,GBP,26836604,VRE,https://www.crunchbase.com/ipo/immersive-vr-education-ipo--7ef489a0,LSE - London Stock Exchange,,,1,,12,,,12,0,2,,Scientific and electric apparatus and instruments,19498,USD,19498
R K Pharma,https://www.crunchbase.com/organization/r-k-pharma,2018-01-01,year,"Health Care, Manufacturing, Pharmaceutical","Pearl River, New York, United States",RK Pharma develops and manufactures generic pharmaceutical products.,"34,823",,Active,,,,,For Profit,http://rkpharmainc.com,,https://www.linkedin.com/company/r-k-pharma-inc,"RK Pharma develops and contributes to the health care industry with pharmaceutical ingredients and generic products. Their products include diclofenac potassium tablets, mycophenolic acid DR tablets, mycophenolic acid DR tablets, mitomycin injection vials, and more.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Health Care, Manufacturing",1,Ravishanker Kovi,1001-5000,1,Private Equity,2023-06-06,200000000,USD,200000000,Private Equity,200000000,USD,200000000,Private Equity,200000000,USD,200000000,200000000,USD,200000000,PAG,1,1,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Skoove,https://www.crunchbase.com/organization/skoove,2014-01-01,year,"E-Learning, Internet, Music, Music Education, Online Portals","Berlin, Berlin, Germany",Skoove is a platform to learn the art of playing piano.,"34,824",,Active,,,,,For Profit,http://skoove.com,http://www.twitter.com/SkooveNews,https://www.linkedin.com/company/skoove,"Skoove is a fun music learning platform offering the world’s first interactive online piano lessons. Designed for beginner and returning pianists, the app works via web browser and delivers expertly designed lessons, giving real time feedback and adapting to your pace. Just plug in a keyboard or e-piano to get started. With Skoove, you learn how to play piano with hundreds of interactive, high-quality online piano lessons for beginner, intermediate, and advanced players. Their unique method guides you with real-time feedback as you play, letting you improve faster and learn everything you need to become a complete piano player.",https://www.facebook.com/skoove,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Education, Internet Services, Media and Entertainment, Music and Audio, Software",2,"Florian Plenge, Stephan Schulz",11-50,6,,2019-04-16,3000000,EUR,3385393,Venture - Series Unknown,3000000,EUR,3385393,Venture - Series Unknown,4200000,EUR,4654939,4200000,EUR,4654939,"High-Tech Grunderfonds, IBB Ventures, Ringier Digital Ventures, Microsoft Accelerator, MGO Digital Ventures",2,7,,,,,,,Private,,,,,,,,,,,,,2,41.04%,57,2,"7,986",37,,,,,529675,USD,529675
