Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Visit.org,https://www.crunchbase.com/organization/visit-org-2,2015-05-01,day,"Human Resources, SaaS, Social Impact, Software","New York, New York, United States",Visit.org is a SaaS platform for employee-driven corporate social responsibility (CSR).,"19,920",$10M to $50M,Active,,,,,For Profit,http://visit.org/,https://twitter.com/visitdotorg,https://www.linkedin.com/company/visit-org,"Visit.org is a SaaS platform for employee-driven corporate social responsibility (CSR). They help companies discover & book hundreds of carefully curated social impact team experiences led by and benefitting local social ventures, and provide analytics to match these with employees' individual interests. It was founded in 2015 and is headquartered in New York, New York, United States.",https://www.facebook.com/visit.org,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Administrative Services, Other, Social Impact, Software",3,"Gal Leibovich, Michal Alter, Violaine Pierre",1-10,6,,2021-11-18,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,Venture - Series Unknown,12011196,USD,12011196,12036196,USD,12036196,"New York Angels, World Trade Ventures (WTV), VentureOut, Columbia Business School, Silvertech Ventures",2,7,,,,,,,Private,,,,,,,,,,,,,1,112.36%,64,,,26,,,,,,,
Niki,https://www.crunchbase.com/organization/niki-ai,2015-05-04,day,"Android, Natural Language Processing","Bangalore, Karnataka, India",Full Stack Ramu Kaka | Ushering Bharat into Internet Economy 2.0,"19,921",,Active,,,,,For Profit,https://niki.ai,https://twitter.com/talktoniki,https://www.linkedin.com/company/talktoniki/,"With the mission statement “Nobody left behind”, Niki is ushering Bharat into the internet economy. Niki is Bharat’s very own “Full Stack Ramu Kaka"" delivering trust and service to over 150 Million customers. Niki has pioneered the Do-It-For-Me Model and it is built with the most advanced proprietary conversational technology that understands and fulfills customer's needs via voice. Its value chain has a strong supply side gatekeeping that ensures quality goods and services and is coupled with a digital and human stack that provides end to end proactive assistance to the Bharat customers. Niki is backed by US based fintech-focused fund EMVC, Unilazer Ventures, Mr. Ratan Tata, Japan’s Recruit Partners and Haresh Chawla among others.",https://www.facebook.com/talktoniki/,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Mobile, Platforms, Software",4,"Keshav Prawasi, Nitin Babel, Sachin Jaiswal, Shishir Modi",51-100,10,Early Stage Venture,2019-11-14,,,,Series A,,,,Series A,4302434,USD,4302434,6287653,USD,6287653,"Ramakant Sharma, LetsVenture, FinSight Ventures, SAP.iO, Unilazer Ventures",6,14,,,,,,,Private,,,,,,,,,,,,,,,7,3,"8,396",38,,,,,,,
Apricity,https://www.crunchbase.com/organization/apricity,2018-07-01,month,"Artificial Intelligence, Fertility, Health Care","Paris, Ile-de-France, France","Apricity is the world’s first at-home fertility clinic, powered by tech and AI. Less stress and more success","19,922",,Active,,,,,For Profit,https://www.apricity.life/,https://twitter.com/apricityaltrui,https://www.linkedin.com/company/apricityfertility/,"APRICITY is the world's first virtual fertility clinic. It aims at disrupting the fertility treatment experience and at improving chances for women and couples who have difficulties to conceive using data and Artificial Intelligence. The project is led by prominent entrepreneurs, medical practitioners, committed executives and data scientists with a proven track record.",https://www.facebook.com/Apricity.life/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",1,Caroline Noublanche,11-50,4,Early Stage Venture,2022-08-05,17000000,EUR,17318469,Series B,17000000,EUR,17318469,Series B,23000000,EUR,24095167,23000000,EUR,24095167,"Google for Startups, IRIS Ventures, Begin Capital, Kamet, MTIP AG",3,6,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,29,3,4,,0,5,,Scientific and electric apparatus and instruments,,,
Spark Systems,https://www.crunchbase.com/organization/spark-systems,2016-01-01,year,"Financial Services, FinTech, Venture Capital","Singapore, Central Region, Singapore",Cutting edge system design and technology,"19,923",$10M to $50M,Active,,,,,For Profit,http://www.sparksystems.sg/,https://twitter.com/sparksystemsfx,https://www.linkedin.com/company/spark-systems-pte-ltd/,"Spark Systems is an exciting new Fin-Tech startup funded by industry veterans, we are the first high tech solution provider for institutional forex trading that is originated in Asia. We aim to build world class FX trading platform to serve a growing Asia financial hub. As early member of the firm you will be involved from the very beginning of building something truly special, and will be duly rewarded with a fast-track career.",https://www.facebook.com/pg/Spark-Systems-Pte-Ltd-1258510504218726/,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",4,"Jason Lee, Jason Wang Kee Huat, Wong Joo Seng, Ye Ting Song",11-50,3,Early Stage Venture,2020-05-15,15000000,SGD,10508433,Series B,15000000,SGD,10508433,Series B,22100000,SGD,15491291,22100000,SGD,15491291,"Citi, Goldman Sachs, HSBC, Vickers Venture Partners, Integra Partners",2,9,,,,,,,Private,,,,,,,,,,,,,,,34,,,,,,,,,,
PerchPeek,https://www.crunchbase.com/organization/perchpeek,2017-06-21,day,"Artificial Intelligence, Building Material, Internet, Online Portals, Real Estate, Rental Property, Software","London, England, United Kingdom",PerchPeek uses AI to guide people through every stage of their relocation from search to settling in.,"19,924",,Active,,,,,For Profit,https://www.perchpeek.com/,https://twitter.com/PerchPeek/,https://www.linkedin.com/company/11357574/,"PerchPeek uses AI to guide people through every stage of their relocation from search to settling in. It serves as an AI-powered home search assistant that makes it easier for flat-hunters to find a new home. The company was founded in 2017 and based in London, England.",https://www.facebook.com/PerchPeek/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Internet Services, Real Estate, Science and Engineering, Software",3,"Dr Ace Vinayak, Oliver Markham, Paul Bennett",1-10,5,Private Equity,2023-01-01,,,,Private Equity,,,,Private Equity,14644915,USD,14644915,14644915,USD,14644915,"AlbionVC, Episode 1, Pi Labs, Stage 2 Capital, Appia Ventures",3,10,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,67,2,,,,,,,,,
Art Blocks,https://www.crunchbase.com/organization/art-blocks,2021-01-01,year,"Art, Blockchain, Digital Media","Marfa, Texas, United States",Art Blocks allows digital artists to have their work react to alphanumeric figures generated by the Ethereum blockchain.,"19,925",$1M to $10M,Active,,,,,For Profit,https://artblocks.io,https://twitter.com/artblocks_io,https://www.linkedin.com/company/art-blocks-inc,Art Blocks allows digital artists to have their work react to alphanumeric figures generated by the Ethereum blockchain. The platform provides artists with an innovative system for user interaction where patrons can send funds to an art installation in order to generate unique yet repeatable reactions from the art. Art Blocks disrupts the world of interactive and generative art creating a transparent revenue source for artists and entities that host and maintain the art projects themselves.,,Southern US,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Media and Entertainment, Other",2,"Erick Calderon, Jeff Davis",1-10,1,,2021-10-07,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,6000000,USD,6000000,"Galaxy Digital, True Ventures, Collab+Currency, The LAO, Libertus Capital",1,7,,,,,,,Private,,,,,,,,,,,,,,13.68%,50,,,,0,1,,Scientific and technological services,,,
Supy,https://www.crunchbase.com/organization/supy-187e,2021-01-01,year,"Restaurants, Software","Dubai, Dubai, United Arab Emirates",Supy is a B2B software solution focused on streamlining transactions between restaurants and suppliers,"19,926",,Active,,,,,For Profit,https://supy.io/,,https://www.linkedin.com/company/supy1/,Supy is a B2B software solution focused on streamlining transactions between restaurants and suppliers,https://www.facebook.com/supy.io/,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",,,,,,,,,,,,,,,,,"Food and Beverage, Software",3,"Dani El Zein, Ibrahim Bou Ncoula, Yazeed Bin Busayyis",11-50,2,Seed,2022-07-05,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,9500000,USD,9500000,9500000,USD,9500000,"Global Ventures, BECO Capital, Valia Ventures, COTU Ventures, AMK Investment Office",3,5,,,,,,,Private,,,,,,,,,,,,,,19.35%,69,5,,,,,,,,,
Whistleblower Software,https://www.crunchbase.com/organization/whistleblower-software,2021-01-01,year,"B2B, Legal, Legal Tech, SaaS, Security, Software","Aarhus, Midtjylland, Denmark","Whistleblowing System, SaaS","19,929",,Active,,,,,For Profit,https://whistleblowersoftware.com/en,,https://www.linkedin.com/company/whistleblower-software,"Whistleblower Software is a system made for SMBs, Enterprises, law firms and the public sector. The aim of the system is to provide a compliant, secure and user friendly whistleblowing channel.",https://www.facebook.com/whistleblowersoftware,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Other, Privacy and Security, Professional Services, Software",,,51-100,1,Seed,2022-10-05,5000000,EUR,4955931,Seed,5000000,EUR,4955931,Seed,5000000,EUR,4955932,5000000,EUR,4955932,"West Hill Capital, Morten Brogger",1,2,,,,,,,Private,,,,,,,,,,,,,,-53.8%,27,,,16,,,,,1081080,USD,1081080
MoBagel,https://www.crunchbase.com/organization/mobagel,2015-03-01,month,"Artificial Intelligence, Big Data, Business Intelligence, Cloud Data Services, Digital Marketing, Education, Enterprise, Machine Learning, Predictive Analytics, Software","Santa Clara, California, United States","MoBagel, a US-based startup dedicated to no-code AI for teams that build AI solutions together","19,930",$1M to $10M,Active,,,,,For Profit,https://mobagel.com,https://twitter.com/mobagel,https://www.linkedin.com/company/mobagel,"MoBagel provides a no-code AI platform that empowers data scientists, domain experts, and business stakeholders to seamlessly design and deploy AI solutions.",https://www.facebook.com/mobagel/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Education, Information Technology, Internet Services, Other, Sales and Marketing, Science and Engineering, Software",3,"Adms Chung, Iru Wang, Ken Lin",101-250,8,Early Stage Venture,2022-04-01,12000000,USD,12000000,Series A,12000000,USD,12000000,Series A,20000000,USD,20000000,20500000,USD,20500000,"500 Global, UpHonest Capital, FundersClub, CyberAgent Capital, SkyDeck Berkeley",4,23,,,,,,,Private,,,,,,,,,,,,,2,-73.06%,86,14,,21,,,,,133716,USD,133716
groundcover,https://www.crunchbase.com/organization/groundcover,2021-08-01,month,Software,"Tel Aviv, Tel Aviv, Israel",groundcover is a K8s application monitoring solution that reinvents the domain with eBPF.,"19,931",$1M to $10M,Active,,,,,For Profit,http://www.groundcover.com,https://twitter.com/groundcover_com,https://www.linkedin.com/company/groundcover-com/,groundcover is a K8s application monitoring solution that reinvents the domain with eBPF.,,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,Software,2,"Shahar Azulay, Yechezkel Rabinovich",11-50,2,Early Stage Venture,2022-09-14,20000000,USD,20000000,Series A,20000000,USD,20000000,Series A,24500000,USD,24500000,24500000,USD,24500000,"Zeev Ventures, Heavybit, Angular Ventures, Jibe Ventures",1,4,,,,,,,Private,,,,,,,,,,,,,,11.67%,69,,,,,,,,,,
