Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Upflow,https://www.crunchbase.com/organization/upflow,2018-04-01,month,"B2B, Billing, E-Commerce Platforms, Financial Services, FinTech, Payments, SaaS, Software","New York, New York, United States",Upflow is a technology company building a payment platform for B2B businesses.,"9,475",,Active,,,,,For Profit,https://upflow.io,https://twitter.com/UpflowHQ,https://www.linkedin.com/company/upflowhq/,Upflow is the software company revolutionizing how B2B businesses get paid. The platform help companies manage their unpaid invoices and improve their cash collection by using the company's SaaS-based payment platform. Alexandre Louisy and Barnaby Malet started the company in 2018.,https://www.facebook.com/upflowHQ/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Other, Payments, Software",3,"Alexandre Louisy, Barnaby Malet, Thibaud Elziere",11-50,6,Early Stage Venture,2021-06-15,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,17908624,USD,17908624,17908624,USD,17908624,"Kima Ventures, Y Combinator, Hexa, 9Yards Capital, Lorimer Ventures",2,14,,,,,,,Private,,,,,,,,,,,,,,-24.87%,65,,,24,0,1,,Insurance; financial affairs,,,
CuriosityStream,https://www.crunchbase.com/organization/curiositystream,2015-03-15,day,"Content, Internet, Media and Entertainment, Subscription Service, Video","Silver Spring, Maryland, United States",CuriosityStream is a factual entertainment media company with a global streaming service and pay TV channels around the world.,"9,477",$10M to $50M,Active,2020-10-15,day,,,For Profit,https://curiositystream.com/,https://www.twitter.com/curiositystream,https://www.linkedin.com/company/curiositystream/,"CuriosityStream is a global factual streaming services and media companies. Our documentary series and features cover every topic from space exploration to adventure to the secret life of pets, empowering viewers of all ages to fuel their passions and explore new ones. With thousands of titles, many in Ultra HD 4K, including exclusive originals, CuriosityStream features stunning visuals and unrivaled storytelling to demystify science, nature, history, technology, society, and lifestyle. CuriosityStream programming is available worldwide to watch on TV, desktop, mobile and tablets. Find us on Roku, Apple TV Channels and Apple TV, Xbox One, Amazon Fire TV, Google Chromecast, iOS and Android, as well as Amazon Prime Video Channels, YouTube TV, Sling TV, DISH, Comcast Xfinity on Demand, Cox Communications, Altice USA, Suddenlink, T- Mobile, Frndly TV, Vidgo, Sony, LG, Samsung and VIZIO smart TVs, Liberty Global, Com Hem, MultiChoice, StarHub TV, Totalplay, Millicom, Okko, Gazprom and other global distribution partners and platforms.",https://www.facebook.com/curiositystream,"Washington DC Metro Area, East Coast, Southern US",,,1,1,1,,,,,,,,,,,,"Internet Services, Media and Entertainment, Other, Video",2,"Elizabeth North, John Hendricks",101-250,3,IPO,2020-10-15,25000000,USD,25000000,Post-IPO Equity,25000000,USD,25000000,Post-IPO Equity,279684000,USD,279684000,279684000,USD,279684000,"Blum Capital Partners, TimesSquare Capital Management",2,2,1,Made Acquisitions,,,,,Public,2020-10-15,,,,512000000,USD,512000000,CURI,https://www.crunchbase.com/ipo/curiositystream-ipo--944147be,NASDAQ,2022-05-23,,1,-9.91%,49,2,"7,842",37,,,,,3240517,USD,3240517
AdmitKard,https://www.crunchbase.com/organization/admitkard,2016-11-15,day,"Analytics, Education, Higher Education, Information Technology, Mobile Apps","Noida, Uttar Pradesh, India",AdmitKard operates an education counseling portal that aims to make global education more accessible to students.,"9,479",,Active,,,,,For Profit,https://www.admitkard.com,http://twitter.com/admitkard,https://www.linkedin.com/admitkard,"At AdmitKard we aspire to make global education accessible to every student through the application of digital data and analytics, so that the study abroad admission process becomes fun and hassle free. The company believes that each student deserves an opportunity for a great career and we work towards building a future where the students are at comfort and ease while taking decisions related to higher education in a different country. The company's platform recommends courses to students from various universities in the country and abroad, as well as using the concept of near-peer mentoring and leveraging artificial intelligence and machine learning algorithms to assist aspirants in decision-making, enabling students to get curated information that is critical for making decisions regarding the choice of university based on their career goals and aspirations. AdmitKard was established on November 15, 2016 in Noida, Uttar Pradesh.",https://www.facebook.com/AdmitKard/,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Apps, Data and Analytics, Education, Information Technology, Mobile, Software",2,"Piyush Bhartiya, Rachit Agrawal",11-50,4,Early Stage Venture,2023-02-20,500000000,INR,6046113,Series A,500000000,INR,6046113,Series A,11698941,USD,11698941,11698941,USD,11698941,"GSV Ventures, Kunal Shah, Gaurav Munjal, Varun Alagh, Sumit Jain",2,19,,,,,,,Private,,,,,,,,,,,,,,-15.02%,87,4,,39,,,,,,,
Karma,https://www.crunchbase.com/organization/shoptagr,2014-01-01,year,"Apps, Artificial Intelligence, E-Commerce, Retail, Software","Tel Aviv, Tel Aviv, Israel",Karma is the next generation shopping assistant that helps millions of people shop better.,"9,482",Less than $1M,Active,,,,,For Profit,http://karmanow.com,https://twitter.com/shopwithkarma,https://www.linkedin.com/company/karma-assistant,"Karma is an AI shopping assistant and shopping network on a mission to make everyone's shopping better. We are a customer-first company with a team obsessed with providing real, tangible value to millions of users in every interaction. Karma's major investors include Target Global and NFX.",https://www.facebook.com/shopwithkarma,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,"Apps, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Science and Engineering, Software",2,"Jonathan Friedman, Ronen Yuval - Hoch",51-100,5,Early Stage Venture,2021-10-14,25000000,USD,25000000,Series A,25000000,USD,25000000,Series A,33900000,USD,33900000,33900000,USD,33900000,"Target Global, NFX, AltaIR Capital, Skywell Capital Partners, Wadi Ventures",4,8,,,,,,,Private,,,,,,,,,,,,,,-7.66%,31,,,28,0,2,,Scientific and electric apparatus and instruments,,,
SalioGen Therapeutics,https://www.crunchbase.com/organization/saliogen-therapeutics,2020-01-01,year,"Biotechnology, Genetics, Life Science, Therapeutics","Burlington, Massachusetts, United States",SalioGen Therapeutics is a gene coding company that develops potentially curative therapies for patients with inherited disorders.,"9,484",,Active,,,,,For Profit,https://saliogen.com,https://twitter.com/saliogen,https://www.linkedin.com/company/saliogen,"SalioGen Therapeutics is a gene coding company that develops potentially curative therapies for patients with inherited disorders.  Its Gene Coding approach is guided by our Exact DNA Integration Technology (EDIT) platform, a genome engineering technology that leverages proprietary mammal-derived enzymes they call Saliogase. With broad applicability, non-viral delivery capabilities of any size gene, and significant manufacturing advantages, EDIT has the potential to transform the treatment paradigm for inherited disorders and beyond.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",1,Joseph Higgins,11-50,2,Early Stage Venture,2022-01-05,115000000,USD,115000000,Series B,115000000,USD,115000000,Series B,135000000,USD,135000000,135000000,USD,135000000,"T. Rowe Price, Fidelity Management and Research Company, EPIQ Capital Group, D1 Capital Partners, GordonMD Global Investments",3,9,,,,,,,Private,,,,,,,,,,,2023-09-11,,,1.4%,20,,,,10,7,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,Chemical substances,78081,USD,78081
Space and Time,https://www.crunchbase.com/organization/space-and-time,2022-01-01,year,"Analytics, Internet, Software","Newport Beach, California, United States","Space and Time is the Web3-native, data warehouse. Fast queries at enterprise scale. Join on-chain and off-chain data in a single query.","9,485",,Active,,,,,For Profit,https://www.spaceandtime.io,https://twitter.com/SpaceandTimeDB,https://www.linkedin.com/company/space-and-time-labs/,"Web3-native data warehouse. Built from the ground up as a multichain data platform for dapps and developers in Gaming/DeFi, or any project needing next-gen analytics. We deliver fully decentralized yet enterprise-scale SQL + APIs to join on-chain and off-chain data in a single query",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Internet Services, Software",,,11-50,2,,2022-09-27,20000000,USD,20000000,Venture - Series Unknown,20000000,USD,20000000,Venture - Series Unknown,30000000,USD,30000000,30000000,USD,30000000,"CoinDCX, Samsung NEXT, Ankr, Digital Currency Group, Polygon",2,26,,,,,,,Private,,,,,,,,,,,,,,34.25%,18,,,,,,,,,,
HENRY,https://www.crunchbase.com/organization/henry-18a0,2020-01-01,year,"Analytics, E-Learning, EdTech, Software","Buenos Aires, Distrito Federal, Argentina",Henry trains software developers and data scientists for free and helps them find a job in exchange for a share of their future income.,"9,486",,Active,,,,,For Profit,https://www.soyhenry.com/,https://twitter.com/soyhenry_ok,https://www.linkedin.com/school/soyhenry/,"Henry trains software developers and data scientists for free in LatAm and helps them find a job remotely in exchange for a share of their future income. More than +1,000 companies from all around the world hire HENRY talent.",https://www.facebook.com/soyhenryok/,Latin America,,,,,,,,,,,,,,,,,"Data and Analytics, Education, Software",4,"Antonio Tralice, Leonardo Maglia, Luz Borchardt, Martin Borchardt",51-100,5,Early Stage Venture,2022-05-03,10000000,USD,10000000,Series A,10000000,USD,10000000,Series A,11800000,USD,11800000,11800000,USD,11800000,"Y Combinator, Accion, Accion Venture Lab, Noveus Capital, Norte Ventures",4,20,,,,,,,Private,,,,,,,,,,,,,,52.47%,89,1,,16,,,,,,,
Gameto,https://www.crunchbase.com/organization/gameto,2020-01-01,year,"Biopharma, Biotechnology, Genetics","New York, New York, United States",Gameto is a biotechnology using cell engineering to develop therapeutics of the female reproductive system.,"9,491",,Active,,,,,For Profit,https://gametogen.com,https://twitter.com/GametoGen,https://www.linkedin.com/company/gameto-inc,"Gameto is a biotechnology company whose mission is to redefine female reproductive health by developing therapies that improve lives. Women’s health is a vastly underserved therapeutic area. Most conditions have few treatment options, and those available often cause frequent complications and offer limited clinical benefit. Gameto aims to change that. Gameto is committed to using cutting-edge scientific advances to deliver better solutions to patients. Using cellular engineering, they have developed a platform to produce female reproductive cell lines. They use proprietary combinations of transcription factors to reprogram hiPSCs into engineered ovarian and endometrium cell lines that mimic the functions of endogenous cells, producing and responding to all hormones.  Their team of cellular engineers is using this platform to advance a portfolio of cellular therapeutics for female reproductive diseases.  Gameto's first program, Fertilo,  is a therapeutic for IVF and egg freezing, aiming to make the process shorter, safer and more effective. Additional applications of our platform include, an organoid of the female reproductive system, Deovo,  and a cell-based therapeutic to ameliorate the health consequences of primary ovarian insufficiency and menopause, Ameno.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",3,"Dina Radenkovic, Martin Varsavsky, Pranam Chatterjee",1-10,4,,2022-09-14,17000000,USD,17000000,Venture - Series Unknown,17000000,USD,17000000,Venture - Series Unknown,40000000,USD,40000000,40000000,USD,40000000,"Gaingels, Insight Partners, FJ Labs, Lux Capital, Bold Capital Partners",2,19,,,,,,,Private,,,,,,,,,,,2023-04-28,,,,38,,,,,,,,,,
AltaML,https://www.crunchbase.com/organization/altaml,2018-01-01,month,"Artificial Intelligence, Enterprise Software, Intelligent Systems, Machine Learning, Natural Language Processing, Software","Edmonton, Alberta, Canada",AltaML provides technical and strategic expertise to build transformative applications using applied AI.,"9,492",,Active,,,,,For Profit,https://www.altaml.com/,https://twitter.com/altaml_com,https://www.linkedin.com/company/altaml/,"AltaML helps business leaders understand how artificial intelligence can redefine competitive advantage and develops powerful software applications that create efficiencies, mitigate risk and drive revenue. AltaML has offices in Edmonton, Calgary and Toronto, Canada.",https://www.facebook.com/AltaML,,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2,"Cory Janssen, Nicole Janssen",101-250,3,Early Stage Venture,2020-07-22,3250000,USD,3250000,Grant,,,,Series A,3000000,USD,3000000,6250000,USD,6250000,The Opportunity Calgary Investment Fund,1,1,,,,,,,Private,,,,,,,,,,,,,,60.89%,67,,,22,0,0,,Scientific and technological services,,,
CUUP,https://www.crunchbase.com/organization/cuup,2017-01-01,year,"E-Commerce, Fashion, Lingerie, Retail","New York, New York, United States",CUUP is a direct to consumer startup that focuses on providing the essential bra for women.,"9,498",$1M to $10M,Active,2023-07-20,day,,,For Profit,https://shopcuup.com,https://twitter.com/shopcuup,https://www.linkedin.com/company/cuupinc,"CUUP is a direct to consumer startup focused on providing the essential bra for women. The company's vision is to have a collection of flattering, comfortable, and unrestrictive bras built for all women that don’t compromise comfort, fit, or aesthetic. Founded by Kearnon O'Molony and Abby Morgan, CUUP is headquartered in New York.",https://www.facebook.com/ShopCUUP/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",3,"Abby Morgan, Kearnon O'Molony, Lauren Caris Cohan",1-10,4,M&A,2022-11-28,1300000,USD,1300000,Venture - Series Unknown,1300000,USD,1300000,Venture - Series Unknown,29549979,USD,29549979,29549979,USD,29549979,"Insight Partners, Forerunner Ventures, Global Founders Capital, Bullish, Lerer Hippeau",1,5,,Was Acquired,2023-07-20,day,Acquisition,,Private,,,,,,,,,,,,,,-1.06%,54,,,26,,,,,,,
