Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Venteur,https://www.crunchbase.com/organization/venteur,2021-01-01,year,"Artificial Intelligence, Employee Benefits, Finance, Financial Services, Health Care, Insurance, InsurTech, Marketplace","Berkeley, California, United States",Venteur helps businesses to provide more affordable and personalized health insurance options to their employees.,"7,986",,Active,,,,,For Profit,https://www.venteur.co/,https://twitter.com/VenteurCo,https://www.linkedin.com/company/venteur-inc/,"Venteur helps businesses to save money on their health insurance costs, while simultaneously giving their people greater choice and control over their health care. Instead of offering a traditional group health insurance plan, businesses are able to provide their employees with tax-free money via an Individual Coverage Health Reimbursement Arrangement (ICHRA). Venteur's AI decision support tools guide employees on how to spend this money and optimize their health and financial wellness.",https://www.facebook.com/Venteur.co/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Administrative Services, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",2,"Stacy Edgar, Timothy Edgar",1-10,4,Seed,2023-08-16,7600000,USD,7600000,Seed,7600000,USD,7600000,Seed,7720000,USD,7720000,7720000,USD,7720000,"Techstars, Plug and Play Ventures, CRCM, Revelry Venture Partners, GSR Ventures",2,8,,,,,,,Private,,,,,,,,,,,,,,,59,,,,0,1,,Insurance; financial affairs,,,
CareStack,https://www.crunchbase.com/organization/care-stack,2015-01-01,year,"Dental, Health Care, Medical, SaaS","Kissimmee, Florida, United States",CareStack is a practice management platform for dental groups to manage all of their software and daily operations through one platform.,"7,987",$1M to $10M,Active,,,,,For Profit,http://www.carestack.com/,https://twitter.com/CareStackSystem,https://www.linkedin.com/company/carestack/,"CareStack is a single all-in-one platform on the cloud that combines dental practice management, patient engagement, practice marketing, and data analytics. CareStack is currently used by large and growing practices as an all-in-one solution to increase productivity, minimize costs, and improve patient dental care.  CareStack's mission is to help dentists to have a better practice and a better life. Through their technology-led offerings, CareStack will elevate dental offices to a higher degree of financial success.",https://www.facebook.com/pg/CareStackSystem/,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Health Care, Software",2,"Abilash Krishna, Mark Huzyak",251-500,6,,2022-07-13,,,,Corporate Round,,,,Corporate Round,74053116,USD,74053116,74053116,USD,74053116,"Accel, Eight Roads Ventures, F-Prime Capital, Steadview Capital, Delta Dental",4,7,,,,,,,Private,,,,,,,,,,,,,,3.14%,52,,,9,,,,,1439862,USD,1439862
ZERO Systems,https://www.crunchbase.com/organization/zero-2,2014-10-01,month,"Apps, Artificial Intelligence, Machine Learning, Software","Campbell, California, United States",ZERO is empowering the Enterprise of the Future with an AI co-pilot for every knowledge worker,"7,990",$1M to $10M,Active,,,,,For Profit,https://zerosystems.com/,https://twitter.com/zeromailapp,https://www.linkedin.com/company/zeroapp/,"ZERO Systems is a generative AI company that brings the power of large language models inside the security perimeter of enterprises. Its powerful operating and orchestration platform, Hercules, enables enterprises to quickly create, deploy, and run generative AI apps without compromising security standards. ZERO Systems is currently delivering strong ROI at many Fortune 500 enterprises. In 2022, ZERO Systems was recognized by Gartner as a ""Cool Vendor"" in Data-Centric AI. The company also features on the Gartner Hype Cycle for Natural Language Processing. The company is also a strategic partner of Thomson Reuters Ventures.",https://www.facebook.com/zeromailapp,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Apps, Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2,"Alex Babin, Gevorg Karapetyan",51-100,5,Early Stage Venture,2022-03-02,12000000,USD,12000000,Series A,12000000,USD,12000000,Series A,12000000,USD,12000000,12120000,USD,12120000,"Davidovs Venture Collective, 468 Capital, s16vc, NFX, One Way Ventures",2,13,,,,,,,Private,,,,,,,,,,,,,4,57.7%,28,,,20,2,2,,Scientific and electric apparatus and instruments,,,
Pahdo Labs,https://www.crunchbase.com/organization/pahdo-labs,2021-02-01,month,"Gaming, Online Games, Social Network","New York, New York, United States",Pahdo Labs develops an Anime-style action MMORPG and game creation platform.,"7,992",,Active,,,,,For Profit,https://www.pahdolabs.com,https://twitter.com/pahdolabs,https://www.linkedin.com/company/pahdo,"Pahdo Labs is building an Anime-style action MMORPG and game creation platform. The company's mission is to cultivate a virtual world built by players, an online place where people can have a meaningful role in something bigger than themselves, own and share the products of their ingenuity, and foster a sense of belonging for others. Pahdo Labs was founded in 2021 and is based in New York, NY.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Gaming, Internet Services",1,Daniel Zou,11-50,3,Early Stage Venture,2022-03-31,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,17500000,USD,17500000,17500000,USD,17500000,"Andreessen Horowitz, BoxGroup, Neo, Pear VC, Global Founders Capital",1,15,,,,,,,Private,,,,,,,,,,,,,,121.01%,60,,,,,,,,,,
Sunstone Management,https://www.crunchbase.com/organization/sunstone-management-inc-067f,2015-01-01,year,,"Irvine, California, United States",Sunstone Management is a diversified private capital firm invests in diverse early-stage tech companies.,"7,994",,Active,,,,,For Profit,http://sunstoneinvestment.com,https://twitter.com/sunstonemgmt,https://www.linkedin.com/company/sunstonemanagement/,Sunstone Management (“Sunstone”) is a diversified private capital management and investment firm.,,"Greater Los Angeles Area, West Coast, Western US",Early Stage Venture,Venture Capital,92,109,4,18,2,2,,,,,,,,,,1,John Shen,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,16,,,,,,,,90853,USD,90853
super.AI,https://www.crunchbase.com/organization/canotic,2017-01-01,year,"Artificial Intelligence, Computer Vision, Information Technology, Machine Learning, Natural Language Processing","Bellevue, Washington, United States","super.AI is a data labeling platform for AI that uses AI and humans to generate, structure, and label any type of data.","7,995",,Active,,,,,For Profit,https://super.ai/,https://twitter.com/mysuperai,https://www.linkedin.com/company/mysuperai,"super.AI is a data labeling platform for AI that uses AI and humans to generate, structure, and label any type of data. It has a new approach to data labeling and machine learning called data programming which runs on the AI Compiler that they created. The platform breaks apart a complex task into small pieces like an assembly line and then automates those pieces over time. super.AI compiler quickly transforms computer code from one programming language to another without human intervention for ingesting and analyzing data with machine learning, enabling developers to create machine learning applications quickly and cheaply at a large scale.",https://www.facebook.com/mysuperai,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",1,Brad Cordova,11-50,3,Early Stage Venture,2021-06-16,12000000,USD,12000000,Series A,12000000,USD,12000000,Series A,18300000,USD,18300000,18300000,USD,18300000,"East Ventures, NFX, Mosaic Ventures, PSL Ventures, HV Capital",3,6,,,,,,,Private,,,,,,,,,,,,,5,-2.8%,45,,,21,0,3,,Scientific and technological services,,,
Nutrafol,https://www.crunchbase.com/organization/nutrafol,2014-02-04,day,"Biotechnology, Consumer Goods, Health Care, Nutraceutical, Wellness","New York, New York, United States","Nutrafol is a nutraceutical manufacturer that formulates natural, drug-free products to improve hair health.","7,997",$10M to $50M,Active,,,,,For Profit,https://www.nutrafol.com/,https://twitter.com/nutrafol/,https://www.linkedin.com/company/nutrafol/,"As the #1 Dermatologist-recommended hair growth supplement brand, Nutrafol is setting a new scientific standard for wellness through an individualized, whole body approach. With a new caliber of effective, clinically-backed, premium products, Nutrafol addresses the internal root causes as the foundation of hair growth with additional hair health support at the scalp. Nutrafol's extensive team of doctors and researchers are constantly investing in scientific research and developments at the forefront of genetics, biotechnology, and anti-aging medicine to remain on the cutting-edge of hair health innovation. Nutrafol is backed by more than 3,000+ physicians, clinics and stylists across the U.S. for its trusted, reliable results, and has received numerous prestigious accolades. Nutrafol was founded on 2014 and is based in New York.",https://www.facebook.com/nutrafol/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Biotechnology, Consumer Goods, Health Care, Science and Engineering",2,"Giorgos Tsetis C.E., Roland Peralta",101-250,2,Early Stage Venture,2019-04-02,35000000,USD,35000000,Series B,35000000,USD,35000000,Series B,35000000,USD,35000000,35000000,USD,35000000,"L Catterton, Unilever Ventures",2,2,,,,,,,Private,,,,,,,,,,,,,1,-29.12%,79,,,44,5,7,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,
Pattern Brands,https://www.crunchbase.com/organization/pattern-e0b0,2019-08-01,month,"Consumer Goods, E-Commerce, Lifestyle, Retail","New York, New York, United States","Pattern is a family of brands that acquires, operates, and grows leading Shopify home goods brand on a single platform.","8,000",,Active,,,,,For Profit,https://patternbrands.com,https://twitter.com/patternbrands,https://www.linkedin.com/company/pattern-brands,"Pattern is a family of brands that inspire to learn, explore, and lay the foundation for a more present life. The company's goal is to create deeper, more personal relationships with each consumer so they can best serve their needs through the family of brands.",https://www.facebook.com/pg/patternbrands,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Consumer Goods",3,"Emmett Shine, Nicholas Ling, Suze Dowling",51-100,5,Early Stage Venture,2022-02-23,25000000,USD,25000000,Series B,25000000,USD,25000000,Series B,99000000,USD,99000000,99000000,USD,99000000,"BAM Elevate, Reshape, Victory Park Capital, HOF Capital, Toba Capital",4,15,4,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,-51.88%,27,,,18,6,20,"Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills","Household or kitchen utensils, containers and materials; glassware; porcelain; earthenware",197472,USD,197472
Liquid Instruments,https://www.crunchbase.com/organization/liquid-instruments,2014-01-01,year,"Electronics, Manufacturing","Canberra, Australian Capital Territory, Australia","Liquid Instruments is the developer of Moku:Lab, a new all-in-one device for professional test and measurement.","8,001",$1M to $10M,Active,,,,,For Profit,http://www.liquidinstruments.com/,,https://www.linkedin.com/company/liquidinstruments/,"Liquid Instruments is the developer of Moku:Lab, a new all-in-one device for professional test and measurement. Moku:Lab couples the signal processing power of an FPGA with high-speed analog inputs and outputs to bring you a new level of flexibility in the lab.",,"Asia-Pacific (APAC), Australasia",,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing",12,"Andrew Sutton, Ben Coughlan, Daniel Shaddock, Danielle Wuchenich, David McClelland, David Rabeling, Magnus Hsu, Malcolm Gray, Paul Altin, Samuel Francis, Tarquin Ralph, Timothy Lam",11-50,4,Early Stage Venture,2022-09-13,28500000,USD,28500000,Series B,28500000,USD,28500000,Series B,37718597,USD,37718597,51418597,USD,51418597,"Anzu Partners, Lockheed Martin Ventures, Decacorn Capital, Acorn Capital, Changer Club",5,11,,,,,,,Private,,,,,,,,,,,,,,42.94%,86,3,,17,7,6,,Scientific and electric apparatus and instruments,,,
Burrow,https://www.crunchbase.com/organization/hiburrow,2016-04-20,day,"Direct Sales, E-Commerce, Furniture, Home Decor","New York, New York, United States",Burrow specializes in selling various luxury furniture online.,"8,002",$10M to $50M,Active,,,,,For Profit,https://burrow.com/,https://twitter.com/hiburrow,https://www.linkedin.com/company/hi-burrow/,"Burrow specializes in selling various luxury furniture online. Its furniture is handcrafted from sturdy, sustainably-sourced hardwood and scratch- and stain-resistant, non-toxic fabrics. Burrow is dedicated to reinventing the way people furnish their homes. The company was founded in 2016 and is headquartered in New York.",https://www.facebook.com/burrow/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods, Real Estate, Sales and Marketing",2,"Kabeer Chopra, Stephen Kuhl",51-100,9,Late Stage Venture,2022-03-03,,,,Series C,,,,Series C,53320000,USD,53320000,53320000,USD,53320000,"Alumni Ventures, Y Combinator, New Enterprise Associates, Unanimous Capital, Reshape",3,34,,,,,,,Private,,,,,,,,,,,,,1,-13.88%,60,,,29,,,,,169050,USD,169050
