Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Heja,https://www.crunchbase.com/organization/heja,2018-01-01,year,"Apps, Fitness, Mobile Apps, Sports","Stockholm, Stockholms Lan, Sweden","Heja is only app you need to easily handle communication between coaches, managers, parents and players. ","18,426",,Active,,,,,For Profit,https://heja.io,https://twitter.com/heja_app,https://www.linkedin.com/company/heja,"Heja is only app you need to easily handle communication between coaches, managers, parents and players.  At Heja, we're on a mission to champion the positive impact sport plays in the lives of children and youths: encouraging healthy lifestyles, growing children into leaders and acting as a bridge between cultures. Heja - our free-for-all team app - is just our first contribution to that cause.",https://www.facebook.com/hejaapp,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Apps, Mobile, Software, Sports",2,"Johan Berglund, Mikael Blix",11-50,2,Seed,2021-06-07,3400000,EUR,4144900,Seed,3400000,EUR,4144900,Seed,6801874,USD,6801874,6801874,USD,6801874,"Peak, Luminar Ventures, Bonnier Ventures, Max Ventures, Inbox Capital",2,8,,,,,,,Private,,,,,,,,,,,,,,10.05%,163,2,"220,334",,0,3,,Scientific and electric apparatus and instruments,268230,USD,268230
Factbird ApS,https://www.crunchbase.com/organization/blackbird-aps,2015-10-30,day,"Information Technology, Software","Copenhagen, Hovedstaden, Denmark",Real-time production monitoring,"18,427",,Active,,,,,For Profit,https://factbird.com,,https://www.linkedin.com/company/factbird-aps,Factbird ApS is a spin-off from emendo consulting group. It all began with the frustration over the cost of installing data collection systems on filling lines at the Danish brewery Royal Unibrew. The consultants in emendo decided to develop better technology. The idea behind Factbird is to provide products and services which will reduce wasted resources within companies and improve the way people live and work together. Products are developed in-house and inspired by key customers and top graduate students. The company's vision is to positively impact the lives of one million people before 2025. Factbird system is used globally in more than 25 countries.,,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Information Technology, Software",2,"Anders Arnum Jensen, Finn Hunneche",11-50,1,Early Stage Venture,2022-01-21,35000000,DKK,5333820,Series A,35000000,DKK,5333820,Series A,35000000,DKK,5333821,35000000,DKK,5333821,Vaekstfonden,,1,,,,,,,Private,,,,,,,,,,,,,,350.28%,61,,,,0,1,,Scientific and electric apparatus and instruments,,,
iM3NY,https://www.crunchbase.com/organization/im3ny,2018-01-01,year,"Battery, Clean Energy, CleanTech, Manufacturing","Endicott, New York, United States","iM3NY is a startup lithium ion battery cell manufacturing company with HQ and Gigafactory located in Endicott, NY.","18,429",,Active,,,,,For Profit,http://www.im3ny.com/,,https://www.linkedin.com/company/im3ny/,"iM3NY is a startup lithium ion battery cell manufacturing company with HQ and Gigafactory located in Endicott, NY. We are developing a cell manufacturing Gigafactory on Huron Campus, the birthplace of IBM. We have a proprietary BMLMP cell chemistry that offers significant advancement over other phosphate based cell chemistries (for example LFP). The company has raised significant funding over 2020-22 and is fully funded for the completion of our first 1 gigawatt-hours per year (GWh/yr) Gigafactory, that will begin production during summer 2022. Future plans are to expand production capabilities to 32+ GWh over the next 8 years.",,"East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Energy, Manufacturing, Sustainability",,,11-50,5,Early Stage Venture,2022-04-19,100000000,USD,100000000,Debt Financing,23600000,USD,23600000,Series A,45500000,USD,45500000,208500000,USD,208500000,"Aon, Atlas Credit Partners, Magnis Energy Technologies, Riverstone Credit Partners, Magnis Energy Technologies",5,5,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
ProfitWheel,https://www.crunchbase.com/organization/profitwheel,2020-01-01,year,"Advertising, Marketing","Mumbai, Maharashtra, India",ProfitWheel focuses on creating a customer data-led marketing intelligence platform for the new direct-to-consumer world.,"18,431",,Active,,,,,For Profit,https://profitwheel.com/,https://twitter.com/profitwheellive,https://www.linkedin.com/company/profitwheel,ProfitWheel focuses on creating a customer data-led marketing intelligence platform for the new direct-to-consumer world.ProfitWheel makes digital advertising more effective by finding and winning the most profitable customers.,https://www.facebook.com/profitwheellive,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Advertising, Sales and Marketing",3,"Aman Khanna, Gautam Mehra, Vivek Bhargava",11-50,2,Seed,2022-12-13,100000000,INR,1213562,Seed,100000000,INR,1213562,Seed,322000000,INR,4180273,322000000,INR,4180273,"Netcore Cloud, Amit Singhal, KRS Jamwal, Ashutosh Garg, Harish Bahl",1,14,,,,,,,Private,,,,,,,,,,,,,,,63,,,,,,,,,,
Acerta Analytics,https://www.crunchbase.com/organization/acerta,2017-02-01,month,"Artificial Intelligence, Automotive, Machine Learning, Manufacturing, Software","Kitchener, Ontario, Canada",Acerta Analytics is a software company that improves part quality in precision manufacturing through Machine Learning and AI,"18,431",$1M to $10M,Active,,,,,For Profit,https://acerta.ai,https://twitter.com/acertaanalytics,https://www.linkedin.com/company/acerta-systems-analytics/,"Acerta’s machine learning and artificial intelligence-powered solutions are transforming quality control for precision manufacturers of parts built for automotive and off-highway vehicles. Acerta translates complex product data into actionable insights for manufacturers, helping them get products to market faster with fewer defects. Through this “Actionable AI,” Acerta’s ML/AI solutions help manufacturers locate the earliest indicators of future product failures, accelerate root cause analysis, reduce scrap and rework, and improve throughput. Their customers can make the right decisions fast, optimize production and improve product quality, ultimately improving profits.",,Great Lakes,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software, Transportation",3,"Greta Cutulenco, Jean-Christophe Petkovich, Sebastian Fischmeister",11-50,5,Early Stage Venture,2022-11-22,10400000,CAD,7782782,Series B,10400000,CAD,7782782,Series B,16632783,USD,16632783,18632783,USD,18632783,"Techstars, SVB Financial Group, Plug and Play Ventures, OMERS Ventures, M12 - Microsoft's Venture Fund",4,14,,,,,,,Private,,,,,,,,,,,2021-06-14,,,12.55%,17,,,16,,,,,,,
Marpipe,https://www.crunchbase.com/organization/marpipe,2019-01-01,year,"Advertising, Internet, Marketing","New York, New York, United States",Marpipe is a martech platform that automates the creative testing process for brands and agencies.,"18,432",,Active,,,,,For Profit,https://www.marpipe.com,https://twitter.com/marpipe_hq,https://www.linkedin.com/company/marpipe,Marpipe is a multivariate creative testing platform.,https://www.facebook.com/MarpipeHQ,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing",1,Dan Pantelo,11-50,3,Early Stage Venture,2021-09-07,8000000,USD,8000000,Series A,8000000,USD,8000000,Series A,10883917,USD,10883917,10883917,USD,10883917,"Samsung NEXT, Tribe Capital, Ripple Ventures, AperiamVentures, Stage 2 Capital",2,9,,,,,,,Private,,,,,,,,,,,,,,47.99%,83,,,23,0,0,,Advertising; business,,,
Sonar,https://www.crunchbase.com/organization/sonar-3522,2018-01-01,year,"CRM, Productivity Tools, Software","Atlanta, Georgia, United States",Sonar develops a customer relationship management software designed to manage changes in the CRM process.,"18,433",,Active,,,,,For Profit,https://seesonar.com,https://twitter.com/see_sonar,https://www.linkedin.com/company/sonar-software,"Sonar develops a customer relationship management software designed to manage changes in the CRM process. Sonar visualizes impact reporting on any object, field, process, custom or standard instantly, allowing users to have visibility into how the mission critical system operates and what changes can be made.",https://www.facebook.com/seesonar,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",3,"Bradley Smith, Eugene Kolesnik, Jack McGlinchey",51-100,2,Early Stage Venture,2021-03-30,12000000,USD,12000000,Series A,12000000,USD,12000000,Series A,13652502,USD,13652502,13652502,USD,13652502,"Bossanova Investimentos, Craft Ventures, Valor Equity Partners, Parade Ventures, Slack Fund",1,6,,,,,,,Private,,,,,,,,,,,,,,205.86%,25,,,12,,,,,,,
ECFX,https://www.crunchbase.com/organization/ecfx,2019-01-01,year,"Legal Tech, Software","Venice, California, United States",The leader in automated electronic court filing notice management for law firms and corporate legal departments.,"18,434",,Active,,,,,For Profit,https://www.goecfx.com/,,https://www.linkedin.com/company/ecfx/about/,"ECFX develops innovative software that addresses unmet automation needs in the legal industry.  Our first product, ECFX Notice, automates the downloading, profiling, storing, and distribution of court documents in ECF notices for both Federal and State courts. Electronic court documents are automatically downloaded and stored anywhere, including the firm DMS, client share folders, and practice group file repositories. Email notifications with the court documents attached are sent to all relevant attorneys, legal assistants, paralegals, and docketing clerks. Team members can choose to receive the documents in the format of their preference (PDFs, links to the documents in the firm DMS, or links to the documents in ECFX Cloud), and the email notifications can include internal firm data such as matter number and matter name. Administrators can also track a variety of electronic court filing activities using a powerful Analytics Dashboard.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Professional Services, Software",3,"Bill Burch, Dan O'Day, Nelson Quintero",11-50,4,,2023-06-21,7000000,USD,7000000,Venture - Series Unknown,7000000,USD,7000000,Venture - Series Unknown,8250000,USD,8250000,9750000,USD,9750000,"Sand Hill Angels, Growth Street Partners, Traction Club Partners, Cove Fund, Outcomes Fund",3,8,,,,,,,Private,,,,,,,,,,,,,,-2.05%,43,1,,,0,2,,Scientific and technological services,14424,USD,14424
Jack Henry,https://www.crunchbase.com/organization/jack-henry,2017-05-01,day,"Consumer Goods, Retail","San Diego, California, United States","Jack Henry is a men's hair, skin, and body care brand that offers all-natural and organic products.","18,435",,Active,,,,,For Profit,https://jackhenry.co,,https://www.linkedin.com/company/jack-henryco,"Jack Henry is a men's hair, skin, and body care brand that offers all-natural and organic products. The company was founded in 2017 and is headquartered in San Diego, California, United States.",https://www.facebook.com/jackhenryco,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods",1,Kyle Bardouche,11-50,2,,2023-10-12,1027199,USD,1027199,Venture - Series Unknown,1027199,USD,1027199,Venture - Series Unknown,1503199,USD,1503199,1503199,USD,1503199,,,,,,,,,,Private,,,,,,,,,,,,,,-28.76%,79,,,23,,,,,1575000,USD,1575000
NewsGuard,https://www.crunchbase.com/organization/newsguard,2018-01-01,year,"Broadcasting, Digital Media, Journalism, News","New York, New York, United States",NewsGuard provides online users with ratings and write-ups for news and information websites used and shared by consumers.,"18,436",$1M to $10M,Active,,,,,For Profit,https://www.newsguardtech.com/,https://twitter.com/NewsGuardRating,https://www.linkedin.com/company/newsguard-technologies,"NewsGuard will address the fake news crisis by hiring dozens of trained journalists as analysts to review the 7,500 news and information websites most accessed and shared in the United States. NewsGuard will license its ratings and Nutrition Labels to the various social media and search platforms and other aggregators of news and information so that they can offer the ratings and Nutrition Labels with their feeds.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Video",2,"Gordon Crovitz, Steven Brill",11-50,1,Seed,2018-03-06,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Publicis Groupe, Fitz Gate Ventures, Blue Haven Initiative, Knight Enterprise Fund, Thomas Glocer",1,18,,,,,,,Private,,,,,,,,,,,,,,-2.63%,44,1,179,18,0,3,,Advertising; business,,,
