Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Talon Cyber Security,https://www.crunchbase.com/organization/talon-cyber-security,2021-01-01,year,"Cyber Security, Information Technology, Software, Web Browsers","Tel Aviv, Tel Aviv, Israel",Talon Cyber Security provides cybersecurity solutions for the distributed workforce.,"33,323",$1M to $10M,Active,,,,,For Profit,https://talon-sec.com/,https://twitter.com/TalonCyber,https://www.linkedin.com/company/talon-cyber-security/about/,"Talon Cyber Security is a provider of cybersecurity solutions for the distributed workforce. A next-generation solution designed to protect against a new category of threats posed by distributed work, Talon enables workforce productivity and flexibility alongside rock-solid cybersecurity. It delivers the industry’s first secure browser designed to bring enterprise-grade security to managed and unmanaged devices, regardless of location, device type, or operating system.",https://www.facebook.com/TalonCyberSec,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Privacy and Security, Software",2,"Ofer Ben Noon, Ohad Bobrov",51-100,3,Early Stage Venture,2022-08-04,100000000,USD,100000000,Series A,100000000,USD,100000000,Series A,143000000,USD,143000000,143000000,USD,143000000,"Team8, Lightspeed Venture Partners, SYN Ventures, Entrée Capital, Evolution Equity Partners",2,16,,,,,,,Private,,,,,,,,,,,,,1,-86.74%,88,1,,,1,0,,Scientific and electric apparatus and instruments,,,
Oncoustics AI,https://www.crunchbase.com/organization/oncoustics,2018-01-01,year,"Artificial Intelligence, Biotechnology, Health Care, Medical Device, Software","Toronto, Ontario, Canada",Oncoustics applies AI to raw ultrasound signals for low cost diagnostics and treatment monitoring of structural diseases.,"33,325",,Active,,,,,For Profit,http://oncoustics.com/,https://twitter.com/Oncoustics,https://www.linkedin.com/company/oncoustics/,"Oncoustics is creating and deploying advanced AI solutions for low cost, non-invasive surveillance, diagnostics, and treatment monitoring of diseases with high unmet clinical need. Unlike other players in the space, Oncoustics does not do image recognition. Instead, Oncoustics applies AI to raw ultrasound signals from readily available handheld ultrasound devices to rapidly differentiate healthy versus diseased tissues. There's a wealth of information in these raw signals and this approach reveals novel biomarkers that can be aligned with existing standards and categorization systems. Initially targeting liver disease, a $30B global diagnostic market, Oncoustics has filed a Breakthrough Device Designation Request with the FDA for the OnX that detects liver fibrosis and the 510K is underway. Several follow-on liver products are in development. Oncoustics also has clinical data on other organ indications including prostate, kidney, breast and thyroid diseases and cancers.",https://www.facebook.com/Oncoustics,Great Lakes,,,,,,,,,,,,,,,,,"Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1,Beth Rogozinski,11-50,6,Seed,2023-02-28,,,,Seed,,,,Seed,5000000,USD,5000000,5000000,USD,5000000,"Creative Destruction Lab (CDL), NEXT Canada, Ontario Centres of Excellence, Creative Ventures, UCeed",2,13,,,,,,,Private,,,,,,,,,,,,,,,38,,,18,4,0,Medical Or Veterinary Science; Hygiene,,,,
Penzilla GmbH,https://www.crunchbase.com/organization/penzilla-gmbh,2021-07-21,day,"FinTech, Software","Munich, Bayern, Germany",Penzilla GmbH offers a solution that helps everyone get the maximum benefit from corporate pension options.,"33,330",,Active,,,,,For Profit,https://penzilla.de,,https://www.linkedin.com/company/penzilla/,Penzilla GmbH offers a solution that helps everyone get the maximum benefit from corporate pension options.,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Financial Services, Software",2,"Catherine Leser, Christoph Leser",1-10,1,Seed,2023-05-08,2500000,EUR,2749258,Seed,2500000,EUR,2749258,Seed,2500000,EUR,2749259,2500000,EUR,2749259,"Motive Partners, Angel Invest, WENVEST Capital",1,3,,,,,,,Private,,,,,,,,,,,,,,,65,,,,,,,,,,
PostEx,https://www.crunchbase.com/organization/postex-8d06,2020-01-01,day,"Financial Services, Payments","Lahore, Punjab, Pakistan",PostEx is a hybrid of receivables factoring solutions and courier services.,"33,333",,Active,,,,,For Profit,http://postex.pk/,,https://www.linkedin.com/company/postex-pk/about/,PostEx is a hybrid of receivables factoring solutions and courier services that pay invoice values upfront to e-commerce companies offering Cash on Delivery as one of their modes of payment.,https://www.facebook.com/PostEx.pk,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Financial Services, Payments",4,"Adil Naseem, Babar Razzaq, Muhammad Omer Khan, Saad Mahmood",11-50,5,,2023-03-08,,,,Venture - Series Unknown,,,,Venture - Series Unknown,8600000,USD,8600000,8600000,USD,8600000,"500 Global, FJ Labs, VentureSouq, Global Founders Capital, RTP Global",2,14,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,-26.26%,37,,,,,,,,,,
Reflex Aerospace,https://www.crunchbase.com/organization/reflex-aerospace,2021-01-01,year,"Aerospace, Satellite Communication, Space Travel","Berlin, Berlin, Germany",Reflex Aerospace builds and delivers tailor made satellite platforms.,"33,334",,Active,,,,,For Profit,https://www.reflexaerospace.com/,https://mobile.twitter.com/reflexaerospace,https://www.linkedin.com/company/reflex-aerospace/,"Reflex Aerospace builds and delivers tailor made satellite platforms. Reflex Aerospace offers manufacturing, assembly and integrations of satellites at competitive prices.",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Hardware, Science and Engineering, Transportation",1,Walter Ballheimer,11-50,3,,2023-05-15,1750000,EUR,1902862,Venture - Series Unknown,1750000,EUR,1902862,Venture - Series Unknown,10250000,EUR,11053402,10250000,EUR,11053402,"Starburst Accelerator, Bayern Kapital, High-Tech Grunderfonds, Alpine Space Ventures",,4,,,,,,,Private,,,,,,,,,,,,,,,3,,,,,,,,9466,USD,9466
Red Rover,https://www.crunchbase.com/organization/red-rover-9eab,2023-01-01,year,"Gaming, Service Industry, Sports",,Creating the most novel and engaging multiplayer experiences in games.,"33,335",,Active,,,,,For Profit,https://redroverinteractive.com/,,https://www.linkedin.com/company/red-rover-interactive/,Creating the most novel and engaging multiplayer experiences in games,,,,,,,,,,,,,,,,,,,"Gaming, Other, Sports",,,,1,Seed,2023-06-22,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Acequia Capital (AceCap), GEM Capital, The Games Fund, Behold Ventures, Lifelike Capital",2,9,,,,,,,Private,,,,,,,,,,,,,,-32.96%,,,,,,,,,75575,USD,75575
Unchorlight Kenya,https://www.crunchbase.com/organization/unchorlight-kenya,2021-01-01,year,"Financial Services, Information Services","Nairobi, Nairobi Area, Kenya",Unchorlight Kenya is a financial institution that delivers a Rent-to-Own model Finance services.,"33,336",,Active,,,,,For Profit,https://ke.unchorlight.com,,https://www.linkedin.com/company/unchorlight-kenya,Unchorlight Kenya is a financial institution that delivers a Rent-to-Own model Finance services.,,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Financial Services, Information Technology",,,1-10,1,Seed,2022-09-30,90000000,KES,744724,Seed,90000000,KES,744724,Seed,90000000,KES,744725,90000000,KES,744725,"Honda Trading, Skylight Consulting",,2,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Lapovations,https://www.crunchbase.com/organization/lapovations,2016-01-01,year,"Health Care, Medical Device, Wellness","Fayetteville, Arkansas, United States",Lapovations is a healthcare company that specializes in life sciences experience and medical device manufacturing.,"33,337",Less than $1M,Active,,,,,For Profit,https://lapovations.com,https://twitter.com/lapovations,https://www.linkedin.com/company/lapovations,"Lapovations is a healthcare company that specializes in life sciences experience and medical device manufacturing. The company is driven by its mission is to redefine laparoscopy by developing innovative medical devices that minimize invasiveness, simplify procedures, and improve surgery outcomes. The company was founded in 2016 and headquartered in Fayetteville, Arkansas.",https://www.facebook.com/lapovations,Southern US,,,,,,,,,,,,,,,,,Health Care,3,"Chris Taylor, Jared Greer, Michael Dunavant",1-10,8,Early Stage Venture,2023-09-13,500000,USD,500000,Grant,1250000,USD,1250000,Series A,1250000,USD,1250000,3224429,USD,3224429,"National Science Foundation, HeartX, Arkansas Economic Development Commission, The Validation Fund",4,4,,,,,,,Private,,,,,,,,,,,,,,,18,,,,,,,,,,
Microbiotica,https://www.crunchbase.com/organization/microbiotica,2016-12-01,month,"Biotechnology, Health Care, Therapeutics","Cambridge, Cambridgeshire, United Kingdom",Microbiotica is a developer of human microbiome therapeutics intended to discover and develop live bacterial therapeutics and biomarkers.,"33,337",Less than $1M,Active,,,,,For Profit,https://www.microbiotica.com/,,https://www.linkedin.com/company/microbiotica-limited/,"Microbiotica is a developer of human microbiome therapeutics intended to discover and develop live bacterial therapeutics and biomarkers. The company's therapeutics identify gut bacteria linked to phenotype with unprecedented precision, enabling researchers to phenotype before testing of candidate bacteria in advanced human in vitro and in vivo models.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Mike Romanos, Trevor Lawley",1-10,3,Early Stage Venture,2022-02-07,50000000,GBP,67685101,Series B,50000000,GBP,67685101,Series B,62000000,GBP,82748327,62000000,GBP,82748327,"Tencent, IP Group, Cambridge Innovation Capital, Seventure Partners, British Patient Capital",5,6,,,,,,,Private,,,,,,,,,,,,,,57.35%,12,,,,6,0,Medical Or Veterinary Science; Hygiene,,,,
Ondat,https://www.crunchbase.com/organization/ondat,2015-05-01,month,"Cloud Computing, Cloud Storage, Data Storage, Database, Enterprise Software, Software","London, England, United Kingdom","Ondat supports your freedom with industry-leading levels of data performance, resilience, security, and scale.","33,338",$1M to $10M,Active,2023-03-02,day,,,For Profit,https://www.ondat.io/,https://twitter.com/ondat_io,https://www.linkedin.com/company/ondat,"Ondat delivers persistent storage volumes directly onto any Kubernetes node, wherever you choose to put it. If your data is locked into one platform, so is your Kubernetes cluster. But with Ondat you are free to put both your applications and your data storage where you want and to move them where and when it suits. We simply ensure industry-leading levels of application performance, resilience, and dependability, to support your choice.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Software",3,"Alex Chircop, Chris Brandon, Simon Croome",11-50,4,M&A,2021-02-23,10000000,USD,10000000,Series B,10000000,USD,10000000,Series B,20000000,USD,20000000,20000000,USD,20000000,"Alumni Ventures, Bain Capital Ventures, Uncorrelated Ventures, 645 Ventures, Downing Ventures",2,6,,Was Acquired,2023-03-02,day,Acquisition,,Private,,,,,,,,,,,,,15,-10.07%,29,,,14,0,0,,Scientific and electric apparatus and instruments,,,
Porter,https://www.crunchbase.com/organization/porter-8733,2021-01-01,year,"Analytics, Health Care, Hospital, Medical","Miami, Florida, United States",Porter is a big data and analytics company for health care and consumer products.,"33,339",,Active,,,,,For Profit,https://www.helloporter.com,https://twitter.com/helloporterus,https://www.linkedin.com/company/helloporterus,"Porter is a big data and analytics company for health care and consumer products. The company was founded in 2021 and is headquartered in Miami, Florida,",https://www.facebook.com/helloporterus,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Data and Analytics, Health Care",1,John Criswell,11-50,3,,2023-01-04,5400000,USD,5400000,Venture - Series Unknown,5400000,USD,5400000,Venture - Series Unknown,10478193,USD,10478193,10478193,USD,10478193,"Grit Capital Partners, JLC Family Office, Old Line Capital Partners",3,3,,,,,,,Private,,,,,,,,,,,2022-08-02,,,,52,,,,,,,,,,
Pitstop,https://www.crunchbase.com/organization/pitstop,2015-01-01,year,"Analytics, Artificial Intelligence, Automotive, Big Data, Machine Learning","Toronto, Ontario, Canada",PitStop is a platform that aggregates data and uses machine learning to perform predictive maintenance for vehicles. ,"33,339",$10M to $50M,Active,,,,,For Profit,https://pitstopconnect.com/,https://twitter.com/pitstopconnect,https://www.linkedin.com/company/pitstopconnect,"Pitstop is a cloud-based Prognostic Maintenance Platform that enables enterprises to leverage the wealth of information available from their vehicle fleets. Their data engine integrates Connected Vehicles, Dealerships, Fleet Manager, Tier 1 Suppliers, OEMs, Insurance Companies and the Aftermarket Supply Chain.",https://www.facebook.com/pitstopconnect/,Great Lakes,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",1,Shiva Bhardwaj,11-50,7,Seed,2023-04-12,3800000,USD,3800000,Seed,3800000,USD,3800000,Seed,5604248,USD,5604248,5604248,USD,5604248,"Techstars, NEXT Canada, Ontario Centres of Excellence, SaaS Ventures, BDC Venture Capital",4,17,,,,,,,Private,,,,,,,,,,,,,1,,47,2,,17,1,0,Engineering Elements And Units; General Measures For Producing And Maintaining Effective Functioning Of Machines Or Installations,,,,
CMCC Global,https://www.crunchbase.com/organization/cmcc-global,2016-10-01,month,,"Hong Kong, Hong Kong Island, Hong Kong","CMCC Global is one of Asia’s first venture capital funds focused solely on blockchain investments, with offices in North America and Asia.","33,340",,Active,,,,,,https://www.cmcc.vc/,,https://www.linkedin.com/company/cm-crypto-capital/about/,,,Asia-Pacific (APAC),"Early Stage Venture, Seed",Venture Capital,11,12,5,,1,1,,,,,,,,,,2,"Charlie Morris, Martin Baumann",1-10,1,,2021-04-01,,,,Undisclosed,,,,Undisclosed,,USD,,,USD,,Yildiz Ventures,,1,,,,,,,Private,,,,,,,,,,,,,,-33.26%,34,,,,,,,,,,
Instinct Science,https://www.crunchbase.com/organization/instinct-science,2017-01-01,year,"Health Care, Information Technology, Software, Veterinary","Furlong, Pennsylvania, United States","Instinct Science helps veterinary centers better capture missed charges, improve staff efficiency, and enhance patient care.","33,344",,Active,,,,,For Profit,https://www.instinct.vet/,,https://www.linkedin.com/company/instinct-science/,"Instinct Science helps veterinary centers better capture missed charges, improve staff efficiency, and enhance patient care. Instinct simplifies the most critical part of the workflow by streamlining teams, improving documentation, capturing missed charges, and optimizing care.  It is headquartered in Greater Philadelphia and are already operating as the patient nerve center for some of the most advanced veterinary care centers in the world.",,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Health Care, Information Technology, Software",4,"Caleb Frankel, Derek Duncan, Joy Cavaliere, Mickael Lucchini",11-50,2,,2022-11-28,,,,Venture - Series Unknown,,,,Venture - Series Unknown,2625440,USD,2625440,2625440,USD,2625440,Mainsail Partners,1,1,,,,,,,Private,,,,,,,,,,,,,,21.22%,46,,,,0,3,,Scientific and electric apparatus and instruments,,,
Opus Security,https://www.crunchbase.com/organization/opus-security,2022-01-01,year,"Cloud Security, Cyber Security, Information Technology","Tel Aviv, Tel Aviv, Israel",Cloud Security Orchestration and Remediation Platform,"33,346",,Active,,,,,For Profit,http://opus.security,,https://www.linkedin.com/company/opussecurity,"Opus is a singular, overarching platform that connects existing tools and relevant stakeholders, and orchestrates the entire response and remediation processes across the organization based on tried-and-tested, easily-deployed processes.",,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security",2,"Meny Har, Or Gabay",11-50,1,Seed,2022-09-13,10000000,USD,10000000,Seed,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,"Tiger Global Management, YL Ventures, Oliver Friedrichs, StoneMill Ventures, George Kurtz",1,9,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
DriveShare,https://www.crunchbase.com/organization/classics-exotics,2014-06-01,month,"Car Sharing, Marketplace, Ride Sharing, Transportation","Traverse City, Michigan, United States",DriveShare operates as an online marketplace for classic cars.,"33,347",,Active,2023-10-10,day,,,For Profit,https://driveshare.com,https://twitter.com/dsbyhagerty,https://driveshare.com,"DriveShare brings the “sharing economy” into the car enthusiast’s garage. Classic and exotic car enthusiasts can now offset their car ownership costs by renting their cars to pre-screened, highly qualified renters. Every rental includes up to $1 million in insurance protection and access to the most comprehensive full-service roadside program designed specifically for classic and exotic cars. Whether a person is looking for a 1956 Chevrolet BelAir for a night out on the town or a 1979 Ferrari 308 for a drive down the coast, Classics&Exotics is looking to connect owners with renters and is free to join with no costly membership fees. The mission of Classics&Exotics is “To make these amazing vehicles available to the masses""",https://www.facebook.com/hagertydriveshare/,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Transportation",3,"Harsha Vedi, Michael Sakkas, Peter Zawadzki",1-10,4,M&A,2015-11-01,75000,USD,75000,Pre-Seed,75000,USD,75000,Pre-Seed,260000,USD,260000,260000,USD,260000,"Techstars, Right Side Capital Management, Curtis & Porter LLC",1,3,,Was Acquired,2023-10-10,day,Acquisition,,Private,,,,,,,,,,,,,,-33.8%,14,2,,23,,,,,,,
