Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
coatingAI,https://www.crunchbase.com/organization/coatingai,2021-01-01,month,"Artificial Intelligence, Industrial Automation, Machinery Manufacturing, Manufacturing, Software","Winterthur, Zurich, Switzerland",CoatingAI is an automation company that provides automation algorithms for coating lines based on long-standing multiphysics research.,"91,107",Less than $1M,Active,,,,,For Profit,https://coatingai.com/,https://twitter.com/coatingAI,https://www.linkedin.com/company/coatingai/,CoatingAI is an AI-based automation for the coatings industry that uses advanced computer vision and machine learning technologies. It uses the power of artificial intelligence to automate coating processes and boost efficiency and quality levels to unprecedented heights.,https://www.facebook.com/coatingai/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",2,"Malcolm Werchota, Marlon Boldrini",1-10,2,Seed,2022-05-01,610000,USD,610000,Seed,610000,USD,610000,Seed,610000,USD,610000,610000,USD,610000,"SICTIC, Serpentine Ventures, Aare Ventures",,3,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,280148,USD,280148
Bamboo,https://www.crunchbase.com/organization/bamboo,2016-11-01,day,"Mobile Apps, Mobile Payments, Payments","Dublin, Dublin, Ireland",The social way for busy people to order pick-up meals from great restaurants around your office.,"91,108",$10M to $50M,Active,2020-12-18,day,,,For Profit,https://bamboo.app,https://twitter.com/Bamboo_IE,https://www.linkedin.com/company/bamboo-app,Bamboo is a mobile payments app for cafes and restaurants in Dublin. Bamboo allows its users to preorder and prepay in advance and receive real-time notifications on the status of their orders - from when it's being prepared to when it is ready to collect. Bamboo users automatically earn loyalty points with every order.,https://www.facebook.com/BambooOrder/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Apps, Financial Services, Mobile, Payments, Software",2,"Alan Haverty, Luke Mackey",1-10,1,M&A,2018-03-29,500000,EUR,615121,Seed,500000,EUR,615121,Seed,500000,EUR,615121,500000,EUR,615121,Enterprise Ireland,1,1,,Was Acquired,2020-12-18,day,Acquisition,,Private,,,,,,,,,,,,,1,,17,2,"4,744",13,,,,,,,
GoFeels,https://www.crunchbase.com/organization/gofeels,2016-12-15,day,"E-Commerce, Hospitality, Hotel, Payments, Property Management, Real Estate, Small and Medium Businesses, Travel","Temuco, Araucania, Chile",GoFeels is the first independent hospitality network in the world. We promote collaborative work among hotels around the world.,"91,111",,Active,,,,,For Profit,https://www.gofeels.com,http://twitter.com/gofeels,https://www.linkedin.com/company/gofeels/,"Gofeels.com es la primera Red de Hotelería independiente de Latinoamérica. Una plataforma de administración colaborativa para los pequeños y medianos hoteleros de toda Latam, al precio más accesible del mercado.",https://www.facebook.com/GoFeels/,Latin America,,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Other, Payments, Real Estate, Travel and Tourism",3,"Allen Rodríguez, Ricardo Hernández, Sergio ionele Povea Sáez",1-10,4,Seed,2023-06-24,300000,USD,300000,Pre-Seed,300000,USD,300000,Pre-Seed,315000,USD,315000,355000,USD,355000,"CORFO, devlabs, Sudamerik Impact Investment",2,3,,,,,,,Private,,,,,,,,,,,,,,-22.76%,21,,,,,,,,,,
Optics11 Life,https://www.crunchbase.com/organization/optics11-life,2019-01-01,year,"Life Science, Nanotechnology","Den Haag, Zuid-Holland, The Netherlands",Optics11 Life is a life science instrumentation company that specialises in fiber optics.,"91,112",,Active,,,,,For Profit,https://www.optics11life.com,https://twitter.com/Optics11Life,https://www.linkedin.com/company/optics11life1,Optics11 Life is a life science instrumentation company that specializes in fiber optics that offers sensing and state-of-the-art mechatronics to develop cutting-edge measurement systems that are highly competitive in the life science field.,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Biotechnology, Science and Engineering",,,101-250,1,,2022-09-29,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,5000000,USD,5000000,"FORWARD.one, Value Creation Capital",,2,,,,,,,Private,,,,,,,,,,,,,,-37.22%,,,,,,,,,,,
Illumina Radiopharmaceuticals,https://www.crunchbase.com/organization/illumina-radiopharmaceuticals,2019-01-01,year,"Life Science, Pharmaceutical, Therapeutics","New York, New York, United States",Illumina Radiopharmaceuticals,"91,113",$1M to $10M,Active,,,,,For Profit,http://illuminarp.com,,,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,1-10,3,,2022-08-11,,,,Venture - Series Unknown,,,,Venture - Series Unknown,250000,USD,250000,250000,USD,250000,Robin Hood Ventures,,1,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Rapid RMS,https://www.crunchbase.com/organization/rapid-rms,2013-11-01,day,"Cloud Management, Payments, Point of Sale, Retail, Retail Technology, Software","Calhoun, Georgia, United States",The first point-of-sale and inventory management system that runs on Apple iPads and integrates with gasoline pumps. ,"91,113",$1M to $10M,Active,,,,,For Profit,http://rapidrms.com/,http://twitter.com/RapidRMS,https://www.linkedin.com/company/rapid-rms,"Rapid RMS is a comprehensive, cloud-based iPad point-of-sale system developed exclusively for liquor and convenience stores by a merchant like you so it’s hassle free, easy to use, inexpensive to operate and completely expandable – with free software upgrades for life!",http://www.facebook.com/Rapidrms,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Hardware, Information Technology, Internet Services, Payments, Software",2,"Jason Luna, Nirav Patel",11-50,3,Seed,2017-07-11,100000,USD,100000,Convertible Note,1500000,USD,1500000,Angel,1850000,USD,1850000,1950000,USD,1950000,"Techstars, Right Side Capital Management, Blank Slate Ventures, Chattanooga Renaissance Fund",,4,,,,,,,Private,,,,,,,,,,,,,,,30,,,30,,,,,,,
IDEKU,https://www.crunchbase.com/organization/ideku,2022-06-01,day,"E-Commerce, Food and Beverage, Retail, Software","Singapore, Central Region, Singapore","IDEKU IDEPOS: Empowering F&B businesses for success with user-friendly POS, enhanced experiences, and seamless support.","91,115",,Active,,,,,For Profit,https://ideku.io,,https://www.linkedin.com/company/ideku-io/,F&B POS Solution,https://www.facebook.com/idepos.official,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Software",,,51-100,1,Seed,2022-06-01,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,1000000,USD,1000000,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Hillo,https://www.crunchbase.com/organization/healsy,2016-01-01,year,"Artificial Intelligence, Health Care, Medical Device","Palaiseau, Ile-de-France, France",Hillo develops an AI-based platform for diabetic patients.,"91,116",,Active,,,,,For Profit,https://www.hillo.ai,https://twitter.com/hillo_ai,https://www.linkedin.com/company/hillo-/,Hillo is a development of tools for continuous blood glucose monitoring. The company provides services for the medical industry.,https://www.facebook.com/hilloai,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",2,"Nicolas Caleca, Stéphane Bidet",11-50,2,Seed,2020-03-01,1300000,EUR,1436603,Seed,1300000,EUR,1436603,Seed,2100000,EUR,2370082,2100000,EUR,2370082,"Wille Finance, Angels Santé, INSEAD Business Angels Alumni France, NCI Waterstart",1,4,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,93450,USD,93450
Dtwave,https://www.crunchbase.com/organization/dtwave,2016-01-01,year,Enterprise,"Hangzhou, Zhejiang, China",Hangzhou based Enterprise services company.,"91,119",,Active,,,,,For Profit,https://www.dtwave.com,,https://www.linkedin.com/company/%E6%9D%AD%E5%B7%9E%E6%95%B0%E6%BE%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,"Digital Technology is a professional big data service company specializing in enterprise data assetization and application value-added. It is committed to transferring leading big data concepts and practical experience to corporate and government customers in various fields, helping enterprises and governments to transform data into production. Data, and with the help of cloud computing and algorithm empowerment, the company's productivity and government governance capabilities will be rapidly improved.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,Other,4,"Dengbo Fu, Min Jiang, Yanbing Gao, Yunfeng Gan",101-250,4,Early Stage Venture,2019-03-04,100000000,CNY,14909351,Series A,100000000,CNY,14909351,Series A,45289939,USD,45289939,45289939,USD,45289939,"IDG Capital, Hongtai Capital Holdings, YF Capital, Oriza Ventures, Zhejiang Paradise",3,9,,,,,,,Private,,,,,,,,,,,,,,,16,,,,,,,,,,
Liquid Diamonds,https://www.crunchbase.com/organization/liquid-diamonds,2017-02-01,day,"B2B, FinTech, Stock Exchanges, Wholesale","New York, New York, United States",Co-Pilot for B2B Diamond Sourcing,"91,123",Less than $1M,Active,,,,,For Profit,https://liquid.diamonds/,,https://www.linkedin.com/company/liquid-diamonds/,Liquid Diamonds is a Co-Pilot for B2B Diamond Sourcing - we enable buying teams at diamond and jewelry businesses to source diamonds with more confidence using technology and data.  We are an NYC-based startup with a team in Mumbai. We are funded by Techstars and marquee NYC investors with a stellar team of UVA and IIT graduates with deep connections in the diamond industry.,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Lending and Investments, Other",2,"Kashyap Mehta, Mark Molloy",11-50,3,Seed,2022-04-01,,,,Seed,,,,Seed,300000,USD,300000,300000,USD,300000,"Techstars, New York Angels, Unpopular Ventures, peercheque, Paipal Ventures",,5,,,,,,,Private,,,,,,,,,,,,,,,42,,,15,,,,,,,
