Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
VERSES,https://www.crunchbase.com/organization/verses,2018-01-01,year,"Artificial Intelligence, Augmented Reality, Intelligent Systems, Internet of Things","Los Angeles, California, United States",VERSES is a contextual computing company that develops an AI-based operating system.,"4,992",Less than $1M,Active,2022-08-01,day,,,For Profit,https://www.verses.io/,https://twitter.com/helloverses,https://www.linkedin.com/company/helloverses/,"VERSES is a cognitive computing company specializing in AI and a developer of KOSM, a network operating system for enabling distributed intelligence. KOSM generates a shared world model of contextualized data, policies, simulations, and workflows.",https://www.facebook.com/helloverses,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",4,"Capm Petersen, Dan Mapes, Gabriel Rene, Steven Swanson",51-100,2,IPO,2021-10-25,5892623,USD,5892623,Venture - Series Unknown,5892623,USD,5892623,Venture - Series Unknown,11892623,USD,11892623,11892623,USD,11892623,DecentraNet,1,1,,,,,,,Public,2022-08-01,,,,,,,VERS,https://www.crunchbase.com/ipo/verses-ipo--408310d5,CNSX - Canadian National Stock Exchange,,,1,,47,,,,1,5,Computing; Calculating,Scientific and technological services,,,
Metadata,https://www.crunchbase.com/organization/metadata,2015-04-20,day,"Advertising Platforms, B2B, Enterprise Software, Social Media Advertising, Software","San Jose, California, United States",Metadata eliminates manual and repetitive work for b2b marketers so they can focus on strategy and creativity.,"4,993",Less than $1M,Active,,,,,For Profit,https://www.metadata.io,https://twitter.com/metadataio,https://www.linkedin.com/company/metadata,"Metadata integrates with their marketing automation platform, Salesforce, and other tools in their stack. It eliminates manual and repetitive work for B2B marketers so they can focus on strategy and creativity. Founded in 2015, the company is based in San Jose, California, United States.",https://www.facebook.com/metadata.io,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Advertising, Other, Sales and Marketing, Software",3,"Asaf Shilat, Gil Allouche, Yan Manevich",101-250,11,,2022-09-26,3071134,USD,3071134,Venture - Series Unknown,3071134,USD,3071134,Venture - Series Unknown,51571134,USD,51571134,56871134,USD,56871134,"500 Global, Gaingels, Alchemist Accelerator, Partech, SeedInvest",3,29,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,6,47.56%,121,5,,54,5,1,Computing; Calculating,Advertising; business,133465,USD,133465
Zentalis Pharmaceuticals,https://www.crunchbase.com/organization/zentalis-pharmaceuticals,2014-12-01,month,"Biopharma, Biotechnology, Pharmaceutical","New York, New York, United States",Zentalis is a pharmaceutical company focused on developing clinical therapeutics for cancer patients.,"4,997",$10M to $50M,Active,2020-04-03,day,,,For Profit,https://www.zentalis.com,https://twitter.com/ZentalisP,https://www.linkedin.com/company/zentalis-pharmaceuticals,"Zentalis Pharmaceuticals Inc is a clinical-stage biopharmaceutical business dedicated to finding and developing small molecule medicines that target cancer's underlying biological pathways. It employs an integrated discovery engine to find targets and produce small molecule new chemical entities, or NCEs, with features that it believes could result in potentially distinct product profiles. Its pipeline includes two lead product candidates: ZN-c5, which is being developed for the treatment of advanced estrogen receptor-positive, human epidermal growth factor receptor 2-negative, or ER+/HER2-, advanced or metastatic breast cancer, and ZN-c3, which is being developed for the treatment of advanced solid tumors as monotherapy and ovarian cancer.",https://www.facebook.com/zentalispharma,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Cam Gallagher, Kevin Bunker",101-250,6,IPO,2023-06-15,235500000,USD,235500000,Post-IPO Equity,235500000,USD,235500000,Post-IPO Equity,752600000,USD,752600000,752600000,USD,752600000,"Pfizer, Redmile Group, Perceptive Advisors, Surveyor Capital, Viking Global Investors",2,7,,,,,,,Public,2020-04-03,190000000,USD,190000000,621000000,USD,621000000,ZNTL,https://www.crunchbase.com/ipo/zentalis-pharmaceuticals-ipo--7e43de2a,NASDAQ,2022-10-17,,,109.23%,35,,,,,,,,273465,USD,273465
SteadyMD,https://www.crunchbase.com/organization/steadymd,2016-01-01,year,"Health Care, Medical, Wellness","St Louis, Missouri, United States",SteadyMD is a B2B telehealth infrastructure provider that powers high-quality telehealth experiences for companies in all 50 states,"4,998",$10M to $50M,Active,,,,,For Profit,https://www.steadymd.com/,https://www.twitter.com/steadymd,https://www.linkedin.com/company/steadymd,"SteadyMD is a B2B telehealth infrastructure provider that powers high-quality telehealth patient experiences for leaders and innovators in healthcare in all 50 states. The company was founded in 2016 as a first-of-its-kind concierge primary care service, direct-to-consumer, and completely online. Today, SteadyMD enables its partners to scale their telehealth offerings quickly and efficiently nationwide by offering a 50-state licensed clinician workforce, clinical operations, legal and regulatory guidance, and world-class product and technology. SteadyMD’s carefully curated community of thousands of board-certified clinicians are passionate about improving access to high-quality care by utilizing state-of-the-art delivery modalities and serving patients across the entire care spectrum.",https://www.facebook.com/steadymd,Midwestern US,,,,,,,,,,,,,,,,,Health Care,2,"Guy Friedman, Yarone Goren",101-250,6,,2023-05-04,,,,Venture - Series Unknown,,,,Venture - Series Unknown,33500000,USD,33500000,35000000,USD,35000000,"Cencora, Draper Associates, Acrew Capital, Karman Ventures (fka Moving Capital), Lux Capital",4,19,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,-9.55%,62,1,,23,0,1,,Medical services; veterinary services,,,
Kippa,https://www.crunchbase.com/organization/kippa,2021-01-01,year,"Accounting, Finance","Lekki, Lagos, Nigeria",Kippa is a mobile app for African small company owners and bookkeepers that replaces physical record books.,"4,999",,Active,,,,,For Profit,https://www.kippa.africa/,https://twitter.com/kippa_africa,https://www.linkedin.com/company/kippaafrica/,"Kippa is a mobile app for African small company owners and bookkeepers that replaces physical record books. With its financial management and payments platform, it is enhancing the lifecycle of small businesses across the country. Small business owners can keep track of their daily income and expense transactions, generate invoices and receipts, manage inventory, and generally monitor how their businesses fluctuate over time. It allows merchants and typical neighborhood shops that already use its bookkeeping app to become a one-stop shop for their customers' essential financial services.",https://www.facebook.com/kippa.africa,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Financial Services, Professional Services",3,"Duke Ekezie-Joseph, Jephtah Chidozie Uche, Kennedy Ekezie-Joseph",11-50,4,Seed,2022-09-12,8400000,USD,8400000,Seed,8400000,USD,8400000,Seed,11600000,USD,11600000,11600000,USD,11600000,"Target Global, Goodwater Capital, VentureSouq, Saison Capital, Entrée Capital",1,20,,,,,,,Private,,,,,,,,,,,,2023-10-19,,,44,10,,12,,,,,,,
Nexxiot,https://www.crunchbase.com/organization/nexxiot,2015-03-01,month,"Artificial Intelligence, Enterprise Software, Information Technology, Internet of Things, Logistics, Software, Supply Chain Management","Zürich, Zurich, Switzerland","Nexxiot is a TradeTech pioneer with a mission to enable easier, safer, and cleaner transportation for all stakeholders in the supply chain.","5,002",Less than $1M,Active,,,,,For Profit,https://www.nexxiot.com/en,https://twitter.com/nexxiot,https://www.linkedin.com/company/nexiot-ag,"Nexxiot is a TradeTech pioneer with a mission to enable easier, safer, and cleaner transportation for all stakeholders in the global supply chain.  Nexxiot’s IoT hardware, software and analytics create transparency to improve efficiency and preserve value across supply networks. The technology mitigates risks to people, infrastructure and cargo and reduces emissions and waste. The company empowers carriers, cargo owners and other transportation participants to monitor the location, status and conditions of their assets and cargo in real-time, anywhere in the world. Sophisticated Big Data analytics delivers business intelligence at scale to drive efficiency, process automation and achieve sustainability targets. Headquartered in Zurich, Nexxiot operates throughout Europe and the U.S., with an international team of employees from 28 countries.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software, Transportation",2,"Christoph Wartmann, Daniel MacGregor",51-100,12,,2022-05-31,76000000,CHF,79195374,Venture - Series Unknown,76000000,CHF,79195374,Venture - Series Unknown,138030175,USD,138030175,184080493,USD,184080493,"UBS, Credit Suisse, Die Mobiliar, Knorr-Bremse, Technology Fund",7,10,1,Made Acquisitions,,,,,Private,,,,,,,,,,,2021-05-01,,,135.77%,23,4,4,10,0,11,,Scientific and technological services,1061660,USD,1061660
Dune Analytics,https://www.crunchbase.com/organization/dune-analytics,2018-01-01,year,"Analytics, Blockchain, Cryptocurrency, Ethereum, Trading Platform","Oslo, Oslo, Norway",Dune Analytics is an Ethereum-centric analytics platform that makes on-chain crypto data accessible and consumable.,"5,004",,Active,,,,,For Profit,https://www.duneanalytics.com/,https://twitter.com/DuneAnalytics,https://www.linkedin.com/company/dune-analytics/,Dune Analytics is the Ethereum-centric analytics platform that makes on-chain crypto data accessible and consumable. The company was founded by Fredrik Haga and Mats Olsen in 2018 and is headquartered in,,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Lending and Investments, Other, Payments, Software",2,"Fredrik Haga, Mats Olsen",51-100,3,Early Stage Venture,2022-02-02,69420000,USD,69420000,Series B,69420000,USD,69420000,Series B,79420000,USD,79420000,79420000,USD,79420000,"Hashed, Union Square Ventures, Digital Currency Group, Dragonfly, Coatue",3,21,,,,,,,Private,,,,,,,,,,,,,,,35,,,,0,4,,Scientific and electric apparatus and instruments,,,
Osmoses,https://www.crunchbase.com/organization/osmoses,2021-01-01,year,"GreenTech, Industrial","Cambridge, Massachusetts, United States",Osmoses engages in decarbonizing gas separations to eliminate one gigaton of carbon emissions per year.,"5,005",,Active,,,,,For Profit,https://osmoses.com/,,https://www.linkedin.com/company/osmoses/,Osmoses engages in decarbonizing gas separations to eliminate one gigaton of carbon emissions per year.,,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Manufacturing, Sustainability",1,Christophe Adam,11-50,2,Seed,2023-10-03,11000000,USD,11000000,Seed,11000000,USD,11000000,Seed,14000000,USD,14000000,14000000,USD,14000000,"Energy Capital Ventures, Fidelity, Collaborative Fund, The Engine, Fine Structure Venture",2,12,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Banza,https://www.crunchbase.com/organization/banza,2014-01-01,year,"Consumer Goods, Food and Beverage, Food Processing, Manufacturing, Organic Food","Detroit, Michigan, United States",Banza is a food manufacturer that focuses on producing pasta products.,"5,006",$10M to $50M,Active,,,,,For Profit,http://www.eatbanza.com/,https://twitter.com/eatbanza,https://in.linkedin.com/company/banza,"Banza is a food manufacturer that focuses on producing pasta products. Its first products feature a pasta made from chickpeas. The company is driven by a mission to make nutritious food more accessible. Its products are now available in 8,000 stores, including Target, Kroger, and Whole Foods. Banza has been endorsed in the NYT, Food & Wine, Bon Appetit, on Good Morning America, Today, and been named one of TIME Magainze's 25 Best Inventions of the Year. Banza was founded in 2014 and is headquartered in Detroit, Michigan.",https://www.facebook.com/EatBanza/,"Greater Detroit Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Consumer Goods, Food and Beverage, Manufacturing",3,"Brian Rudolph, Patrick Kiruki, Scott Rudolph",1-10,5,Early Stage Venture,2019-11-12,20000000,USD,20000000,Series B,20000000,USD,20000000,Series B,28800000,USD,28800000,28800000,USD,28800000,"Bossanova Investimentos, Ann Arbor SPARK, Endeavor Catalyst, RSE Ventures, Rosecliff Ventures",4,12,,,,,,,Private,,,,,,,,,,,,,,36.65%,19,,,34,0,8,,Basic staples,149694,USD,149694
Osome,https://www.crunchbase.com/organization/osome-2,2017-05-05,day,"Accounting, Financial Services, FinTech, Small and Medium Businesses, Software","Singapore, Central Region, Singapore",Osome is a digital business assistant that offers online accounting services for small and medium businesses.,"5,007",,Active,,,,,For Profit,https://osome.com,https://twitter.com/WeAreOsome,https://www.linkedin.com/company/really-osome,"OSOME is a digital business assistant that offers online accounting services for small and medium businesses. It provides company incorporation, corporate secretary, accounting, and immigration services in Singapore, Hong Kong, UK. The company combines experience and personal care with the efficiency of artificial intelligence. Through automation, the company’s business model drives a step-change in both efficiency and customer satisfaction that leads to a high potential for growth and profitability. OSOME was founded in 2017 and is headquartered in Singapore, also has a presence in the United Kingdom, as well as Hong Kong.",https://www.facebook.com/ReallyOsome,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Financial Services, Other, Professional Services, Software",1,Victor Lysenko,251-500,6,Early Stage Venture,2022-12-06,25000000,USD,25000000,Series B,25000000,USD,25000000,Series B,49500000,USD,49500000,49500000,USD,49500000,"Target Global, s16vc, Illuminate Financial, Winter Capital, LVL1 Group",5,11,,,,,,,Private,,,,,,,,,,,,,1,-37.34%,53,1,409,34,,,,,,,
