Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
EtherMail,https://www.crunchbase.com/organization/ethermail,2022-05-01,month,"Blockchain, Email, Peer to Peer, Telecommunications","Vaduz, Vaduz, Liechtenstein",EtherMail is the Web 3.0 Email Solution setting the standard for anonymous and encrypted wallet-to-wallet communication.,"10,971",$1M to $10M,Active,,,,,For Profit,https://ethermail.io,,https://www.linkedin.com/company/ethermail,"EtherMail is the first Web3 email solution to set the standard for anonymous and encrypted wallet-to-wallet communication. For end users, this means fully anonymous P2P communication and being rewarded for reading relevant content in their inboxes. For companies, this means sending rich, relevant content directly to asset holders based on blockchain-synced real-time information segments helping them to increase their read and interaction rates by 100-150%.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other",2,"Gerald Heydenreich, Shant Kevonian",11-50,2,Seed,2023-03-08,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,7000000,USD,7000000,7000000,USD,7000000,"Greenfield, Draper Associates, Fabric Ventures, MS&AD Ventures, w3.fund",4,7,,,,,,,Private,,,,,,,,,,,,,,153%,8,,,14,0,1,,Scientific and electric apparatus and instruments,,,
VALD,https://www.crunchbase.com/organization/vald-performance,2015-01-01,year,"Fitness, Software, Sporting Goods, Wellness","Brisbane, Queensland, Australia","VALD provides innovative human measurement technology to elite sporting teams, clinics, universities, hospitals and defence departments","10,974",$1M to $10M,Active,,,,,For Profit,https://www.vald.com/,,https://www.linkedin.com/company/vald/,"VALD provides innovative human measurement technology to over 1000 of the world’s most elite sporting teams, clinics, universities, hospitals and defence departments. Driven by a multidisciplinary team of researchers, clinicians, sports scientists, designers, developers and engineers, VALD systems offer unparalleled insight into human movement, performance, injury risk and rehabilitation. The VALD suite includes ForceDecks Dual Force Plate System, NordBord Hamstring Testing System, ForceFrame Strength Testing System, AirBands BFR Cuffs, HumanTrak Movement Analysis System and TeleHab Exercise Prescription A",,"Asia-Pacific (APAC), Australasia",,,,,,,,,,,,,,,,,"Commerce and Shopping, Health Care, Software, Sports",2,"Laurie Malone, Sam James",51-100,1,,2022-11-28,36000000,AUD,23945324,Venture - Series Unknown,36000000,AUD,23945324,Venture - Series Unknown,36000000,AUD,23945325,36000000,AUD,23945325,"Vistara Capital Partners, Queensland Investment Corporation",1,2,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,-5.26%,83,4,,30,0,0,Medical Or Veterinary Science; Hygiene,,,,
Nium,https://www.crunchbase.com/organization/nium,2015-01-01,year,"Finance, Financial Services, FinTech, Payments","Singapore, Central Region, Singapore",Nium is a payment infrastructure that specializes in payments and card-issuing services.,"10,975",$100M to $500M,Active,,,,,For Profit,https://www.nium.com,https://twitter.com/niumglobal,https://www.linkedin.com/company/nium-global/,"Nium is a payments services company. It provides banks, payment vendors, and businesses with access to payment and card issuance services. Their platform, network, and APIs work together to accelerate business growth. They serve travel, marketplaces, financial institutions, payroll industries, and more. For more information, visit: https://www.nium.com",https://www.facebook.com/NiumOpenMoney/,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Financial Services, Payments",3,"Michael Bermingham, Prajit Nanu, Pratik Gandhi",501-1000,10,Late Stage Venture,2022-03-21,5000000,USD,5000000,Series D,5000000,USD,5000000,Series D,287960000,USD,287960000,287960000,USD,287960000,"Ripple, Temasek Holdings, MDI Ventures, Silicon Valley Bank, Rocket Internet",10,27,3,Made Acquisitions,,,,,Private,,,,,,,,,,,2023-04-13,,8,11.17%,80,,,24,0,6,,Insurance; financial affairs,,,
Valiot,https://www.crunchbase.com/organization/valiot,2018-11-01,month,"Artificial Intelligence, Information Technology, Machine Learning, Manufacturing, Software","Austin, Texas, United States",Valiot is an AI company with products to optimize manufacturing and supply chain operations.,"10,978",,Active,,,,,For Profit,https://valiot.io,,https://www.linkedin.com/company/valiot-io,"Valiot is an AI company with products to optimize manufacturing and supply chain operations. The company develops artificial intelligence software used to implement cutting-edge digital technologies into its clients' manufacturing processes. Its software transforms the way manufacturers work by connecting to any data source, admin system, and providing a technological enhancement to optimize the production process drastically. They are used by global companies like Heineken, John Deere, Metalsa, and Lamosa, among others. Valiot was founded in 2017 and is headquartered in Austin, Texas.",https://www.facebook.com/valiotio,Southern US,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Manufacturing, Science and Engineering, Software",2,"Adrian Rangel, Federico Crespo",11-50,4,,2023-10-10,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,Venture - Series Unknown,7600000,USD,7600000,7600000,USD,7600000,Stage Venture Partners,,1,,,,,,,Private,,,,,,,,,,,,,,,38,,,,,,,,,,
Previsico,https://www.crunchbase.com/organization/previsico,2019-01-01,year,"Analytics, Environmental Consulting, Risk Management","Loughborough, Leicestershire, United Kingdom","Previsico is a global provider of real-time, street level flood prediction, and analytical solutions, building round-the-clock resilience.","10,981",,Active,,,,,For Profit,https://previsico.com,https://twitter.com/previsico,https://www.linkedin.com/company/previsico/,"Previsico is  a spinOut company from Loughborough University specialising in modelling flooding in real-time, using weather predictions to make street-level flood nowcasts and forecasts. The company's mission is to be the leading global provider of cutting-edge flood prediction that saves lives and livelihoods. Its FloodMap Live produces round the clock street-level flood risk predictions and analytics. Uniquely, these are continuously modelled and updated using a combination of different weather forecasts. This allows the company to map the likelihood of short and long-term surface water events in real-time to the street level.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Data and Analytics, Professional Services",1,Dapeng Yu,1-10,3,,2023-09-25,2000000,GBP,2442798,Venture - Series Unknown,2000000,GBP,2442798,Venture - Series Unknown,3750000,GBP,4857445,4450000,GBP,5737567,"Innovate UK, 24 Haymarket, Foresight Group, Midlands Engine Investment Fund, Foresight Williams",3,5,,,,,,,Private,,,,,,,,,,,,,,,26,,,,,,,,,,
Bnext,https://www.crunchbase.com/organization/bnext,2017-01-01,year,"Apps, Banking, Financial Services, FinTech","Madrid, Madrid, Spain",Bnext is the leading mobile-first neobank of Spain,"10,982",,Active,,,,,For Profit,https://bnext.es/,https://twitter.com/yourbnext,https://www.linkedin.com/company/bnext/,"Bnext is a fintech platform headquartered in Madrid, Spain. Bnext is the first supermarket for financial products, it reflects a new way of banking that challenges traditional banking from its foundations. With Bnext users can do almost everything they do with a bank, without having to use a bank. It  allows them to create their own current account in a matter of minutes, with nearly all the functionalities of an account in a traditional entity. Additionally, users can include their external accounts and hence have all their financial information on a single platform, regardless of the provider.  However, the real innovation in Bnext lies on its Marketplace. Here, users have access to a wide range of financial products from fintechs and banks. The offering suplliers are meticulously selected in order to best fit the client's needs. On the platform, the user can scan through all different products, purchase them and control his acquisitions, all without ever leaving the app.  Instead of charging the customer endless commissions and trying to sell as many products as possible, Bnext has developed a model that allows to really collaborate with the fintechs and get the best available offers on the market. The fintech portfolio to date includes real estate investment firms, mutual fund investment, loans and crowdlending, microloans or crowdfunding. Bnext is progressively integrating the most leading products in the market to expand the offer and thus become the first bank without balance.",https://www.facebook.com/yourbnext/,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Apps, Financial Services, Lending and Investments, Software",2,"Guillermo Vicandi, Juan Antonio Rullán",101-250,11,,2022-05-05,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,Venture - Series Unknown,47443432,USD,47443432,47443432,USD,47443432,"Orange DAO, Google for Startups, Speedinvest, Borderless Capital, Founders Future",5,25,,,,,,,Private,,,,,,,,,,,,,3,-59.34%,67,1,94,11,0,1,,Scientific and electric apparatus and instruments,3189554,USD,3189554
Treepz,https://www.crunchbase.com/organization/plentywaka-ltd,2019-09-16,day,"Car Sharing, Mobile Apps, Ride Sharing, Transportation, Travel","Toronto, Ontario, Canada",Treepz is a Mobility-as-a-Service platform that creates a safer transportation system for over 2.5 million customers in it's first 3 years.,"10,983",$1M to $10M,Active,,,,,For Profit,https://www.treepz.com,https://twitter.com/treepzHQ,https://www.linkedin.com/company/plentywaka,"Treepz is using technology to help people move efficiently in Africa. Be it for daily, inter-city or corporate commutes, users can book predictable, reliable and comfortable trips through a world-class, demand-responsive app all at the tap of a button. Treepz was founded in 2019 and operates in 4 African countries including Nigeria, Ghana, Uganda and Kenya.  It is headquartered in Ontario, Canada.",https://web.facebook.com/treepzhq,Great Lakes,,,,,,,,,,,,,,,,,"Apps, Mobile, Software, Transportation, Travel and Tourism",4,"Enagwolor Johnny, John Shaibu, Oluseyi Afolabi, Onyeka Akumah",51-100,9,Seed,2023-02-14,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,4520000,USD,4520000,4520000,USD,4520000,"Techstars, Google for Startups, LoftyInc Capital Management, Goodwater Capital, CrossFund",7,25,2,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,524.14%,20,5,0,,,,,,,,
XXII GROUP,https://www.crunchbase.com/organization/xxii-group,2015-04-09,day,"Content, Infrastructure, Machine Learning, Neuroscience, Retail Technology, SaaS, Security, Smart Cities, Software, Supply Chain Management","Puteaux, Ile-de-France, France",French leader in computer vision software publishing.,"10,984",Less than $1M,Active,,,,,For Profit,https://www.xxii.fr,https://www.twitter.com/xxii_group,https://www.linkedin.com/company/xxii,"With more than 50 employees, XXII designs, develops and markets a SaaS platform for deploying and configuring algorithms for video stream analysis: XXIICORE. Our solution has already convinced companies in many sectors and local authorities, whose teams measure the benefits of video analysis assisted by our algorithms every day.",https://www.facebook.com/xxiigroup,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Artificial Intelligence, Biotechnology, Commerce and Shopping, Data and Analytics, Hardware, Media and Entertainment, Other, Privacy and Security, Real Estate, Science and Engineering, Software, Transportation",2,"Francois Legris, William ELDIN",51-100,1,Early Stage Venture,2023-03-21,22000000,EUR,23701022,Series A,22000000,EUR,23701022,Series A,22000000,EUR,23701022,22000000,EUR,23701022,"Bpifrance, Kima Ventures, Techmind, Groupe Duval, 574 Invest",6,7,,,,,,,Private,,,,,,,,,,,,,1,,13,3,,,,,,,,,
Swift Medical,https://www.crunchbase.com/organization/swift-medical,2015-01-01,year,"Health Care, Medical, Medical Device, Software","Toronto, Ontario, Canada","Swift Medical is a digital wound care technology to improve the prevention, treatment, and management of wounds.","10,985",$1M to $10M,Active,,,,,For Profit,https://swiftmedical.com/,https://twitter.com/swift_medical,https://www.linkedin.com/company/swift-medical,"Swift Medical is a digital wound care technology to improve the prevention, treatment, and management of wounds. From Capture to Claim: The world's most advanced and comprehensive wound care management software for the healthcare enterprise. Precise, consistent measurement, instant documentation and wound progression images with a smartphone.",https://www.facebook.com/swiftmedical,Great Lakes,,,,,,,,,,,,,,,,,"Health Care, Software",3,"Carlo Perez, Edwin Liang, Sheila Wang",51-100,5,Early Stage Venture,2021-07-15,43900000,CAD,34862159,Series B,43900000,CAD,34862159,Series B,48134400,USD,48134400,48134400,USD,48134400,"Relay Ventures, DCVC, Virgo Investment Group, BDC Venture Capital, Real Ventures",6,19,,,,,,,Private,,,,,,,,,,,,,,181.3%,66,3,,27,,,,,,,
Remodelmate,https://www.crunchbase.com/organization/remodelmate,2016-03-16,day,"Construction, E-Commerce, Home Improvement, Marketplace, Real Estate","Washington, District of Columbia, United States","Remodelmate is an online marketplace for buying, selling, and managing home renovations online.","10,988",,Active,,,,,For Profit,https://www.remodelmate.com,https://twitter.com/remodelmate,https://www.linkedin.com/company/remodelmate,"Get unbiased, transparent pricing from local home remodeling contractors, and pay securely online with metered payments. Self-manage your home renovation with project milestones, or book a remodelmate Concierge to manage the whole thing for you.  The better way to renovate.",https://www.facebook.com/remodelmate,"Washington DC Metro Area, Southern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Real Estate",2,"Chad Hall, Jon Amar",1-10,3,Seed,2021-03-03,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,2025000,USD,2025000,2025000,USD,2025000,"TEDCO, Revolution’s Rise of the Rest Seed Fund, Dorm Room Fund, Revolution, RareBreed Ventures",,6,,,,,,,Private,,,,,,,,,,,,,,,42,,,29,,,,,,,
