Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Techtouch,https://www.crunchbase.com/organization/techtouch,2018-03-01,day,"Internet, IT Management, Software","Kasumigaseki, Tokyo, Japan",Techtouch is a service that allows overlaying the explanation guidance on an existing web system.,"21,415",$1M to $10M,Active,,,,,For Profit,https://techtouch.co.jp/,,https://www.linkedin.com/company/techtouch-inc/about/,Techtouch is a service that allows overlaying the explanation guidance on an existing web system by introducing a plug-in on the web browser side and js on the server-side.,,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",2,"Jun Hibino, Naka Imuta",51-100,4,Early Stage Venture,2023-01-11,1780000000,JPY,13494816,Series B,1780000000,JPY,13494816,Series B,2550000000,JPY,20689785,2550000000,JPY,20689785,"DNX Ventures, Sony Innovation Fund, Mizuho Capital, Mitsubishi UFJ Capital, Mitsubishi Estate",3,9,,,,,,,Private,,,,,,,,,,,,,,,20,1,,,1,0,Computing; Calculating,,,,
eBanqo,https://www.crunchbase.com/organization/ebanqo,2019-02-01,day,"Artificial Intelligence, Customer Service, Human Computer Interaction, SaaS, Software","Atlanta, Georgia, United States","Chatbot and livechat solution for Twitter, Facebook, WhatsApp, webchat, in-app, and other social media channels","21,416",$1M to $10M,Active,,,,,For Profit,https://www.ebanqo.com/,https://twitter.com/ebanqoinc,https://www.linkedin.com/company/ebanqo/,"eBanqo is a customer engagement SaaS provider that helps organizations automate customer-facing services and speed up the resolution of customer issues. It helps businesses extend their services to every digital channel their customers use - webchat, in-app chat, social media, USSD, and SMS - promoting connectivity and quick issue resolution. Equipped with the latest technology in AI, businesses using eBanqo’s platform provide a consistent personalized interaction across all digital platforms, leading to repeat customers and high brand affinity. eBanqo substantially lowers cost, while providing automated customer support, self-service, issue resolution, and multi-channel live chat on diverse messaging platforms.",https://www.facebook.com/ebanqo/,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Design, Other, Professional Services, Science and Engineering, Software",1,Charles Ifedi,11-50,4,Seed,2023-09-12,,,,Seed,,,,Seed,1850000,USD,1850000,1850000,USD,1850000,"EXPERT DOJO, LoftyInc Capital Management, Inclusive Ventures Lab, Ventures Platform, Launch Africa",1,8,,,,,,,Private,,,,,,,,,,,,,,,63,1,,17,,,,,,,
Common Paper,https://www.crunchbase.com/organization/common-paper,2020-01-01,year,"Information Technology, Legal Tech, Software","Philadelphia, Pennsylvania, United States",Common Paper develops contract collaboration software to improve the process of commercial contracting.,"21,417",$1M to $10M,Active,,,,,For Profit,http://www.commonpaper.com/,https://twitter.com/UseCommonPaper,https://www.linkedin.com/company/common-paper/,"Common Paper is a contract-tech startup that helps companies build, negotiate, and sign contracts faster. Common Paper standardizes contracts and the language they use, converting them into APIs and automating the contracting process. Common Paper also provides a solution for managing contract workflow in order to shorten sales cycles and make data easily accessible through computer programming.",https://www.facebook.com/usecommonpaper/,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Professional Services, Software",2,"Benjamin Garvey, Jake Stein",1-10,2,,2023-04-05,500000,USD,500000,Venture - Series Unknown,500000,USD,500000,Venture - Series Unknown,5000000,USD,5000000,5000000,USD,5000000,"Y Combinator, Uncork Capital, boldstart ventures, Nkechi Iregbulem, Crew Capital",3,5,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Cellbox Solutions,https://www.crunchbase.com/organization/cellbox-solutions,2017-01-01,year,"Biotechnology, Product Research","Norderstedt, Schleswig-Holstein, Germany",Cellbox Solutions is a young technology company that focuses on innovative logistic solutions for the global BioMed industry.,"21,419",,Active,,,,,For Profit,https://cellbox-solutions.com/,https://twitter.com/Cellbox_,https://www.linkedin.com/company/cellbox-solutions/,Cellbox Solutions is a young technology company that focuses on innovative logistic solutions for the global BioMed industry.,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Biotechnology, Data and Analytics, Design, Science and Engineering",,,11-50,3,Early Stage Venture,2023-07-05,2500000,EUR,2713789,Grant,6500000,EUR,6856713,Series A,6500000,EUR,6856714,9000000,EUR,9570504,"European Innovation Council, BioTools Innovator, Fraunhofer Venture, CK Venture Capital, NRW Ventures",3,6,,,,,,,Private,,,,,,,,,,,2023-11-01,,,-87.2%,4,2,,,1,1,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,Scientific and electric apparatus and instruments,,,
Mercury Bio,https://www.crunchbase.com/organization/mercury-bio,2015-01-01,year,"Biotechnology, Health Care, Medical, Medical Device","Santa Fe, New Mexico, United States","Mercury Bio is a biomolecular delivery platform that transforms and treats viral diseases, cancer, and inflammatory conditions.","21,423",,Active,,,,,For Profit,https://www.mercurybio.com/,,,"Mercury Bio is a biomolecular delivery platform that transforms and treats viral diseases, cancer, and inflammatory conditions. Its platform delivers natural-like RNA molecules to specific cells and organs and destroys the virus's RNA, without affecting the human genes, blocking further replication and spread of the virus while enhancing the production of essential hormones such as insulin.",,Western US,,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,1-10,4,Seed,2023-10-27,25000,USD,25000,Grant,2000000,USD,2000000,Seed,3354071,USD,3354071,3379071,USD,3379071,New Mexico Economic Development Department,1,1,,,,,,,Private,,,,,,,,,,,,,,,3,,,,1,0,Medical Or Veterinary Science; Hygiene,,,,
Snackable AI,https://www.crunchbase.com/organization/snackable,2018-02-01,month,"Artificial Intelligence, Audio, Machine Learning, Video","New York, New York, United States",Snackable AI develops a content discovery engine for the audio-first world.,"21,424",$1M to $10M,Closed,2023-05-06,day,2022-12-01,month,For Profit,https://www.snackable.ai/,https://twitter.com/SnackableAI,https://www.linkedin.com/company/snackable-ai/,"Snackable AI develops a content discovery engine for the audio-first world. It enables users to share powerful moments from a video and audio easily with AI-generated chapters, highlights, and more.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software, Video",1,Mari Joller,11-50,3,M&A,2019-12-27,2300000,USD,2300000,Seed,2300000,USD,2300000,Seed,3125000,USD,3125000,3125000,USD,3125000,"Amplify.LA, Tera Ventures, Greycroft, Jaan Tallinn, Superangel",1,6,,Was Acquired,2023-05-06,day,Acquisition,,Private,,,,,,,,,,,,,,96.07%,23,,,,,,,,,,
Igloohome,https://www.crunchbase.com/organization/igloohome,2015-01-01,year,"Apps, Information Technology, Mobile Apps, Smart Home, Software","Singapore, Central Region, Singapore",Igloohome manufactures security locks for residential and commercial purposes.,"21,425",$1M to $10M,Active,,,,,For Profit,http://www.igloohome.co/,https://twitter.com/igloohomeco,https://www.linkedin.com/company/igloohome/,"Igloohome manufactures security locks for residential and commercial purposes. It helps people to manage homes and properties through technologies.  Igloohome offers igloohome Smart Keybox, a solution for short-term rental hosts and home or property owners; Smart Padlock, a remotely-managed security solution that provides owners with convenient access control to their properties and assets; and Igloohome mobile app, which allows the user to pair and manage various locks in various home listings, perform Bluetooth unlock and easy unlock, generate and manage one-time and duration PIN codes, change master PIN code, and check lock battery status. Its igloohome Smart Keybox opens with PIN code and Bluetooth.  Igloohome sells its products through resellers and online. Anthony Chow, Kelvin Jo, and Sharon Goh founded it in 2015, with its headquarters in Singapore.",https://www.facebook.com/igloohomeco/,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Apps, Consumer Electronics, Information Technology, Mobile, Real Estate, Software",3,"Anthony Chow, Kelvin Ho, Sharon Goh",11-50,5,,2019-12-09,,,,Venture - Series Unknown,,,,Venture - Series Unknown,20275000,USD,20275000,20275000,USD,20275000,"Insignia Ventures Partners, Singtel Innov8, Second Century Ventures, Wavemaker Partners, InnoVen Capital",4,17,,,,,,,Private,,,,,,,,,,,,,3,66.84%,80,7,"41,543",26,,,,,,,
Upstash,https://www.crunchbase.com/organization/upstash,2021-01-01,year,"Cloud Data Services, Information Technology","San Jose, California, United States",Upstash develops serverless data platform for developers of data-intensive applications using a consumption-based pricing model.,"21,426",,Active,,,,,For Profit,https://upstash.com/,https://twitter.com/upstash,https://www.linkedin.com/company/upstash/,Upstash develops serverless data platform for developers of data-intensive applications using a consumption-based pricing model.,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Information Technology, Internet Services",2,"Enes Akar, Mehmet Dogan",1-10,1,Seed,2022-03-17,1900000,USD,1900000,Seed,1900000,USD,1900000,Seed,1900000,USD,1900000,1900000,USD,1900000,"AngelList, Guillermo Rauch, Mango Capital, Jeff Fagnan, ScaleX Ventures",,12,,,,,,,Private,,,,,,,,,,,,,,23.57%,59,,,,,,,,,,
Try Your Best,https://www.crunchbase.com/organization/try-your-best,2022-01-01,year,"Blockchain, Cryptocurrency","Tucson, Arizona, United States",Try Your Best is a blockchain technology company.,"21,426",,Active,,,,,For Profit,https://www.tyb.xyz/,https://twitter.com/TYBXYZ,https://www.linkedin.com/company/tryyourbest/,Try Your Best is a blockchain technology company.,,Western US,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,3,Seed,2023-03-08,,,,Non-equity Assistance,9800000,USD,9800000,Seed,11800000,USD,11800000,11800000,USD,11800000,"Unusual Ventures, Agya Ventures, Castle Island Ventures, Pentas Ventures, Gravity Capital",1,9,,,,,,,Private,,,,,,,,,,,,,,-7.49%,,,,,,,,,,,
delt.ai,https://www.crunchbase.com/organization/delt-ai,2019-01-01,year,"Banking, Financial Services, FinTech, Machine Learning, Productivity Tools, Software","Mexico City, Distrito Federal, Mexico",Delt.ai is building a single-stop solution for business finance management.,"21,427",,Active,2023-08-03,day,,,For Profit,http://delt.ai,,https://www.linkedin.com/company/delt-ai,Delt.ai is building a specialized digital financial service for businesses. Delt.ai helps businesses better manage their finances in a straightforward and practical manner.,https://www.facebook.com/deltaCFO,Latin America,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Lending and Investments, Software",1,Jose de la Luz Lopez,11-50,5,M&A,2022-01-30,25000000,USD,25000000,Debt Financing,150000,USD,150000,Seed,151000,USD,151000,27651000,USD,27651000,"Y Combinator, Foundation Capital, Archblock, Plug and Play Ventures",3,4,,Was Acquired,2023-08-03,day,Acquisition,,Private,,,,,,,,,,,,,,-28.35%,40,,,,,,,,,,
VESSL AI,https://www.crunchbase.com/organization/vessl-ai,2020-04-27,day,"Artificial Intelligence, Developer Tools, Machine Learning, Software","San Mateo, California, United States","VESSL AI provides an end-to-end MLOps platform that enables high-performance ML teams to build, train, and deploy models faster at scale.","21,428",,Active,,,,,For Profit,https://vessl.ai/,https://twitter.com/vesslai,https://www.linkedin.com/company/vesslai,"VESSL AI enables machine learning teams to develop state-of-the-art models at scale without the complex and repetitive process of setting up pipelines and infrastructures. In addition to a centralized dashboard and workflow management, VESSL AI offers enterprise-grade infrastructure equipped with automated resource provisioning, and powerful training modes with automated hyperparameter optimization and multi-node distributed training.",https://www.facebook.com/vessl.mlops,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",4,"Dami Yi, Jaeman An, Jihwan (Jay) Chun, Yongseon Lee",11-50,3,Seed,2021-11-15,5000000000,KRW,4224400,Seed,5000000000,KRW,4224400,Seed,4624400,USD,4624400,4624400,USD,4624400,"KB Investment, Spring Camp, TIPS Program, Mirae Asset Venture Investment, d.ventures",3,5,,,,,,,Private,,,,,,,,,,,,,,105.41%,5,,,,,,,,,,
Itana,https://www.crunchbase.com/organization/talent-city,2017-01-01,year,"Environmental Engineering, Infrastructure","San Francisco, California, United States",A platform for global technology-powered companies to operate remotely without the need to be physically present in Nigeria.,"21,429",,Active,,,,,For Profit,https://www.itana.africa,https://twitter.com/ItanaAfrica,https://www.linkedin.com/company/itanaafrica,"Itana is the first Digital Free Zone in Nigeria where global technology-powered companies — such as tech startups, business service providers, e-commerce companies, outsourcing firms, digital content providers, and so on — can operate and provide services remotely without the need to be physically present in Nigeria. Itana provides the ideal online jurisdiction to operate and scale across Africa. We will support you, end-to-end, on your digital free zone business incorporation, banking, licenses, immigration, and other business operational services.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Other, Science and Engineering, Sustainability",1,Iyinoluwa Aboyeji,1-10,3,Seed,2023-09-06,2000000,USD,2000000,Pre-Seed,2000000,USD,2000000,Pre-Seed,4000000,USD,4000000,4000000,USD,4000000,"Ventures Platform, Future Africa, Amplo, LocalGlobe, Pronomos Capital",2,5,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Lumata Health,https://www.crunchbase.com/organization/lumata-health,2017-01-01,year,"Health Care, Information Technology, Medical","Edmond, Oklahoma, United States",Lumata Health develops virtual certified ophthalmic assistants and data-driven tech to support eyecare practices.,"21,430",,Active,,,,,For Profit,https://lumatahealth.com/,https://twitter.com/LumataHealth?s=20&t=hnLh6RF24oEQ8OUQhCJd1g,https://www.linkedin.com/company/lumatahealth/,"Lumata Health is a technology-driven healthcare startup focused on preventing blindness from chronic eye conditions, managing thousands of people at risk of vision loss across the United States. Founded in 2017 by an ophthalmologist and retina specialist in practice for over 30 years, Stephen R. Fransen, MD, and supported by more than 30 industry luminaries and influencers on its Advisory Board, Lumata Health aims to stop preventable blindness with a human-led, intelligent care coordination and management platform that’s almost always free to the patient. The company partners with physicians, payers, and health systems to offer turnkey care management services provided by eye care experts who are supported by cutting-edge technology and data science. Lumata Health’s programs improve clinical outcomes, patient satisfaction, and clinic staff efficiency by providing between-visit patient assistance and care coordination for patients with chronic eye diseases such as diabetic retinopathy, macular degeneration, glaucoma, and dry eye.",https://www.facebook.com/lumatahealth,Southern US,,,,,,,,,,,,,,,,,"Health Care, Information Technology",3,"Landon Grace, Matt Wills, Stephen Fransen",11-50,2,,2023-10-12,4351567,USD,4351567,Venture - Series Unknown,4351567,USD,4351567,Venture - Series Unknown,8351567,USD,8351567,8351567,USD,8351567,"Cortado Ventures, Wolfpack Investor Network",1,2,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
SPEEDIANCE,https://www.crunchbase.com/organization/speediance,2020-01-01,year,"Fitness, Health Care, Wellness","Shenzhen, Guangdong, China","SPEEDIANCE promotes digitization, popularization and platformization of the fitness field, exploring a healthier lifestyle with users.","21,431",,Active,,,,,For Profit,https://www.speediance.com,,https://www.linkedin.com/company/speediance,"Speediance specializes on smart self-serviced gym equipment. The company develops smart fitness equipment and an online platform to provide training guidance and courses about strength training, enabling individual users to connect with the workout community and have better home workout experiences.",https://www.facebook.com/Speediance-104140005369558,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Health Care, Sports",,,101-250,3,Seed,2023-07-17,50000000,CNY,6971847,Seed,50000000,CNY,6971847,Seed,73000000,CNY,10612413,73000000,CNY,10612413,"Frees Fund, Oriza Seed Capital (Oriza Yuandian), Yiyi, Rongda CVC, Haiyi Investment",2,5,,,,,,,Private,,,,,,,,,,,,,,-23.21%,10,,,,,,,,,,
Callin,https://www.crunchbase.com/organization/callin,2021-01-01,year,"Apps, Social Media, Social Network","San Francisco, California, United States",Callin operates as a social podcasting app.,"21,432",,Active,2023-05-15,day,,,For Profit,https://www.callin.com/,https://twitter.com/getcallin,https://www.linkedin.com/company/callincorp/,"Callin operates as a social podcasting app that lets you create, discover, and enjoy live and recorded content all in one place.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Software",2,"Axel Ericsson, David O. Sacks",1-10,3,M&A,2023-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,12000000,USD,12000000,12000000,USD,12000000,"Sequoia Capital, LAUNCH, Craft Ventures, Das & Co., Goldcrest Capital",3,6,,Was Acquired,2023-05-15,day,Acquisition,,Private,,,,,,,,,,,,,,363.04%,5,1,0,,0,2,,Education; entertainment,,,
Assure Health,https://www.crunchbase.com/organization/assure-health,2020-01-01,year,"Health Care, Medical Device, Outpatient Care","Fort Lauderdale, Florida, United States",Assure Health is a healthcare center that offers telehealth services for elders.,"21,433",$1M to $10M,Active,,,,,For Profit,https://www.myassurehealth.com,https://twitter.com/assurehealthusa,https://www.linkedin.com/company/assurehealth,Assure Health provides technology-enabled chronic disease management. They also provide medical devices and a technology platform to provide preventive care through a care manager who works with the customer and their primary doctor. They enable patients to get care for chronic conditions.,https://www.facebook.com/Assure-Health-101325138620182/,"Greater Miami Area, East Coast, Southern US",Early Stage Venture,Venture Capital,,,,,,,,,,,,,,,Health Care,2,"Craig Bolz, Jeffrey Nadel",51-100,3,Seed,2022-11-14,8700000,USD,8700000,Seed,8700000,USD,8700000,Seed,11598102,USD,11598102,11598102,USD,11598102,,,,,,,,,,Private,,,,,,,,,,,,,,118.34%,,,,,0,2,,Education; entertainment,104165,USD,104165
Seven Starling,https://www.crunchbase.com/organization/seven-starling,2020-01-01,year,"Health Care, Wellness, Women's","New York, New York, United States",Seven Starling is a digital clinic uniquely focused on treating perinatal mental health conditions.,"21,435",,Active,,,,,For Profit,https://www.sevenstarling.com,https://twitter.com/sevenstarling,https://www.linkedin.com/company/sevenstarling,"Seven Starling is a digital clinic uniquely focused on treatment for perinatal mental health conditions like postpartum depression and anxiety. Through a combination of individualized therapy, peer support, and medication, its evidence-based care model is backed by research that shows that 90% of patients will feel better within 3 months.",https://www.facebook.com/joinsevenstarling,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care",3,"Julia A. Cole, Sophia Richter, Tina Beilinson",1-10,4,Seed,2023-03-14,,,,Seed,,,,Seed,3470000,USD,3470000,3470000,USD,3470000,"Pear VC, Emerson Collective, Wisdom Ventures, Expa, Magnify Ventures",2,6,,,,,,,Private,,,,,,,,,,,,,,464.08%,17,,,,,,,,,,
Skydrop,https://www.crunchbase.com/organization/sky-drop,2013-11-01,month,"Delivery Service, E-Commerce, Logistics, Robotics, Transportation","Reno, Nevada, United States",Flirtey provides drone delivery service of retail and e-commerce items to consumer homes.,"21,435",$1M to $10M,Active,,,,,For Profit,http://www.getskydrop.com,https://twitter.com/fly_flirtey,https://www.linkedin.com/company/flirtey/,"Flirtey provides drone delivery service of retail and e-commerce items to consumer homes. It is driven by a mission to improve lifestyles by making delivery instant for everyone. The company was the first to conduct an FAA-approved drone delivery in the U.S., the first to perform a fully autonomous drone delivery to a home and the first to launch a commercial drone delivery service. Flirtey was founded in 2013 and is headquartered in Reno, Nevada.",,Western US,,,,,,,,,,,,,,,,,"Commerce and Shopping, Hardware, Science and Engineering, Software, Transportation",3,"Ahmed Haider, Matthew Sweeny, Tom Bass",11-50,6,,2020-10-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,16163748,USD,16163748,16163748,USD,16163748,"Y Combinator, Partech, Blackbird Ventures, Qualcomm Ventures, Goodwater Capital",3,28,,,,,,,Private,,,,,,,,,,,2022-06-30,,2,,13,,,12,16,0,Aircraft; Aviation; Cosmonautics,,,,
