Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Palats,https://www.crunchbase.com/organization/palats,2021-02-15,day,"Construction, Real Estate, Software","Gothenburg, Vastra Gotaland, Sweden","Palats is a digital platform that simplifies stocktaking, management, and reuse of existing materials and inventories.","43,743",,Active,,,,,For Profit,https://palats.app/,,https://www.linkedin.com/company/palats/,"Palats is a digital platform that simplifies stocktaking, management, and reuse of existing materials and inventories. Their holdings are inventoried and digitized, allowing building supplies and equipment to be tracked and managed directly from a mobile phone or computer. It allows clients to see what already exists, where it exists, and how management affects both the economy and the environment.",,"European Union (EU), Nordic Countries, Scandinavia",,,,,,,,,,,,,,,,,"Real Estate, Software",4,"Adam Andreasson, Axel Sabel, Felix Engelbrektsson, Henrik Olausson",1-10,3,Seed,2023-05-29,13000000,SEK,1200519,Seed,13000000,SEK,1200519,Seed,21750000,SEK,2154884,21750000,SEK,2154884,"Chalmers Ventures AB, Länsförsäkringar, AGV - All Generation Ventures",2,3,,,,,,,Private,,,,,,,,,,,,,,,3,1,,,,,,,,,
Changguangxi Intelligent Manufacturing,https://www.crunchbase.com/organization/changguangxi-intelligent-manufacturing,2018-01-01,year,"Machinery Manufacturing, Manufacturing, Robotics","Wuxi, Anhui, China","Changguangxi Intelligent Manufacturing focuses on the design and manufacturing of robots, car intelligent motion parts, and other items.","43,747",,Active,,,,,For Profit,https://www.cgxi.com,,,"Changguangxi Intelligent Manufacturing is a high-tech enterprise that focuses on the design, development, manufacturing, and sale of robots, car intelligent motion parts, and other items.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Hardware, Manufacturing, Science and Engineering, Software",,,,1,Early Stage Venture,2023-09-19,100000000,CNY,13705013,Series A,100000000,CNY,13705013,Series A,100000000,CNY,13705013,100000000,CNY,13705013,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Bodymatter,https://www.crunchbase.com/organization/bodymatter-inc,2016-01-01,year,"Health Care, Machine Learning, Personal Health, Software, Wellness","Newport Beach, California, United States",Bodymatter is a digital health company that builds personalized health software to help every individual achieve their best possible health.,"43,750",$1M to $10M,Active,,,,,For Profit,https://bodymatter.io,,https://www.linkedin.com/company/bodymatter,"Bodymatter is a Southern California based digital health company that builds personalized health solutions to empower every individual to achieve their best possible health and well-being through the aid of technology.  Grounded in science, powered by data, and packaged in software, Bodymatter’s products and tools provide customized guidance tailored to the need of each individual powered by the company's data sets, algorithms and machine learning technologies. Bodymatter is the developer of the sleep solutions platform SleepWatch—which includes the top-ranked SleepWatch app, the first automated sleep tracker for Apple Watch—able to help individuals improve their sleep habits through personalized insight. Build your health.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Software",2,"Eugene Spiritus, Ryan Archdeacon",1-10,1,Seed,2022-02-10,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,,,,,,,,,,Private,,,,,,,,,,,,,,,3,2,"132,231",,2,1,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,,,
Sage,https://www.crunchbase.com/organization/sage-767b,2023-01-20,day,"Artificial Intelligence, Natural Language Processing, Software","Frisco, Texas, United States",Sage is an AI development company that develops AI personal assistants.,"43,751",,Active,,,,,For Profit,http://www.wizzysage.com,https://twitter.com/sage_assistant,https://www.linkedin.com/company/sageassistant,"Sage is an AI development company that develops AI personal assistants. They want everyone to have access to the power of AI technology, no matter how much knowledge, money, or hardware they have.",https://www.facebook.com/SageWizzards,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2,"Juan Jose Alban Ortiz, María Gabriela Castillo Tovar",1-10,1,Seed,2023-06-05,600000,USD,600000,Pre-Seed,600000,USD,600000,Pre-Seed,600000,USD,600000,600000,USD,600000,,,,,,,,,,Private,,,,,,,,,,,,,,,13,,,,,,,,,,
"JUMP Software, Inc.",https://www.crunchbase.com/organization/jjumpp-software,2016-10-01,day,"Information Technology, SaaS, Software","Lehi, Utah, United States",JUMP Software is an information technology company that offers SaaS providing online presence management and customer engagement tools.,"43,752",$1M to $10M,Closed,,,,none,For Profit,http://getjump.com,https://twitter.com/jjumppsoftware,https://www.linkedin.com/company/18141167/,"JUMP Software is an information technology company that offers SaaS providing online presence management and customer engagement tools. Its software is designed for small businesses, individuals, and entrepreneurs.  The company was founded in 2016 and headquartered in Lehi, Utah.",https://www.facebook.com/jjumppsoftware/,Western US,,,,,,,,,,,,,,,,,"Information Technology, Software",1,Chad Ingram,51-100,2,Early Stage Venture,2019-01-01,5250000,USD,5250000,Series A,5250000,USD,5250000,Series A,8250000,USD,8250000,8250000,USD,8250000,"Arthur Ventures, Ten Eighty Capital",2,2,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,,,11,,,16,,,,,69971,USD,69971
Dote Shopping,https://www.crunchbase.com/organization/dote-shopping,2014-01-01,year,"Apps, E-Commerce, Fashion, Generation Z, Internet, Lifestyle, Shopping","San Francisco, California, United States",Dote makes mainstream e-commerce brands one-tap shoppable from a phone.,"43,754",Less than $1M,Active,,,,,For Profit,https://www.doteshopping.com/,https://twitter.com/doteshopping,https://www.linkedin.com/company/dote-inc-/about/,"Dote is a social shopping app. A place GenZ can connect, get inspired by and shop with their favorite social stars.Dote is a GenZ-focused social shopping app that allows anyone to become a fashion influencer. Post looks to earn coins, collaborate with top fashion and beauty influencers to produce content, and shop fromretail brands including Forever, Urban Outfitters, MAC cosmetics, and more. Lightspeed Venture Partners and Goodwater Ventures have invested in Dote in a Series B round.",https://www.facebook.com/doteshopping/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Apps, Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services, Other, Software",2,"Christie Paz, Lauren Farleigh",1-10,4,Early Stage Venture,2019-04-09,12000000,USD,12000000,Series B,12000000,USD,12000000,Series B,20850000,USD,20850000,20850000,USD,20850000,"Lightspeed Venture Partners, Goodwater Capital, Harrison Metal, Rivet Ventures",3,4,,,,,,,Private,,,,,,,,,,,,,,,14,1,,14,0,1,,Advertising; business,,,
Lightspace Labs,https://www.crunchbase.com/organization/lightspace-technologies,2014-02-12,day,"3D Technology, Augmented Reality, Electronics, Information Technology","Marupe, Rigas, Latvia",LightSpace Labs have developed the first multi focal AR headset that meets Operating Surgeon requirements. Enables Medical AI Cloud.,"43,755",,Active,,,,,For Profit,https://www.lightspace3d.com/,https://twitter.com/lightspace3d,https://www.linkedin.com/company/lightspace-technologies,LightSpace Technologies is 3D photonics and optical solutions company developing multi focal AR VR near eye 3D display and future glasses free light field and volumetric 3D display technologies. By numerous market analysts LightSpace Technologies has been recognized as market leading contributor of volumetric 3D display technologies. Company has invented new light field display technology that requires 10 times less optical hardware in comparison with existing solutions.,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software",1,Ilmars Osmanis,11-50,13,,2022-05-17,750000,EUR,791175,Convertible Note,1700000,EUR,1829625,Venture - Series Unknown,8223338,EUR,9462226,17839338,EUR,20349188,"European Innovation Council, European Commission, HansaMatrix, BaltCap, Imprimatur Capital Fund Management",5,7,1,Made Acquisitions,,,,,Private,,,,,,,,,,,,,3,,38,,,,,,,,,,
Cargo Chief,https://www.crunchbase.com/organization/cargo-chief-8442,2017-01-01,year,"Delivery Service, Information Technology, Logistics","San Francisco, California, United States",Cargo Chief with unparalleled trucking DB and digital freight matching enables 3PLs to buy truckload capacity more effectively & efficiently,"43,760",,Active,,,,,For Profit,https://cargochief.com/,https://twitter.com/CargoChief,http://www.linkedin.com/company/Cargo-Chief,"Cargo Chief leverages its unparalleled trucking carrier database, pervasive integrations, more precise costing engine and leading digital freight matching to enable 1,000+ freight brokerage users to buy their truckload capacity more effectively and efficiently, while generating a compelling customer ROI, and our experienced team is backed by seed AI VC BootstrapLabs and sophisticated industry investors.",https://www.facebook.com/cargochief,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Transportation",4,"Chris Arredondo, Kirk Franzen, Michael Bykhovsky, Russell Jones",11-50,5,Seed,2021-11-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,5100000,USD,5100000,5100000,USD,5100000,"Sand Hill Angels, BootstrapLabs, Herb Shear",1,3,,,,,,,Private,,,,,,,,,,,,,,-18.07%,,,,20,6,16,Computing; Calculating,Advertising; business,,,
W3BCLOUD,https://www.crunchbase.com/organization/w3bcloud,2018-01-01,year,"Cloud Computing, Software","Dublin, Dublin, Ireland",W3BCLOUD is an enterprise cloud computing blockchain infrastructure.,"43,761",$1M to $10M,Active,,,,,For Profit,https://www.w3bcloud.com/,https://twitter.com/w3bcloud,https://www.linkedin.com/company/w3b-cloud/,"W3BCLOUD is an exclusive joint venture between Advanced Micro Devices (NASDAQ:AMD), a high-performance computing, graphics and visualization technologies company, and ConsenSys, a blockchain software development and product company, building a global network of high-performance data centers to enable Web 3.0 and the blockchain economy.",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Internet Services, Software",1,Maggie Love,1-10,1,,2020-06-25,20500000,USD,20500000,Convertible Note,,,,,,,,20500000,USD,20500000,"AMD, ConsenSys",,2,,,,,,,Private,,,,,,,,,,,,,,,6,,,11,0,2,,Scientific and electric apparatus and instruments,,,
InvestX Capital,https://www.crunchbase.com/organization/investx-capital,2014-05-01,day,"Finance, Financial Services, FinTech, Marketplace, Venture Capital","Vancouver, British Columbia, Canada",InvestX is the sell-side marketplace for Late-Stage Private Equity.,"43,764",,Active,,,,,For Profit,https://www.investx.com,http://twitter.com/InvestX_Capital,https://www.linkedin.com/company/investx-capital-ltd-,"Launched in 2014, InvestX is a pioneer in the late-stage private equity asset class.  InvestX delivers access, liquidity, and innovation to this asset class through investments in late-stage private equity on a state-of-the-art trading platform, InvestX GEM. InvestX empowers broker-dealers and advisors with a marketplace, technology, and insights for investing and trading in institutional-quality private equity. InvestX is backed by leading financial institutions, including Jefferies, Virtu Financial, FT Partners, and Canaccord Genuity.",https://www.facebook.com/InvestXCapital,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Lending and Investments",1,Marcus New,51-100,5,,2021-09-22,,,,Venture - Series Unknown,,,,Venture - Series Unknown,2107255,USD,2107255,2107255,USD,2107255,"Virtu Financial, Jefferies Financial Group, Canaccord Genuity Group, Pathfinder Asset Management, Stockhouse",2,9,,,,,,,Private,,,,,,,,,,,,,,74.16%,9,,,39,0,1,,Scientific and technological services,,,
