Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Bodyport,https://www.crunchbase.com/organization/bodyport,2014-09-01,day,"Health Care, Medical","San Francisco, California, United States",Bodyport is the platform for health in the home.,"28,853",$1M to $10M,Active,,,,,For Profit,http://www.bodyport.com,http://twitter.com/bodyport,https://www.linkedin.com/company/bodyport-inc.,Comprehensive care. One simple step.,https://www.facebook.com/bodyportinc,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,2,"Corey Centen, Sarah Smith",11-50,4,Early Stage Venture,2020-08-11,11200000,USD,11200000,Series A,11200000,USD,11200000,Series A,15820000,USD,15820000,15820000,USD,15820000,"Y Combinator, Initialized Capital, Playground Global, Kapor Capital, HCVC",1,9,,,,,,,Private,,,,,,,,,,,,,1,,46,,,15,,,,,,,
Capsule8,https://www.crunchbase.com/organization/capsule8,2016-10-01,day,"Information Services, Information Technology, Linux, Security, Software","Brooklyn, New York, United States","High-performance attack protection for Linux production environments – whether containerized, virtualized, or bare-metal, on-prem or cloud","28,855",Less than $1M,Active,2021-07-07,day,,,For Profit,http://capsule8.com,https://twitter.com/capsule8,https://www.linkedin.com/company/capsule8,"Founded in fall 2016 and headquartered in New York, NY, Capsule8 is the only company protecting enterprise infrastructure with detection and resilience for Linux systems in any environment – whether containerized, virtualized, or bare metal. Capsule8 Protect is defining modern enterprise protection by finding and stopping attacks and other unwanted activity on Linux systems.Founded by experienced hackers and seasoned security entrepreneurs, and funded by Bessemer Venture Partners, ClearSky and Intel Capital, Capsule8 is making it possible for Linux-powered enterprises to modernize without compromise. Learn more at www.Capsule8.com.",https://www.facebook.com/capsule8/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Platforms, Privacy and Security, Software",4,"Brandon Edwards, Dino Dai Zovi, John Viega, Pete Markowsky",11-50,4,M&A,2019-08-07,6500000,USD,6500000,Series B,6500000,USD,6500000,Series B,30000000,USD,30000000,30000000,USD,30000000,"Intel Capital, Bessemer Venture Partners, ClearSky, Rain Capital, Shardul Shah",3,6,,Was Acquired,2021-07-07,day,Acquisition,,Private,,,,,,,,,,,,,3,,14,,,8,4,4,Computing; Calculating,Scientific and electric apparatus and instruments,464188,USD,464188
Homed-IQ,https://www.crunchbase.com/organization/homed-iq,2020-01-01,year,"E-Commerce, Health Care, Retail","Leimuiden, Zuid-Holland, The Netherlands",Homed-IQ is an e-commerce platform that sells health test kits.,"28,856",,Active,,,,,For Profit,https://www.homediq.com,,https://www.linkedin.com/company/homediq,,https://www.facebook.com/homediq,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Commerce and Shopping, Health Care",,,11-50,1,Seed,2023-10-14,1000000,EUR,1051249,Seed,1000000,EUR,1051249,Seed,1000000,EUR,1051249,1000000,EUR,1051249,Healthy.Capital,1,1,,,,,,,Private,,,,,,,,,,,,,,60.89%,30,,,,,,,,,,
DNABLOCK,https://www.crunchbase.com/organization/dnablock,2018-01-01,year,"3D Technology, Animation, Content, Machine Learning, Software","Los Angeles, California, United States",DNABLOCK is a 3D animation platform that enables users to create 3D avatars and cinema-quality animated content with no animation knowledge.,"28,857",,Active,,,,,For Profit,https://www.dnablock.com,https://twitter.com/dnablock,https://www.linkedin.com/company/dnablock,"DNABLOCK is leading the way to personalized entertainment, interaction, and inclusion by removing the barriers of 3D content creation. Our platform and REPLIKANT™ animation engine allows creatives, brands, and individuals the ability to generate bespoke, high-quality, digital beings without prohibitive post-production costs or specialized 3D programming knowledge. Our platform supports the exporting of content onto ANY device, making it simple to create fulfilling interactions with an enormous reach. We operate a scalable, high-end, computer graphics pipeline. This pipeline, combined with advanced machine learning, computer vision, natural language processing, and sentiment analysis, is our recipe for engaging, real-time, interactive, digital beings and the future of digital interface. As a forward-thinking company, we have focused on likeness protection and ownership; adding authentication mechanisms to guarantee control and transparency.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Media and Entertainment, Software, Video",3,"Anthony Kelani, Christine Marzano, Luc Schurgers",1-10,3,Seed,2022-03-01,7000000,USD,7000000,Seed,7000000,USD,7000000,Seed,8200000,USD,8200000,8200000,USD,8200000,"Animoca Brands, Gaingels, Alumni Ventures, CMT Digital Ventures, Bossanova Investimentos",4,19,,,,,,,Private,,,,,,,,,,,,,,58.78%,44,,,,0,1,,Education; entertainment,,,
M&G Plc,https://www.crunchbase.com/organization/m-g-plc,2017-01-01,year,Financial Services,"London, England, United Kingdom",M&G plc is a leading savings and investments business.,"28,858",,Active,2019-10-25,day,,,For Profit,http://global.mandg.com,https://twitter.com/mandgplc,https://www.linkedin.com/company/mandgplc,"M&G plc is a leading savings and investments business which was formed in 2017 through the merger of Prudential plc’s UK and Europe savings and insurance operation and M&G, its wholly-owned international investment manager. In March 2018, Prudential plc announced its intention to demerge the company with a premium listing on the London Stock Exchange.  As an independent company, M&G plc has a single corporate identity and continues with two customer-facing brands; Prudential for savings and insurance customers in the UK and Europe and for asset management in South Africa and M&G Investments for asset management clients globally. In the UK, we manage £51 billion of savings on behalf of Prudential customers, many of whom invest in our PruFund range of funds, which smooths some of the extreme short term ups and downs of the stock market. We also offer face-to-face advice to UK customers through our Prudential Financial Planning service, which now has 400 advisers across the country.  Under the M&G Investments brand, we offer asset management products and strategies to retail asset management and institutional clients in 28 markets. Our investment capabilities span the range of asset classes from cash to government bonds, corporate credit, multi-asset and equities. We also manage £57 billion of private assets, including bank loans, infrastructure and real estate.",,"Europe, Middle East, and Africa (EMEA)",,,5,5,3,,2,2,,,,,,,,,Financial Services,1,John Foley,5001-10000,1,IPO,2022-07-21,1010000000,SAR,268768203,Post-IPO Equity,1010000000,SAR,268768203,Post-IPO Equity,1010000000,SAR,268768203,1010000000,SAR,268768203,Kingdom Holding Company,1,1,2,Made Acquisitions,,,,,Public,2019-10-25,,,,,,,MNG,https://www.crunchbase.com/ipo/m-g-plc-ipo--09ed7b45,LSE - London Stock Exchange,2023-07-04,,,,20,3,"21,007",,,,,,28784,USD,28784
Ripple Science,https://www.crunchbase.com/organization/ripple-science,2016-08-04,day,"Clinical Trials, Health Care, SaaS, Software","Ann Arbor, Michigan, United States",Ripple Science accelerates clinical research with its HIPAA-compliant suite of tools.,"28,859",$1M to $10M,Active,,,,,For Profit,https://ripplescience.com/,https://twitter.com/RippleScience,https://www.linkedin.com/company/ripple-science/,"Ripple Science delivers web-based software and an active registry that facilitates the recruitment and management of research participants for clinical and translational studies. By adapting sales and marketing automation tools to the process of participant recruitment, Ripple empowers its customers to recruit more participants faster. The company's flagship product, Ripple SaaS, is currently being used by research investigators at more than 75 academic and research centers around the world, including Johns Hopkins University, Pennsylvania State University, University of California Los Angeles, the Brain Research Foundation Canada, University of East Anglia, Cognito Therapeutics, and the University of Michigan.",https://www.facebook.com/ripplescience/,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Health Care, Software",2,"Jacob Bonenberger, Nestor Lopez-Duran",1-10,7,Seed,2023-05-31,,,,Seed,,,,Seed,5050000,USD,5050000,5050000,USD,5050000,"Invest Detroit, Mercury, Revolution’s Rise of the Rest Seed Fund, Revolution, Dundee Venture Capital",1,16,,,,,,,Private,,,,,,,,,,,2023-08-08,,,39.37%,93,,,39,0,4,,Scientific and technological services,64032,USD,64032
Snowplus,https://www.crunchbase.com/organization/snowplus,2017-01-01,year,"E-Commerce, Electronics, Hardware","Nanshan, Hunan, China",Snowplus is an e-cigarette brand.,"28,860",$1M to $10M,Active,,,,,For Profit,https://www.snowplus.cn/,,https://www.linkedin.com/company/snowplustech/,"SNOWPLUS is an e-cigarette brand that provides users with e-cigarette products through a combination of online and offline sales models. The products are available in 12 different types of flavors. The products use TrueFeel honeycomb ceramic atomization technology and Aeroflow intake. Technology; In addition to reference to the existing food-grade standards in China, Xuejia has also passed a number of third-party certifications in terms of safety. The core components such as atomizing core and cigarette holder comply with the highest medical safety standards of the FDA and the European Union.",https://www.facebook.com/snowplusvape/,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware",3,"Derek Li, Ray Xiao, Sa Wang",501-1000,10,Late Stage Venture,2020-06-05,15000000,CNY,2118045,Series C,15000000,CNY,2118045,Series C,181194198,USD,181194198,181194198,USD,181194198,"ZhenFund, Bienville Capital, HK Rothsfortune Investment Management",1,3,,,,,,,Private,,,,,,,,,,,,2020-02-18,,,59,,,,1,1,,Tobacco; smokers' articles,,,
RSTLSS,https://www.crunchbase.com/organization/rstlss,2020-01-01,year,"Fashion, Online Portals, Virtual Reality","London, England, United Kingdom",RSTLSS is a digital fashion label enabling brands to access the metaverse in a scalable way.,"28,862",,Active,,,,,For Profit,https://rstlss.xyz,https://twitter.com/RSTLSSxyz,https://www.linkedin.com/company/rstlssxyz,"RSTLSS is a developer of a digital fashion label that allows individuals to freely and fluidly express their identity. The company's platform gives artists, brands, and influencers the freedom and access to create and sell multiverse fashion through an engaging, gamified experience. It also grows crypto-native brands and onboards traditional internet protocols (IPs) into the metaverse via curated non-fungible token (NFT) drops, allowing them to create and monetize wearables and merchandise in the metaverse while maintaining complete control over their visual identities.",https://www.facebook.com/rstlss.xyz,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Clothing and Apparel, Design, Hardware, Internet Services, Software",1,Charli Cohen,11-50,1,Seed,2022-03-17,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"BITKRAFT Ventures, 11:11 Media, The Venture Reality Fund/VRF, Kevin Lin, Starting Line",1,10,,,,,,,Private,,,,,,,,,,,,,,6.81%,,1,7,,,,,,,,
NitroFix,https://www.crunchbase.com/organization/nitrofix,2022-01-01,year,"Agriculture, Chemical, Pollution Control","Petah Tiqva, HaMerkaz, Israel",NitroFix aims to lower the global carbon footprint by generating ammonia with no carbon emissions.,"28,863",,Active,,,,,For Profit,https://nitro-fix.com,,https://www.linkedin.com/company/nitrofix,"NitroFix aims to lower the global carbon footprint by generating ammonia with no carbon emissions. NitroFix created an innovative manufacturing technology that generates 0% CO2. The method is based on an electrochemical reaction, which is aided by a new catalyst.",,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,"Agriculture and Farming, Science and Engineering, Sustainability",4,"Meital Alon, Ophira Melamed, Ronny Neumann, Yehuda Borenstein",1-10,2,Seed,2023-07-14,3625000,USD,3625000,Seed,3625000,USD,3625000,Seed,3625000,USD,3625000,3625000,USD,3625000,"IndieBio, SOSV, Clean Energy Ventures, Zero Carbon Capital, UM6P Ventures",1,6,,,,,,,Private,,,,,,,,,,,,,,-44.88%,3,,,,,,,,,,
Pivo,https://www.crunchbase.com/organization/pivo-ed60,2021-01-01,year,"Credit, Financial Services, Wealth Management","Wuse, Federal Capital Territory, Nigeria",Pivo is a financial hub that allows small & medium businesses across Africa access to all the financial services they need in one place.,"28,864",,Active,,,,,For Profit,https://pivo.africa/#/,https://twitter.com/pivo_africa,https://www.linkedin.com/company/pivo-africa/?originalSubdomain=ng,Pivo is a financial hub that allows small & medium businesses across Africa access to all the financial services they need in one place.,https://www.facebook.com/Pivo-Financial-Services-102162352150721,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",2,"Ijeoma Akwiwu, Nkiru Amadi-Emina",11-50,6,Seed,2022-11-21,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2700000,USD,2700000,2800000,USD,2800000,"Y Combinator, Google for Startups, Sprint Vc, Precursor Ventures, Ventures Platform",4,22,,,,,,,Private,,,,,,,,,,,,,,,70,,,,,,,,,,
